panel,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,glomeruli_diagnostics,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat,megamat
odor,3mtp @ -5,va @ -4,t2h @ -6,ms @ -3,a-terp @ -3,geos @ -5,e3hb @ -6,mhex @ -7,ma @ -7,ea @ -8,2-but @ -6,2h @ -6,ga @ -4,HCl @ -1,carene @ -3,farn @ -2,4h-ol @ -6,"2,3-b @ -6",p-cre @ -3,aphe @ -5,aphe @ -4,1-6ol @ -6,paa @ -5,fench @ -5,CO2 @ 0,elac @ -7,2h @ -3,IaA @ -3,pa @ -3,2-but @ -3,eb @ -3,ep @ -3,aa @ -3,va @ -3,B-cit @ -3,Lin @ -3,6al @ -3,t2h @ -3,1-8ol @ -3,1-5ol @ -3,1-6ol @ -3,benz @ -3,ms @ -3
glomerulus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DL2v,24.64170703433921,39.65770639063286,29.143086675326078,30.679521014789188,35.54971343422821,26.13581610339672,14.314612055135907,26.4185159400406,27.930734247303263,19.56482400862786,24.41859105680085,22.715961922601355,31.86825945479259,14.55519046901103,31.147747752149396,29.532271955098718,21.964675473343164,27.422942422269045,18.64598932789131,24.782163242585206,16.809044754642677,21.261891352701568,27.523413156380624,22.411778572145025,-5.8559836295399545,26.558835406313943,46.641460392375585,17.813747602495376,13.046313879673626,17.362014095715097,18.620229066912565,20.551040265554008,35.09413933933615,48.61706936621677,34.2192409462819,34.91342952076052,41.04074666695538,46.13496103410741,19.59506637513334,14.889570599730781,24.586173370393897,41.288295512499985,30.88463867097066
DL5,16.93466030933582,60.825890019500356,207.00925623643812,34.79313177834702,19.400399992899512,15.908384263456181,21.223513078850957,16.235290180767194,18.836212428028922,13.827400649336212,16.34712280736623,13.845024174591087,25.46892764350666,42.07944744714885,18.691335739027963,35.29173569500836,15.604805042603399,16.424648856554885,29.56156089589634,20.391865007335575,17.961430344256684,15.906525248953248,10.554266100725638,18.98494543235833,10.69219464475229,17.90633960417107,27.21526149281757,27.647190696140896,15.89092997358849,12.684132707553921,39.740622739382,22.51216093395154,32.96690503249242,85.43094292744068,13.313862700438705,10.113480373982286,124.66495633514708,66.97120310633122,15.19606237014711,95.93292470230143,81.40144546836925,147.17548401835936,31.945863191323035
DM1,49.58138327659392,26.60120468057176,40.314715290033064,44.783154300269636,45.04057361790201,37.671709546545856,75.23508564733741,42.984272179179584,53.46627539464288,100.1504340945268,51.41681493012758,37.855824696343916,31.693568590038847,7.246311674792996,33.636411493021185,44.91336500603763,64.45011089900083,58.082191243262145,27.93626285502556,44.76002015929369,33.72934435276704,36.64660120692734,55.815653873095805,41.401476033718474,35.958400181971754,65.28304671837135,79.50598188634189,60.49226308704212,91.84123875582975,115.54928774723862,143.0808547644143,107.98970312671852,55.94007634891886,43.97007591884377,25.644777154555506,2.9109187677065003,49.665518432614675,34.56236736014505,35.38887654034637,98.40284470783827,101.28062213005583,32.344836299655604,41.39288028455919
DM2,11.971952310488597,62.223396351158954,6.645943803217938,27.44271554526367,19.079666094652804,11.361907990218498,20.769643180520674,162.61101890972637,11.10208081560454,11.91611478993746,12.504499586516921,43.68009392445434,9.586626569121199,10.97035666771825,9.75339013527402,11.342838674793162,12.15610756305866,13.216947665658749,9.928158734712248,10.352294861118164,7.306753770363032,11.082225079106204,11.983697774824583,10.961649277280184,10.894272778616841,25.43672364449685,143.47730615323385,188.00760782075727,192.52556247653087,71.27368046490072,199.17342714589927,166.69261890253986,46.301372325473345,106.26330856340746,13.681501807891054,5.980025423921272,105.9148572649055,26.738247687472555,53.554002357427834,126.97661283733578,121.02962242401668,28.961016736716708,17.165179960587587
DM3,55.40548086978369,5.106893002932382,11.474894119308978,2.3710323109606413,4.942421546217883,2.256925943423146,5.581899060211204,6.3426811462064006,3.109099923669107,8.76185428447284,3.991643763262156,4.473854024041839,4.015572925292567,18.908641246871685,4.759607818017957,3.225564930964671,5.57745355021874,2.697308813435336,11.561194087803502,3.7470184432560427,1.9667486061714323,4.249967305079612,6.594306508035019,2.7230355242397035,5.474802375959151,6.8446335620079575,159.20154710438334,145.02891105074812,234.41349774532097,7.655323784945797,37.56594781009937,20.432879083000817,15.589002002605735,30.38788491097958,6.985643214575351,3.200886680849311,20.57709173018847,11.094355252615788,8.699190627809443,23.161111152113065,27.526126033847245,15.030777870215823,6.2781709198081135
DM4,22.428391264626654,13.571259550312762,26.88626951191942,27.144392260575476,29.39731083814739,25.47047480644092,54.391494744861134,28.491474741021406,89.96239858602138,40.3077213030709,33.43993342944009,32.94997737692337,35.52629342159679,5.378111227402758,17.33528227107065,24.031844989272095,27.682051903083117,45.89619793791501,4.303145246092437,21.69350441502558,16.02032900465042,21.455202800530692,23.80438444435373,19.507372097666877,32.2677244136776,45.61598172346377,67.69686073315904,46.88348397794683,62.964969183887064,116.72878629891346,91.7572840793324,108.52938702413218,51.248399921567135,28.23579168119365,17.21091841525177,-9.029538058761844,38.82422753337323,34.167177405591566,23.016655872664433,68.22993638087206,64.9420275550574,29.46877522630661,24.84623256727808
DM5,5.816928568065539,11.524879550949885,1.6454381900390598,-5.352428108530656,4.804488370022847,12.441009889354962,109.0473066494225,11.768609224275083,9.279207768358901,8.194626274840795,9.396294185603011,2.9380865974085753,8.69632377858241,14.68077815474462,6.953396143366804,6.426101791505172,14.76664949750403,4.486476479154197,-20.590564959198435,5.270691534058,5.377936908463257,7.885342262850129,15.309130600093233,8.991831146526327,0.8740338581763464,4.118276327130536,8.456590521826879,39.18581274860096,20.84581840414426,5.6259960173468,153.75542318481772,123.99830697616042,11.661933811076262,16.149874935619625,39.74489614229613,5.846534464293566,11.310836069275295,0.21877579808532488,100.98001425300264,26.512559097663384,129.32483927859155,-2.946787263780569,-4.0104484860532645
DM6,5.970325080840461,28.56469000030065,9.959453256549107,13.443942332501397,4.3600829946637,4.390797537044085,11.731720252531415,10.25392391256292,11.88662631078106,6.706941037112916,4.904242025672123,14.82256636205307,3.8764202729741806,9.127661526634359,11.314372482677104,7.74513657435384,3.345551028198215,8.526511621738495,4.746582265519759,9.12526720797712,39.52734685851423,9.635725023679694,5.2687186445414635,3.3073872277909504,4.103095879718381,9.356607089679454,120.69413079751727,137.65767801265912,174.60583001188047,15.432677310311298,108.5604454386186,77.22144315707648,9.055149196026631,81.99366721561539,3.903164101069125,52.18050011577888,43.64843101344113,59.79259325012668,21.204630506321525,66.00795318131419,121.19691864804774,132.43531919616822,5.455698883411078
DP1l,13.126532825757758,2.0192066105569437,13.426190964640218,8.843833399719497,21.247502030868766,14.853594307930408,6.837198644826954,14.957409354175557,15.995618252459144,14.108428602422181,16.76304331268313,11.001075039802416,16.174781050880732,7.30890770149965,14.127957975239626,15.384750018770935,12.270587011913074,15.643356795047467,11.079077464093482,16.395312898007045,15.158184556862658,11.513446873516926,10.291440829605447,14.958359573764342,-1.580452971498414,12.350092892264959,34.46211751503097,10.930773913408794,12.476291252935114,14.230787714623078,9.298432106656717,11.551719586228158,35.4635852431843,-13.100910930218703,17.46644508627067,20.479775372092913,29.614325778069606,27.904792435123472,11.968792490470959,7.8208445681373595,15.221408579853247,23.50372305721135,17.171346385878444
DP1m,22.642369843209796,17.87158864326849,26.746623330932863,13.230609145568998,65.29149574279444,26.24232331640994,16.11894775402955,27.09665979228034,23.11939038063757,23.189233790585508,30.9658670161384,20.8074122566736,31.404644634705782,19.365269706065863,20.2709607201765,54.22326799795817,22.048289299243525,29.506083587260694,17.771111832624463,31.522803801083626,26.554790653495385,27.008752358883864,30.2400231544869,30.161378065826057,48.574085913182195,27.101306373794024,71.55483982647323,25.718350547384414,30.07031133784632,61.04119728144565,23.944635616522987,25.29764696965036,51.939371211797074,50.1053868514818,52.41738782434272,49.0321321263669,90.57761345187429,76.6037178316617,34.79788025792278,15.104584846334067,31.863732025922104,34.76801048470283,25.432744074760446
