date_imaged,fly_num,thorimage_name,cell_mask_coord,metric,stim_row,stim_col,Fc,F,Fneu,spks,Fc_smooth,Fc_zscore,Fc_zscore_smoothed,Fc_normed,Fc_normed_smoothed,title_str,abbrev_row,conc_row,abbrev_col,conc_col
2022-10-11,1,megamat0,none,cosine,B-cit @ -3.0,benz @ -3.0,0.7213848292127147,0.578881120322584,0.11488597641553244,0.7850430677869213,0.7214222156434323,0.789883527131542,0.7899079669829236,0.7786968516767213,0.7787297607103344,2022-10-11/1/megamat0,B-cit,-3.0,benz,-3.0
2022-10-11,1,megamat0,none,cosine,B-cit @ -3.0,eb @ -3.0,0.6443286784839801,0.49354904336847893,0.05292036008318257,0.7020161623458088,0.6444726992697687,0.6843223372765388,0.6844924682126953,0.6754781266942496,0.675679034126635,2022-10-11/1/megamat0,B-cit,-3.0,eb,-3.0
2022-10-11,1,megamat0,none,cosine,B-cit @ -3.0,ep @ -3.0,0.664216304147597,0.5210088136690388,0.07113440872260268,0.7675191790280015,0.6644910082675153,0.6901744513054745,0.6906739321193893,0.684323866695868,0.6848279664116516,2022-10-11/1/megamat0,B-cit,-3.0,ep,-3.0
2022-10-11,1,megamat0,none,cosine,B-cit @ -3.0,ms @ -3.0,0.8197395234713489,0.6681025646277851,0.1056002278511814,0.821194318752347,0.8197857668672434,0.7822077097276258,0.7825996008775878,0.7774587893682804,0.7778997600261416,2022-10-11/1/megamat0,B-cit,-3.0,ms,-3.0
2022-10-11,1,megamat0,none,cosine,B-cit @ -3.0,pa @ -3.0,0.7354192181724098,0.574332333662646,0.05441638082548916,0.8051462591004959,0.7357789265882954,0.7535095020722045,0.7537464406663463,0.7465677933842518,0.7468183777122323,2022-10-11/1/megamat0,B-cit,-3.0,pa,-3.0
2022-10-11,1,megamat0,none,cosine,B-cit @ -3.0,t2h @ -3.0,0.6787839919164527,0.5506469160950631,0.06371998160241477,0.7517958654806555,0.6786976255048165,0.7351943685938125,0.7351682420249133,0.7300254237599729,0.7300568214260776,2022-10-11/1/megamat0,B-cit,-3.0,t2h,-3.0
2022-10-11,1,megamat0,none,cosine,B-cit @ -3.0,va @ -3.0,0.7280290714199906,0.5881545959433312,0.07769975191986522,0.751971341106533,0.7277483046494956,0.7454793179604364,0.7457214727515296,0.7388445431256814,0.739101006563464,2022-10-11/1/megamat0,B-cit,-3.0,va,-3.0
2022-10-11,1,megamat0,none,cosine,IaA @ -3.0,1-5ol @ -3.0,0.6821986024729889,0.5513865314795527,0.07259979568356822,0.6636391576458114,0.6824479464722739,0.7281881800060377,0.7281827518935968,0.7249144276183066,0.7249210906272221,2022-10-11/1/megamat0,IaA,-3.0,1-5ol,-3.0
2022-10-11,1,megamat0,none,cosine,IaA @ -3.0,1-6ol @ -3.0,0.6501702973473139,0.5117771600909924,0.08122236855222098,0.6767966635557907,0.6502996182971772,0.7077212368288608,0.7078817456490567,0.7005005354532511,0.7006788397324318,2022-10-11/1/megamat0,IaA,-3.0,1-6ol,-3.0
2022-10-11,1,megamat0,none,cosine,IaA @ -3.0,1-8ol @ -3.0,0.764384555137758,0.6233539501046712,0.0885909331249708,0.762354636256629,0.7643463812820761,0.8233563670040036,0.8233024459256828,0.8199461752866198,0.8199054885196729,2022-10-11/1/megamat0,IaA,-3.0,1-8ol,-3.0
2022-10-11,1,megamat0,none,cosine,IaA @ -3.0,2-but @ -3.0,0.7380321809617474,0.593307904173805,0.1009780547065765,0.8258028182155666,0.7382257536837982,0.7642556121630142,0.7643861339437246,0.7583567006406854,0.7584968818008188,2022-10-11/1/megamat0,IaA,-3.0,2-but,-3.0
2022-10-11,1,megamat0,none,cosine,IaA @ -3.0,2h @ -3.0,0.28889044559452615,0.23083393735929458,0.03351107606491244,0.4426218058476553,0.2890657158028661,0.32806574422230583,0.327608454341459,0.32454154063649565,0.32408573048557077,2022-10-11/1/megamat0,IaA,-3.0,2h,-3.0
2022-10-11,1,megamat0,none,cosine,IaA @ -3.0,6al @ -3.0,0.7542666409807752,0.6084902210804004,0.08191202093932914,0.7673307545209698,0.7537839515404903,0.8027930660824223,0.8023552148880598,0.8002970802921645,0.7998472739870588,2022-10-11/1/megamat0,IaA,-3.0,6al,-3.0
2022-10-11,1,megamat0,none,cosine,IaA @ -3.0,B-cit @ -3.0,0.7599844237732083,0.5927455078934686,0.06269436083618218,0.8249788661988292,0.7603731155526129,0.791330563115294,0.7915101359319707,0.7852801283186774,0.7854523630798049,2022-10-11/1/megamat0,IaA,-3.0,B-cit,-3.0
2022-10-11,1,megamat0,none,cosine,IaA @ -3.0,IaA @ -3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-11/1/megamat0,IaA,-3.0,IaA,-3.0
2022-10-11,1,megamat0,none,cosine,IaA @ -3.0,Lin @ -3.0,0.6901581128875055,0.5686929080848944,0.11692127741854208,0.6715542156242628,0.6902194303713988,0.7613836240838388,0.7614363289912256,0.7580417866063542,0.7580996049694234,2022-10-11/1/megamat0,IaA,-3.0,Lin,-3.0
2022-10-11,1,megamat0,none,cosine,IaA @ -3.0,aa @ -3.0,0.804961521789278,0.6556523096825502,0.13757402925073325,0.8660768186900468,0.8048192581283506,0.8454083006540452,0.845306758629989,0.8388484700430279,0.8387609823508779,2022-10-11/1/megamat0,IaA,-3.0,aa,-3.0
2022-10-11,1,megamat0,none,cosine,IaA @ -3.0,benz @ -3.0,0.7440220299148743,0.6149384748177436,0.15844303624993727,0.8037771843872148,0.7438111184339752,0.8245738456956586,0.8242288339313928,0.8194385380253103,0.8190716728984722,2022-10-11/1/megamat0,IaA,-3.0,benz,-3.0
2022-10-11,1,megamat0,none,cosine,IaA @ -3.0,eb @ -3.0,0.4780986572052416,0.37337530319092394,0.047860148774448,0.5613444720441252,0.4780207180777034,0.5011760639380543,0.5007340927598147,0.49437757950203887,0.49398187759847256,2022-10-11/1/megamat0,IaA,-3.0,eb,-3.0
2022-10-11,1,megamat0,none,cosine,IaA @ -3.0,ep @ -3.0,0.6115204604529965,0.49083108794854924,0.08121467149983985,0.7275038120059447,0.6119709777715803,0.6104385788916113,0.6104564223508115,0.6072241351543307,0.6072585717657621,2022-10-11/1/megamat0,IaA,-3.0,ep,-3.0
2022-10-11,1,megamat0,none,cosine,IaA @ -3.0,ms @ -3.0,0.8496413113607038,0.7100385522505412,0.16195808095350062,0.8534073518719283,0.8498041826136961,0.8479544873731898,0.8474155474786547,0.8455697987645434,0.8450357400061912,2022-10-11/1/megamat0,IaA,-3.0,ms,-3.0
2022-10-11,1,megamat0,none,cosine,IaA @ -3.0,pa @ -3.0,0.16833260034884767,0.13685392260066243,0.02361615249127047,0.1836795538421232,0.16837587712922386,0.207343757125537,0.20722069860738335,0.20382589960287145,0.20375117003592302,2022-10-11/1/megamat0,IaA,-3.0,pa,-3.0
2022-10-11,1,megamat0,none,cosine,IaA @ -3.0,t2h @ -3.0,0.8379800565344194,0.695406371656023,0.11676074387204449,0.8479201001408913,0.8374622624440861,0.8831370011321154,0.8826624735424312,0.8818451207873992,0.8813762976860317,2022-10-11/1/megamat0,IaA,-3.0,t2h,-3.0
2022-10-11,1,megamat0,none,cosine,IaA @ -3.0,va @ -3.0,0.8778444614737237,0.7279264243518465,0.13031330620407455,0.9137245437628759,0.8781272731706579,0.8863212473606312,0.8864983861437576,0.8851322930767734,0.885306595507728,2022-10-11/1/megamat0,IaA,-3.0,va,-3.0
2022-10-11,1,megamat0,none,cosine,Lin @ -3.0,1-5ol @ -3.0,0.8287602491691721,0.6897310543183405,0.141068244300255,0.854267891309773,0.8287747069445464,0.8511752468426845,0.8511552034722109,0.8490249328615923,0.8490193463401488,2022-10-11/1/megamat0,Lin,-3.0,1-5ol,-3.0
2022-10-11,1,megamat0,none,cosine,Lin @ -3.0,1-6ol @ -3.0,0.6096290094670576,0.49067621628389424,0.08328817959033108,0.644669168753939,0.6095605700718355,0.64142948930171,0.6410793544300789,0.6337576652986661,0.6334057696806612,2022-10-11/1/megamat0,Lin,-3.0,1-6ol,-3.0
2022-10-11,1,megamat0,none,cosine,Lin @ -3.0,1-8ol @ -3.0,0.5689599780444085,0.47620079087743783,0.08765826812153898,0.6056321505082577,0.5684094603579717,0.5850701232936921,0.5844551674224279,0.5804943656267277,0.5798775968720076,2022-10-11/1/megamat0,Lin,-3.0,1-8ol,-3.0
2022-10-11,1,megamat0,none,cosine,Lin @ -3.0,2-but @ -3.0,0.8765403984230016,0.7423424344284976,0.23026724126535592,0.8847179903925343,0.8762208194309833,0.8765063763009232,0.8763482801263947,0.8718790719357181,0.8717382071886528,2022-10-11/1/megamat0,Lin,-3.0,2-but,-3.0
2022-10-11,1,megamat0,none,cosine,Lin @ -3.0,2h @ -3.0,0.5108878944580033,0.41735098100567747,0.07261322740053189,0.4946356924681361,0.5106821617037739,0.6254755630454749,0.6253032106611208,0.6238593514486602,0.623680117661406,2022-10-11/1/megamat0,Lin,-3.0,2h,-3.0
2022-10-11,1,megamat0,none,cosine,Lin @ -3.0,6al @ -3.0,0.7724500462428093,0.6419540440217909,0.12436525400451515,0.8123989688330202,0.7721135517158667,0.8058776947641187,0.8052907975007769,0.8034787538278804,0.80288464533779,2022-10-11/1/megamat0,Lin,-3.0,6al,-3.0
2022-10-11,1,megamat0,none,cosine,Lin @ -3.0,B-cit @ -3.0,0.5274666581721803,0.4295908151676525,0.07206434045453491,0.5878426909781223,0.527290779460996,0.5697739635194815,0.5698482993449085,0.5613033358088894,0.5613992808272559,2022-10-11/1/megamat0,Lin,-3.0,B-cit,-3.0
2022-10-11,1,megamat0,none,cosine,Lin @ -3.0,IaA @ -3.0,0.6901581128875055,0.5686929080848944,0.11692127741854208,0.6715542156242628,0.6902194303713988,0.7613836240838388,0.7614363289912256,0.7580417866063542,0.7580996049694234,2022-10-11/1/megamat0,Lin,-3.0,IaA,-3.0
2022-10-11,1,megamat0,none,cosine,Lin @ -3.0,Lin @ -3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-11/1/megamat0,Lin,-3.0,Lin,-3.0
2022-10-11,1,megamat0,none,cosine,Lin @ -3.0,aa @ -3.0,0.7210641065063947,0.6137736603650468,0.17457248520061253,0.7720789020777632,0.7210699758753033,0.7392566305909851,0.739225901161812,0.7314617864139754,0.7314030487186975,2022-10-11/1/megamat0,Lin,-3.0,aa,-3.0
2022-10-11,1,megamat0,none,cosine,Lin @ -3.0,benz @ -3.0,0.7037631211599327,0.5891556431196454,0.12448408827710378,0.7408335096968002,0.7035021431136865,0.7626350078644845,0.7621124420291584,0.7548691779687452,0.7543297529076337,2022-10-11/1/megamat0,Lin,-3.0,benz,-3.0
2022-10-11,1,megamat0,none,cosine,Lin @ -3.0,eb @ -3.0,0.7825915722713228,0.6450702047448862,0.15119119763460187,0.811861804065462,0.7823245567614782,0.7905680615755829,0.7904191630946984,0.7865215733385199,0.7863826086200283,2022-10-11/1/megamat0,Lin,-3.0,eb,-3.0
2022-10-11,1,megamat0,none,cosine,Lin @ -3.0,ep @ -3.0,0.8398060824522218,0.7044039272886877,0.18751593558181856,0.8869770604608648,0.839856632325399,0.8516580758988626,0.8519176145646472,0.8499953024906572,0.8502666603999929,2022-10-11/1/megamat0,Lin,-3.0,ep,-3.0
2022-10-11,1,megamat0,none,cosine,Lin @ -3.0,ms @ -3.0,0.8879935196079138,0.7439078235796281,0.12270909825551768,0.879713835120416,0.8877374367711823,0.8537883701002423,0.8534812738199767,0.8514223734088583,0.8511329433174097,2022-10-11/1/megamat0,Lin,-3.0,ms,-3.0
2022-10-11,1,megamat0,none,cosine,Lin @ -3.0,pa @ -3.0,0.6385657211446166,0.5284753242849136,0.11170035894448038,0.6352132941065234,0.638546225666665,0.689915190764907,0.6898822848730971,0.6837457666160913,0.6837512936845269,2022-10-11/1/megamat0,Lin,-3.0,pa,-3.0
2022-10-11,1,megamat0,none,cosine,Lin @ -3.0,t2h @ -3.0,0.7441998713929872,0.6224171872803679,0.08803140036478307,0.8073532176520907,0.7439367048928869,0.782604721051929,0.7820539768460935,0.780562454888586,0.7800045550705432,2022-10-11/1/megamat0,Lin,-3.0,t2h,-3.0
2022-10-11,1,megamat0,none,cosine,Lin @ -3.0,va @ -3.0,0.7452632051281652,0.6217087814975625,0.09466633190508855,0.7915841262001244,0.7448607083074994,0.7706772600649505,0.7703813926986165,0.7682351875455589,0.7679420367932512,2022-10-11/1/megamat0,Lin,-3.0,va,-3.0
2022-10-11,1,megamat0,none,cosine,aa @ -3.0,1-5ol @ -3.0,0.8304292709785176,0.6752491409396286,0.10755725166557406,0.8094193717725329,0.8304727083387977,0.8548217006222533,0.8544296002701097,0.8480746231266201,0.8476937139779173,2022-10-11/1/megamat0,aa,-3.0,1-5ol,-3.0
2022-10-11,1,megamat0,none,cosine,aa @ -3.0,1-6ol @ -3.0,0.7933353557217948,0.6271029866372132,0.11247898180926019,0.7918136330532122,0.7933715413742906,0.8252471906727874,0.8252381283701921,0.8150446309988122,0.8150499232151671,2022-10-11/1/megamat0,aa,-3.0,1-6ol,-3.0
2022-10-11,1,megamat0,none,cosine,aa @ -3.0,1-8ol @ -3.0,0.688273251936621,0.5628909665320354,0.09162028870664563,0.6988031910088428,0.6883607514069425,0.7241351623801859,0.7237322814085794,0.7148720462137256,0.7144883121123466,2022-10-11/1/megamat0,aa,-3.0,1-8ol,-3.0
2022-10-11,1,megamat0,none,cosine,aa @ -3.0,2-but @ -3.0,0.7044231492812222,0.560041621530101,0.08448946938581503,0.7748863037784648,0.7044622003431369,0.7262427070538104,0.7262455601590538,0.7130670529184805,0.7130946738633214,2022-10-11/1/megamat0,aa,-3.0,2-but,-3.0
2022-10-11,1,megamat0,none,cosine,aa @ -3.0,2h @ -3.0,0.6770370484533561,0.5549024290754426,0.14307952648877453,0.7579462373669368,0.6768710179738606,0.6904388354162239,0.6899147934364785,0.683059546717395,0.6825740979533573,2022-10-11/1/megamat0,aa,-3.0,2h,-3.0
2022-10-11,1,megamat0,none,cosine,aa @ -3.0,6al @ -3.0,0.6156122164142896,0.4964388534015183,0.07785573919103328,0.6738802885612917,0.6158643766199194,0.6211930547549239,0.6214761786690259,0.6129629571997702,0.6132705572372484,2022-10-11/1/megamat0,aa,-3.0,6al,-3.0
2022-10-11,1,megamat0,none,cosine,aa @ -3.0,B-cit @ -3.0,0.5050190791282821,0.40252060181063987,0.0738132249441249,0.5846328407129682,0.5051042919328363,0.5568671507690163,0.5570530570834014,0.5416193081292748,0.5418475274630742,2022-10-11/1/megamat0,aa,-3.0,B-cit,-3.0
2022-10-11,1,megamat0,none,cosine,aa @ -3.0,IaA @ -3.0,0.804961521789278,0.6556523096825502,0.13757402925073325,0.8660768186900468,0.8048192581283506,0.8454083006540452,0.845306758629989,0.8388484700430279,0.8387609823508779,2022-10-11/1/megamat0,aa,-3.0,IaA,-3.0
2022-10-11,1,megamat0,none,cosine,aa @ -3.0,Lin @ -3.0,0.7210641065063947,0.6137736603650468,0.17457248520061253,0.7720789020777632,0.7210699758753033,0.7392566305909851,0.739225901161812,0.7314617864139754,0.7314030487186975,2022-10-11/1/megamat0,aa,-3.0,Lin,-3.0
2022-10-11,1,megamat0,none,cosine,aa @ -3.0,aa @ -3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-11/1/megamat0,aa,-3.0,aa,-3.0
2022-10-11,1,megamat0,none,cosine,aa @ -3.0,benz @ -3.0,0.7629379277089814,0.6223551466713984,0.13821329344303135,0.8014778800376465,0.7631582061353553,0.822191202364163,0.8220642534368692,0.8138118326117385,0.8136483495426123,2022-10-11/1/megamat0,aa,-3.0,benz,-3.0
2022-10-11,1,megamat0,none,cosine,aa @ -3.0,eb @ -3.0,0.7476417376493727,0.590799999010952,0.10213080465335689,0.797784756957129,0.7477445260541535,0.7685948065203927,0.7687253082059153,0.7584713847121066,0.7586338793909071,2022-10-11/1/megamat0,aa,-3.0,eb,-3.0
2022-10-11,1,megamat0,none,cosine,aa @ -3.0,ep @ -3.0,0.7735813729808377,0.6163284091369498,0.09031918425794683,0.8405295520348208,0.7737671623792839,0.7873922567785808,0.7875652731528904,0.7789955571453253,0.779175492272696,2022-10-11/1/megamat0,aa,-3.0,ep,-3.0
2022-10-11,1,megamat0,none,cosine,aa @ -3.0,ms @ -3.0,0.8448970825905026,0.7112940732738792,0.16201596966000964,0.8915179365700001,0.8450104997837202,0.8373756719216193,0.8372695027041587,0.8326788104685616,0.8325748812487459,2022-10-11/1/megamat0,aa,-3.0,ms,-3.0
2022-10-11,1,megamat0,none,cosine,aa @ -3.0,pa @ -3.0,0.8493105365133068,0.6883263325917974,0.11762942646453722,0.8778325778385837,0.8492482672236997,0.8560519672770596,0.8561432790900757,0.8485474623939213,0.8486511350097355,2022-10-11/1/megamat0,aa,-3.0,pa,-3.0
2022-10-11,1,megamat0,none,cosine,aa @ -3.0,t2h @ -3.0,0.796459438327422,0.656238953269164,0.1056047456605328,0.8180601411255197,0.7965832084372014,0.7945324851815344,0.7944095888868135,0.7866416498098876,0.7865375670638594,2022-10-11/1/megamat0,aa,-3.0,t2h,-3.0
2022-10-11,1,megamat0,none,cosine,aa @ -3.0,va @ -3.0,0.6924566166985748,0.5767017955405591,0.13145621965097998,0.7394598114305835,0.6920680753114403,0.6705058466662066,0.6700944398053572,0.6592535965847719,0.6588186865645846,2022-10-11/1/megamat0,aa,-3.0,va,-3.0
2022-10-11,1,megamat0,none,cosine,benz @ -3.0,1-5ol @ -3.0,0.6037556438478302,0.5010841627567102,0.1273118545822608,0.7178417477244784,0.6036479912655361,0.6324798855029068,0.6323940913385857,0.6216722647736064,0.621567710213816,2022-10-11/1/megamat0,benz,-3.0,1-5ol,-3.0
2022-10-11,1,megamat0,none,cosine,benz @ -3.0,1-6ol @ -3.0,0.5768165909778167,0.4555631952370788,0.07941877624024418,0.6914577967101863,0.5767277706696593,0.5964640090606241,0.5964832254217691,0.5806546971991431,0.5806819932299323,2022-10-11/1/megamat0,benz,-3.0,1-6ol,-3.0
2022-10-11,1,megamat0,none,cosine,benz @ -3.0,1-8ol @ -3.0,0.6879085888643024,0.5707121700460711,0.12966191873222732,0.7394955558506977,0.687446532387098,0.7528888698567173,0.752271239137354,0.7430498244379938,0.7423996063645077,2022-10-11/1/megamat0,benz,-3.0,1-8ol,-3.0
2022-10-11,1,megamat0,none,cosine,benz @ -3.0,2-but @ -3.0,0.8111736690068909,0.6671943693380817,0.19191195241573167,0.8507676010160229,0.8109229959126759,0.8521540536568322,0.8516805997483582,0.8433459531558439,0.842837866375796,2022-10-11/1/megamat0,benz,-3.0,2-but,-3.0
2022-10-11,1,megamat0,none,cosine,benz @ -3.0,2h @ -3.0,0.6786660885143667,0.5591731133112413,0.1344539466346033,0.791122867451891,0.678966549843669,0.7520915080162618,0.7519532450992712,0.7477603919355451,0.7476003669115578,2022-10-11/1/megamat0,benz,-3.0,2h,-3.0
2022-10-11,1,megamat0,none,cosine,benz @ -3.0,6al @ -3.0,0.5870374840663299,0.4762154744799537,0.09522535253100983,0.6290423457627959,0.5864741681222709,0.6439680606266776,0.6433415801735249,0.6336157263888503,0.6329836715729935,2022-10-11/1/megamat0,benz,-3.0,6al,-3.0
2022-10-11,1,megamat0,none,cosine,benz @ -3.0,B-cit @ -3.0,0.7213848292127147,0.578881120322584,0.11488597641553244,0.7850430677869213,0.7214222156434323,0.789883527131542,0.7899079669829236,0.7786968516767213,0.7787297607103344,2022-10-11/1/megamat0,benz,-3.0,B-cit,-3.0
2022-10-11,1,megamat0,none,cosine,benz @ -3.0,IaA @ -3.0,0.7440220299148743,0.6149384748177436,0.15844303624993727,0.8037771843872148,0.7438111184339752,0.8245738456956586,0.8242288339313928,0.8194385380253103,0.8190716728984722,2022-10-11/1/megamat0,benz,-3.0,IaA,-3.0
2022-10-11,1,megamat0,none,cosine,benz @ -3.0,Lin @ -3.0,0.7037631211599327,0.5891556431196454,0.12448408827710378,0.7408335096968002,0.7035021431136865,0.7626350078644845,0.7621124420291584,0.7548691779687452,0.7543297529076337,2022-10-11/1/megamat0,benz,-3.0,Lin,-3.0
2022-10-11,1,megamat0,none,cosine,benz @ -3.0,aa @ -3.0,0.7629379277089814,0.6223551466713984,0.13821329344303135,0.8014778800376465,0.7631582061353553,0.822191202364163,0.8220642534368692,0.8138118326117385,0.8136483495426123,2022-10-11/1/megamat0,benz,-3.0,aa,-3.0
2022-10-11,1,megamat0,none,cosine,benz @ -3.0,benz @ -3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-11/1/megamat0,benz,-3.0,benz,-3.0
2022-10-11,1,megamat0,none,cosine,benz @ -3.0,eb @ -3.0,0.7177769400988517,0.5835992382391638,0.150792487446475,0.8081238169470385,0.7174948846905598,0.7806350052401521,0.7803784259598826,0.7724055900343826,0.7721653590057658,2022-10-11/1/megamat0,benz,-3.0,eb,-3.0
2022-10-11,1,megamat0,none,cosine,benz @ -3.0,ep @ -3.0,0.7309804626123643,0.5994085802942359,0.15321081828949323,0.8315519812726684,0.7312747072973667,0.7662324418872469,0.7664463918042443,0.7599911683002623,0.7602134908713292,2022-10-11/1/megamat0,benz,-3.0,ep,-3.0
2022-10-11,1,megamat0,none,cosine,benz @ -3.0,ms @ -3.0,0.6962684190353726,0.5896242285558344,0.13445820408910447,0.7453136300677214,0.6962512073061146,0.7094846080534108,0.7086256630019496,0.7043166696576695,0.7034506899937484,2022-10-11/1/megamat0,benz,-3.0,ms,-3.0
2022-10-11,1,megamat0,none,cosine,benz @ -3.0,pa @ -3.0,0.7168269713314701,0.583106437095726,0.11459658352964253,0.8082617879397944,0.7167611923206272,0.7890448755609191,0.7889318483839032,0.7819502661467856,0.7818443460315988,2022-10-11/1/megamat0,benz,-3.0,pa,-3.0
2022-10-11,1,megamat0,none,cosine,benz @ -3.0,t2h @ -3.0,0.5191659267347526,0.4272189429458739,0.0683840501249976,0.5557325207130054,0.5185708898324375,0.5406753245437937,0.5402337604792575,0.528728223821628,0.5283130644600627,2022-10-11/1/megamat0,benz,-3.0,t2h,-3.0
2022-10-11,1,megamat0,none,cosine,benz @ -3.0,va @ -3.0,0.7528902104126174,0.621085020008203,0.09822291849188247,0.778482718258914,0.7532321606143066,0.7880338837952445,0.7882883388521223,0.7800988839102333,0.7803697434291048,2022-10-11/1/megamat0,benz,-3.0,va,-3.0
2022-10-11,1,megamat0,none,cosine,eb @ -3.0,1-5ol @ -3.0,0.48612339499771984,0.38452262509072377,0.03776494491728055,0.5627928899946155,0.4864906476565751,0.5414114626293396,0.5415457370436502,0.5362360112272737,0.5363790997036825,2022-10-11/1/megamat0,eb,-3.0,1-5ol,-3.0
2022-10-11,1,megamat0,none,cosine,eb @ -3.0,1-6ol @ -3.0,0.5285745060887774,0.40847593041890595,0.06259157706008889,0.622880229192604,0.5286224198976601,0.5959473969280494,0.5959069783913927,0.5889535249712678,0.5889219122140658,2022-10-11/1/megamat0,eb,-3.0,1-6ol,-3.0
2022-10-11,1,megamat0,none,cosine,eb @ -3.0,1-8ol @ -3.0,0.6053574706589597,0.48501730973817414,0.06056390188062222,0.7321836405078075,0.6054106269451976,0.6457903862190637,0.645906365907043,0.64065224408591,0.6407830549604918,2022-10-11/1/megamat0,eb,-3.0,1-8ol,-3.0
2022-10-11,1,megamat0,none,cosine,eb @ -3.0,2-but @ -3.0,0.38416993625059703,0.2983610372702098,0.04566199942164262,0.510573422356167,0.38377574576972506,0.43235509084108303,0.4319448141342769,0.4192591497050525,0.41884289256179774,2022-10-11/1/megamat0,eb,-3.0,2-but,-3.0
2022-10-11,1,megamat0,none,cosine,eb @ -3.0,2h @ -3.0,0.5798266897871045,0.4552990399921535,0.06819874581965246,0.7604978908244637,0.579630148201256,0.5861248080725973,0.585518038757516,0.5826776088498521,0.5820760470507736,2022-10-11/1/megamat0,eb,-3.0,2h,-3.0
2022-10-11,1,megamat0,none,cosine,eb @ -3.0,6al @ -3.0,0.678178483300889,0.5335364735448953,0.0530265160602994,0.7537512330613347,0.6781520769067126,0.7299530574164222,0.7298322774871354,0.7257878835734177,0.7256691822368935,2022-10-11/1/megamat0,eb,-3.0,6al,-3.0
2022-10-11,1,megamat0,none,cosine,eb @ -3.0,B-cit @ -3.0,0.6443286784839801,0.49354904336847893,0.05292036008318257,0.7020161623458088,0.6444726992697687,0.6843223372765388,0.6844924682126953,0.6754781266942496,0.675679034126635,2022-10-11/1/megamat0,eb,-3.0,B-cit,-3.0
2022-10-11,1,megamat0,none,cosine,eb @ -3.0,IaA @ -3.0,0.4780986572052416,0.37337530319092394,0.047860148774448,0.5613444720441252,0.4780207180777034,0.5011760639380543,0.5007340927598147,0.49437757950203887,0.49398187759847256,2022-10-11/1/megamat0,eb,-3.0,IaA,-3.0
2022-10-11,1,megamat0,none,cosine,eb @ -3.0,Lin @ -3.0,0.7825915722713228,0.6450702047448862,0.15119119763460187,0.811861804065462,0.7823245567614782,0.7905680615755829,0.7904191630946984,0.7865215733385199,0.7863826086200283,2022-10-11/1/megamat0,eb,-3.0,Lin,-3.0
2022-10-11,1,megamat0,none,cosine,eb @ -3.0,aa @ -3.0,0.7476417376493727,0.590799999010952,0.10213080465335689,0.797784756957129,0.7477445260541535,0.7685948065203927,0.7687253082059153,0.7584713847121066,0.7586338793909071,2022-10-11/1/megamat0,eb,-3.0,aa,-3.0
2022-10-11,1,megamat0,none,cosine,eb @ -3.0,benz @ -3.0,0.7177769400988517,0.5835992382391638,0.150792487446475,0.8081238169470385,0.7174948846905598,0.7806350052401521,0.7803784259598826,0.7724055900343826,0.7721653590057658,2022-10-11/1/megamat0,eb,-3.0,benz,-3.0
2022-10-11,1,megamat0,none,cosine,eb @ -3.0,eb @ -3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022-10-11/1/megamat0,eb,-3.0,eb,-3.0
2022-10-11,1,megamat0,none,cosine,eb @ -3.0,ep @ -3.0,0.15725760568441027,0.12347805054090588,0.01989553561978763,0.23969464458317935,0.1570256053287703,0.1977046434918026,0.1971576262874669,0.1937278112121309,0.19316963886301086,2022-10-11/1/megamat0,eb,-3.0,ep,-3.0
2022-10-11,1,megamat0,none,cosine,eb @ -3.0,ms @ -3.0,0.7117546486461921,0.5890359096374196,0.13335337646153134,0.7777042139466357,0.7116656665272888,0.6772592592233876,0.6765845281197083,0.6737641740248121,0.6730976736881273,2022-10-11/1/megamat0,eb,-3.0,ms,-3.0
2022-10-11,1,megamat0,none,cosine,eb @ -3.0,pa @ -3.0,0.5531419790199072,0.4315788974508654,0.040656962582594436,0.6291263227194608,0.5529848453096385,0.5698583750456536,0.5695776273400815,0.5635097610782676,0.5632672827802495,2022-10-11/1/megamat0,eb,-3.0,pa,-3.0
2022-10-11,1,megamat0,none,cosine,eb @ -3.0,t2h @ -3.0,0.738421407672738,0.6049910751224843,0.09234522340796703,0.8147028039247064,0.7380854180407236,0.7688246651305883,0.7686268873659861,0.7659647316371647,0.765781444501634,2022-10-11/1/megamat0,eb,-3.0,t2h,-3.0
2022-10-11,1,megamat0,none,cosine,eb @ -3.0,va @ -3.0,0.788305986814465,0.6439920966010304,0.12182857378672762,0.8338124095485864,0.7883256353776886,0.798828654896669,0.7991900357522653,0.7953924944484868,0.795776236565235,2022-10-11/1/megamat0,eb,-3.0,va,-3.0
2022-10-11,1,megamat0,none,cosine,ep @ -3.0,1-5ol @ -3.0,0.5351772720974357,0.4302096829371117,0.04477154926272309,0.6532654287665255,0.5357097644053104,0.5729181900169689,0.5730568853460893,0.5712357312750274,0.5713696685114226,2022-10-11/1/megamat0,ep,-3.0,1-5ol,-3.0
