panel,odor,fly_id,glomerulus,delta_f_over_f,roi_depth_um,zscore_scaled_delta_f_over_f,maxabs_scaled_delta_f_over_f,to-avg-max_scaled_delta_f_over_f,split-minmax_scaled_delta_f_over_f,split-minmax-to-avg_scaled_delta_f_over_f,delta_spike_rate,date,fly_num
megamat,IaA @ -3,2,DL5,0.11077761958159082,0.0,-0.2527856502256871,0.05794202192454943,0.17284710826260571,0.057836935857504185,0.17253362553963286,-33,2023-04-22,3
megamat,IaA @ -3,3,DL5,0.2029992939164933,0.0,0.12294117196720403,0.08302480645357728,0.24767167649500266,0.082386337509379,0.24576705689329362,-33,2023-04-26,2
megamat,IaA @ -3,4,DL5,0.5181420362414159,0.0,1.0053483865486093,0.19875869795363488,0.592917972867127,0.19871866668539093,0.592798555409361,-33,2023-04-26,3
megamat,IaA @ -3,5,DL5,0.2639731133608209,0.0,-0.09320521688965214,0.09375856064349081,0.27969158727657845,0.09369672095238087,0.2795071130137002,-33,2023-05-08,1
megamat,IaA @ -3,6,DL5,-0.0034708424971050256,5.0,-0.738668558532231,-0.0015987495233566059,-0.004769236950485611,-0.005399274546963984,-0.0027176391457608743,-33,2023-05-08,3
megamat,IaA @ -3,7,DL5,0.2659996308480436,0.0,0.09044974329102586,0.0739660885218298,0.22064857396834123,0.07394082773557663,0.2205732184023586,-33,2023-05-09,1
megamat,IaA @ -3,8,DL5,0.09830683408559247,0.0,-0.42080636068226446,0.035465343088668666,0.10579682573728613,0.035418940224472666,0.10565840114275221,-33,2023-05-10,1
megamat,IaA @ -3,9,DL5,0.4126017630106685,0.0,0.9941677779753372,0.245501283019897,0.7323559902691248,0.24549678298504118,0.7323425661947471,-33,2023-06-22,1
megamat,pa @ -3,1,DL5,-0.001066717893094755,0.0,-0.6120457765927114,-0.00037137350075600365,-0.0011078459735944918,-0.0014814197793334705,-0.0007456491327867146,-4,2023-04-22,2
megamat,pa @ -3,2,DL5,-0.3385772653830661,0.0,-2.0978752252595223,-0.1770921907157475,-0.5282845169084054,-1.0,-0.5033341279689149,-4,2023-04-22,3
megamat,pa @ -3,3,DL5,0.2298039769281197,0.0,0.23338381660823818,0.09398767029489315,0.2803750453162636,0.0933568345431208,0.27849319632548275,-4,2023-04-26,2
megamat,pa @ -3,4,DL5,0.26028920565234487,0.0,0.13242355894263125,0.09984664433352673,0.2978529773304798,0.09980167126442838,0.2977188179641831,-4,2023-04-26,3
megamat,pa @ -3,5,DL5,0.47055043239576877,0.0,0.44173015339365485,0.16713115472216708,0.4985697052811531,0.16707432179675633,0.49840016672372844,-4,2023-05-08,1
megamat,pa @ -3,6,DL5,0.11501268968764848,5.0,-0.32016908761734963,0.0529774782265279,0.15803735545205022,0.052926145249767555,0.1578842238163767,-4,2023-05-08,3
megamat,pa @ -3,7,DL5,-0.1565131975417506,0.0,-1.283413427841856,-0.04352137251957733,-0.12982880365176475,-0.4135318432742273,-0.2081446897218112,-4,2023-05-09,1
megamat,pa @ -3,8,DL5,0.3058861898879248,0.0,0.10295621471886929,0.11035202965661169,0.32919163991019046,0.11030922952117406,0.3290639626321473,-4,2023-05-10,1
megamat,pa @ -3,9,DL5,0.29584418065994705,0.0,0.5157442716946647,0.17602960635946005,0.5251147166983172,0.17602469197669426,0.525100056580811,-4,2023-06-22,1
megamat,2-but @ -3,1,DL5,-0.0567162568222692,0.0,-0.7594649025491443,-0.019745534393123463,-0.05890299315746144,-0.11584027476354308,-0.05830636368178745,9,2023-04-22,2
megamat,2-but @ -3,2,DL5,-0.30453993998786855,0.0,-1.9581150571828962,-0.15928903280577827,-0.47517583584291206,-0.899181407359882,-0.4525886895593478,9,2023-04-22,3
megamat,2-but @ -3,3,DL5,0.093981663564151,0.0,-0.3262413609278492,0.03843761856043032,0.11466343417084864,0.03776810457272457,0.11266620395912084,9,2023-04-26,2
megamat,2-but @ -3,4,DL5,0.3614353900579652,0.0,0.47483987209138,0.13864620605461536,0.4135961257846284,0.13860317147228626,0.4134677491270005,9,2023-04-26,3
megamat,2-but @ -3,5,DL5,0.010906279315610898,0.0,-0.7485259520449795,0.0038737166735986323,0.011555701769124453,0.003805743461392467,0.011352930571659937,9,2023-05-08,1
megamat,2-but @ -3,6,DL5,0.2574126984245895,5.0,0.18280653452866968,0.11857018267337335,0.3537072494285566,0.118522405122905,0.353564724001172,9,2023-05-08,3
megamat,2-but @ -3,7,DL5,-0.37790643619010594,0.0,-2.003306402632667,-0.10508383347409515,-0.31347605999663775,-1.0,-0.5033341279689149,9,2023-05-09,1
megamat,2-but @ -3,8,DL5,0.3178576800469139,0.0,0.13316258323189362,0.11467088510262785,0.34207523716919147,0.11462829274330412,0.34194817970901553,9,2023-05-10,1
megamat,2-but @ -3,9,DL5,0.42441200329627815,0.0,1.0425611795317864,0.25252846856009903,0.7533188193093399,0.2525240104372825,0.7533055202629566,9,2023-06-22,1
megamat,eb @ -3,1,DL5,0.23705707687598912,0.0,0.018759120802116027,0.08253045822922273,0.24619698406597929,0.08252520890713948,0.24618132478947682,1,2023-04-22,2
megamat,eb @ -3,2,DL5,0.3252273107669766,0.0,0.6277631160495519,0.1701095225019078,0.5074544877062652,0.17001694865997005,0.5071783302587303,1,2023-04-22,3
megamat,eb @ -3,3,DL5,0.35705038559466445,0.0,0.7576739150254213,0.14603025747649478,0.4356235230541993,0.14543565779296616,0.4338497700428596,1,2023-04-26,2
megamat,eb @ -3,4,DL5,0.24484746544374544,0.0,0.08014769918676293,0.09392321028779048,0.28018275437686924,0.0938779412746655,0.2800477121786052,1,2023-04-26,3
megamat,eb @ -3,5,DL5,0.623377510845526,0.0,0.8374783903334823,0.22141261816504884,0.6604969849432603,0.22135948927344912,0.6603384959058882,1,2023-05-08,1
megamat,eb @ -3,6,DL5,0.3782779714382187,5.0,0.6097186283487035,0.1742434947819114,0.5197865591546322,0.17419873498104343,0.5196530359897604,1,2023-05-08,3
megamat,eb @ -3,7,DL5,-0.08206925158040769,0.0,-1.0413478885306102,-0.022820864480013248,-0.06807702428057401,-0.2163306819655635,-0.10888661516005756,1,2023-05-09,1
megamat,eb @ -3,8,DL5,0.31057111134576837,0.0,0.11477717118550748,0.11204217000536124,0.33423350524619344,0.11199945118100196,0.3341060705275968,1,2023-05-10,1
megamat,eb @ -3,9,DL5,0.37189320158605393,0.0,0.8273612006183003,0.22127936989302857,0.6600994914189631,0.2212747253921175,0.660085636387241,1,2023-06-22,1
megamat,ep @ -3,1,DL5,-0.24753042676702905,0.0,-1.2649436305788506,-0.08617671244400274,-0.25707414154308206,-0.5079601451081515,-0.25567367668097485,85,2023-04-22,2
megamat,ep @ -3,2,DL5,-0.2954976011980906,0.0,-1.9209864410418798,-0.15455945480631036,-0.461067010272845,-0.8723979906144174,-0.43910768184774135,85,2023-04-22,3
megamat,ep @ -3,3,DL5,-0.004317206051441642,0.0,-0.7312596601877709,-0.0017656967663572391,-0.005267258027876558,-0.010466128071472292,-0.005267959446065487,85,2023-04-26,2
megamat,ep @ -3,4,DL5,0.6523640914141537,0.0,1.459738451241381,0.2502461262200503,0.7465103535285559,0.25020866734422653,0.7463986097862795,85,2023-04-26,3
megamat,ep @ -3,5,DL5,0.8714707651435069,0.0,1.4799199588109448,0.3095309349594691,0.9233631352256433,0.3094838190454878,0.9232225835290624,85,2023-05-08,1
megamat,ep @ -3,6,DL5,0.16528128806903014,5.0,-0.14261376462582273,0.07613234560212082,0.2271107452845109,0.07608226772567915,0.22696135774428758,85,2023-05-08,3
megamat,ep @ -3,7,DL5,0.3768893075003507,0.0,0.45102398524253595,0.10480100213908662,0.3126323445590588,0.10477658248203224,0.3125594981694021,85,2023-05-09,1
megamat,ep @ -3,8,DL5,0.4485964507143511,0.0,0.46304160691843754,0.1618364295923875,0.48277498674476044,0.16179610632348992,0.4826546982185209,85,2023-05-10,1
megamat,ep @ -3,9,DL5,0.03196568146842509,0.0,-0.5655189257229327,0.01901983102505743,0.05673814415046637,0.019013980193433866,0.05672069050812746,85,2023-06-22,1
megamat,B-cit @ -3,1,DL5,0.24792824823407233,0.0,0.04755753693582197,0.08631521237153572,0.2574873013047457,0.08630998470400622,0.25747170662604063,21,2023-04-22,2
megamat,B-cit @ -3,2,DL5,0.11698414884484355,0.0,-0.22730111044668652,0.06118833517812027,0.1825312000453357,0.06108361123559406,0.18221879757765716,21,2023-04-22,3
megamat,B-cit @ -3,3,DL5,0.3957652102443643,0.0,0.9171896093267548,0.16186425749399116,0.4828580002841822,0.1612806826640734,0.4811171355636262,21,2023-04-26,2
megamat,B-cit @ -3,4,DL5,0.3230535725938756,0.0,0.34490357735882726,0.12392298436892663,0.36967521643157814,0.12387921419142138,0.3695446454166458,21,2023-04-26,3
megamat,B-cit @ -3,5,DL5,-0.09921299921753286,0.0,-1.0336816376383833,-0.03523869490088865,-0.10512071050089088,-0.2153548504515742,-0.10839544585591918,21,2023-05-08,1
megamat,B-cit @ -3,6,DL5,-0.1497805138156271,5.0,-1.2554536248404655,-0.06899233407179162,-0.20581134452169117,-0.25270232005297344,-0.127193701899585,21,2023-05-08,3
megamat,B-cit @ -3,7,DL5,0.05794735606553509,0.0,-0.5860631074156185,0.016113327882014552,0.048067741448860224,0.016086488961092046,0.047987678142191625,21,2023-05-09,1
megamat,B-cit @ -3,8,DL5,0.16767391637608484,0.0,-0.24577989175378526,0.06049033138551762,0.1804489817674716,0.060445132450206,0.18031414861865028,21,2023-05-10,1
megamat,B-cit @ -3,9,DL5,-0.006822336916507397,0.0,-0.7244559247921323,-0.004059343939723463,-0.012109447308176414,-0.020126190994527948,-0.010130198793566553,21,2023-06-22,1
megamat,Lin @ -3,1,DL5,0.21308121785342515,0.0,-0.04475443652779137,0.07418336031656864,0.2212967184441508,0.07417806323638182,0.2212809167002331,31,2023-04-22,2
megamat,Lin @ -3,2,DL5,-0.3240213260171762,0.0,-2.0381072937704934,-0.16947873448644465,-0.5055727811178847,-0.9568852927077822,-0.4816330243713514,31,2023-04-22,3
megamat,Lin @ -3,3,DL5,0.08087585204366787,0.0,-0.3802408983915554,0.03307746462140833,0.09867353465700679,0.03240421848058626,0.09666517104239931,31,2023-04-26,2
