fly,trial,odor,D,DA1,DA2,DA3,DA4l,DA4m,DC1,DC2,DC3,DC4,DL1,DL2d,DL2v,DL3,DL4,DL5,DM1,DM2,DM3,DM4,DM5,DM6,DP1l,DP1m,V,VA1d/VA1v,VA2,VA3,VA4,VA5,VA6,VA7l,VA7m,VC1,VC2,VC3,VC4,VC5,VL1,VL2a,VL2p,VM1,VM2,VM3,VM4,VM5d,VM5v,VM7d,VM7v,VP1,VP2,VP3,VP4
3,0,ACV 10%,0.013435773021358292,,-0.08919097934304779,,,,-0.019164732835738343,-0.10638489640083129,-0.014908582689965392,0.2931667921786505,-0.08662983521272843,0.02475547584371793,0.0556650284834762,,,-0.025565223063991515,0.1388924974637419,0.12686832856334834,,0.05704277240598434,0.08745031940730015,-0.06516135644788008,,0.1056625278884875,-0.007141928267784964,,0.108063938669639,0.03337986853268094,,0.009930305521271334,-0.06822526559921892,0.01414543971398253,,0.06255028255793806,0.07883259638731395,0.023347428692850457,0.0066107907327676955,,,0.011717923590941209,0.0012695446855178036,,0.13668736521764976,0.06464636864432312,,-0.0519001359926725,0.01878501764185671,0.04985300950660065,0.056115750676916376,,,,
3,0,CO2,-0.012250500955045264,,-0.07966970587617166,,,,-0.0617904183292867,-0.13585648386287993,-0.025361293980073103,0.13396375813513686,-0.06943833816896464,-0.023413234424151802,-0.01282398936206411,,,0.02005872810873693,-0.005479425352965506,-0.02380634751819548,,0.03152071502134508,-0.017051559797682726,-0.0712879637397913,,0.03294971183329937,0.05270994484169412,,0.03220301450120493,0.029447982410458037,,0.024145188265429662,-0.06741691304572356,-0.007008589294360313,,0.004853697902481487,0.023109049453827378,0.02101124443423551,-0.02298384324339328,,,0.004938014387391279,-0.0014678583359175755,,-0.0016751300374393855,-0.008751973287709245,,-0.026162900893906205,0.04163001502860555,0.024539056911972217,0.017842062853581874,,,,
3,0,acetic acid,0.026395696756311114,,-0.03207179133338937,,,,-0.008529300655644754,,-0.004878603747259419,0.27765791812782703,-0.006429420699027345,0.047536676571836765,0.05763410600040279,,,0.04970234162874799,0.0753812614992397,0.17279871707645186,,0.018603960456553256,0.0664649651913913,0.025652255598850694,,0.06293804598071245,0.01686811684375066,,0.03112848692082305,0.01614017277449834,,0.014842097868019743,-0.03197084279050402,0.024658055333012477,,0.00983033885658366,0.008257151280223696,0.023982580136430395,-0.016319674448525914,,,0.028666685198458906,0.00575930705964726,,0.0349635511852056,0.009151861920258563,,-0.021769455762457996,-0.001169858888004093,0.04637734518535653,0.006944367531889002,,,,
3,0,banana,0.057385209071730135,,-0.13114232458242292,,,,0.06966217054870832,-0.1450280428313056,0.02947252220988953,0.19539952563599133,-0.10792695377236255,-0.03448801884613367,0.017094178254236172,,,0.12467926136064988,0.13702272067273505,0.23524965340052703,,0.035829923401439874,,0.23094133556828056,,0.14474836916682465,0.040238924511889276,,0.06244311770049054,0.057147502580007906,,0.029401425657786126,-0.0833427846320503,0.023029161695213966,,0.11848998294800071,0.05768221471795649,0.11231355200991731,,,,-0.0006969006214448328,0.006125193546203994,,0.16248294576565153,0.08039415449601683,,0.16791065205915426,0.10266255935844858,0.24586219096027365,0.167808962891517,,,,
3,0,ethanol 15%,0.033213742080353534,,0.011169517406905558,,,,0.007861986250183545,0.025736319297791833,0.005474487429009757,0.03299211114207996,-0.011759292096549554,-0.011029531707631208,-0.006111738635827304,,,-0.005289515981953772,0.07546315243095478,0.14578717798227897,,0.02713431427287331,0.04185357956787086,0.030301568281290398,,0.04802386546962033,0.016756630272286837,,0.0949268567015834,0.011879514898168133,,0.011026780186033966,-0.00596152151895577,0.023790581432450032,,0.012936277296503972,0.04228821333782828,0.002724230494010475,-0.010402603856647177,,,0.0026408023579570874,-0.00016523103532969187,,0.05557576824244601,0.011640605287287527,,-0.01876922203372201,0.020452345550775467,0.03905881296803553,0.013787245279684252,,,,
3,0,geosmin,0.009574454466947357,,0.34977832617771404,,,,0.04121325595080889,,-0.009734471916075913,0.03066084586718165,-0.010757177386322987,0.0094478427715853,0.006293702894272071,,,-0.021670076235365425,,0.08424217948688931,,0.026931464696655884,,0.030290009978288696,,0.011351677056591295,0.020513004936653822,,0.039654840549251905,-0.011559573899191803,,0.008268202575462368,0.03341613512809599,0.002487512920778876,,0.1964154640372388,0.028239837556281518,0.026461543443817237,0.0043545488565851515,,,0.0029329707117747438,0.0003007238029705638,,0.02620629436741152,0.010106327181166825,,0.004573641296259352,0.005255882045474227,0.08294215879611438,0.05119567969772093,,,,
3,0,geranyl acetate,0.021299348038732714,,0.01087118688167675,,,,0.025094098792028497,-0.032397308305118465,-0.017062566607829812,0.27699053622515113,-0.038350873014259115,0.06173704087618676,0.056499290370499854,,,0.0857163190198953,,-0.011764306325414977,,0.04106321173964431,0.01689375700543797,-0.014545886537534825,,0.12875928613263996,0.017403530486847504,,0.11158635360289958,0.005867481863929563,,0.0005968638356965469,0.10929207265222741,-0.015677393782569927,,-0.008832393514332331,0.001970681921499608,0.0011533005923842245,-0.01687052418118648,,,0.028327002882660133,0.012819720191045755,,0.12526056419144257,0.052418855060829536,,-0.0020042677630639594,0.08629217615417872,0.044469125765415236,-0.007558574922117184,,,,
3,0,isoamyl acetate,0.07900561999685274,,-0.11833723031785348,,,,0.178167639841582,0.24230352575522407,0.043410803676101783,0.07255926762273768,-0.006283340265296669,-0.03439200650846476,0.0013316754308065558,,,,,0.2479698987039617,,0.0254873352475852,,0.45063926973405205,,0.09304410805193818,0.0069145466088239805,,,0.030891768854047316,,-0.004635089342472308,-0.09485697360096362,-0.01161414711083818,,0.17150129530080754,0.08471652876573367,0.07373899664259305,0.12871874645724707,,,-0.011794313925061384,-0.0015778511172932128,,0.17167711841294644,0.09302940173267003,,0.16755250590818083,0.104638872897464,0.18766929952627084,0.15345789913559335,,,,
3,0,menthone,0.11726296101964122,,-0.024604068304302878,,,,0.19857758090840896,0.02900673552297811,0.037834135348681124,0.09460928385443866,-0.00551122856130325,0.03597694500999724,0.08050227023000252,,,-0.004211778319665359,,-0.030040917332397048,,-0.01132135392579601,-0.039408195263619494,-0.007080361889917019,,0.07946181288177323,0.010467159207698654,,-0.009639907502372909,0.008386148381272902,,-0.0030235307951559267,-0.003140680902864223,-0.07603197015529799,,0.04503648915979225,0.004021673746310838,0.010061644986944928,-0.0036363921422339508,,,0.008343574586650367,0.002436056367545329,,0.034911062067176146,0.0022949039957544147,,0.0016986663774653413,-0.04623845667835103,0.01947984900968493,-0.005324844920829993,,,,
3,0,methyl acetate,0.07506812363045036,,-0.020616217351026995,,,,0.027299909906278216,-0.13348027723329325,0.0024714434970312497,0.12603736998189136,-0.05549442323757669,-0.06022756175838646,-0.018889497711957408,,,-0.04883096887787693,0.1860978078650529,0.24260360147337418,,0.1218338760845168,0.11557761649402981,0.11601395559955767,,0.10038458047581501,-0.0021109646500750206,,0.1130992550547355,0.006684063090626253,,0.0026858350641003133,-0.14127035059730728,-0.024758042378665635,,0.1853529716748193,0.09904093311677704,0.04867719022776637,0.02603237085919069,,,-0.01440597112642736,0.000864498513389054,,0.12507034490728716,0.036877315792766166,,-0.008720338063207924,0.0033976344224364604,,0.1506217285697332,,,,
3,0,methyl salicylate,0.057698384957835094,,0.011548220940010926,,,,0.04513696209760899,-0.047816700893509825,0.001394215816286395,0.07469774274722826,0.17363422864077405,0.025189070969971413,0.006507639886028146,,,-0.004031626904119409,-0.03501898654943257,0.022651543300082982,,0.0013023395439458504,0.007948282727018379,-0.06401665584673395,,0.08986484580138068,0.025601701518829192,,0.053608229385526056,0.003356438524308971,,0.020940899083297736,-0.020134902580557418,0.08696891153794027,,0.01932032089610907,0.03407016062303685,0.024818656410342435,-0.020258122903479746,,,0.013832806750486825,0.005824301838994622,,-0.014185896337770199,0.002427229129305041,,0.006923799351070522,0.01892226472017111,0.09117591213772565,0.006049559431046681,,,,
3,0,mint,0.11302427555830559,,-0.11571567714113304,,,,0.14921551399765817,0.528386891519819,0.018757688636849918,0.06674488745786664,-0.03421649152993671,-0.002019615721854707,0.004462203900890882,,,0.16914757237992922,,0.13579501844474337,,0.019211747102263785,0.08189119992764057,0.40656763059014017,,0.10696700930792011,0.041056521429438345,,0.05652677383636982,0.06022397121628221,,0.016309619554509366,-0.06622771603590555,0.017523760792435006,,0.19502270178237643,0.014233552113399195,0.07827617869753885,-0.014131484311552029,,,0.026070063990422186,-0.0008951510710692093,,0.10642952681851013,0.017601293809187974,,-0.04275888097204378,0.05260314675355453,0.14601972216843445,0.05718121109955837,,,,
3,0,p-cresol,0.11552430416009796,,-0.07646052726790906,,,,-0.00043873748492565386,-0.03985977313528008,-0.00422594499244899,0.01907654691737074,-0.02548805234280171,-0.035397087007184455,-0.02068849398586378,,,0.005171523034371781,-0.0071823367165228386,-0.003776421260276742,,0.02023062854466153,0.10482318221091803,-0.010417209813543408,,0.010972512660561201,0.0022546723745538147,,0.06823163737173434,-0.0006795283292051021,,0.03434740013820033,-0.06094109596681412,0.1522570043034007,,0.146507034033134,0.1893490481308056,0.004717220628292672,-0.012679900526355512,,,-0.004645947253572075,-0.0022022616051847674,,0.06084728285496039,0.009407089363096326,,0.008824169299847848,0.08473706482545947,0.04315767630290621,0.024470990465435848,,,,
3,0,pfo,-0.03609707537863906,,-0.007122123583742423,,,,-0.00043800766767094037,-0.02732860139951937,-0.0057621566429297555,0.040299734112064,-0.0006986931653193913,0.0015443348413972226,0.013075117863056387,,,-0.005230039316838868,-0.004793538170757707,-0.0045405256058185465,,0.008104217237833325,-0.02512704110225534,-0.022045284782231684,,0.07008234831235452,-0.0007391432542291323,,0.0019146944494857264,-0.011487439454314094,,-0.0017303807375030743,-0.0029617725784537425,-0.016073297634932662,,-0.01311527727497075,-0.012875073400207904,0.00047211526696562235,-0.00870236867974606,,,-0.004825094637232335,-0.003215949137311946,,-0.004632158198557051,0.0011572475751907257,,0.01080527816028034,-0.012405794980882994,0.034719825453229,0.0018272035098529662,,,,
3,0,trans-2-hexenal,0.18075277673873122,,0.07331017601172492,,,,0.2065273415541614,0.6144075811306752,0.1265241026743677,0.2318664569043606,-0.15669702642779762,0.02113532327822759,-0.03753783701617701,,,0.29081188047473183,0.1341321514094475,0.1948823327030175,,0.1035652307063699,,0.47450287461384655,,0.14813010425632325,-0.0177088888354831,,0.14651763231292544,0.07926022640746298,,0.021009070010990186,-0.21731963783257,-0.01253768905183844,,0.21263223593811625,0.2716117284099329,0.14196373224428885,0.23850774693188426,,,0.027399624810990085,-0.0004839593596225923,,0.141998447161048,0.0907039121270561,,0.2720772114155106,0.11142492475451878,0.3566501738435735,0.21629259806977683,,,,
3,0,water,0.005859067627280413,,0.013539728204630359,,,,-0.006675294908478131,0.011727723500843898,0.005866090282395032,0.02529680332520404,-0.00016883200006575388,0.014187422059453367,0.014218381229262982,,,0.014129227825221698,0.0008357922296439537,0.009454489816628383,,0.0007167750684676656,-0.012404625917879998,0.006105640795852917,,-0.0005805791780716402,-0.011691019182965426,,0.0008207605050189417,-0.001411156364640364,,-0.0016742893707891416,0.006081831670945722,0.0061454642962030905,,0.011865844684464404,0.0047997343111707315,0.000575315089373907,0.0032427202511118567,,,0.005563367066280415,-0.00016336399930752527,,-0.002854859537983389,-0.0037205177811513654,,0.00036669913924693024,0.005778092493712347,0.014529127277578303,0.01092628382274502,,,,
3,0,wine,0.02639852632442951,,0.021006940754504325,,,,-0.03621634043388274,0.333022154025944,-0.015348989887993898,0.16595323466750547,-0.10080125940095054,-0.05261618756975226,-0.034710894938079474,,,0.02104510822943574,0.1663011723193548,0.26642326428284596,,0.12311165452495008,,0.13826330948704119,,0.1211351142784773,0.008317128826598045,,0.16189413610532094,0.040091184106881755,,0.014146850023793869,-0.08621542582102146,0.01821721149141976,,0.12760265256939846,0.042393733723295225,0.08662418599480409,0.079932827777723,,,-0.007758312567217958,-0.0034882491459370967,,0.15610066813493198,0.08420945889942102,,-0.07681507578268552,-0.03216852670659686,0.12392660829348913,0.11259157470478676,,,,
3,1,"1,4 diaminobutane",0.00689385430600743,,-0.008139137887280547,,,,0.02539183065067093,-0.004884975983586303,0.013177943929369678,0.05200429160760363,-0.0039138140335035375,-0.015045429478604811,-0.0053082692719902186,,,0.024115672235920593,0.03711841295215604,0.017412761556955567,,0.04515646014047802,0.018432573494995528,0.014162812081716072,,-0.006717715098663814,-0.013029117660307022,,-0.009981674211695742,0.024837207781656916,,0.007999400629299016,0.0017453401057964048,0.021633539584886962,,0.0031368143982045548,-0.01001612897964008,0.02422198355002427,-0.005416007804938603,,,0.01906771439490384,-0.00015977288993805706,,0.030469253665705298,0.013954991567034248,,-0.0012635345161837457,-0.0067281641665247706,0.014467651147072335,-0.019936617877867734,,,,
3,1,1-hexanol,0.004061072992878461,,-0.007587406109755088,,,,-0.01098746234982736,0.015316075006640124,0.004273131268813338,0.00010725039531247343,0.004092958773888794,-0.0024968059874302256,0.003369882842100573,,,-0.003882428695876532,0.004930526975200601,-0.0006122235014959446,,-0.004452513768813626,-0.0085831002732822,0.010549433290266589,,0.0015973699278474275,-0.004128925629327064,,0.005951773954150698,0.006476438486817088,,0.0029242259628555877,-0.007136816245785995,-0.0022344887814032565,,0.018374428869702433,0.0018204194781790456,0.006936153191626223,0.009755175255773425,,,-0.0007920846648347601,0.0012654369208752903,,-0.0004926351814032118,-0.0003092154926040843,,-0.0025683702635453725,-0.0018874254533617167,-0.0009514574454813282,0.01346970499803329,,,,
