bodyId_pre,type_pre,instance_pre,bodyId_post,type_post,instance_post,roi,weight
568635279,KCab-m,KCab-m_R,785517255,NA,APL or DPM,aL(R),6
5812982154,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
362693473,KCab-m,KCab-m_R,425790257,APL,APL_R,CA(R),6
5813033208,KCa'b'-ap2,KCa'b'-ap2_R,425790257,APL,APL_R,PED(R),6
601388689,KCg-d,KCg-d_R,425790257,APL,APL_R,CA(R),6
599674785,KCab-m,KCab-m_R,425790257,APL,APL_R,CA(R),6
600011602,KCab-m,KCab-m_R,425790257,APL,APL_R,aL(R),6
5812982826,KCg-d,KCg-d_R,425790257,APL,APL_R,PLP(R),6
630373497,KCab-s,KCab-s_R,425790257,APL,APL_R,PED(R),6
5812982802,KCab-s,KCab-s_R,425790257,APL,APL_R,PED(R),6
600978553,NA,KC part due to gap,425790257,APL,APL_R,CA(R),6
601319398,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),6
601388689,KCg-d,KCg-d_R,425790257,APL,APL_R,PLP(R),6
5812982471,KCab-s,KCab-s_R,425790257,APL,APL_R,PED(R),6
5812982490,KCab-s,KCab-s_R,425790257,APL,APL_R,CA(R),6
631741308,KCg-d,KCg-d_R,425790257,APL,APL_R,PED(R),6
5812982692,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,PED(R),6
5812982657,KCg-d,KCg-d_R,425790257,APL,APL_R,PED(R),6
602809029,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
5812982579,KCa'b'-ap1,KCa'b'-ap1_R,425790257,APL,APL_R,gL(R),6
610968248,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,PED(R),6
5812982506,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
5813091211,KCab-s,KCab-s_R,425790257,APL,APL_R,CA(R),6
5812982529,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
5812982514,KCab-s,KCab-s_R,425790257,APL,APL_R,PED(R),6
630377642,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),6
5812982422,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
630722830,KCab-s,KCab-s_R,425790257,APL,APL_R,CA(R),6
5813087453,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),6
631741308,KCg-d,KCg-d_R,425790257,APL,APL_R,PLP(R),6
579583329,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,PED(R),6
579583329,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,CA(R),6
5812983174,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,CA(R),6
5812983134,KCg-d,KCg-d_R,425790257,APL,APL_R,PED(R),6
5812982273,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
579928928,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,CA(R),6
5812983114,KCab-s,KCab-s_R,425790257,APL,APL_R,CA(R),6
579928928,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,PED(R),6
5812983112,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,CA(R),6
5812983112,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,PED(R),6
5812982350,KCa'b'-ap1,KCa'b'-ap1_R,425790257,APL,APL_R,gL(R),6
580610916,KCab-m,KCab-m_R,425790257,APL,APL_R,CA(R),6
580610916,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),6
5812983038,KCab-m,KCab-m_R,785517255,NA,APL or DPM,CA(R),6
5812983028,KCab-m,KCab-m_R,425790257,APL,APL_R,CA(R),6
5812982999,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
5812982925,KCa'b'-ap2,KCa'b'-ap2_R,425790257,APL,APL_R,CA(R),6
5813087453,KCab-m,KCab-m_R,425790257,APL,APL_R,CA(R),6
5812981800,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,CA(R),6
5813019763,KCab-s,KCab-s_R,425790257,APL,APL_R,CA(R),6
549571627,KCab-p,KCab-p_R,425790257,APL,APL_R,SLP(R),6
518191547,KCa'b'-ap2,KCa'b'-ap2_R,425790257,APL,APL_R,PED(R),6
5813104095,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
508939879,KCg-m,KCg-m_R,425790257,APL,APL_R,CA(R),6
5813078053,KCab-s,KCab-s_R,425790257,APL,APL_R,CA(R),6
5813022050,KCab-c,KCab-c_R,425790257,APL,APL_R,PED(R),6
5813022049,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),6
5812981318,KCa'b'-ap2,KCa'b'-ap2_R,425790257,APL,APL_R,CA(R),6
517871837,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,CA(R),6
518191547,KCa'b'-ap2,KCa'b'-ap2_R,425790257,APL,APL_R,CA(R),6
5812981327,KCa'b'-ap2,KCa'b'-ap2_R,425790257,APL,APL_R,PED(R),6
5813078064,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,CA(R),6
5812981796,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,PED(R),6
5813021779,KCa'b'-ap2,KCa'b'-ap2_R,425790257,APL,APL_R,CA(R),6
5813021778,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,CA(R),6
5813021772,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,CA(R),6
363034211,KCab-m,KCab-m_R,425790257,APL,APL_R,CA(R),6
518873469,KCab-s,KCab-s_R,425790257,APL,APL_R,CA(R),6
5813101387,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
5813021736,KCa'b'-ap2,KCa'b'-ap2_R,425790257,APL,APL_R,CA(R),6
5813021647,KCab-m,KCab-m_R,425790257,APL,APL_R,CA(R),6
5813078499,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,CA(R),6
508918609,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,CA(R),6
5813077616,KCab-s,KCab-s_R,425790257,APL,APL_R,CA(R),6
508292573,KCab-c,KCab-c_R,425790257,APL,APL_R,PED(R),6
5813022212,KCab-s,KCab-s_R,425790257,APL,APL_R,aL(R),6
478660968,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
674398014,KCab-m,KCab-m_R,425790257,APL,APL_R,aL(R),6
487160828,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,CA(R),6
487493197,KCa'b'-ap2,KCa'b'-ap2_R,425790257,APL,APL_R,CA(R),6
363370913,KCab-m,KCab-m_R,425790257,APL,APL_R,CA(R),6
5813106497,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),6
5812981127,KCab-m,KCab-m_R,785517255,NA,APL or DPM,PED(R),6
5813032900,KCa'b'-ap2,KCa'b'-ap2_R,425790257,APL,APL_R,CA(R),6
5813077607,KCg-d,KCg-d_R,425790257,APL,APL_R,CA(R),6
674056647,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),6
5813032771,KCg-s2,KCg-s2(super)_R,425790257,APL,APL_R,b'L(R),6
5812981141,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
673715784,KCab-m,KCab-m_R,425790257,APL,APL_R,aL(R),6
363370708,KCab-c,KCab-c_R,425790257,APL,APL_R,PED(R),6
5813032694,KCab-m,KCab-m_R,425790257,APL,APL_R,aL(R),6
488184014,KCab-s,KCab-s_R,425790257,APL,APL_R,CA(R),6
488184014,KCab-s,KCab-s_R,425790257,APL,APL_R,bL(R),6
5813027400,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
5813022232,KCg-d,KCg-d_R,425790257,APL,APL_R,PLP(R),6
5812981379,KCab-s,KCab-s_R,425790257,APL,APL_R,PED(R),6
5812982520,KCab-c,KCab-c_R,425790257,APL,APL_R,PED(R),6
5812981399,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,PED(R),6
5812981667,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),6
5812981669,KCab-m,KCab-m_R,425790257,APL,APL_R,aL(R),6
5812981670,KCab-s,KCab-s_R,425790257,APL,APL_R,CA(R),6
661407917,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,CA(R),6
542371432,KCab-p,KCab-p_R,425790257,APL,APL_R,SLP(R),6
5812981676,KCab-s,KCab-s_R,425790257,APL,APL_R,CA(R),6
661080007,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,CA(R),6
548549395,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,CA(R),6
548552875,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,CA(R),6
661080007,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,PED(R),6
5813080343,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),6
548553386,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,PED(R),6
548553494,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,CA(R),6
548898403,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,PED(R),6
5813080766,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
549226277,KCa'b'-ap2,KCa'b'-ap2_R,425790257,APL,APL_R,CA(R),6
5813095523,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
643362770,KCab-s,KCab-s_R,425790257,APL,APL_R,CA(R),6
5813095472,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,CA(R),6
5813019772,KCab-c,KCab-c_R,425790257,APL,APL_R,PED(R),6
362701969,KCab-s,KCab-s_R,425790257,APL,APL_R,aL(R),6
5813021304,KCab-s,KCab-s_R,425790257,APL,APL_R,PED(R),6
5813021446,KCab-c,KCab-c_R,425790257,APL,APL_R,PED(R),6
5813021304,KCab-s,KCab-s_R,425790257,APL,APL_R,CA(R),6
519232054,KCab-s,KCab-s_R,425790257,APL,APL_R,CA(R),6
5813078499,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,aL(R),6
5812981564,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,CA(R),6
5813021404,KCab-m,KCab-m_R,425790257,APL,APL_R,aL(R),6
662409505,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,CA(R),6
5813078552,KCab-s,KCab-s_R,425790257,APL,APL_R,PED(R),6
5812981578,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,PED(R),6
5813078552,KCab-s,KCab-s_R,425790257,APL,APL_R,CA(R),6
519905418,KCab-s,KCab-s_R,425790257,APL,APL_R,CA(R),6
519905418,KCab-s,KCab-s_R,425790257,APL,APL_R,bL(R),6
5812981602,KCa'b'-ap2,KCa'b'-ap2_R,425790257,APL,APL_R,CA(R),6
5812980386,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
662081640,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
5813021326,KCab-m,KCab-m_R,425790257,APL,APL_R,aL(R),6
5813021314,KCab-m,KCab-m_R,425790257,APL,APL_R,CA(R),6
5812981619,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),6
363029976,KCab-m,KCab-m_R,425790257,APL,APL_R,CA(R),6
5813096528,KCg-d,KCg-d_R,425790257,APL,APL_R,SCL(R),6
362701969,KCab-s,KCab-s_R,425790257,APL,APL_R,CA(R),6
705432638,KCab-s,KCab-s_R,425790257,APL,APL_R,bL(R),6
642335553,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,PED(R),6
1262412229,NA,KCa'B'_L?,425790257,APL,APL_R,b'L(R),6
1141678931,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
754547386,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
1078534091,KCab-s,KCab-s_R,425790257,APL,APL_R,CA(R),6
725174424,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),6
880055173,KCab-s,KCab-s_R,425790257,APL,APL_R,PED(R),6
908690107,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),6
940425232,KCab-m,KCab-m_R,425790257,APL,APL_R,CA(R),6
849707224,KCab-s,KCab-s_R,425790257,APL,APL_R,CA(R),6
877987901,KCab-m,KCab-m_R,425790257,APL,APL_R,CA(R),6
785525842,NA,KC part due to gap,425790257,APL,APL_R,CA(R),6
1421666260,KCab-m,KCab-m_R,425790257,APL,APL_R,aL(R),6
908699052,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),6
1172372382,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
940425171,KCab-s,KCab-s_R,425790257,APL,APL_R,PED(R),6
1324222950,NA,KCa'B'_L?,425790257,APL,APL_R,b'L(R),6
940075056,KCab-p,KCab-p_R,425790257,APL,APL_R,CA(R),6
909026561,KCab-m,KCab-m_R,425790257,APL,APL_R,aL(R),6
768184623,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,PED(R),6
1140603698,KCab-s,KCab-s_R,425790257,APL,APL_R,CA(R),6
1263150527,NA,KCa'B'_L?,425790257,APL,APL_R,b'L(R),6
877992236,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),6
1449670372,KCab-s,KCab-s_R,425790257,APL,APL_R,PED(R),6
986793149,KCa'b'-ap2,KCa'b'-ap2_R,425790257,APL,APL_R,CA(R),6
1265261328,NA,KCa'B'_L?,425790257,APL,APL_R,b'L(R),6
1141682748,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
940070913,KCab-m,KCab-m_R,425790257,APL,APL_R,CA(R),6
1141976953,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
1078875017,KCab-s,KCab-s_R,425790257,APL,APL_R,PED(R),6
5812979693,NA,KCa'B'_L?,425790257,APL,APL_R,b'L(R),6
877974490,KCab-c,KCab-c_R,425790257,APL,APL_R,PED(R),6
754884149,KCg-d,KCg-d_R,425790257,APL,APL_R,PED(R),6
736808522,KCa'b'-ap2,KCa'b'-ap2_R,425790257,APL,APL_R,PED(R),6
5812979667,KCg-d,KCg-d_R,425790257,APL,APL_R,PLP(R),6
1237814053,KCg-d,KCg-d_R,425790257,APL,APL_R,PED(R),6
815921891,KCab-c,KCab-c_R,425790257,APL,APL_R,PED(R),6
908668556,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),6
723508068,KCa'b'-ap1,KCa'b'-ap1_R,425790257,APL,APL_R,CA(R),6
860607367,KCab-c,KCab-c_R,425790257,APL,APL_R,PED(R),6
5812979532,KCg-d,KCg-d_R,425790257,APL,APL_R,PLP(R),6
908689934,KCab-m,KCab-m_R,425790257,APL,APL_R,aL(R),6
939738473,KCab-c,KCab-c_R,425790257,APL,APL_R,PED(R),6
785456671,NA,KC part due to gap,425790257,APL,APL_R,CA(R),6
910063154,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),6
877987539,KCab-c,KCab-c_R,425790257,APL,APL_R,PED(R),6
940752707,KCab-m,KCab-m_R,425790257,APL,APL_R,CA(R),6
1203769862,KCg-d,KCg-d_R,425790257,APL,APL_R,SCL(R),6
940748411,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),6
1324222950,NA,KCa'B'_L?,5901210064,NA,APL fragment?,b'L(L),6
1142019878,KCg-s4,KCg-s4_R,425790257,APL,APL_R,SLP(R),6
815922112,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
797514653,KCab-m,KCab-m_R,425790257,APL,APL_R,CA(R),6
940079170,KCab-s,KCab-s_R,425790257,APL,APL_R,CA(R),6
5812979191,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
767852204,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,CA(R),6
940079657,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),6
1515418525,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,aL(R),6
860266062,KCab-m,KCab-m_R,425790257,APL,APL_R,aL(R),6
860266062,KCab-m,KCab-m_R,425790257,APL,APL_R,bL(R),6
816254592,KCab-c,KCab-c_R,425790257,APL,APL_R,PED(R),6
846616159,KCab-m,KCab-m_R,425790257,APL,APL_R,aL(R),6
1111615136,KCa'b'-ap2,KCa'b'-ap2_R,425790257,APL,APL_R,gL(R),6
724763999,NA,KC part due to gap,425790257,APL,APL_R,CA(R),6
1171621616,KCg-d,KCg-d_R,425790257,APL,APL_R,a'L(R),6
846620223,KCab-s,KCab-s_R,425790257,APL,APL_R,bL(R),6
1170667130,KCa'b'-ap1,KCa'b'-ap1_R,425790257,APL,APL_R,gL(R),6
5812979121,KCg-t,KCg-t_R,425790257,APL,APL_R,a'L(R),6
1004514714,KCg-d,KCg-d_R,425790257,APL,APL_R,SCL(R),6
860266014,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),6
1170667130,KCa'b'-ap1,KCa'b'-ap1_R,1170400248,NA,APL fragment?,b'L(R),6
846616159,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),6
5812979016,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
1171280441,KCg-d,KCg-d_R,425790257,APL,APL_R,PLP(R),6
724488362,NA,KC part due to gap,425790257,APL,APL_R,CA(R),6
940083749,KCab-c,KCab-c_R,425790257,APL,APL_R,PED(R),6
798869986,KCab-s,KCab-s_R,425790257,APL,APL_R,PED(R),6
1293524890,NA,KCa'B'_L?,5901210064,NA,APL fragment?,b'L(L),6
860261985,KCab-c,KCab-c_R,425790257,APL,APL_R,PED(R),6
878333333,KCab-m,KCab-m_R,425790257,APL,APL_R,aL(R),6
1141009899,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
5812979175,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
940079253,KCab-m,KCab-m_R,425790257,APL,APL_R,CA(R),6
1265265561,NA,KCa'B'_L?,425790257,APL,APL_R,b'L(R),6
940079253,KCab-m,KCab-m_R,425790257,APL,APL_R,aL(R),6
878337317,KCab-m,KCab-m_R,425790257,APL,APL_R,aL(R),6
940420292,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,PED(R),6
754491144,NA,KC part due to gap,425790257,APL,APL_R,CA(R),6
723853340,KCab-s,KCab-s_R,425790257,APL,APL_R,CA(R),6
736126732,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),6
797514653,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),6
910404284,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),6
1265852784,KCg-d,KCg-d_R,425790257,APL,APL_R,PED(R),6
909704857,KCab-c,KCab-c_R,425790257,APL,APL_R,PED(R),6
1005179377,KCg-d,KCg-d_R,425790257,APL,APL_R,PLP(R),6
940087822,KCab-c,KCab-c_R,425790257,APL,APL_R,PED(R),6
724134138,KCab-m,KCab-m_R,785517255,NA,APL or DPM,PED(R),6
736467526,KCab-m,KCab-m_R,425790257,APL,APL_R,bL(R),6
1267868586,KCg-d,KCg-d_R,425790257,APL,APL_R,CA(R),6
846620287,KCab-m,KCab-m_R,425790257,APL,APL_R,bL(R),6
797855394,KCab-m,KCab-m_R,425790257,APL,APL_R,aL(R),6
1293451424,NA,KCa'B'_L?,425790257,APL,APL_R,b'L(R),6
1003837184,KCg-d,KCg-d_R,425790257,APL,APL_R,a'L(R),6
797855394,KCab-m,KCab-m_R,425790257,APL,APL_R,bL(R),6
941111195,KCab-m,KCab-m_R,425790257,APL,APL_R,CA(R),6
1141346217,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
847254581,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),6
722821616,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
1101353948,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
798537456,KCab-c,KCab-c_R,425790257,APL,APL_R,PED(R),6
755868550,KCab-c,KCab-c_R,785517255,NA,APL or DPM,PED(R),6
893688605,KCa'b'-ap1,KCa'b'-ap1_R,425790257,APL,APL_R,gL(R),6
923359312,KCab-s,KCab-s_R,425790257,APL,APL_R,PED(R),6
1047157746,KCab-m,KCab-m_R,425790257,APL,APL_R,aL(R),6
1173016042,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
939734266,KCab-m,KCab-m_R,425790257,APL,APL_R,CA(R),6
735785583,KCab-s,KCab-s_R,425790257,APL,APL_R,PED(R),6
756196541,KCg-d,KCg-d_R,425790257,APL,APL_R,PLP(R),6
1100675450,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
1080579985,KCa'b'-ap1,KCa'b'-ap1_R,425790257,APL,APL_R,gL(R),6
815568065,KCg-d,KCg-d_R,425790257,APL,APL_R,PED(R),6
705774051,KCab-s,KCab-s_R,425790257,APL,APL_R,PED(R),6
755177787,KCab-m,KCab-m_R,425790257,APL,APL_R,aL(R),6
891629070,KCab-s,KCab-s_R,425790257,APL,APL_R,PED(R),6
1173745220,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
891301315,KCab-m,KCab-m_R,425790257,APL,APL_R,aL(R),6
880409455,KCab-s,KCab-s_R,425790257,APL,APL_R,PED(R),6
891642281,KCab-c,KCab-c_R,425790257,APL,APL_R,PED(R),6
753489735,KCab-c,KCab-c_R,425790257,APL,APL_R,PED(R),6
1036559440,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
1143332046,KCg-m,KCg-m_R,425790257,APL,APL_R,a'L(R),6
971113967,KCab-c,KCab-c_R,425790257,APL,APL_R,PED(R),6
735785583,KCab-s,KCab-s_R,425790257,APL,APL_R,CA(R),6
722467632,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
736117977,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,PED(R),6
786260089,KCg-d,KCg-d_R,425790257,APL,APL_R,PED(R),6
1110985490,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
860607503,KCab-c,KCab-c_R,425790257,APL,APL_R,PED(R),6
973816592,KCg-d,KCg-d_R,425790257,APL,APL_R,ICL(R),6
848662421,KCab-c,KCab-c_R,425790257,APL,APL_R,PED(R),6
1080580151,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
891978843,KCab-c,KCab-c_R,425790257,APL,APL_R,PED(R),6
5812980220,KCab-c,KCab-c_R,425790257,APL,APL_R,PED(R),6
1173417505,KCg-d,KCg-d_R,425790257,APL,APL_R,PED(R),6
1232654731,KCg-m,KCg-m_R,425790257,APL,APL_R,CA(R),6
5812980209,KCab-m,KCab-m_R,425790257,APL,APL_R,CA(R),6
1108541296,KCab-m,KCab-m_R,425790257,APL,APL_R,aL(R),6
5812980376,KCab-m,KCab-m_R,425790257,APL,APL_R,CA(R),6
829572544,KCab-c,KCab-c_R,425790257,APL,APL_R,PED(R),6
784895866,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
1165465632,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
1048854479,KCa'b'-ap2,KCa'b'-ap2_R,425790257,APL,APL_R,CA(R),6
1018510191,KCa'b'-ap1,KCa'b'-ap1_R,1170400248,NA,APL fragment?,b'L(R),6
799901370,KCa'b'-ap1,KCa'b'-ap1_R,425790257,APL,APL_R,gL(R),6
984405805,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),6
972128731,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
756567539,KCab-m,KCab-m_R,785517255,NA,APL or DPM,PED(R),6
908340253,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),6
953712141,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),6
786221078,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),6
1203779116,KCg-d,KCg-d_R,425790257,APL,APL_R,PLP(R),6
1231778487,NA,KCa'B'_L?,425790257,APL,APL_R,b'L(R),6
1420306364,KCab-m,KCab-m_R,425790257,APL,APL_R,bL(R),6
1130687130,KCab-s,KCab-s_R,425790257,APL,APL_R,CA(R),6
736813212,KCab-s,KCab-s_R,425790257,APL,APL_R,PED(R),6
1139921468,KCab-m,KCab-m_R,425790257,APL,APL_R,aL(R),6
1162063500,KCab-m,KCab-m_R,425790257,APL,APL_R,bL(R),6
973146958,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
971118588,KCab-c,KCab-c_R,425790257,APL,APL_R,PED(R),6
817993932,KCab-s,KCab-s_R,425790257,APL,APL_R,PED(R),6
1173067651,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),6
1359212271,KCab-s,KCab-s_R,425790257,APL,APL_R,CA(R),6
972080542,KCab-c,KCab-c_R,785517255,NA,APL or DPM,PED(R),6
798196389,KCab-m,KCab-m_R,425790257,APL,APL_R,aL(R),6
1420306364,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),6
971118724,KCab-c,KCab-c_R,425790257,APL,APL_R,PED(R),6
446848967,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),5
363042781,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),5
940079771,KCab-m,KCab-m_R,425790257,APL,APL_R,CA(R),5
5812981586,KCa'b'-ap2,KCa'b'-ap2_R,425790257,APL,APL_R,gL(R),5
1296291825,NA,KCa'B'_L?,5901210064,NA,APL fragment?,b'L(L),5
662806818,KCg-m,KCg-m_R,425790257,APL,APL_R,a'L(R),5
735785741,KCab-s,KCab-s_R,425790257,APL,APL_R,CA(R),5
631737380,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),5
5812981618,KCab-s,KCab-s_R,425790257,APL,APL_R,CA(R),5
455793621,KCab-s,KCab-s_R,425790257,APL,APL_R,aL(R),5
846611908,KCab-c,KCab-c_R,425790257,APL,APL_R,PED(R),5
5812982692,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,CA(R),5
861634934,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,CA(R),5
1047157746,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),5
940079513,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),5
416189410,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),5
5812982657,KCg-d,KCg-d_R,425790257,APL,APL_R,PLP(R),5
5813056372,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,CA(R),5
1200743811,NA,KCa'B'_L?,1170400248,NA,APL fragment?,b'L(L),5
846616006,KCab-c,KCab-c_R,425790257,APL,APL_R,PED(R),5
861630613,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,CA(R),5
939729706,KCab-c,KCab-c_R,425790257,APL,APL_R,PED(R),5
754473844,KCg-d,KCg-d_R,425790257,APL,APL_R,PLP(R),5
940079568,KCab-m,KCab-m_R,425790257,APL,APL_R,CA(R),5
415908516,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),5
5813056355,KCab-s,KCab-s_R,425790257,APL,APL_R,PED(R),5
1046812283,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),5
1018510191,KCa'b'-ap1,KCa'b'-ap1_R,425790257,APL,APL_R,CA(R),5
754525744,KCa'b'-ap2,KCa'b'-ap2_R,425790257,APL,APL_R,CA(R),5
5813054342,KCab-s,KCab-s_R,425790257,APL,APL_R,CA(R),5
363030024,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),5
5813079489,KCg-m,KCg-m_R,425790257,APL,APL_R,PED(R),5
5812982802,KCab-s,KCab-s_R,425790257,APL,APL_R,CA(R),5
5812981553,KCa'b'-m,KCa'b'-m_R,425790257,APL,APL_R,PED(R),5
581293182,KCab-m,KCab-m_R,425790257,APL,APL_R,CA(R),5
939738399,KCab-m,KCab-m_R,425790257,APL,APL_R,bL(R),5
5812982823,KCa'b'-ap1,KCa'b'-ap1_R,425790257,APL,APL_R,gL(R),5
363034174,KCab-m,KCab-m_R,425790257,APL,APL_R,PED(R),5
