,2h(-7),ma(-7),farn(-3),farn(-2.5),2h(-7)+ma(-7),2h(-7)+farn(-3),2h(-7)+farn(-2.5),ma(-7)+farn(-3),ma(-7)+farn(-2.5),PFO,experiment,2h(-7)+ma(-7)_predicted,2h(-7)+farn(-3)_predicted,2h(-7)+farn(-2.5)_predicted,ma(-7)+farn(-3)_predicted,ma(-7)+farn(-2.5)_predicted
1120,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1121,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1122,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1123,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1124,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1125,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1126,False,False,False,True,False,False,False,False,False,False,20250324_3FLfun1,False,False,True,False,True
1127,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1128,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1129,True,False,False,False,True,True,False,False,False,False,20250324_3FLfun1,True,True,True,False,False
1130,True,False,True,True,False,True,True,True,True,True,20250324_3FLfun1,True,True,True,True,True
1131,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1132,True,False,False,False,True,True,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1133,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1134,False,False,False,False,False,False,False,False,True,False,20250324_3FLfun1,False,False,False,False,False
1135,True,False,True,False,False,True,True,False,True,False,20250324_3FLfun1,True,True,True,True,False
1136,True,False,False,False,False,True,True,False,True,False,20250324_3FLfun1,True,True,True,False,False
1137,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1138,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1139,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1140,False,False,False,False,False,True,True,False,False,False,20250324_3FLfun1,False,False,False,False,False
1141,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1142,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1143,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1144,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1145,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1146,False,False,True,False,False,False,True,False,True,False,20250324_3FLfun1,False,True,False,True,False
1147,False,False,True,False,False,False,True,False,True,False,20250324_3FLfun1,False,True,False,True,False
1148,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1149,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1150,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1151,False,False,True,False,False,True,True,False,True,False,20250324_3FLfun1,False,True,False,True,False
1152,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1153,False,False,False,False,False,False,True,False,False,False,20250324_3FLfun1,False,False,False,False,False
1154,False,False,False,False,False,False,False,False,True,False,20250324_3FLfun1,False,False,False,False,False
1155,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1156,False,False,True,False,True,False,True,True,True,False,20250324_3FLfun1,False,True,False,True,False
1157,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1158,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1159,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1160,True,False,False,False,False,False,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1161,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1162,False,False,False,False,False,False,False,False,True,False,20250324_3FLfun1,False,False,False,False,False
1163,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1164,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1165,True,False,False,False,False,False,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1166,False,False,False,False,False,False,False,False,True,False,20250324_3FLfun1,False,False,False,False,False
1167,False,False,False,True,False,False,True,False,True,False,20250324_3FLfun1,False,False,True,False,True
1168,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1169,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1170,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1171,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1172,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1173,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1174,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1175,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1176,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1177,True,False,False,False,True,True,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1178,False,False,True,False,False,False,True,False,False,False,20250324_3FLfun1,False,True,False,True,False
1179,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1180,True,False,False,False,False,True,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1181,True,False,False,False,True,True,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1182,True,False,False,False,True,False,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1183,False,False,False,False,False,True,True,False,False,False,20250324_3FLfun1,False,False,False,False,False
1184,False,False,False,False,True,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1185,True,False,False,False,False,False,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1186,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1187,True,False,True,False,True,True,True,False,False,False,20250324_3FLfun1,True,True,True,True,False
1188,True,False,False,False,True,True,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1189,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1190,False,False,False,False,False,False,True,False,False,False,20250324_3FLfun1,False,False,False,False,False
1191,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1192,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1193,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1194,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1195,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1196,True,False,False,False,True,True,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1197,True,False,False,False,True,False,True,False,False,True,20250324_3FLfun1,True,True,True,False,False
1198,True,False,False,False,True,True,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1199,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1200,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1201,True,False,True,False,True,True,True,False,True,True,20250324_3FLfun1,True,True,True,True,False
1202,True,False,False,False,True,True,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1203,False,False,False,False,True,True,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1204,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1205,True,False,False,False,True,True,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1206,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1207,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1208,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1209,True,False,False,False,True,False,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1210,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1211,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1212,False,False,True,False,False,False,True,True,True,False,20250324_3FLfun1,False,True,False,True,False
1213,False,True,False,False,False,False,False,False,False,False,20250324_3FLfun1,True,False,False,True,True
1214,True,False,False,False,True,True,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1215,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1216,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1217,False,False,False,False,True,True,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1218,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1219,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1220,True,False,False,False,True,True,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1221,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1222,False,False,False,False,True,True,True,False,False,False,20250324_3FLfun1,False,False,False,False,False
1223,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1224,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1225,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1226,True,False,False,False,False,False,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1227,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1228,True,False,False,False,True,True,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1229,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1230,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1231,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1232,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1233,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1234,False,False,True,False,False,False,False,False,False,False,20250324_3FLfun1,False,True,False,True,False
1235,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1236,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1237,False,False,False,False,False,False,True,False,False,False,20250324_3FLfun1,False,False,False,False,False
1238,True,False,True,False,False,False,True,False,False,False,20250324_3FLfun1,True,True,True,True,False
1239,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1240,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1241,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1242,False,False,False,True,False,False,False,False,False,False,20250324_3FLfun1,False,False,True,False,True
1243,False,False,False,True,False,False,False,False,True,True,20250324_3FLfun1,False,False,True,False,True
1244,True,False,True,False,False,True,True,True,True,False,20250324_3FLfun1,True,True,True,True,False
1245,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1246,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1247,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1248,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1249,False,False,True,False,False,False,False,True,True,True,20250324_3FLfun1,False,True,False,True,False
1250,False,False,False,True,False,False,False,False,True,False,20250324_3FLfun1,False,False,True,False,True
1251,False,False,False,False,False,False,True,False,False,False,20250324_3FLfun1,False,False,False,False,False
1252,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1253,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1254,True,False,False,False,True,True,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1255,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1256,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1257,False,False,False,False,False,False,True,False,True,False,20250324_3FLfun1,False,False,False,False,False
1258,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1259,False,False,True,False,False,True,True,False,True,False,20250324_3FLfun1,False,True,False,True,False
1260,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1261,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1262,False,False,False,False,True,False,True,False,True,False,20250324_3FLfun1,False,False,False,False,False
1263,True,False,False,False,True,True,True,True,True,True,20250324_3FLfun1,True,True,True,False,False
1264,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1265,False,False,False,False,False,False,True,False,False,False,20250324_3FLfun1,False,False,False,False,False
1266,False,False,False,False,False,False,False,False,True,False,20250324_3FLfun1,False,False,False,False,False
1267,False,False,False,False,False,True,True,False,False,False,20250324_3FLfun1,False,False,False,False,False
1268,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1269,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1270,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1271,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1272,False,False,True,False,False,False,True,False,False,False,20250324_3FLfun1,False,True,False,True,False
1273,True,False,True,False,False,True,True,False,True,False,20250324_3FLfun1,True,True,True,True,False
1274,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1275,False,False,False,False,False,False,True,False,False,False,20250324_3FLfun1,False,False,False,False,False
1276,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1277,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1278,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1279,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1280,True,False,False,False,True,True,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1281,True,False,False,False,True,False,True,False,True,False,20250324_3FLfun1,True,True,True,False,False
1282,False,False,False,False,False,True,True,False,True,False,20250324_3FLfun1,False,False,False,False,False
1283,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1284,False,False,True,False,False,False,False,False,False,False,20250324_3FLfun1,False,True,False,True,False
1285,True,False,True,False,True,True,True,False,True,False,20250324_3FLfun1,True,True,True,True,False
1286,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1287,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1288,True,False,True,False,True,True,True,False,True,False,20250324_3FLfun1,True,True,True,True,False
1289,False,False,True,False,False,False,True,True,True,False,20250324_3FLfun1,False,True,False,True,False
1290,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1291,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1292,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1293,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1294,True,False,False,False,False,False,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1295,True,False,True,False,False,False,True,False,True,False,20250324_3FLfun1,True,True,True,True,False
1296,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1297,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1298,False,False,False,False,False,True,True,False,True,False,20250324_3FLfun1,False,False,False,False,False
1299,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1300,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1301,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1302,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1303,True,False,False,False,True,True,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1304,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1305,True,False,True,False,True,True,True,True,True,True,20250324_3FLfun1,True,True,True,True,False
1306,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1307,False,False,False,False,False,False,True,False,False,False,20250324_3FLfun1,False,False,False,False,False
1308,True,False,True,True,False,False,True,True,True,False,20250324_3FLfun1,True,True,True,True,True
1309,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1310,True,False,True,True,True,True,True,True,True,True,20250324_3FLfun1,True,True,True,True,True
1311,False,False,False,False,False,False,False,False,True,False,20250324_3FLfun1,False,False,False,False,False
1312,True,False,False,False,True,True,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1313,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1314,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1315,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1316,False,False,False,False,False,False,False,False,True,False,20250324_3FLfun1,False,False,False,False,False
1317,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1318,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1319,True,False,True,True,True,True,True,True,True,True,20250324_3FLfun1,True,True,True,True,True
1320,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1321,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1322,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1323,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1324,True,False,False,False,True,False,False,True,True,True,20250324_3FLfun1,True,True,True,False,False
1325,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1326,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1327,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1328,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1329,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1330,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1331,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1332,False,False,False,False,True,False,True,False,False,False,20250324_3FLfun1,False,False,False,False,False
1333,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1334,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1335,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1336,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1337,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1338,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1339,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1340,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1341,False,False,True,False,False,False,False,False,False,False,20250324_3FLfun1,False,True,False,True,False
1342,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1343,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1344,False,False,False,False,False,False,False,True,False,False,20250324_3FLfun1,False,False,False,False,False
1345,False,False,False,False,True,False,False,False,True,False,20250324_3FLfun1,False,False,False,False,False
1346,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1347,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1348,False,False,False,False,False,False,True,False,False,False,20250324_3FLfun1,False,False,False,False,False
1349,True,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,True,True,True,False,False
1350,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1351,False,False,True,False,False,False,True,False,False,False,20250324_3FLfun1,False,True,False,True,False
1352,False,False,False,False,False,True,True,False,False,False,20250324_3FLfun1,False,False,False,False,False
1353,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1354,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1355,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1356,False,False,False,False,False,False,False,False,True,False,20250324_3FLfun1,False,False,False,False,False
1357,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1358,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1359,True,False,True,False,False,True,True,False,True,False,20250324_3FLfun1,True,True,True,True,False
1360,False,False,True,False,False,False,True,False,False,False,20250324_3FLfun1,False,True,False,True,False
1361,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1362,True,False,False,False,True,False,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1363,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1364,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1365,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1366,True,False,False,False,True,True,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1367,True,False,False,False,False,True,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1368,True,False,False,False,False,False,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1369,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1370,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1371,True,False,False,False,True,False,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1372,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1373,False,False,False,False,True,True,True,False,False,False,20250324_3FLfun1,False,False,False,False,False
1374,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1375,False,False,False,True,False,False,False,False,False,False,20250324_3FLfun1,False,False,True,False,True
1376,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1377,False,False,False,False,False,True,True,False,False,False,20250324_3FLfun1,False,False,False,False,False
1378,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1379,True,False,False,False,False,True,True,False,True,False,20250324_3FLfun1,True,True,True,False,False
1380,False,False,False,False,False,False,True,False,False,False,20250324_3FLfun1,False,False,False,False,False
1381,True,False,False,False,True,True,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1382,True,False,True,False,False,False,False,False,False,False,20250324_3FLfun1,True,True,True,True,False
1383,False,False,False,False,False,False,False,False,True,False,20250324_3FLfun1,False,False,False,False,False
1384,True,False,False,False,True,True,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1385,True,False,False,False,True,True,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1386,True,False,False,False,True,True,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1387,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1388,False,False,False,True,False,False,False,False,False,False,20250324_3FLfun1,False,False,True,False,True
1389,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1390,True,False,False,False,True,False,False,False,False,False,20250324_3FLfun1,True,True,True,False,False
1391,False,False,True,False,False,False,True,True,True,False,20250324_3FLfun1,False,True,False,True,False
1392,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1393,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1394,True,False,False,False,True,True,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1395,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1396,False,False,False,False,False,False,False,False,True,False,20250324_3FLfun1,False,False,False,False,False
1397,True,False,True,False,False,False,True,False,True,False,20250324_3FLfun1,True,True,True,True,False
1398,False,False,True,False,False,True,True,False,True,False,20250324_3FLfun1,False,True,False,True,False
1399,False,False,True,False,False,True,True,True,True,True,20250324_3FLfun1,False,True,False,True,False
1400,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1401,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1402,True,False,False,False,True,True,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1403,True,False,True,True,False,True,True,True,True,False,20250324_3FLfun1,True,True,True,True,True
1404,False,False,False,False,False,True,True,False,False,False,20250324_3FLfun1,False,False,False,False,False
1405,True,False,True,True,True,True,True,True,True,False,20250324_3FLfun1,True,True,True,True,True
1406,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1407,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1408,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1409,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1410,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1411,False,False,False,False,False,False,True,False,False,False,20250324_3FLfun1,False,False,False,False,False
1412,False,False,True,True,False,False,False,True,True,False,20250324_3FLfun1,False,True,True,True,True
1413,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1414,True,False,False,False,False,False,True,False,False,False,20250324_3FLfun1,True,True,True,False,False
1415,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1416,False,False,True,False,False,False,True,False,False,False,20250324_3FLfun1,False,True,False,True,False
1417,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1418,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1419,True,False,False,False,False,False,True,False,False,True,20250324_3FLfun1,True,True,True,False,False
1420,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1421,False,False,False,True,False,False,False,False,False,False,20250324_3FLfun1,False,False,True,False,True
1422,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1423,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1424,False,False,False,False,False,False,True,False,False,False,20250324_3FLfun1,False,False,False,False,False
1425,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1426,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1427,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1428,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1429,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1430,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1431,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
1432,False,False,False,False,False,False,False,False,False,False,20250324_3FLfun1,False,False,False,False,False
