,2h(-8),2h(-7),ma(-8),ma(-7),farn(-4),farn(-3),2h(-7)+ma(-7),2h(-7)+farn(-3),ma(-7)+farn(-3),PFO,experiment,2h(-7)+ma(-7)_predicted,2h(-7)+farn(-3)_predicted,ma(-7)+farn(-3)_predicted
1053,True,True,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,True,True
1054,False,False,False,False,True,True,False,False,False,False,20250219_3FLfun1,False,True,True
1055,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1056,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1057,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1058,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1059,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1060,False,False,False,False,True,True,False,True,False,False,20250219_3FLfun1,False,True,True
1061,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1062,False,False,False,True,False,False,False,False,False,False,20250219_3FLfun1,True,False,True
1063,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1064,False,True,False,False,False,False,True,True,False,False,20250219_3FLfun1,True,True,False
1065,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1066,False,False,False,False,True,True,False,True,False,False,20250219_3FLfun1,False,True,True
1067,False,False,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,False,True
1068,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1069,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1070,False,True,False,False,False,False,True,True,False,False,20250219_3FLfun1,True,True,False
1071,False,True,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,True,True
1072,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1073,False,True,False,False,False,False,False,False,False,False,20250219_3FLfun1,True,True,False
1074,True,True,True,True,False,False,True,True,False,False,20250219_3FLfun1,True,True,True
1075,False,True,False,False,False,False,False,False,False,False,20250219_3FLfun1,True,True,False
1076,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1077,False,False,False,False,False,False,True,True,False,False,20250219_3FLfun1,False,False,False
1078,True,True,False,True,False,True,True,True,False,False,20250219_3FLfun1,True,True,True
1079,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1080,False,False,False,False,False,False,False,False,False,True,20250219_3FLfun1,False,False,False
1081,False,False,False,False,False,False,False,True,False,False,20250219_3FLfun1,False,False,False
1082,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1083,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1084,True,True,False,True,False,True,True,True,False,False,20250219_3FLfun1,True,True,True
1085,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1086,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1087,True,True,False,False,False,False,True,True,False,False,20250219_3FLfun1,True,True,False
1088,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1089,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1090,True,True,False,False,False,False,True,True,False,False,20250219_3FLfun1,True,True,False
1091,False,True,False,False,False,False,True,False,False,False,20250219_3FLfun1,True,True,False
1092,False,False,False,False,False,True,False,True,True,False,20250219_3FLfun1,False,True,True
1093,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1094,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1095,True,True,False,False,False,False,True,True,False,False,20250219_3FLfun1,True,True,False
1096,False,False,False,True,False,True,False,False,False,False,20250219_3FLfun1,True,True,True
1097,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1098,False,False,False,False,False,True,False,False,False,False,20250219_3FLfun1,False,True,True
1099,False,False,False,True,False,True,False,False,False,False,20250219_3FLfun1,True,True,True
1100,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1101,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1102,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1103,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1104,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1105,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1106,True,True,False,True,False,False,True,True,False,False,20250219_3FLfun1,True,True,True
1107,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1108,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1109,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1110,False,True,False,False,False,False,True,True,False,False,20250219_3FLfun1,True,True,False
1111,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1112,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1113,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1114,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1115,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1116,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1117,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1118,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1119,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1120,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1121,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1122,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1123,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1124,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1125,False,True,False,False,False,False,True,False,False,False,20250219_3FLfun1,True,True,False
1126,False,False,False,False,False,False,False,True,True,False,20250219_3FLfun1,False,False,False
1127,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1128,False,True,False,False,False,False,True,True,False,False,20250219_3FLfun1,True,True,False
1129,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1130,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1131,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1132,False,False,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,False,True
1133,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1134,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1135,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1136,False,True,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,True,True
1137,False,True,False,False,False,False,True,False,False,False,20250219_3FLfun1,True,True,False
1138,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1139,True,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1140,False,True,False,False,False,False,False,False,False,False,20250219_3FLfun1,True,True,False
1141,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1142,False,False,False,False,False,False,True,False,False,False,20250219_3FLfun1,False,False,False
1143,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1144,False,True,False,False,False,False,True,True,False,False,20250219_3FLfun1,True,True,False
1145,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1146,False,False,False,False,False,False,True,False,False,False,20250219_3FLfun1,False,False,False
1147,False,False,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,False,True
1148,False,True,False,False,False,False,False,False,False,False,20250219_3FLfun1,True,True,False
1149,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1150,False,False,True,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1151,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1152,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1153,False,False,False,False,True,True,False,False,False,False,20250219_3FLfun1,False,True,True
1154,False,False,False,False,True,True,False,True,False,False,20250219_3FLfun1,False,True,True
1155,False,True,False,False,False,False,True,False,False,False,20250219_3FLfun1,True,True,False
1156,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1157,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1158,False,True,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,True,True
1159,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1160,False,True,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,True,True
1161,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1162,False,False,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,False,True
1163,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1164,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1165,False,False,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,False,True
1166,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1167,False,False,False,False,True,True,False,True,False,False,20250219_3FLfun1,False,True,True
1168,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1169,False,False,False,False,False,True,False,False,False,False,20250219_3FLfun1,False,True,True
1170,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1171,False,False,False,False,False,True,False,False,False,False,20250219_3FLfun1,False,True,True
1172,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1173,False,False,False,False,False,False,True,False,False,False,20250219_3FLfun1,False,False,False
1174,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1175,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1176,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1177,False,False,False,True,False,False,False,False,False,False,20250219_3FLfun1,True,False,True
1178,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1179,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1180,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1181,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1182,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1183,False,False,False,False,False,True,False,True,False,False,20250219_3FLfun1,False,True,True
1184,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1185,False,True,False,False,False,False,False,False,False,False,20250219_3FLfun1,True,True,False
1186,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1187,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1188,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1189,False,True,False,False,False,False,True,True,False,False,20250219_3FLfun1,True,True,False
1190,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1191,False,True,False,False,False,False,True,False,False,False,20250219_3FLfun1,True,True,False
1192,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1193,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1194,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1195,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1196,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1197,True,True,False,False,False,False,True,False,False,False,20250219_3FLfun1,True,True,False
1198,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1199,False,False,False,False,False,True,False,False,False,False,20250219_3FLfun1,False,True,True
1200,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1201,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1202,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1203,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1204,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1205,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1206,False,False,False,False,True,True,False,True,False,False,20250219_3FLfun1,False,True,True
1207,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1208,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1209,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1210,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1211,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1212,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1213,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1214,False,True,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,True,True
1215,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1216,False,True,False,False,False,False,False,False,False,False,20250219_3FLfun1,True,True,False
1217,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1218,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1219,False,True,False,False,False,True,False,True,False,False,20250219_3FLfun1,True,True,True
1220,False,False,False,True,False,False,False,False,False,False,20250219_3FLfun1,True,False,True
1221,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1222,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1223,True,True,False,False,False,False,True,False,False,False,20250219_3FLfun1,True,True,False
1224,False,False,False,False,True,True,False,False,False,False,20250219_3FLfun1,False,True,True
1225,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1226,False,False,False,False,False,True,False,False,False,False,20250219_3FLfun1,False,True,True
1227,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1228,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1229,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1230,False,True,False,False,False,False,True,False,False,False,20250219_3FLfun1,True,True,False
1231,False,False,False,False,False,False,True,False,False,False,20250219_3FLfun1,False,False,False
1232,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1233,False,False,True,True,False,False,True,False,False,False,20250219_3FLfun1,True,False,True
1234,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1235,False,False,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,False,True
1236,False,False,False,False,False,False,False,False,False,True,20250219_3FLfun1,False,False,False
1237,False,False,False,False,False,True,False,True,False,False,20250219_3FLfun1,False,True,True
1238,True,True,False,False,False,False,True,True,False,True,20250219_3FLfun1,True,True,False
1239,False,True,False,False,False,False,False,False,False,False,20250219_3FLfun1,True,True,False
1240,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1241,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1242,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1243,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1244,False,False,True,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1245,False,True,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,True,True
1246,False,False,False,False,False,True,False,False,False,False,20250219_3FLfun1,False,True,True
1247,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1248,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1249,True,True,False,False,False,True,True,True,False,False,20250219_3FLfun1,True,True,True
1250,False,False,False,True,False,False,False,False,False,False,20250219_3FLfun1,True,False,True
1251,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1252,False,False,False,False,False,True,False,False,False,False,20250219_3FLfun1,False,True,True
1253,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1254,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1255,True,True,False,False,False,False,True,False,False,False,20250219_3FLfun1,True,True,False
1256,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1257,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1258,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1259,True,True,False,False,False,False,False,False,False,False,20250219_3FLfun1,True,True,False
1260,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1261,False,False,False,False,False,False,True,False,False,False,20250219_3FLfun1,False,False,False
1262,False,False,False,False,False,True,False,True,False,False,20250219_3FLfun1,False,True,True
1263,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1264,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1265,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1266,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1267,False,True,False,False,False,False,True,False,False,False,20250219_3FLfun1,True,True,False
1268,False,False,False,False,False,True,False,True,False,False,20250219_3FLfun1,False,True,True
1269,False,False,False,False,True,True,False,False,False,False,20250219_3FLfun1,False,True,True
1270,False,False,False,False,False,False,False,True,False,False,20250219_3FLfun1,False,False,False
1271,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1272,False,False,False,False,False,False,True,False,False,False,20250219_3FLfun1,False,False,False
1273,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1274,False,False,False,False,False,True,False,True,False,False,20250219_3FLfun1,False,True,True
1275,False,False,False,False,False,True,False,False,False,False,20250219_3FLfun1,False,True,True
1276,False,False,False,False,False,True,False,False,False,False,20250219_3FLfun1,False,True,True
1277,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1278,True,True,False,True,False,False,True,True,False,False,20250219_3FLfun1,True,True,True
1279,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1280,False,False,False,False,True,True,False,True,False,False,20250219_3FLfun1,False,True,True
1281,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1282,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1283,False,False,False,False,False,True,False,True,False,False,20250219_3FLfun1,False,True,True
1284,False,False,False,False,False,False,True,False,False,False,20250219_3FLfun1,False,False,False
1285,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1286,False,True,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,True,True
1287,False,True,False,False,False,False,True,False,False,False,20250219_3FLfun1,True,True,False
1288,False,True,False,False,False,False,True,True,False,False,20250219_3FLfun1,True,True,False
1289,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1290,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1291,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1292,True,True,False,True,False,True,True,True,False,False,20250219_3FLfun1,True,True,True
1293,False,False,False,False,False,True,True,True,False,False,20250219_3FLfun1,False,True,True
1294,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1295,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1296,True,True,False,False,False,False,True,False,False,False,20250219_3FLfun1,True,True,False
1297,False,False,True,False,False,False,False,False,True,True,20250219_3FLfun1,False,False,False
1298,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1299,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1300,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1301,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1302,False,True,False,False,False,False,False,False,False,True,20250219_3FLfun1,True,True,False
1303,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1304,True,True,False,False,False,False,False,True,False,True,20250219_3FLfun1,True,True,False
1305,False,False,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,False,True
1306,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1307,False,False,False,False,False,False,False,True,True,True,20250219_3FLfun1,False,False,False
1308,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1309,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1310,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1311,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1312,True,True,False,False,False,False,True,True,False,False,20250219_3FLfun1,True,True,False
1313,False,False,False,False,False,False,False,False,True,False,20250219_3FLfun1,False,False,False
1314,True,True,False,False,False,False,True,True,False,False,20250219_3FLfun1,True,True,False
1315,False,True,False,False,False,False,True,False,False,False,20250219_3FLfun1,True,True,False
1316,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1317,False,False,False,False,False,True,False,False,False,False,20250219_3FLfun1,False,True,True
1318,False,False,False,False,False,True,False,False,False,False,20250219_3FLfun1,False,True,True
1319,False,False,False,True,False,False,False,False,False,False,20250219_3FLfun1,True,False,True
1320,False,False,False,False,False,False,True,False,False,False,20250219_3FLfun1,False,False,False
1321,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1322,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1323,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1324,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1325,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1326,False,False,False,False,False,True,False,False,False,False,20250219_3FLfun1,False,True,True
1327,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1328,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1329,False,False,False,False,False,False,False,True,False,False,20250219_3FLfun1,False,False,False
1330,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1331,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1332,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1333,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1334,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1335,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1336,False,True,False,False,False,False,True,False,False,False,20250219_3FLfun1,True,True,False
1337,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1338,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1339,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1340,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1341,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1342,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1343,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1344,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1345,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1346,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1347,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1348,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1349,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1350,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1351,False,True,False,False,False,False,False,False,False,False,20250219_3FLfun1,True,True,False
1352,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1353,False,False,False,True,False,False,False,False,False,False,20250219_3FLfun1,True,False,True
1354,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1355,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1356,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1357,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1358,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1359,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1360,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1361,False,True,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,True,True
1362,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1363,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1364,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1365,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1366,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1367,False,True,False,False,False,False,True,True,False,False,20250219_3FLfun1,True,True,False
1368,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1369,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1370,False,False,False,False,False,True,False,False,False,False,20250219_3FLfun1,False,True,True
1371,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1372,False,False,False,False,True,True,False,False,False,False,20250219_3FLfun1,False,True,True
1373,False,False,False,False,True,True,False,True,False,False,20250219_3FLfun1,False,True,True
1374,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1375,False,True,False,False,False,False,False,False,False,False,20250219_3FLfun1,True,True,False
1376,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1377,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1378,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1379,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1380,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1381,False,False,False,False,True,True,False,True,False,False,20250219_3FLfun1,False,True,True
1382,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1383,False,False,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,False,True
1384,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1385,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1386,False,False,False,False,False,True,False,False,False,False,20250219_3FLfun1,False,True,True
1387,False,False,False,False,True,True,False,True,False,False,20250219_3FLfun1,False,True,True
1388,False,True,False,True,False,False,True,False,False,False,20250219_3FLfun1,True,True,True
1389,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1390,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1391,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1392,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1393,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1394,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1395,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1396,False,False,False,False,False,True,True,True,False,False,20250219_3FLfun1,False,True,True
1397,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
1398,False,False,False,False,False,False,False,False,False,False,20250219_3FLfun1,False,False,False
