,2h(-8),2h(-7),ma(-8),ma(-7),farn(-4),farn(-3),2h(-7)+ma(-7),2h(-7)+farn(-3),ma(-7)+farn(-3),PFO,experiment,2h(-7)+ma(-7)_predicted,2h(-7)+farn(-3)_predicted,ma(-7)+farn(-3)_predicted
351,True,True,False,False,False,False,True,True,False,False,20250214_4FLfun1,True,True,False
352,False,False,False,False,True,True,False,True,False,False,20250214_4FLfun1,False,True,True
353,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
354,False,False,False,False,False,False,False,True,False,False,20250214_4FLfun1,False,False,False
355,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
356,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
357,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
358,False,False,False,True,False,False,True,False,False,False,20250214_4FLfun1,True,False,True
359,False,False,False,True,False,False,False,False,False,False,20250214_4FLfun1,True,False,True
360,False,False,False,True,False,False,True,False,False,False,20250214_4FLfun1,True,False,True
361,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
362,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
363,True,True,False,False,False,False,True,True,False,False,20250214_4FLfun1,True,True,False
364,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
365,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
366,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
367,False,False,True,True,False,False,True,False,False,False,20250214_4FLfun1,True,False,True
368,False,False,False,False,False,True,False,True,False,False,20250214_4FLfun1,False,True,True
369,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
370,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
371,False,False,False,False,False,False,False,False,False,True,20250214_4FLfun1,False,False,False
372,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
373,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
374,False,False,False,True,False,False,False,True,False,False,20250214_4FLfun1,True,False,True
375,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
376,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
377,False,True,False,False,False,False,True,False,False,False,20250214_4FLfun1,True,True,False
378,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
379,False,False,False,False,False,False,True,False,False,False,20250214_4FLfun1,False,False,False
380,False,False,False,True,False,False,False,False,False,False,20250214_4FLfun1,True,False,True
381,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
382,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
383,False,True,False,True,True,False,True,True,True,False,20250214_4FLfun1,True,True,True
384,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
385,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
386,False,False,True,True,False,False,True,False,False,False,20250214_4FLfun1,True,False,True
387,False,False,False,False,False,False,True,False,False,False,20250214_4FLfun1,False,False,False
388,False,False,False,False,True,True,False,True,False,False,20250214_4FLfun1,False,True,True
389,False,False,True,True,False,False,True,False,False,False,20250214_4FLfun1,True,False,True
390,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
391,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
392,False,False,False,False,False,False,True,False,False,False,20250214_4FLfun1,False,False,False
393,True,True,False,False,False,False,False,False,False,False,20250214_4FLfun1,True,True,False
394,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
395,True,True,False,False,False,False,False,False,False,False,20250214_4FLfun1,True,True,False
396,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
397,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
398,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
399,True,False,True,False,False,True,False,False,False,True,20250214_4FLfun1,False,True,True
400,False,False,False,True,True,False,True,True,True,False,20250214_4FLfun1,True,False,True
401,False,False,False,False,False,False,False,True,False,False,20250214_4FLfun1,False,False,False
402,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
403,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
404,False,True,False,False,False,False,True,True,False,False,20250214_4FLfun1,True,True,False
405,False,False,False,True,False,False,False,False,False,False,20250214_4FLfun1,True,False,True
406,True,True,True,False,False,False,True,True,False,True,20250214_4FLfun1,True,True,False
407,True,True,True,False,False,False,True,True,False,False,20250214_4FLfun1,True,True,False
408,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
409,False,False,False,False,True,True,False,True,False,False,20250214_4FLfun1,False,True,True
410,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
411,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
412,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
413,True,False,True,False,False,False,False,False,False,True,20250214_4FLfun1,False,False,False
414,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
415,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
416,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
417,False,False,False,False,True,False,False,True,False,False,20250214_4FLfun1,False,False,False
418,True,False,True,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
419,False,False,False,False,True,True,False,True,False,False,20250214_4FLfun1,False,True,True
420,True,False,False,True,True,False,True,False,True,False,20250214_4FLfun1,True,False,True
421,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
422,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
423,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
424,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
425,False,False,False,True,False,False,True,False,False,False,20250214_4FLfun1,True,False,True
426,False,False,False,True,False,False,True,False,False,False,20250214_4FLfun1,True,False,True
427,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
428,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
429,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
430,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
431,False,False,False,True,False,False,True,False,False,False,20250214_4FLfun1,True,False,True
432,False,False,False,True,False,False,True,False,False,False,20250214_4FLfun1,True,False,True
433,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
434,False,False,False,False,False,True,False,False,False,False,20250214_4FLfun1,False,True,True
435,True,True,False,False,False,False,True,True,False,True,20250214_4FLfun1,True,True,False
436,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
437,False,False,False,False,True,True,False,True,False,False,20250214_4FLfun1,False,True,True
438,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
439,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
440,False,False,False,False,True,True,False,True,False,False,20250214_4FLfun1,False,True,True
441,True,False,False,False,False,False,True,False,False,False,20250214_4FLfun1,False,False,False
442,False,False,False,True,False,False,False,False,False,False,20250214_4FLfun1,True,False,True
443,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
444,False,False,False,True,False,False,True,False,False,False,20250214_4FLfun1,True,False,True
445,False,False,False,True,False,False,True,False,True,False,20250214_4FLfun1,True,False,True
446,False,False,False,False,False,False,False,False,False,True,20250214_4FLfun1,False,False,False
447,True,True,False,False,True,True,False,True,False,False,20250214_4FLfun1,True,True,True
448,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
449,True,True,False,False,False,False,True,True,False,False,20250214_4FLfun1,True,True,False
450,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
451,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
452,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
453,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
454,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
455,False,False,False,True,False,False,True,False,False,False,20250214_4FLfun1,True,False,True
456,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
457,True,False,False,False,False,False,False,True,False,False,20250214_4FLfun1,False,False,False
458,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
459,False,False,False,False,False,False,False,True,False,False,20250214_4FLfun1,False,False,False
460,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
461,True,True,False,False,False,False,True,True,False,False,20250214_4FLfun1,True,True,False
462,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
463,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
464,True,False,True,True,False,False,False,False,False,False,20250214_4FLfun1,True,False,True
465,False,True,False,False,False,False,True,False,False,False,20250214_4FLfun1,True,True,False
466,False,False,True,True,False,False,False,False,False,False,20250214_4FLfun1,True,False,True
467,False,False,False,True,False,True,True,True,False,False,20250214_4FLfun1,True,True,True
468,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
469,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
470,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
471,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
472,False,False,False,True,False,False,True,True,False,False,20250214_4FLfun1,True,False,True
473,False,False,True,True,False,False,False,False,False,False,20250214_4FLfun1,True,False,True
474,False,False,True,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
475,False,False,False,False,False,False,False,False,False,True,20250214_4FLfun1,False,False,False
476,False,False,False,True,False,False,False,False,False,False,20250214_4FLfun1,True,False,True
477,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
478,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
479,False,False,False,False,False,False,False,True,False,False,20250214_4FLfun1,False,False,False
480,False,False,False,False,False,False,False,True,False,False,20250214_4FLfun1,False,False,False
481,False,True,False,False,False,False,False,False,False,False,20250214_4FLfun1,True,True,False
482,True,True,False,False,False,False,False,False,False,False,20250214_4FLfun1,True,True,False
483,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
484,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
485,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
486,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
487,False,False,False,False,False,False,True,False,False,False,20250214_4FLfun1,False,False,False
488,False,True,False,True,True,False,True,True,True,False,20250214_4FLfun1,True,True,True
489,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
490,True,True,False,True,False,False,True,False,False,False,20250214_4FLfun1,True,True,True
491,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
492,False,False,False,False,False,False,False,True,False,False,20250214_4FLfun1,False,False,False
493,False,False,False,True,False,False,False,False,False,False,20250214_4FLfun1,True,False,True
494,True,True,False,False,False,False,True,True,False,False,20250214_4FLfun1,True,True,False
495,False,False,True,False,False,False,False,False,False,True,20250214_4FLfun1,False,False,False
496,False,False,False,True,False,False,True,False,False,False,20250214_4FLfun1,True,False,True
497,False,False,False,True,False,False,True,True,False,False,20250214_4FLfun1,True,False,True
498,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
499,True,False,False,False,True,False,False,False,False,True,20250214_4FLfun1,False,False,False
500,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
501,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
502,False,False,False,True,False,False,True,False,False,False,20250214_4FLfun1,True,False,True
503,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
504,False,False,False,True,False,False,False,False,False,False,20250214_4FLfun1,True,False,True
505,False,False,True,False,False,False,False,False,False,True,20250214_4FLfun1,False,False,False
506,False,False,False,False,False,False,False,True,False,False,20250214_4FLfun1,False,False,False
507,False,False,False,False,False,False,False,False,False,True,20250214_4FLfun1,False,False,False
508,False,False,False,False,True,True,False,True,True,False,20250214_4FLfun1,False,True,True
509,False,False,False,True,False,False,True,False,False,False,20250214_4FLfun1,True,False,True
510,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
511,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
512,False,False,False,False,False,True,False,True,False,False,20250214_4FLfun1,False,True,True
513,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
514,False,False,False,False,False,False,False,False,True,False,20250214_4FLfun1,False,False,False
515,False,True,False,False,False,True,False,True,True,False,20250214_4FLfun1,True,True,True
516,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
517,True,False,True,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
518,True,False,False,True,False,False,True,False,False,False,20250214_4FLfun1,True,False,True
519,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
520,False,False,False,True,False,False,False,False,False,False,20250214_4FLfun1,True,False,True
521,False,False,False,True,False,False,False,False,False,False,20250214_4FLfun1,True,False,True
522,False,False,False,True,False,False,True,False,False,False,20250214_4FLfun1,True,False,True
523,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
524,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
525,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
526,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
527,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
528,False,False,False,False,False,False,False,True,False,False,20250214_4FLfun1,False,False,False
529,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
530,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
531,False,False,False,True,False,False,True,False,True,False,20250214_4FLfun1,True,False,True
532,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
533,True,True,False,False,False,False,True,True,False,True,20250214_4FLfun1,True,True,False
534,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
535,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
536,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
537,False,False,False,False,True,True,False,True,False,False,20250214_4FLfun1,False,True,True
538,False,True,False,False,False,False,True,True,False,False,20250214_4FLfun1,True,True,False
539,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
540,False,False,False,True,False,False,True,False,True,False,20250214_4FLfun1,True,False,True
541,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
542,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
543,False,False,False,False,False,False,True,False,False,False,20250214_4FLfun1,False,False,False
544,False,True,False,False,False,False,True,True,False,False,20250214_4FLfun1,True,True,False
545,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
546,False,False,False,True,False,False,True,False,False,False,20250214_4FLfun1,True,False,True
547,True,True,False,False,False,False,True,True,False,False,20250214_4FLfun1,True,True,False
548,True,False,False,False,False,False,False,True,False,False,20250214_4FLfun1,False,False,False
549,False,True,False,False,False,False,True,True,False,False,20250214_4FLfun1,True,True,False
550,False,False,False,False,False,True,False,False,False,False,20250214_4FLfun1,False,True,True
551,True,True,False,False,False,False,True,True,False,False,20250214_4FLfun1,True,True,False
552,True,True,False,False,False,False,False,False,False,False,20250214_4FLfun1,True,True,False
553,True,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
554,True,True,False,False,True,True,True,False,False,True,20250214_4FLfun1,True,True,True
555,True,True,False,False,False,False,True,True,False,False,20250214_4FLfun1,True,True,False
556,False,False,False,False,True,True,False,True,True,False,20250214_4FLfun1,False,True,True
557,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
558,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
559,False,True,False,False,False,False,False,True,False,False,20250214_4FLfun1,True,True,False
560,True,True,False,False,False,False,True,True,False,False,20250214_4FLfun1,True,True,False
561,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
562,True,True,False,False,False,False,True,True,False,False,20250214_4FLfun1,True,True,False
563,False,False,False,False,False,True,False,True,False,False,20250214_4FLfun1,False,True,True
564,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
565,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
566,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
567,True,True,False,False,False,False,True,True,False,False,20250214_4FLfun1,True,True,False
568,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
569,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
570,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
571,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
572,False,False,False,True,False,False,True,False,False,False,20250214_4FLfun1,True,False,True
573,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
574,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
575,False,False,False,True,True,True,False,True,True,False,20250214_4FLfun1,True,True,True
576,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
577,False,False,False,True,False,False,True,False,True,False,20250214_4FLfun1,True,False,True
578,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
579,False,False,False,False,True,True,False,True,False,False,20250214_4FLfun1,False,True,True
580,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
581,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
582,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
583,False,True,False,True,True,False,True,True,True,False,20250214_4FLfun1,True,True,True
584,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
585,False,False,False,False,False,True,False,True,False,False,20250214_4FLfun1,False,True,True
586,False,False,False,False,True,True,False,False,False,False,20250214_4FLfun1,False,True,True
587,True,True,False,False,False,False,True,False,False,False,20250214_4FLfun1,True,True,False
588,False,False,False,False,True,True,False,True,False,False,20250214_4FLfun1,False,True,True
589,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
590,False,False,False,True,False,False,False,False,False,False,20250214_4FLfun1,True,False,True
591,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
592,False,False,False,False,False,False,False,True,True,False,20250214_4FLfun1,False,False,False
593,False,False,False,False,True,True,False,True,False,False,20250214_4FLfun1,False,True,True
594,False,False,False,False,False,False,False,False,False,True,20250214_4FLfun1,False,False,False
595,False,True,False,False,False,False,True,False,False,False,20250214_4FLfun1,True,True,False
596,False,False,False,True,False,False,True,False,False,False,20250214_4FLfun1,True,False,True
597,False,True,False,False,False,False,True,True,False,False,20250214_4FLfun1,True,True,False
598,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
599,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
600,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
601,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
602,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
603,False,True,False,True,False,False,True,False,False,False,20250214_4FLfun1,True,True,True
604,False,True,False,False,False,False,False,False,False,True,20250214_4FLfun1,True,True,False
605,True,True,False,False,False,False,True,True,False,False,20250214_4FLfun1,True,True,False
606,True,False,True,False,True,False,False,False,False,True,20250214_4FLfun1,False,False,False
607,False,False,False,True,False,False,True,True,False,False,20250214_4FLfun1,True,False,True
608,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
609,False,False,False,True,False,False,False,False,False,False,20250214_4FLfun1,True,False,True
610,False,False,False,True,False,False,True,False,False,False,20250214_4FLfun1,True,False,True
611,False,False,False,True,False,False,True,False,False,False,20250214_4FLfun1,True,False,True
612,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
613,False,False,False,False,False,True,False,True,True,False,20250214_4FLfun1,False,True,True
614,False,False,False,False,False,False,True,False,False,False,20250214_4FLfun1,False,False,False
615,False,False,True,False,False,False,False,False,False,True,20250214_4FLfun1,False,False,False
616,False,False,False,False,False,True,False,True,False,False,20250214_4FLfun1,False,True,True
617,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
618,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
619,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
620,False,True,False,False,True,True,True,True,True,False,20250214_4FLfun1,True,True,True
621,True,True,False,False,False,False,True,True,False,False,20250214_4FLfun1,True,True,False
622,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
623,False,False,True,True,False,False,True,False,True,False,20250214_4FLfun1,True,False,True
624,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
625,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
626,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
627,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
628,False,False,False,True,False,False,True,False,False,False,20250214_4FLfun1,True,False,True
629,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
630,False,False,False,True,False,False,True,False,True,False,20250214_4FLfun1,True,False,True
631,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
632,False,True,True,True,False,False,True,False,False,False,20250214_4FLfun1,True,True,True
633,False,False,False,True,False,False,True,False,False,False,20250214_4FLfun1,True,False,True
634,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
635,False,True,False,False,False,False,False,False,False,True,20250214_4FLfun1,True,True,False
636,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
637,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
638,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
639,False,False,False,False,True,True,False,True,False,False,20250214_4FLfun1,False,True,True
640,False,False,False,False,False,False,True,True,False,False,20250214_4FLfun1,False,False,False
641,True,True,False,False,False,False,False,False,False,False,20250214_4FLfun1,True,True,False
642,False,False,False,False,True,True,False,True,False,False,20250214_4FLfun1,False,True,True
643,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
644,False,False,True,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
645,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
646,True,False,False,True,True,False,False,True,False,False,20250214_4FLfun1,True,False,True
647,False,False,False,False,False,True,False,True,False,False,20250214_4FLfun1,False,True,True
648,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
649,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
650,False,False,False,True,False,False,True,False,False,False,20250214_4FLfun1,True,False,True
651,False,False,False,False,False,False,True,False,False,False,20250214_4FLfun1,False,False,False
652,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
653,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
654,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
655,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
656,False,False,False,False,False,False,False,True,False,False,20250214_4FLfun1,False,False,False
657,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
658,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
659,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
660,True,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
661,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
662,True,True,False,True,False,False,True,True,False,False,20250214_4FLfun1,True,True,True
663,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
664,True,True,False,False,False,False,True,True,False,False,20250214_4FLfun1,True,True,False
665,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
666,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
667,True,False,True,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
668,True,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
669,False,False,False,False,False,True,False,True,False,False,20250214_4FLfun1,False,True,True
670,False,True,False,True,True,False,True,False,False,True,20250214_4FLfun1,True,True,True
671,False,False,False,True,True,False,False,False,False,False,20250214_4FLfun1,True,False,True
672,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
673,False,False,False,False,True,True,False,True,True,False,20250214_4FLfun1,False,True,True
674,False,False,False,True,False,False,True,False,True,False,20250214_4FLfun1,True,False,True
675,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
676,False,False,False,False,True,True,False,True,True,False,20250214_4FLfun1,False,True,True
677,True,True,False,False,False,False,True,True,False,False,20250214_4FLfun1,True,True,False
678,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
679,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
680,False,False,False,False,True,True,False,True,False,False,20250214_4FLfun1,False,True,True
681,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
682,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
683,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
684,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
685,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
686,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
687,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
688,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
689,False,False,False,True,True,True,False,True,True,False,20250214_4FLfun1,True,True,True
690,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
691,False,False,False,False,True,True,False,True,False,False,20250214_4FLfun1,False,True,True
692,False,False,True,True,False,False,True,False,False,False,20250214_4FLfun1,True,False,True
693,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
694,False,False,False,False,False,False,False,False,True,False,20250214_4FLfun1,False,False,False
695,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
696,False,False,False,True,True,True,True,True,True,False,20250214_4FLfun1,True,True,True
697,False,True,False,False,False,False,True,True,False,False,20250214_4FLfun1,True,True,False
698,True,True,False,False,False,False,True,True,False,False,20250214_4FLfun1,True,True,False
699,False,False,False,False,True,True,False,True,False,False,20250214_4FLfun1,False,True,True
700,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
701,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
702,True,True,False,False,False,False,True,True,False,False,20250214_4FLfun1,True,True,False
703,False,False,False,False,False,False,False,False,False,False,20250214_4FLfun1,False,False,False
704,False,False,False,True,False,False,True,True,False,False,20250214_4FLfun1,True,False,True
705,False,False,False,True,False,False,True,False,False,False,20250214_4FLfun1,True,False,True
