,2h(-7),ma(-7),farn(-3),farn(-2.5),2h(-7)+ma(-7),2h(-7)+farn(-3),2h(-7)+farn(-2.5),ma(-7)+farn(-3),ma(-7)+farn(-2.5),PFO,experiment,2h(-7)+ma(-7)_predicted,2h(-7)+farn(-3)_predicted,2h(-7)+farn(-2.5)_predicted,ma(-7)+farn(-3)_predicted,ma(-7)+farn(-2.5)_predicted
440,False,False,True,True,False,False,True,False,True,False,20250326_2FLfun1,False,True,True,True,True
441,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
442,False,False,True,True,False,False,True,True,True,False,20250326_2FLfun1,False,True,True,True,True
443,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
444,False,False,True,True,False,True,True,False,True,False,20250326_2FLfun1,False,True,True,True,True
445,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
446,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
447,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
448,False,False,True,True,False,False,False,False,False,False,20250326_2FLfun1,False,True,True,True,True
449,False,False,True,False,False,False,False,False,False,False,20250326_2FLfun1,False,True,False,True,False
450,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
451,False,False,False,False,False,False,False,True,True,False,20250326_2FLfun1,False,False,False,False,False
452,False,False,True,True,False,False,True,False,True,False,20250326_2FLfun1,False,True,True,True,True
453,False,False,False,False,False,False,False,False,False,True,20250326_2FLfun1,False,False,False,False,False
454,False,False,True,True,False,True,True,False,True,False,20250326_2FLfun1,False,True,True,True,True
455,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
456,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
457,False,False,False,False,False,False,True,False,False,False,20250326_2FLfun1,False,False,False,False,False
458,True,False,True,True,False,True,True,True,True,True,20250326_2FLfun1,True,True,True,True,True
459,False,False,True,True,False,False,True,True,True,False,20250326_2FLfun1,False,True,True,True,True
460,False,False,True,True,False,False,True,False,False,True,20250326_2FLfun1,False,True,True,True,True
461,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
462,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
463,False,False,False,False,False,False,True,False,False,False,20250326_2FLfun1,False,False,False,False,False
464,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
465,False,False,True,True,True,False,True,False,False,False,20250326_2FLfun1,False,True,True,True,True
466,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
467,False,False,True,True,False,True,True,True,True,False,20250326_2FLfun1,False,True,True,True,True
468,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
469,False,False,True,True,False,True,True,False,True,True,20250326_2FLfun1,False,True,True,True,True
470,False,True,False,False,True,False,False,True,True,False,20250326_2FLfun1,True,False,False,True,True
471,False,False,True,True,False,False,True,False,True,False,20250326_2FLfun1,False,True,True,True,True
472,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
473,False,True,False,False,False,False,True,False,False,False,20250326_2FLfun1,True,False,False,True,True
474,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
475,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
476,False,False,True,False,False,False,False,False,False,False,20250326_2FLfun1,False,True,False,True,False
477,False,False,True,True,False,True,True,False,False,False,20250326_2FLfun1,False,True,True,True,True
478,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
479,False,False,False,False,False,False,True,True,True,False,20250326_2FLfun1,False,False,False,False,False
480,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
481,True,True,True,True,True,True,True,True,True,True,20250326_2FLfun1,True,True,True,True,True
482,False,False,True,False,False,False,False,False,False,False,20250326_2FLfun1,False,True,False,True,False
483,False,False,True,False,False,False,False,True,True,False,20250326_2FLfun1,False,True,False,True,False
484,False,True,False,False,False,False,False,True,True,False,20250326_2FLfun1,True,False,False,True,True
485,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
486,False,False,False,True,True,False,True,True,True,False,20250326_2FLfun1,False,False,True,False,True
487,False,False,True,True,False,True,True,True,True,False,20250326_2FLfun1,False,True,True,True,True
488,False,True,False,False,True,False,False,True,True,False,20250326_2FLfun1,True,False,False,True,True
489,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
490,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
491,False,False,True,True,False,False,True,True,True,False,20250326_2FLfun1,False,True,True,True,True
492,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
493,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
494,False,False,True,True,False,False,True,False,False,False,20250326_2FLfun1,False,True,True,True,True
495,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
496,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
497,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
498,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
499,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
500,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
501,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
502,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
503,False,True,True,True,False,False,False,False,False,False,20250326_2FLfun1,True,True,True,True,True
504,False,False,True,True,False,False,True,True,True,False,20250326_2FLfun1,False,True,True,True,True
505,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
506,True,False,False,False,False,True,True,False,False,False,20250326_2FLfun1,True,True,True,False,False
507,False,True,True,True,False,False,True,False,False,True,20250326_2FLfun1,True,True,True,True,True
508,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
509,True,True,True,True,True,True,True,True,True,True,20250326_2FLfun1,True,True,True,True,True
510,False,False,True,False,False,False,True,False,False,False,20250326_2FLfun1,False,True,False,True,False
511,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
512,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
513,False,False,False,False,False,True,True,False,False,False,20250326_2FLfun1,False,False,False,False,False
514,False,False,True,True,True,True,True,False,True,False,20250326_2FLfun1,False,True,True,True,True
515,False,False,True,True,False,False,True,False,True,True,20250326_2FLfun1,False,True,True,True,True
516,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
517,False,False,False,False,False,True,True,False,False,False,20250326_2FLfun1,False,False,False,False,False
518,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
519,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
520,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
521,False,False,False,False,True,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
522,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
523,False,True,True,True,True,True,True,True,True,True,20250326_2FLfun1,True,True,True,True,True
524,True,False,False,True,False,False,True,True,False,True,20250326_2FLfun1,True,True,True,False,True
525,True,True,True,True,True,True,True,True,True,True,20250326_2FLfun1,True,True,True,True,True
526,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
527,False,False,True,True,False,True,True,True,True,False,20250326_2FLfun1,False,True,True,True,True
528,True,True,True,True,True,True,True,True,True,True,20250326_2FLfun1,True,True,True,True,True
529,False,False,True,True,False,False,True,False,True,False,20250326_2FLfun1,False,True,True,True,True
530,False,False,True,True,False,True,True,False,True,False,20250326_2FLfun1,False,True,True,True,True
531,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
532,False,True,False,False,True,False,False,True,True,False,20250326_2FLfun1,True,False,False,True,True
533,False,False,False,True,False,False,False,False,True,False,20250326_2FLfun1,False,False,True,False,True
534,False,True,False,False,True,False,False,True,True,False,20250326_2FLfun1,True,False,False,True,True
535,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
536,False,False,True,True,False,True,True,False,True,False,20250326_2FLfun1,False,True,True,True,True
537,False,False,False,False,False,False,False,False,True,False,20250326_2FLfun1,False,False,False,False,False
538,False,True,True,True,True,False,True,True,True,False,20250326_2FLfun1,True,True,True,True,True
539,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
540,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
541,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
542,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
543,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
544,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
545,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
546,False,True,False,True,False,False,True,True,True,True,20250326_2FLfun1,True,False,True,True,True
547,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
548,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
549,False,False,True,False,False,True,True,False,False,False,20250326_2FLfun1,False,True,False,True,False
550,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
551,False,False,True,True,False,False,True,True,True,False,20250326_2FLfun1,False,True,True,True,True
552,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
553,False,False,True,True,False,True,True,True,True,False,20250326_2FLfun1,False,True,True,True,True
554,True,False,False,False,False,False,False,False,False,True,20250326_2FLfun1,True,True,True,False,False
555,False,False,False,False,True,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
556,False,False,True,True,False,False,True,False,True,False,20250326_2FLfun1,False,True,True,True,True
557,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
558,False,False,False,True,False,False,False,False,False,False,20250326_2FLfun1,False,False,True,False,True
559,False,False,True,True,False,False,False,False,False,True,20250326_2FLfun1,False,True,True,True,True
560,False,False,False,False,False,True,True,False,False,False,20250326_2FLfun1,False,False,False,False,False
561,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
562,False,False,True,True,False,False,True,False,True,False,20250326_2FLfun1,False,True,True,True,True
563,False,False,True,True,False,False,False,False,False,True,20250326_2FLfun1,False,True,True,True,True
564,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
565,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
566,False,False,False,True,False,False,False,False,False,False,20250326_2FLfun1,False,False,True,False,True
567,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
568,False,False,True,True,False,True,True,True,True,False,20250326_2FLfun1,False,True,True,True,True
569,False,False,True,True,False,False,False,False,False,False,20250326_2FLfun1,False,True,True,True,True
570,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
571,False,False,True,False,False,False,False,False,True,False,20250326_2FLfun1,False,True,False,True,False
572,False,False,True,True,False,True,True,True,True,False,20250326_2FLfun1,False,True,True,True,True
573,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
574,False,False,True,True,False,False,True,False,True,False,20250326_2FLfun1,False,True,True,True,True
575,False,False,True,True,False,False,True,False,True,False,20250326_2FLfun1,False,True,True,True,True
576,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
577,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
578,False,False,False,True,False,False,False,False,False,False,20250326_2FLfun1,False,False,True,False,True
579,False,False,True,True,False,False,False,False,False,False,20250326_2FLfun1,False,True,True,True,True
580,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
581,True,False,True,True,True,True,True,True,True,False,20250326_2FLfun1,True,True,True,True,True
582,False,False,False,False,True,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
583,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
584,False,False,True,True,False,False,True,True,True,False,20250326_2FLfun1,False,True,True,True,True
585,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
586,False,False,False,False,False,True,True,False,False,False,20250326_2FLfun1,False,False,False,False,False
587,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
588,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
589,False,False,True,True,False,False,True,False,False,False,20250326_2FLfun1,False,True,True,True,True
590,False,False,False,False,True,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
591,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
592,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
593,False,False,True,False,False,False,False,False,False,False,20250326_2FLfun1,False,True,False,True,False
594,False,False,False,False,False,False,False,True,True,False,20250326_2FLfun1,False,False,False,False,False
595,False,False,True,False,False,False,True,False,False,False,20250326_2FLfun1,False,True,False,True,False
596,False,False,False,False,False,False,False,False,True,False,20250326_2FLfun1,False,False,False,False,False
597,False,False,True,False,False,False,False,False,False,False,20250326_2FLfun1,False,True,False,True,False
598,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
599,False,False,True,True,False,False,False,False,True,False,20250326_2FLfun1,False,True,True,True,True
600,False,False,True,False,False,False,False,False,False,False,20250326_2FLfun1,False,True,False,True,False
601,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
602,False,False,True,True,False,False,True,True,False,False,20250326_2FLfun1,False,True,True,True,True
603,False,False,False,False,False,False,False,False,True,False,20250326_2FLfun1,False,False,False,False,False
604,False,False,False,False,False,False,True,False,False,False,20250326_2FLfun1,False,False,False,False,False
605,False,False,False,False,False,False,False,False,True,False,20250326_2FLfun1,False,False,False,False,False
606,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
607,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
608,False,False,True,False,False,False,False,False,True,False,20250326_2FLfun1,False,True,False,True,False
609,False,False,False,False,False,False,False,True,True,False,20250326_2FLfun1,False,False,False,False,False
610,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
611,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
612,False,False,True,False,False,False,True,True,True,False,20250326_2FLfun1,False,True,False,True,False
613,False,False,True,True,False,False,True,False,False,True,20250326_2FLfun1,False,True,True,True,True
614,False,False,False,True,False,False,False,False,False,False,20250326_2FLfun1,False,False,True,False,True
615,False,False,False,True,False,False,False,True,True,False,20250326_2FLfun1,False,False,True,False,True
616,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
617,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
618,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
619,False,False,True,True,False,False,True,False,True,True,20250326_2FLfun1,False,True,True,True,True
620,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
621,False,False,True,True,False,True,True,True,True,False,20250326_2FLfun1,False,True,True,True,True
622,False,False,False,False,True,False,False,True,True,False,20250326_2FLfun1,False,False,False,False,False
623,False,True,False,False,True,False,False,False,False,False,20250326_2FLfun1,True,False,False,True,True
624,False,True,False,False,True,False,False,True,True,False,20250326_2FLfun1,True,False,False,True,True
625,False,True,False,True,True,False,False,True,True,False,20250326_2FLfun1,True,False,True,True,True
626,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
627,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
628,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
629,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
630,False,True,True,True,True,True,True,True,True,True,20250326_2FLfun1,True,True,True,True,True
631,False,False,True,True,False,False,False,False,False,False,20250326_2FLfun1,False,True,True,True,True
632,False,False,True,True,False,True,True,True,True,False,20250326_2FLfun1,False,True,True,True,True
633,False,False,True,True,False,False,True,False,True,False,20250326_2FLfun1,False,True,True,True,True
634,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
635,False,True,False,False,True,False,False,True,True,False,20250326_2FLfun1,True,False,False,True,True
636,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
637,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
638,False,False,True,True,False,False,True,False,False,True,20250326_2FLfun1,False,True,True,True,True
639,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
640,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
641,False,False,True,True,False,True,True,False,False,True,20250326_2FLfun1,False,True,True,True,True
642,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
643,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
644,False,False,True,True,False,False,False,True,True,True,20250326_2FLfun1,False,True,True,True,True
645,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
646,False,False,False,True,False,False,True,False,True,False,20250326_2FLfun1,False,False,True,False,True
647,True,False,True,True,False,False,False,False,False,True,20250326_2FLfun1,True,True,True,True,True
648,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
649,False,True,False,False,False,False,False,False,False,False,20250326_2FLfun1,True,False,False,True,True
650,True,True,True,True,True,True,True,True,True,True,20250326_2FLfun1,True,True,True,True,True
651,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
652,False,False,True,True,False,False,True,False,True,False,20250326_2FLfun1,False,True,True,True,True
653,True,False,True,True,True,True,True,False,False,False,20250326_2FLfun1,True,True,True,True,True
654,False,False,False,True,False,True,True,False,True,False,20250326_2FLfun1,False,False,True,False,True
655,False,False,True,True,False,True,True,True,True,True,20250326_2FLfun1,False,True,True,True,True
656,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
657,False,False,True,True,False,True,True,True,True,False,20250326_2FLfun1,False,True,True,True,True
658,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
659,False,False,True,True,False,True,True,True,True,False,20250326_2FLfun1,False,True,True,True,True
660,False,False,False,False,False,False,False,False,True,False,20250326_2FLfun1,False,False,False,False,False
661,True,False,True,True,True,True,True,False,False,True,20250326_2FLfun1,True,True,True,True,True
662,True,False,True,True,False,True,True,False,True,True,20250326_2FLfun1,True,True,True,True,True
663,False,False,True,True,False,True,True,True,True,True,20250326_2FLfun1,False,True,True,True,True
664,True,True,True,True,True,True,True,True,True,True,20250326_2FLfun1,True,True,True,True,True
665,False,True,True,True,True,True,True,True,True,True,20250326_2FLfun1,True,True,True,True,True
666,False,False,False,False,False,False,False,True,True,False,20250326_2FLfun1,False,False,False,False,False
667,False,False,True,True,False,True,True,True,True,True,20250326_2FLfun1,False,True,True,True,True
668,True,True,True,True,True,True,True,True,True,True,20250326_2FLfun1,True,True,True,True,True
669,True,True,True,True,True,True,True,True,True,True,20250326_2FLfun1,True,True,True,True,True
670,False,False,True,False,False,False,True,True,True,False,20250326_2FLfun1,False,True,False,True,False
671,False,True,False,False,True,False,False,True,True,False,20250326_2FLfun1,True,False,False,True,True
672,False,False,True,False,False,False,True,False,False,False,20250326_2FLfun1,False,True,False,True,False
673,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
674,True,True,True,True,True,True,True,True,True,True,20250326_2FLfun1,True,True,True,True,True
675,True,False,True,True,False,False,False,False,False,True,20250326_2FLfun1,True,True,True,True,True
676,False,True,True,True,False,False,False,False,False,True,20250326_2FLfun1,True,True,True,True,True
677,False,False,True,True,False,False,True,True,True,False,20250326_2FLfun1,False,True,True,True,True
678,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
679,False,False,False,True,False,True,False,False,False,False,20250326_2FLfun1,False,False,True,False,True
680,False,False,False,False,False,False,True,False,False,True,20250326_2FLfun1,False,False,False,False,False
681,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
682,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
683,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
684,False,False,False,False,False,False,True,False,False,False,20250326_2FLfun1,False,False,False,False,False
685,False,False,False,False,False,False,True,False,True,False,20250326_2FLfun1,False,False,False,False,False
686,False,False,True,True,False,True,True,False,True,False,20250326_2FLfun1,False,True,True,True,True
687,False,False,True,True,False,True,True,True,True,False,20250326_2FLfun1,False,True,True,True,True
688,False,True,False,False,False,False,False,False,False,False,20250326_2FLfun1,True,False,False,True,True
689,False,False,True,True,False,False,True,True,True,False,20250326_2FLfun1,False,True,True,True,True
690,False,False,True,True,True,False,False,False,False,True,20250326_2FLfun1,False,True,True,True,True
691,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
692,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
693,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
694,False,False,True,True,False,False,True,False,True,False,20250326_2FLfun1,False,True,True,True,True
695,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
696,False,False,True,True,False,False,False,False,False,False,20250326_2FLfun1,False,True,True,True,True
697,False,True,True,True,False,False,True,True,True,True,20250326_2FLfun1,True,True,True,True,True
698,False,True,False,False,True,False,False,True,True,False,20250326_2FLfun1,True,False,False,True,True
699,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
700,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
701,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
702,False,False,True,True,False,False,True,False,False,False,20250326_2FLfun1,False,True,True,True,True
703,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
704,False,True,True,True,True,False,True,True,True,False,20250326_2FLfun1,True,True,True,True,True
705,False,False,True,True,False,False,False,False,False,False,20250326_2FLfun1,False,True,True,True,True
706,False,False,True,True,False,True,True,False,True,False,20250326_2FLfun1,False,True,True,True,True
707,False,True,False,False,False,False,False,True,True,False,20250326_2FLfun1,True,False,False,True,True
708,False,False,False,True,False,False,False,False,False,False,20250326_2FLfun1,False,False,True,False,True
709,False,False,True,True,False,True,True,False,True,False,20250326_2FLfun1,False,True,True,True,True
710,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
711,False,False,False,False,False,False,False,False,True,False,20250326_2FLfun1,False,False,False,False,False
712,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
713,False,False,True,True,False,False,True,True,True,False,20250326_2FLfun1,False,True,True,True,True
714,False,False,True,True,True,False,False,False,False,False,20250326_2FLfun1,False,True,True,True,True
715,False,False,False,True,True,True,True,True,True,False,20250326_2FLfun1,False,False,True,False,True
716,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
717,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
718,False,False,True,True,False,False,False,True,True,False,20250326_2FLfun1,False,True,True,True,True
719,False,False,True,True,False,False,True,True,True,False,20250326_2FLfun1,False,True,True,True,True
720,False,False,True,False,False,False,False,False,False,False,20250326_2FLfun1,False,True,False,True,False
721,False,False,True,True,False,False,False,False,False,False,20250326_2FLfun1,False,True,True,True,True
722,False,False,True,True,False,True,True,True,True,False,20250326_2FLfun1,False,True,True,True,True
723,False,False,True,False,False,False,False,False,True,False,20250326_2FLfun1,False,True,False,True,False
724,False,False,True,True,False,True,True,True,True,False,20250326_2FLfun1,False,True,True,True,True
725,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
726,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
727,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
728,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
729,False,False,True,True,False,False,True,False,True,False,20250326_2FLfun1,False,True,True,True,True
730,False,False,True,True,False,False,False,False,True,False,20250326_2FLfun1,False,True,True,True,True
731,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
732,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
733,False,True,False,False,True,False,False,True,True,False,20250326_2FLfun1,True,False,False,True,True
734,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
735,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
736,False,False,True,True,False,False,True,True,True,False,20250326_2FLfun1,False,True,True,True,True
737,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
738,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
739,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
740,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
741,True,False,False,True,False,False,False,True,False,True,20250326_2FLfun1,True,True,True,False,True
742,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
743,False,False,False,False,False,False,True,False,False,False,20250326_2FLfun1,False,False,False,False,False
744,False,True,True,True,True,True,True,True,True,True,20250326_2FLfun1,True,True,True,True,True
745,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
746,False,False,True,True,False,True,True,False,True,False,20250326_2FLfun1,False,True,True,True,True
747,False,False,True,True,False,False,False,False,False,False,20250326_2FLfun1,False,True,True,True,True
748,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
749,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
750,False,False,False,True,False,False,False,False,False,False,20250326_2FLfun1,False,False,True,False,True
751,False,False,False,False,True,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
752,True,True,True,True,True,True,False,True,True,True,20250326_2FLfun1,True,True,True,True,True
753,False,False,False,False,False,False,True,False,False,False,20250326_2FLfun1,False,False,False,False,False
754,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
755,False,False,False,False,False,False,True,False,False,False,20250326_2FLfun1,False,False,False,False,False
756,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
757,False,True,False,False,True,False,False,True,True,False,20250326_2FLfun1,True,False,False,True,True
758,False,False,True,True,False,False,True,True,False,False,20250326_2FLfun1,False,True,True,True,True
759,False,False,False,False,False,False,False,False,False,False,20250326_2FLfun1,False,False,False,False,False
