,2h(-7),ma(-7),farn(-3),farn(-2.5),2h(-7)+ma(-7),2h(-7)+farn(-3),2h(-7)+farn(-2.5),ma(-7)+farn(-3),ma(-7)+farn(-2.5),PFO,experiment,2h(-7)+ma(-7)_predicted,2h(-7)+farn(-3)_predicted,2h(-7)+farn(-2.5)_predicted,ma(-7)+farn(-3)_predicted,ma(-7)+farn(-2.5)_predicted
316,False,False,False,False,False,False,True,False,False,False,20250324_2FLfun1,False,False,False,False,False
317,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
318,False,False,True,False,False,False,False,False,True,False,20250324_2FLfun1,False,True,False,True,False
319,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
320,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
321,False,False,False,False,False,False,False,False,True,False,20250324_2FLfun1,False,False,False,False,False
322,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
323,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
324,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
325,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
326,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
327,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
328,False,False,False,False,True,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
329,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
330,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
331,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
332,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
333,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
334,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
335,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
336,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
337,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
338,False,False,False,False,False,True,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
339,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
340,False,False,False,False,False,True,True,False,False,False,20250324_2FLfun1,False,False,False,False,False
341,False,False,True,False,False,False,True,False,True,False,20250324_2FLfun1,False,True,False,True,False
342,False,False,False,False,True,True,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
343,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
344,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
345,False,False,False,False,False,False,False,False,True,False,20250324_2FLfun1,False,False,False,False,False
346,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
347,False,True,False,False,False,False,False,False,False,False,20250324_2FLfun1,True,False,False,True,True
348,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
349,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
350,False,False,False,True,True,False,False,False,False,False,20250324_2FLfun1,False,False,True,False,True
351,True,False,False,False,True,False,True,False,False,False,20250324_2FLfun1,True,True,True,False,False
352,False,False,True,True,False,False,True,True,True,False,20250324_2FLfun1,False,True,True,True,True
353,True,False,False,False,True,False,False,False,False,False,20250324_2FLfun1,True,True,True,False,False
354,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
355,False,False,False,False,False,False,False,False,True,False,20250324_2FLfun1,False,False,False,False,False
356,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
357,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
358,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
359,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
360,False,True,False,False,False,False,False,False,False,True,20250324_2FLfun1,True,False,False,True,True
361,False,False,True,False,False,False,False,False,False,False,20250324_2FLfun1,False,True,False,True,False
362,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
363,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
364,False,False,False,False,False,True,True,False,False,False,20250324_2FLfun1,False,False,False,False,False
365,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
366,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
367,True,False,False,False,False,False,True,False,False,False,20250324_2FLfun1,True,True,True,False,False
368,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
369,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
370,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
371,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
372,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
373,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
374,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
375,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
376,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
377,False,False,True,False,False,False,False,False,False,False,20250324_2FLfun1,False,True,False,True,False
378,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
379,False,False,False,False,True,True,True,True,True,False,20250324_2FLfun1,False,False,False,False,False
380,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
381,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
382,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
383,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
384,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
385,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
386,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
387,False,False,False,False,False,False,False,True,True,False,20250324_2FLfun1,False,False,False,False,False
388,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
389,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
390,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
391,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
392,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
393,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
394,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
395,False,True,False,False,False,False,False,False,False,True,20250324_2FLfun1,True,False,False,True,True
396,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
397,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
398,False,False,True,False,False,False,True,False,True,False,20250324_2FLfun1,False,True,False,True,False
399,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
400,False,True,True,True,False,False,True,True,True,False,20250324_2FLfun1,True,True,True,True,True
401,False,False,False,False,False,False,True,False,False,False,20250324_2FLfun1,False,False,False,False,False
402,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
403,False,False,False,False,True,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
404,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
405,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
406,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
407,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
408,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
409,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
410,False,False,False,False,True,True,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
411,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
412,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
413,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
414,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
415,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
416,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
417,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
418,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
419,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
420,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
421,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
422,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
423,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
424,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
425,False,False,True,True,False,False,True,True,True,False,20250324_2FLfun1,False,True,True,True,True
426,False,False,False,False,True,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
427,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
428,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
429,False,False,False,False,True,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
430,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
431,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
432,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
433,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
434,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
435,False,True,False,False,False,False,False,False,False,True,20250324_2FLfun1,True,False,False,True,True
436,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
437,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
438,False,False,True,False,False,False,False,False,True,False,20250324_2FLfun1,False,True,False,True,False
439,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
440,False,False,False,False,True,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
441,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
442,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
443,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
444,False,False,False,False,False,False,False,True,True,False,20250324_2FLfun1,False,False,False,False,False
445,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
446,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
447,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
448,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
449,False,False,True,False,False,False,False,False,True,False,20250324_2FLfun1,False,True,False,True,False
450,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
451,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
452,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
453,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
454,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
455,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
456,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
457,False,False,False,False,False,False,False,True,True,False,20250324_2FLfun1,False,False,False,False,False
458,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
459,False,False,True,False,False,False,False,False,False,False,20250324_2FLfun1,False,True,False,True,False
460,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
461,False,False,False,False,False,False,True,False,True,False,20250324_2FLfun1,False,False,False,False,False
462,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
463,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
464,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
465,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
466,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
467,False,False,False,False,True,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
468,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
469,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
470,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
471,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
472,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
473,False,False,True,True,False,False,True,True,True,False,20250324_2FLfun1,False,True,True,True,True
474,True,False,False,False,True,False,False,False,False,False,20250324_2FLfun1,True,True,True,False,False
475,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
476,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
477,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
478,False,False,False,False,False,False,False,True,False,False,20250324_2FLfun1,False,False,False,False,False
479,False,False,False,False,False,False,False,False,True,False,20250324_2FLfun1,False,False,False,False,False
480,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
481,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
482,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
483,False,False,False,False,False,False,True,False,False,False,20250324_2FLfun1,False,False,False,False,False
484,False,False,True,False,False,False,False,True,True,False,20250324_2FLfun1,False,True,False,True,False
485,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
486,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
487,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
488,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
489,False,False,True,False,False,False,True,False,False,False,20250324_2FLfun1,False,True,False,True,False
490,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
491,True,False,False,False,True,False,False,False,False,False,20250324_2FLfun1,True,True,True,False,False
492,False,False,False,False,False,False,True,False,False,False,20250324_2FLfun1,False,False,False,False,False
493,False,False,False,True,False,False,False,False,False,False,20250324_2FLfun1,False,False,True,False,True
494,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
495,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
496,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
497,False,False,False,False,False,False,False,False,True,False,20250324_2FLfun1,False,False,False,False,False
498,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
499,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
500,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
501,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
502,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
503,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
504,True,False,False,False,True,False,False,False,False,False,20250324_2FLfun1,True,True,True,False,False
505,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
506,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
507,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
508,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
509,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
510,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
511,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
512,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
513,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
514,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
515,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
516,False,False,True,False,True,False,False,False,False,False,20250324_2FLfun1,False,True,False,True,False
517,False,False,False,False,False,False,True,False,False,False,20250324_2FLfun1,False,False,False,False,False
518,False,False,True,False,False,False,True,False,False,False,20250324_2FLfun1,False,True,False,True,False
519,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
520,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
521,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
522,True,False,False,False,True,True,True,False,False,False,20250324_2FLfun1,True,True,True,False,False
523,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
524,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
525,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
526,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
527,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
528,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
529,True,False,True,False,False,False,True,False,True,True,20250324_2FLfun1,True,True,True,True,False
530,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
531,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
532,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
533,False,False,True,True,False,False,False,False,True,False,20250324_2FLfun1,False,True,True,True,True
534,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
535,False,False,False,False,True,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
536,False,False,False,False,True,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
537,False,True,False,False,True,False,False,True,False,False,20250324_2FLfun1,True,False,False,True,True
538,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
539,False,True,False,False,True,False,False,False,False,False,20250324_2FLfun1,True,False,False,True,True
540,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
541,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
542,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
543,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
544,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
545,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
546,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
547,False,False,False,False,True,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
548,False,False,False,False,True,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
549,False,True,False,False,False,False,False,False,False,False,20250324_2FLfun1,True,False,False,True,True
550,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
551,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
552,False,False,True,False,True,True,True,True,True,False,20250324_2FLfun1,False,True,False,True,False
553,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
554,True,False,True,True,True,True,True,False,True,False,20250324_2FLfun1,True,True,True,True,True
555,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
556,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
557,False,False,False,False,True,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
558,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
559,True,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,True,True,True,False,False
560,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
561,True,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,True,True,True,False,False
562,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
563,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
564,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
565,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
566,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
567,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
568,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
569,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
570,False,False,True,True,False,False,True,False,True,False,20250324_2FLfun1,False,True,True,True,True
571,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
572,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
573,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
574,True,False,False,False,True,False,False,False,False,False,20250324_2FLfun1,True,True,True,False,False
575,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
576,False,False,False,False,True,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
577,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
578,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
579,True,False,False,False,True,True,True,False,False,False,20250324_2FLfun1,True,True,True,False,False
580,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
581,False,True,False,False,False,False,False,False,False,True,20250324_2FLfun1,True,False,False,True,True
582,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
583,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
584,True,False,False,False,True,True,True,False,False,False,20250324_2FLfun1,True,True,True,False,False
585,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
586,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
587,False,True,False,False,True,False,False,False,False,False,20250324_2FLfun1,True,False,False,True,True
588,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
589,False,False,False,False,True,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
590,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
591,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
592,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
593,False,False,True,True,False,False,False,True,True,False,20250324_2FLfun1,False,True,True,True,True
594,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
595,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
596,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
597,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
598,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
599,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
600,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
601,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
602,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
603,False,False,False,False,False,False,False,True,True,False,20250324_2FLfun1,False,False,False,False,False
604,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
605,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
606,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
607,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
608,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
609,False,False,False,False,True,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
610,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
611,True,False,False,False,True,True,False,False,False,False,20250324_2FLfun1,True,True,True,False,False
612,False,False,True,True,False,False,True,True,True,False,20250324_2FLfun1,False,True,True,True,True
613,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
614,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
615,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
616,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
617,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
618,False,False,True,False,False,False,False,False,True,False,20250324_2FLfun1,False,True,False,True,False
619,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
620,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
621,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
622,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
623,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
624,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
625,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
626,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
627,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
628,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
629,False,False,False,False,True,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
630,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
631,True,False,False,False,True,False,False,False,False,False,20250324_2FLfun1,True,True,True,False,False
632,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
633,False,False,False,False,False,False,False,False,True,False,20250324_2FLfun1,False,False,False,False,False
634,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
635,False,False,False,False,False,False,False,False,False,False,20250324_2FLfun1,False,False,False,False,False
