,2h(-8),2h(-7),ma(-8),ma(-7),farn(-4),farn(-3),2h(-7)+ma(-7),2h(-7)+farn(-3),ma(-7)+farn(-3),PFO,experiment,2h(-7)+ma(-7)_predicted,2h(-7)+farn(-3)_predicted,ma(-7)+farn(-3)_predicted
1232,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1233,True,True,True,True,True,True,False,False,False,False,20250219_3FRfun1,True,True,True
1234,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1235,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1236,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1237,False,False,False,False,False,False,False,True,False,False,20250219_3FRfun1,False,False,False
1238,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1239,False,True,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,True,True
1240,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1241,True,True,True,True,True,True,True,True,False,True,20250219_3FRfun1,True,True,True
1242,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1243,False,True,False,False,False,False,False,False,False,False,20250219_3FRfun1,True,True,False
1244,False,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
1245,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1246,False,True,False,True,False,False,False,False,False,False,20250219_3FRfun1,True,True,True
1247,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1248,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1249,False,False,True,True,False,False,True,False,False,False,20250219_3FRfun1,True,False,True
1250,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1251,True,True,False,False,True,True,True,True,False,False,20250219_3FRfun1,True,True,True
1252,False,False,False,False,False,False,False,False,True,True,20250219_3FRfun1,False,False,False
1253,False,False,False,False,False,False,False,True,False,False,20250219_3FRfun1,False,False,False
1254,True,True,False,False,False,False,False,False,False,False,20250219_3FRfun1,True,True,False
1255,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1256,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1257,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1258,True,True,False,False,True,True,False,False,False,False,20250219_3FRfun1,True,True,True
1259,False,False,False,False,False,False,True,False,False,False,20250219_3FRfun1,False,False,False
1260,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1261,True,True,True,False,True,True,False,True,False,False,20250219_3FRfun1,True,True,True
1262,False,False,False,False,False,True,False,False,False,False,20250219_3FRfun1,False,True,True
1263,False,True,False,False,False,False,False,False,False,False,20250219_3FRfun1,True,True,False
1264,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1265,False,False,False,False,False,True,False,False,False,False,20250219_3FRfun1,False,True,True
1266,False,False,False,False,True,True,False,False,True,False,20250219_3FRfun1,False,True,True
1267,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1268,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1269,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1270,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1271,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1272,False,False,False,False,False,True,False,False,False,False,20250219_3FRfun1,False,True,True
1273,False,False,False,False,False,False,False,False,True,True,20250219_3FRfun1,False,False,False
1274,False,False,False,False,False,False,True,False,False,False,20250219_3FRfun1,False,False,False
1275,False,False,False,False,False,False,False,False,False,True,20250219_3FRfun1,False,False,False
1276,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1277,False,True,False,False,False,False,True,False,False,False,20250219_3FRfun1,True,True,False
1278,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1279,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1280,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1281,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1282,False,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
1283,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1284,False,False,False,True,False,True,False,True,False,False,20250219_3FRfun1,True,True,True
1285,False,False,False,False,False,True,False,False,False,False,20250219_3FRfun1,False,True,True
1286,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1287,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1288,False,True,False,False,False,False,False,False,False,False,20250219_3FRfun1,True,True,False
1289,False,True,False,False,False,False,True,False,False,False,20250219_3FRfun1,True,True,False
1290,False,True,False,True,False,True,True,False,False,False,20250219_3FRfun1,True,True,True
1291,True,True,False,False,True,True,False,True,False,False,20250219_3FRfun1,True,True,True
1292,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1293,False,True,False,False,False,False,True,False,False,False,20250219_3FRfun1,True,True,False
1294,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1295,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1296,False,False,False,False,True,True,False,True,False,False,20250219_3FRfun1,False,True,True
1297,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1298,False,False,False,False,False,False,False,True,True,False,20250219_3FRfun1,False,False,False
1299,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1300,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1301,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1302,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1303,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1304,False,True,False,False,False,False,False,False,False,False,20250219_3FRfun1,True,True,False
1305,False,False,False,False,False,False,False,False,True,False,20250219_3FRfun1,False,False,False
1306,False,False,False,False,True,True,False,False,False,False,20250219_3FRfun1,False,True,True
1307,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1308,False,True,False,False,False,False,False,False,False,False,20250219_3FRfun1,True,True,False
1309,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1310,False,False,False,False,True,True,False,True,False,False,20250219_3FRfun1,False,True,True
1311,False,False,False,False,True,False,False,False,False,False,20250219_3FRfun1,False,False,False
1312,True,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
1313,False,True,False,False,False,False,True,False,False,False,20250219_3FRfun1,True,True,False
1314,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1315,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1316,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1317,False,True,False,False,False,False,True,False,False,False,20250219_3FRfun1,True,True,False
1318,False,False,False,False,False,False,True,True,False,False,20250219_3FRfun1,False,False,False
1319,False,False,False,False,False,True,False,False,False,False,20250219_3FRfun1,False,True,True
1320,False,False,False,False,False,True,False,False,False,False,20250219_3FRfun1,False,True,True
1321,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1322,False,True,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,True,True
1323,False,False,False,True,False,False,False,False,False,False,20250219_3FRfun1,True,False,True
1324,False,False,False,False,False,False,False,False,False,True,20250219_3FRfun1,False,False,False
1325,False,False,False,False,False,False,True,False,False,False,20250219_3FRfun1,False,False,False
1326,False,False,False,False,False,True,False,True,False,False,20250219_3FRfun1,False,True,True
1327,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1328,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1329,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1330,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1331,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1332,False,False,False,False,True,True,False,True,False,False,20250219_3FRfun1,False,True,True
1333,False,False,False,False,False,True,False,False,False,False,20250219_3FRfun1,False,True,True
1334,False,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
1335,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1336,False,False,False,False,False,True,False,True,False,False,20250219_3FRfun1,False,True,True
1337,False,True,False,False,False,False,False,False,False,False,20250219_3FRfun1,True,True,False
1338,False,False,False,False,False,True,False,False,False,False,20250219_3FRfun1,False,True,True
1339,False,False,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,False,True
1340,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1341,False,False,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,False,True
1342,False,False,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,False,True
1343,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1344,False,False,False,True,False,False,False,False,False,False,20250219_3FRfun1,True,False,True
1345,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1346,True,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
1347,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1348,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1349,False,False,False,False,True,True,False,False,False,False,20250219_3FRfun1,False,True,True
1350,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1351,False,False,False,False,False,False,False,True,False,False,20250219_3FRfun1,False,False,False
1352,False,False,False,False,False,False,True,False,False,False,20250219_3FRfun1,False,False,False
1353,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1354,True,False,True,True,False,True,True,False,False,False,20250219_3FRfun1,True,True,True
1355,False,True,False,False,False,False,True,False,False,False,20250219_3FRfun1,True,True,False
1356,False,True,False,True,False,False,False,False,False,False,20250219_3FRfun1,True,True,True
1357,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1358,True,True,True,True,True,False,True,True,False,True,20250219_3FRfun1,True,True,True
1359,False,False,False,False,True,True,False,True,False,False,20250219_3FRfun1,False,True,True
1360,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1361,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1362,True,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
1363,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1364,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1365,False,True,False,False,False,False,False,False,False,False,20250219_3FRfun1,True,True,False
1366,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1367,False,False,False,True,False,False,False,False,False,False,20250219_3FRfun1,True,False,True
1368,False,True,False,False,False,False,False,False,False,False,20250219_3FRfun1,True,True,False
1369,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1370,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1371,False,True,False,True,False,False,True,True,False,False,20250219_3FRfun1,True,True,True
1372,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1373,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1374,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1375,False,False,True,True,False,False,False,False,False,False,20250219_3FRfun1,True,False,True
1376,False,False,False,False,False,False,False,False,False,True,20250219_3FRfun1,False,False,False
1377,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1378,False,False,False,False,False,False,True,False,False,False,20250219_3FRfun1,False,False,False
1379,False,False,False,False,False,True,False,False,False,False,20250219_3FRfun1,False,True,True
1380,False,False,False,False,True,True,True,True,False,False,20250219_3FRfun1,False,True,True
1381,True,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
1382,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1383,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1384,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1385,False,True,False,False,False,False,False,False,False,False,20250219_3FRfun1,True,True,False
1386,False,True,False,False,False,False,True,False,False,False,20250219_3FRfun1,True,True,False
1387,False,False,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,False,True
1388,False,False,False,True,False,False,False,False,False,False,20250219_3FRfun1,True,False,True
1389,True,False,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,False,True
1390,False,False,False,False,False,False,False,True,False,False,20250219_3FRfun1,False,False,False
1391,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1392,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1393,False,True,False,False,False,True,False,False,False,False,20250219_3FRfun1,True,True,True
1394,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1395,False,False,False,False,True,True,False,True,False,False,20250219_3FRfun1,False,True,True
1396,True,True,True,True,True,True,False,False,False,True,20250219_3FRfun1,True,True,True
1397,True,True,True,True,True,True,True,False,False,False,20250219_3FRfun1,True,True,True
1398,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1399,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1400,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1401,False,True,False,False,False,False,True,False,False,False,20250219_3FRfun1,True,True,False
1402,False,True,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,True,True
1403,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1404,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1405,False,False,False,False,False,False,False,False,True,False,20250219_3FRfun1,False,False,False
1406,False,False,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,False,True
1407,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1408,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1409,False,False,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,False,True
1410,False,True,False,False,False,False,True,False,False,False,20250219_3FRfun1,True,True,False
1411,False,False,False,False,False,False,False,True,False,False,20250219_3FRfun1,False,False,False
1412,False,True,False,True,False,False,False,False,False,False,20250219_3FRfun1,True,True,True
1413,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1414,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1415,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1416,True,True,False,True,False,False,True,True,False,False,20250219_3FRfun1,True,True,True
1417,True,True,False,False,False,False,True,False,False,False,20250219_3FRfun1,True,True,False
1418,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1419,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1420,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1421,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1422,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1423,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1424,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1425,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1426,False,False,False,False,False,False,False,True,False,False,20250219_3FRfun1,False,False,False
1427,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1428,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1429,False,False,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,False,True
1430,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1431,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1432,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1433,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1434,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1435,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1436,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1437,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1438,False,True,False,True,False,False,True,False,False,True,20250219_3FRfun1,True,True,True
1439,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1440,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1441,False,False,False,True,False,False,False,False,False,False,20250219_3FRfun1,True,False,True
1442,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1443,False,False,False,False,True,True,False,True,False,False,20250219_3FRfun1,False,True,True
1444,False,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
1445,False,False,False,False,False,False,False,True,False,False,20250219_3FRfun1,False,False,False
1446,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1447,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1448,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1449,False,False,False,False,False,True,False,False,False,False,20250219_3FRfun1,False,True,True
1450,False,False,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,False,True
1451,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1452,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1453,False,False,False,True,False,True,True,False,False,False,20250219_3FRfun1,True,True,True
1454,False,False,False,False,True,True,False,True,False,False,20250219_3FRfun1,False,True,True
1455,False,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
1456,False,False,False,True,False,False,False,False,False,False,20250219_3FRfun1,True,False,True
1457,False,True,False,False,False,False,True,False,False,False,20250219_3FRfun1,True,True,False
1458,True,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
1459,False,False,False,False,False,True,False,True,True,False,20250219_3FRfun1,False,True,True
1460,False,False,False,False,True,False,False,False,True,False,20250219_3FRfun1,False,False,False
1461,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1462,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1463,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1464,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1465,False,False,False,False,True,True,False,True,False,False,20250219_3FRfun1,False,True,True
1466,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1467,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1468,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1469,True,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
1470,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1471,False,False,False,False,False,True,False,True,False,False,20250219_3FRfun1,False,True,True
1472,False,True,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,True,True
1473,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1474,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1475,False,True,False,False,False,False,True,False,False,False,20250219_3FRfun1,True,True,False
1476,False,True,False,False,False,False,False,False,False,False,20250219_3FRfun1,True,True,False
1477,False,True,False,False,False,False,False,False,False,False,20250219_3FRfun1,True,True,False
1478,False,False,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,False,True
1479,False,True,False,False,False,False,True,False,False,False,20250219_3FRfun1,True,True,False
1480,True,True,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,True,True
1481,False,False,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,False,True
1482,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1483,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1484,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1485,False,False,False,False,True,True,False,True,False,False,20250219_3FRfun1,False,True,True
1486,False,True,False,False,True,True,False,True,False,False,20250219_3FRfun1,True,True,True
1487,False,False,True,True,False,False,True,False,False,False,20250219_3FRfun1,True,False,True
1488,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1489,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1490,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1491,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1492,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1493,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1494,False,False,False,False,False,False,True,False,False,False,20250219_3FRfun1,False,False,False
1495,True,True,True,True,True,True,False,True,False,False,20250219_3FRfun1,True,True,True
1496,False,False,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,False,True
1497,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1498,False,False,False,True,True,True,False,False,False,False,20250219_3FRfun1,True,True,True
1499,False,True,False,False,False,False,True,False,False,False,20250219_3FRfun1,True,True,False
1500,True,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
1501,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1502,True,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1503,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1504,False,True,False,False,False,False,True,False,False,False,20250219_3FRfun1,True,True,False
1505,False,False,False,True,False,True,False,False,False,False,20250219_3FRfun1,True,True,True
1506,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1507,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1508,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1509,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1510,False,False,False,False,False,True,False,False,False,False,20250219_3FRfun1,False,True,True
1511,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1512,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1513,False,False,False,False,True,True,False,True,True,False,20250219_3FRfun1,False,True,True
1514,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1515,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1516,False,False,False,False,False,False,False,False,True,True,20250219_3FRfun1,False,False,False
1517,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1518,False,False,False,False,False,True,False,False,False,False,20250219_3FRfun1,False,True,True
1519,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1520,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1521,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1522,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1523,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1524,False,True,False,True,False,True,True,True,False,False,20250219_3FRfun1,True,True,True
1525,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1526,False,True,False,False,False,False,True,False,False,False,20250219_3FRfun1,True,True,False
1527,False,False,False,False,False,False,True,False,True,True,20250219_3FRfun1,False,False,False
1528,True,True,False,True,False,False,True,False,False,False,20250219_3FRfun1,True,True,True
1529,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1530,False,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
1531,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1532,False,False,False,False,False,False,False,False,True,False,20250219_3FRfun1,False,False,False
1533,False,True,False,False,False,False,True,False,False,False,20250219_3FRfun1,True,True,False
1534,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1535,False,True,False,False,False,True,True,True,False,False,20250219_3FRfun1,True,True,True
1536,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1537,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1538,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1539,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1540,False,False,False,False,False,False,False,False,True,False,20250219_3FRfun1,False,False,False
1541,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1542,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1543,False,False,False,False,True,True,False,True,False,False,20250219_3FRfun1,False,True,True
1544,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1545,False,False,False,False,True,True,False,True,False,False,20250219_3FRfun1,False,True,True
1546,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1547,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1548,False,False,False,False,False,True,False,False,False,False,20250219_3FRfun1,False,True,True
1549,True,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
1550,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1551,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1552,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1553,False,True,False,False,False,False,True,True,False,False,20250219_3FRfun1,True,True,False
1554,False,False,False,False,False,False,False,False,False,True,20250219_3FRfun1,False,False,False
1555,False,False,False,False,False,False,True,True,False,False,20250219_3FRfun1,False,False,False
1556,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1557,False,True,False,False,False,False,False,True,False,False,20250219_3FRfun1,True,True,False
1558,False,False,False,False,False,True,False,False,False,False,20250219_3FRfun1,False,True,True
1559,False,False,False,False,False,True,False,False,False,False,20250219_3FRfun1,False,True,True
1560,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1561,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1562,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1563,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1564,False,False,False,False,False,True,False,True,False,False,20250219_3FRfun1,False,True,True
1565,False,False,False,False,False,True,False,False,False,False,20250219_3FRfun1,False,True,True
1566,False,False,False,False,True,True,False,True,False,False,20250219_3FRfun1,False,True,True
1567,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1568,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1569,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1570,False,True,False,False,False,False,False,False,False,False,20250219_3FRfun1,True,True,False
1571,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1572,False,True,False,False,False,False,True,False,False,False,20250219_3FRfun1,True,True,False
1573,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1574,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1575,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1576,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
1577,False,False,False,False,False,False,False,False,False,False,20250219_3FRfun1,False,False,False
