bodyId_pre,bodyId_post,roi_pre,roi_post,x_pre,y_pre,z_pre,x_post,y_post,z_post,confidence_pre,confidence_post
5813021404,425790257,CA(R),CA(R),13546,13614,11348,13554,13628,11336,0.98,0.90548
5813021404,425790257,CA(R),CA(R),12177,11528,12162,12181,11538,12154,0.946,0.824071
5813021404,425790257,CA(R),CA(R),13713,12524,12368,13718,12512,12371,0.998,0.854043
5813021401,425790257,CA(R),CA(R),13333,11914,10794,13350,11926,10796,0.76,0.998678
5813021401,425790257,CA(R),CA(R),13739,13165,9893,13724,13150,9898,0.968,0.847533
5813021401,425790257,CA(R),CA(R),12767,13178,9977,12774,13172,9968,0.952,0.4569549
5813021401,425790257,CA(R),CA(R),13352,11911,10759,13358,11931,10748,0.992,0.827456
5813021401,425790257,CA(R),CA(R),13652,13458,10276,13658,13438,10278,0.97,0.97283
5813021401,425790257,CA(R),CA(R),13711,14011,10361,13691,13999,10354,0.942,0.852946
5813021401,425790257,CA(R),CA(R),12542,13018,13807,12530,13030,13810,0.961,0.99237
5813021400,425790257,CA(R),CA(R),12418,12046,11839,12425,12034,11847,0.88,0.84631
5813021400,425790257,CA(R),CA(R),13523,12756,9821,13509,12762,9809,0.992,0.787685
5813021400,425790257,CA(R),CA(R),13146,12773,13342,13151,12778,13351,0.999,0.783258
5813021400,425790257,CA(R),CA(R),12975,11696,12898,12986,11691,12921,0.957,0.999608
5813021400,425790257,CA(R),CA(R),13875,11959,10756,13860,11978,10781,0.995,0.70658
5813021400,425790257,CA(R),CA(R),12253,13224,12252,12254,13217,12261,0.973,0.999709
5813021400,425790257,CA(R),CA(R),13875,11997,10744,13873,12001,10754,0.986,0.837444
5813021399,425790257,CA(R),CA(R),13552,13406,12184,13548,13418,12175,0.982,0.78431
5813021399,425790257,CA(R),CA(R),14437,13023,10346,14430,13009,10354,0.995,0.828828
5813021399,425790257,CA(R),CA(R),14397,13208,10255,14391,13197,10247,0.96,0.617211
5813021399,425790257,CA(R),CA(R),12155,12421,10568,12142,12426,10577,0.818,0.964516
5813021399,425790257,CA(R),CA(R),13377,11882,12819,13382,11866,12809,0.958,0.45679435
5813021397,425790257,CA(R),CA(R),14730,12724,10578,14739,12740,10579,0.996,0.962148
5813021397,425790257,CA(R),CA(R),12909,13826,11174,12900,13842,11177,0.998,0.98235
5813021397,425790257,CA(R),CA(R),12634,11990,12719,12624,11990,12731,0.963,0.852742
5813021397,425790257,CA(R),CA(R),13144,14237,11200,13130,14247,11191,0.995,0.988958
5813021397,425790257,CA(R),CA(R),12487,12120,12544,12488,12132,12550,0.996,0.679531
5813021397,425790257,CA(R),CA(R),13167,11948,11269,13163,11925,11264,0.996,0.873439
5813021397,425790257,CA(R),CA(R),12701,12281,13863,12686,12285,13856,0.966,0.955481
5813021397,425790257,CA(R),CA(R),12638,11376,11022,12641,11390,11035,0.997,0.999388
5813021397,425790257,CA(R),CA(R),12668,11330,10949,12665,11349,10935,0.99,0.995209
5813021397,425790257,CA(R),CA(R),13126,11401,11931,13154,11396,11917,0.983,0.903297
5813021397,425790257,CA(R),CA(R),13143,11425,11904,13157,11406,11915,0.906,0.849642
5813021397,425790257,CA(R),CA(R),12394,12538,12220,12396,12544,12205,0.976,0.909275
5813021397,425790257,CA(R),CA(R),14305,12376,10806,14311,12394,10813,0.998,0.881223
5813021397,425790257,CA(R),CA(R),13175,11581,11375,13174,11551,11369,0.867,0.774812
5813021397,425790257,CA(R),CA(R),12689,12886,11152,12682,12896,11162,0.991,0.726892
5813021397,425790257,CA(R),CA(R),13676,13743,12227,13669,13735,12224,0.987,0.983907
5813021397,425790257,CA(R),CA(R),13548,14685,12416,13548,14673,12399,0.992,0.813461
5813021397,425790257,CA(R),CA(R),13167,11982,11246,13173,11977,11236,0.99,0.879039
5813021397,425790257,CA(R),CA(R),13727,14153,12426,13736,14142,12435,1.0,0.993091
5813021397,425790257,CA(R),CA(R),12429,11407,11540,12413,11394,11532,0.967,0.89594
5813021397,425790257,CA(R),CA(R),13567,13040,11707,13578,13046,11697,0.993,0.999853
5813021397,425790257,CA(R),CA(R),12662,11380,10471,12643,11379,10471,0.924,0.648717
5813021397,425790257,CA(R),CA(R),13760,13324,11979,13757,13324,11988,0.995,0.537133
5813021397,425790257,CA(R),CA(R),13105,14261,11085,13108,14253,11077,0.95,0.352206
5813021386,425790257,CA(R),CA(R),16068,12082,11030,16071,12103,11032,0.978,0.727399
5813021386,425790257,CA(R),CA(R),14805,12551,9592,14800,12548,9575,0.963,0.983485
5813021386,425790257,CA(R),CA(R),11413,13001,11248,11427,12989,11247,0.989,0.952476
5813021386,425790257,CA(R),CA(R),11912,12151,11996,11890,12152,11999,0.912,0.967128
5813021382,425790257,CA(R),CA(R),13276,13778,11582,13300,13774,11575,0.989,0.952116
5813021382,425790257,CA(R),CA(R),12451,13262,10820,12451,13281,10819,0.999,0.777996
5813021382,425790257,CA(R),CA(R),14571,13948,10717,14560,13958,10713,0.968,0.979145
5813021382,425790257,CA(R),CA(R),11921,14121,10645,11929,14129,10637,0.98,0.464154
5813021382,425790257,CA(R),CA(R),12326,13064,10308,12325,13060,10296,0.99,0.958222
5813021382,425790257,CA(R),CA(R),13831,13786,11521,13828,13772,11524,0.992,0.76897
5813021382,425790257,CA(R),CA(R),12920,14132,12832,12914,14115,12829,0.923,0.76532
5813021382,425790257,CA(R),CA(R),13298,14115,12295,13301,14128,12290,0.994,0.725398
5813021382,425790257,CA(R),CA(R),14496,12828,10479,14496,12810,10467,0.991,0.799631
5813021382,425790257,CA(R),CA(R),13887,13887,12437,13885,13875,12423,0.892,0.954707
5813021382,425790257,CA(R),CA(R),14027,12465,12194,14047,12463,12193,0.996,0.8066
5813021382,425790257,CA(R),CA(R),12887,14125,12937,12882,14117,12923,0.981,0.77226
5813021382,425790257,CA(R),CA(R),13139,13725,11524,13112,13725,11526,0.993,0.964067
5813021382,425790257,CA(R),CA(R),12958,13521,11152,12982,13509,11152,0.974,0.660056
5813021382,425790257,CA(R),CA(R),12429,13285,10199,12427,13283,10217,0.995,0.728006
5813021382,425790257,CA(R),CA(R),12155,13566,10437,12144,13557,10432,0.993,0.646386
5813021382,425790257,CA(R),CA(R),14086,12574,12247,14096,12572,12238,0.998,0.894896
5813021382,425790257,CA(R),CA(R),12756,14149,13119,12747,14142,13117,0.946,0.985126
5813021380,425790257,CA(R),CA(R),11286,14857,11151,11269,14857,11145,0.993,0.900901
5813021380,425790257,CA(R),CA(R),13692,15219,11997,13701,15217,11988,0.978,0.876658
5813021380,425790257,CA(R),CA(R),12733,14976,9110,12738,14975,9120,0.991,0.93897
5813021380,425790257,CA(R),CA(R),11281,15147,10586,11281,15157,10595,0.999,0.835954
5813021380,425790257,CA(R),CA(R),11722,14487,12484,11731,14492,12491,0.991,0.892359
5813021380,425790257,CA(R),CA(R),12188,14334,9946,12171,14319,9938,0.995,0.868358
5813021380,425790257,CA(R),CA(R),12457,13881,9494,12464,13853,9499,0.981,0.831054
5813021380,425790257,CA(R),CA(R),12653,14288,9664,12669,14285,9649,0.995,0.719324
5813021380,425790257,CA(R),CA(R),11429,15053,10395,11433,15042,10382,0.994,0.714247
5813021380,425790257,CA(R),CA(R),12686,14891,9170,12706,14894,9172,0.997,0.992311
5813021380,425790257,CA(R),CA(R),11712,15074,11399,11716,15074,11411,0.714,0.815663
5813021380,425790257,CA(R),CA(R),14019,14728,9844,14010,14723,9856,0.996,0.974877
5813021380,425790257,CA(R),CA(R),11290,14949,10863,11281,14941,10877,0.998,0.72509
5813021380,425790257,CA(R),CA(R),11121,14818,12296,11138,14820,12283,0.964,0.897968
5813021380,425790257,CA(R),CA(R),11332,14832,11172,11348,14830,11165,0.981,0.795646
5813021379,425790257,CA(R),CA(R),17890,14043,12212,17876,14064,12209,0.996,0.747173
5813021379,425790257,CA(R),CA(R),18155,13563,13544,18140,13574,13536,0.975,0.960667
5813021379,425790257,CA(R),CA(R),16337,14533,10443,16336,14520,10440,0.988,0.794337
5813021379,425790257,CA(R),CA(R),17145,13847,13854,17133,13843,13858,0.996,0.377849
5813021379,425790257,CA(R),CA(R),16001,14222,10941,15985,14219,10937,0.998,0.663993
5813021379,425790257,CA(R),CA(R),17430,14191,11174,17427,14197,11184,0.895,0.921048
5813021379,425790257,CA(R),CA(R),17090,13906,13844,17085,13911,13850,0.84,0.692663
5813021379,425790257,CA(R),CA(R),17330,13714,11952,17327,13696,11933,0.943,0.987261
5813021379,425790257,CA(R),CA(R),16602,14856,13115,16601,14866,13114,0.988,0.932937
5813021379,425790257,CA(R),CA(R),17109,14347,13571,17099,14339,13564,0.859,0.617211
5813021379,425790257,CA(R),CA(R),17714,14250,11546,17707,14228,11542,0.985,0.915294
5813021379,425790257,CA(R),CA(R),16951,14686,13089,16945,14662,13077,0.997,0.818974
5813021379,425790257,CA(R),CA(R),17769,15539,12381,17783,15541,12384,0.999,0.991673
5813021379,425790257,CA(R),CA(R),17433,13643,12073,17451,13644,12061,0.995,0.992689
5813021379,425790257,CA(R),CA(R),17722,14441,11944,17708,14450,11946,0.979,0.872723
5813021363,425790257,CA(R),CA(R),12662,14294,11105,12653,14285,11113,0.998,0.642935
5813021363,425790257,CA(R),CA(R),12731,13969,9672,12716,13972,9663,0.978,0.925089
5813021363,425790257,CA(R),CA(R),10912,14385,12039,10917,14403,12041,0.991,0.924152
5813021363,425790257,CA(R),CA(R),12491,13162,10945,12474,13169,10957,0.951,0.980445
5813021363,425790257,CA(R),CA(R),11031,13663,11285,11028,13656,11291,0.998,0.937156
5813021363,425790257,CA(R),CA(R),11628,13262,12337,11605,13263,12328,0.978,0.625012
5813021363,425790257,CA(R),CA(R),12776,13339,10724,12791,13333,10735,0.941,0.992681
5813021363,425790257,CA(R),CA(R),13419,14714,12226,13433,14719,12222,0.998,0.816001
5813021363,425790257,CA(R),CA(R),12049,13173,13496,12051,13173,13513,0.979,0.832784
5813021341,425790257,CA(R),CA(R),12518,13181,13643,12533,13177,13624,0.865,0.994613
5813021341,425790257,CA(R),CA(R),14342,14755,10555,14330,14771,10555,0.996,0.966081
5813021341,425790257,CA(R),CA(R),12759,14325,9703,12770,14325,9695,0.991,0.764788
5813021341,425790257,CA(R),CA(R),12572,13867,12266,12561,13881,12263,0.988,0.995405
5813021341,425790257,CA(R),CA(R),12287,13690,13115,12298,13667,13115,0.982,0.724282
5813021341,425790257,CA(R),CA(R),12410,13909,12791,12394,13909,12789,0.985,0.98061
5813021341,425790257,CA(R),CA(R),12451,14551,12877,12454,14567,12867,0.987,0.957878
5813021341,425790257,CA(R),CA(R),14199,13569,9298,14188,13568,9303,0.885,0.737421
5813021341,425790257,CA(R),CA(R),12276,14344,9713,12280,14333,9720,0.999,0.759311
5813021341,425790257,CA(R),CA(R),12682,13756,11946,12682,13730,11935,0.963,0.955445
5813021341,425790257,CA(R),CA(R),12703,13804,11927,12721,13804,11939,0.99,0.890963
5813021341,425790257,CA(R),CA(R),12811,13792,11296,12830,13784,11309,0.995,0.944962
5813021332,425790257,CA(R),CA(R),12772,13353,10203,12760,13345,10224,0.965,0.873872
5813021332,425790257,CA(R),CA(R),13163,12770,9536,13148,12770,9544,0.994,0.744575
5813021332,425790257,CA(R),CA(R),13362,14321,11959,13360,14318,11973,0.998,0.280399
5813021332,425790257,CA(R),CA(R),12638,14499,9743,12612,14519,9747,0.996,0.990935
5813021332,425790257,CA(R),CA(R),12465,14586,12423,12455,14572,12414,0.996,0.924627
5813021332,425790257,CA(R),CA(R),14290,14678,10717,14297,14678,10739,0.994,0.398167
5813021332,425790257,CA(R),CA(R),12526,13735,11917,12543,13731,11925,0.984,0.972782
5813021332,425790257,CA(R),CA(R),12856,13453,11017,12871,13443,11033,0.988,0.897222
5813021332,425790257,CA(R),CA(R),12254,13581,12551,12249,13576,12560,0.991,0.704564
5813021332,425790257,CA(R),CA(R),14044,14107,10909,14048,14107,10895,0.991,0.698337
5813021332,425790257,CA(R),CA(R),12815,14422,11308,12828,14440,11305,0.982,0.912575
5813021332,425790257,CA(R),CA(R),12696,13328,11234,12704,13335,11248,0.989,0.894956
5813021332,425790257,CA(R),CA(R),12565,13328,11371,12572,13307,11373,0.993,0.993101
5813021326,425790257,CA(R),CA(R),12906,13448,13465,12892,13448,13475,0.971,0.84648
5813021326,425790257,CA(R),CA(R),12501,11477,11346,12484,11476,11373,0.989,0.997965
5813021326,425790257,CA(R),CA(R),12322,12750,12913,12322,12750,12932,0.92,0.918916
5813021326,425790257,CA(R),CA(R),12423,11875,13220,12416,11890,13201,0.98,0.998729
5813021326,425790257,CA(R),CA(R),12974,13577,13493,12992,13568,13486,0.973,0.747172
5813021326,425790257,CA(R),CA(R),12299,12771,12636,12320,12761,12634,0.924,0.946558
5813021326,425790257,CA(R),CA(R),12026,13888,12799,12038,13889,12814,0.992,0.981021
5813021326,425790257,CA(R),CA(R),12262,12755,12634,12267,12740,12633,0.974,0.992774
5813021326,425790257,CA(R),CA(R),12368,11832,13122,12384,11828,13122,0.96,0.768884
5813021319,425790257,CA(R),CA(R),13464,12246,10499,13480,12238,10510,0.998,0.997454
5813021319,425790257,CA(R),CA(R),12298,11869,12678,12300,11844,12660,0.98,0.687559
5813021319,425790257,CA(R),CA(R),12078,12427,13547,12080,12412,13554,0.939,0.992631
5813021319,425790257,CA(R),CA(R),13262,11718,11946,13278,11708,11953,0.991,0.852638
5813021319,425790257,CA(R),CA(R),11457,13002,10535,11455,13013,10524,0.805,0.966105
5813021319,425790257,CA(R),CA(R),12170,12054,12958,12162,12050,12971,0.968,0.995102
5813021319,425790257,CA(R),CA(R),12037,12197,13202,12055,12200,13187,0.981,0.999925
5813021319,425790257,CA(R),CA(R),12835,11640,12164,12838,11636,12150,0.987,0.929766
5813021316,425790257,CA(R),CA(R),13860,14784,11194,13866,14779,11184,0.998,0.71774
5813021316,425790257,CA(R),CA(R),13325,13767,11341,13314,13778,11335,0.804,0.684202
5813021316,425790257,CA(R),CA(R),14488,13868,9419,14496,13877,9412,0.962,0.781841
5813021316,425790257,CA(R),CA(R),15408,15531,11537,15424,15531,11530,0.987,0.767033
5813021316,425790257,CA(R),CA(R),13110,14240,10071,13111,14240,10057,0.998,0.928858
5813021316,425790257,CA(R),CA(R),13392,14174,11312,13397,14167,11298,0.993,0.628698
5813021316,425790257,CA(R),CA(R),13790,12718,11553,13777,12735,11564,0.993,0.519189
5813021316,425790257,CA(R),CA(R),13408,13480,11289,13416,13487,11277,0.991,0.845388
5813021316,425790257,CA(R),CA(R),13164,12406,11670,13163,12398,11656,0.814,0.571074
5813021316,425790257,CA(R),CA(R),12974,12221,10325,13000,12210,10318,0.99,0.913387
5813021316,425790257,CA(R),CA(R),13089,11498,11387,13075,11499,11396,0.99,0.791644
5813021316,425790257,CA(R),CA(R),13099,14200,10121,13099,14189,10121,0.995,0.779765
5813021316,425790257,CA(R),CA(R),14198,13705,9326,14181,13679,9311,0.986,0.640155
5813021316,425790257,CA(R),CA(R),12922,12191,10341,12913,12162,10331,0.992,0.922014
5813021316,425790257,CA(R),CA(R),13112,14027,10070,13097,14033,10069,0.876,0.884068
5813021316,425790257,CA(R),CA(R),13240,12977,9967,13256,12971,9969,0.765,0.998689
5813021316,425790257,CA(R),CA(R),13147,13578,10128,13152,13558,10119,0.995,0.891827
5813021316,425790257,CA(R),CA(R),14748,15371,11194,14738,15361,11185,0.995,0.631178
5813021316,425790257,CA(R),CA(R),14709,15361,11196,14705,15373,11187,0.996,0.933916
5813021316,425790257,CA(R),CA(R),13055,11481,11381,13053,11473,11391,0.999,0.921868
5813021315,425790257,CA(R),CA(R),12581,12271,12497,12598,12297,12508,0.997,0.964956
5813021315,425790257,CA(R),CA(R),12184,12592,13848,12185,12594,13840,0.982,0.995467
5813021315,425790257,CA(R),CA(R),13589,12991,11924,13582,12978,11937,0.992,0.886715
5813021315,425790257,CA(R),CA(R),12912,11596,12251,12919,11592,12238,0.767,0.720906
5813021315,425790257,CA(R),CA(R),12730,12285,13365,12729,12295,13348,0.973,0.860698
5813021315,425790257,CA(R),CA(R),12988,11493,12556,12979,11485,12573,0.977,0.895536
5813021315,425790257,CA(R),CA(R),12951,11501,12545,12949,11481,12556,0.977,0.941448
5813021315,425790257,CA(R),CA(R),13321,13208,11961,13320,13214,11977,0.991,0.731828
5813021315,425790257,CA(R),CA(R),13520,11321,11327,13539,11322,11326,0.971,0.997951
5813021315,425790257,CA(R),CA(R),13317,13159,11900,13303,13169,11892,0.99,0.865442
5813021315,425790257,CA(R),CA(R),13524,11308,11284,13537,11308,11280,0.989,0.999653
5813021314,425790257,CA(R),CA(R),11521,13096,12885,11511,13114,12897,0.989,0.85056
5813021314,425790257,CA(R),CA(R),10428,14057,11042,10438,14037,11045,0.985,0.596514
5813021314,425790257,CA(R),CA(R),11403,12452,12333,11394,12472,12338,0.891,0.945497
5813021314,425790257,CA(R),CA(R),14488,12945,9651,14488,12945,9663,0.934,0.874256
5813021314,425790257,CA(R),CA(R),10830,13304,11470,10841,13317,11460,0.987,0.99243
5813021314,425790257,CA(R),CA(R),11505,12159,11861,11495,12149,11873,0.929,0.7082
5813021313,425790257,CA(R),CA(R),12979,11592,12820,12984,11601,12812,0.969,0.987936
5813021313,425790257,CA(R),CA(R),12811,12594,11522,12808,12590,11505,0.996,0.823575
5813021313,425790257,CA(R),CA(R),13062,11592,11713,13045,11592,11697,0.997,0.904502
5813021313,425790257,CA(R),CA(R),12640,13127,13634,12625,13141,13613,0.987,0.890255
5813021313,425790257,CA(R),CA(R),13035,12034,10983,13039,12026,10998,0.993,0.999277
5813021313,425790257,CA(R),CA(R),13164,11411,12420,13149,11400,12408,0.963,0.955564
5813021313,425790257,CA(R),CA(R),12839,13066,12666,12873,13072,12657,0.957,0.86823
5813021313,425790257,CA(R),CA(R),12981,11616,12837,12984,11624,12824,0.821,0.977344
5813021313,425790257,CA(R),CA(R),13133,13675,12687,13117,13663,12696,0.997,0.917869
5813021313,425790257,CA(R),CA(R),13162,13658,12659,13175,13669,12664,0.989,0.994675
5813021312,425790257,CA(R),CA(R),12670,13501,12633,12664,13495,12643,0.754,0.714019
5813021312,425790257,CA(R),CA(R),11392,12182,12564,11393,12193,12551,0.835,0.89824
5813021312,425790257,CA(R),CA(R),12223,13404,12844,12226,13408,12853,0.998,0.641497
5813021312,425790257,CA(R),CA(R),11638,13116,13013,11622,13130,13008,0.891,0.807931
5813021312,425790257,CA(R),CA(R),12193,13470,12861,12200,13463,12864,0.992,0.794093
5813021311,425790257,CA(R),CA(R),11188,12927,12095,11186,12943,12097,0.976,0.996585
5813021311,425790257,CA(R),CA(R),11968,13622,12311,11982,13618,12327,0.973,0.900358
5813021311,425790257,CA(R),CA(R),11262,13392,12560,11252,13383,12550,0.975,0.848066
5813021311,425790257,CA(R),CA(R),11313,13508,12502,11309,13512,12489,0.986,0.967866
5813021311,425790257,CA(R),CA(R),13167,14258,11330,13164,14264,11340,0.973,0.850349
5813021311,425790257,CA(R),CA(R),11348,12841,11460,11338,12827,11468,0.986,0.98448
5813021311,425790257,CA(R),CA(R),10473,14247,11284,10486,14238,11291,0.99,0.948227
5813021311,425790257,CA(R),CA(R),10944,13818,11939,10962,13816,11932,0.922,0.808165
5813021311,425790257,CA(R),CA(R),11178,13708,13551,11152,13707,13534,0.986,0.855312
5813021304,425790257,CA(R),CA(R),13338,12070,9883,13349,12089,9874,0.958,0.99538
5813021304,425790257,CA(R),CA(R),14478,12140,10519,14483,12146,10524,0.813,0.919507
5813021304,425790257,CA(R),CA(R),12977,11792,13012,12977,11804,13006,0.9,0.761401
5813021304,425790257,CA(R),CA(R),12455,13318,13178,12464,13341,13174,0.887,0.99339
5813021304,425790257,CA(R),CA(R),12878,13178,10047,12871,13194,10027,0.959,0.991776
5813021304,425790257,CA(R),CA(R),14931,12422,10869,14941,12424,10858,0.999,0.939026
5813021303,425790257,CA(R),CA(R),12642,12880,9775,12652,12891,9760,0.972,0.946564
5813021303,425790257,CA(R),CA(R),11970,12761,13166,11955,12764,13180,0.965,0.80843
5813021303,425790257,CA(R),CA(R),14754,14082,11850,14763,14091,11846,0.971,0.943044
5813021303,425790257,CA(R),CA(R),11571,12160,12419,11560,12166,12412,0.956,0.999989
5813021303,425790257,CA(R),CA(R),12348,13028,10982,12370,13025,10983,0.992,0.901958
5813021301,425790257,CA(R),CA(R),15322,14208,11636,15320,14197,11659,0.976,0.99397
5813021301,425790257,CA(R),CA(R),15999,12685,10957,15996,12702,10952,0.862,0.99085
5813021301,425790257,CA(R),CA(R),15649,13878,11070,15652,13881,11060,0.964,0.926488
5813021301,425790257,CA(R),CA(R),14283,11346,12185,14296,11334,12182,0.997,0.679179
5813021301,425790257,CA(R),CA(R),16211,13341,10824,16227,13342,10820,0.92,0.979175
5813021301,425790257,CA(R),CA(R),15039,15022,11365,15045,15029,11373,0.905,0.935791
5813021301,425790257,CA(R),CA(R),14341,11353,12103,14357,11353,12091,0.955,0.862718
5813021301,425790257,CA(R),CA(R),15056,13691,11639,15064,13678,11635,0.995,0.8423
5813021301,425790257,CA(R),CA(R),15541,12925,11345,15549,12899,11357,0.999,0.79068
5813021296,425790257,CA(R),CA(R),14290,15282,10920,14285,15298,10903,0.982,0.996087
5813021296,425790257,CA(R),CA(R),13109,13716,11510,13099,13723,11521,0.999,0.868613
5813021296,425790257,CA(R),CA(R),11932,14374,10395,11933,14372,10376,0.979,0.688973
5813021296,425790257,CA(R),CA(R),12474,14246,14199,12486,14233,14200,0.977,0.790437
5813021296,425790257,CA(R),CA(R),13636,13425,10269,13656,13427,10281,0.998,0.726688
5813021296,425790257,CA(R),CA(R),11944,14363,10432,11929,14343,10428,0.996,0.766922
5813021296,425790257,CA(R),CA(R),13453,14211,12712,13430,14196,12710,0.94,0.649068
5813021296,425790257,CA(R),CA(R),12590,13366,10243,12570,13376,10246,0.966,0.68582
5813021296,425790257,CA(R),CA(R),13097,13884,11551,13082,13894,11547,0.992,0.940289
5813021296,425790257,CA(R),CA(R),13094,13881,11754,13107,13879,11763,0.974,0.809542
5813021296,425790257,CA(R),CA(R),13120,13858,11538,13113,13846,11527,0.994,0.935607
5813021296,425790257,CA(R),CA(R),12700,14255,13098,12707,14239,13103,0.994,0.992154
5813021296,425790257,CA(R),CA(R),12609,14540,9546,12609,14544,9531,0.993,0.954578
5813021296,425790257,CA(R),CA(R),13466,14208,12808,13463,14190,12816,0.982,0.876719
5813021296,425790257,CA(R),CA(R),12927,14578,10675,12935,14596,10656,0.993,0.45416474
5813021296,425790257,CA(R),CA(R),14166,15168,10669,14183,15171,10656,0.972,0.702016
5813021294,425790257,CA(R),CA(R),13909,13201,11281,13907,13188,11285,0.994,0.549651
5813021294,425790257,CA(R),CA(R),13964,13401,12118,13985,13403,12109,0.987,0.4633453
5813021294,425790257,CA(R),CA(R),14092,13510,10734,14106,13520,10751,0.99,0.662032
5813021294,425790257,CA(R),CA(R),15173,13973,9435,15150,13980,9438,0.998,0.995427
5813021294,425790257,CA(R),CA(R),13972,13684,10445,13987,13671,10443,0.989,0.935399
5813021294,425790257,CA(R),CA(R),15042,14641,9707,15022,14624,9693,0.989,0.72612
5813021294,425790257,CA(R),CA(R),14562,14015,9493,14564,13995,9489,0.997,0.677804
5813021294,425790257,CA(R),CA(R),13685,13761,12989,13682,13751,12995,0.978,0.992903
5813021294,425790257,CA(R),CA(R),13429,13647,11400,13427,13638,11394,0.971,0.776982
5813021294,425790257,CA(R),CA(R),13920,13588,12452,13915,13596,12441,0.966,0.976781
5813021294,425790257,CA(R),CA(R),13758,12994,12256,13747,12991,12263,0.997,0.515001
5813021294,425790257,CA(R),CA(R),13524,14784,9441,13531,14792,9457,0.995,0.893978
5813021294,425790257,CA(R),CA(R),14297,14465,9672,14293,14480,9666,0.983,0.730843
5813021292,425790257,CA(R),CA(R),12080,13133,10279,12108,13131,10287,0.984,0.902689
5813021292,425790257,CA(R),CA(R),10786,13266,10906,10785,13257,10904,0.899,0.927602
5813021292,425790257,CA(R),CA(R),13016,12042,11069,13006,12025,11055,0.994,0.874827
5813021292,425790257,CA(R),CA(R),12207,13535,10687,12215,13526,10700,0.984,0.634322
5813021292,425790257,CA(R),CA(R),10364,14208,10610,10349,14192,10619,0.966,0.993113
5813021292,425790257,CA(R),CA(R),11731,12267,10990,11723,12255,10982,0.96,0.965497
5813021292,425790257,CA(R),CA(R),14796,11698,11368,14800,11694,11362,0.991,0.639683
5813021292,425790257,CA(R),CA(R),16285,13471,11482,16282,13467,11469,0.983,0.983011
5813021292,425790257,CA(R),CA(R),12502,13628,10179,12512,13624,10174,0.94,0.998968
5813021292,425790257,CA(R),CA(R),12793,12140,11064,12798,12127,11083,0.981,0.994812
5813021292,425790257,CA(R),CA(R),12468,14281,11031,12480,14269,11028,0.981,0.930906
5813021292,425790257,CA(R),CA(R),10972,12722,10966,10967,12715,10946,0.953,0.744158
5813021292,425790257,CA(R),CA(R),12524,14423,11033,12528,14430,11043,0.981,0.878244
5813021292,425790257,CA(R),CA(R),14568,11710,11313,14580,11703,11331,0.991,0.998553
5813021292,425790257,CA(R),CA(R),12270,13454,10101,12276,13447,10088,0.987,0.910188
5813021292,425790257,CA(R),CA(R),11387,12158,11383,11400,12148,11397,0.829,0.72528
5813021292,425790257,CA(R),CA(R),11749,12271,11057,11759,12252,11057,0.969,0.946337
5813021289,425790257,CA(R),CA(R),13468,14711,13525,13484,14722,13503,0.983,0.993213
5813021289,425790257,CA(R),CA(R),14229,13872,11179,14229,13878,11189,0.998,0.715306
5813021289,425790257,CA(R),CA(R),13942,15144,12495,13924,15143,12500,0.998,0.907948
5813021289,425790257,CA(R),CA(R),14309,13829,11190,14317,13848,11195,0.996,0.978777
5813021289,425790257,CA(R),CA(R),13782,14397,12979,13785,14380,12983,0.987,0.912135
5813021289,425790257,CA(R),CA(R),12420,14178,13675,12428,14165,13681,0.976,0.909717
5813021289,425790257,CA(R),CA(R),13094,15689,11595,13096,15704,11584,0.989,0.959367
5813021289,425790257,CA(R),CA(R),13775,14414,13015,13772,14397,13034,0.997,0.810969
5813021289,425790257,CA(R),CA(R),14107,13933,11427,14109,13920,11446,0.992,0.923542
5813021289,425790257,CA(R),CA(R),14601,15301,12215,14598,15303,12205,0.994,0.972126
5813021289,425790257,CA(R),CA(R),12792,13298,10734,12786,13311,10722,0.97,0.861379
5813021289,425790257,CA(R),CA(R),15156,13705,10954,15171,13712,10949,0.962,0.819826
5813021289,425790257,CA(R),CA(R),13424,14070,11171,13433,14064,11188,0.987,0.965771
5813021289,425790257,CA(R),CA(R),13973,13843,12089,13971,13832,12106,0.984,0.946554
5813021289,425790257,CA(R),CA(R),12556,14014,9418,12554,13999,9397,0.985,0.800152
5813021289,425790257,CA(R),CA(R),13755,13660,11353,13742,13651,11358,0.991,0.957364
5813021277,425790257,CA(R),CA(R),12902,13252,12479,12890,13254,12480,0.94,0.867581
5813021277,425790257,CA(R),CA(R),12895,13330,12318,12890,13321,12309,0.987,0.758317
5813021277,425790257,CA(R),CA(R),11477,12873,12588,11470,12892,12587,0.959,0.885787
5813021277,425790257,CA(R),CA(R),10876,13167,10823,10889,13180,10824,0.927,0.867081
5813021277,425790257,CA(R),CA(R),12276,12298,11254,12264,12302,11276,0.988,0.996885
5813021277,425790257,CA(R),CA(R),11440,12861,12578,11433,12877,12580,0.993,0.823968
5813021277,425790257,CA(R),CA(R),12327,12779,10748,12325,12792,10757,0.84,0.98859
5813021277,425790257,CA(R),CA(R),10754,12943,11516,10775,12935,11518,0.948,0.864851
5813021277,425790257,CA(R),CA(R),12471,12789,12643,12472,12773,12628,0.992,0.96993
5813021277,425790257,CA(R),CA(R),12735,13408,10402,12722,13408,10395,0.87,0.83363
