,2h(-7),2h(-7),2h(-7),ma(-7),ma(-7),ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),1o3ol(-5),1o3ol(-5),1o3ol(-5),2h(-7)+1o3ol(-5),2h(-7)+1o3ol(-5),2h(-7)+1o3ol(-5),ea(-7),ea(-7),ea(-7),eb(-7),eb(-7),eb(-7),ea(-7)+eb(-7),ea(-7)+eb(-7),ea(-7)+eb(-7),ea(-5),ea(-5),ea(-5),eb(-5),eb(-5),eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),PFO,PFO,PFO
1002,3.242394,2.5298557,3.8119285,0.12096149,0.35136184,-0.30853423,2.555734,2.5228589,2.230373,0.2362178,0.22258916,-0.0856097,1.7409415,1.6964182,2.319842,-0.070414096,-0.39246762,-0.09084809,-0.052726835,-0.262687,-0.07318896,0.19441521,0.11595763,-0.6173261,-0.52430403,-0.3994578,-0.6841104,-0.16247956,-0.4166536,-0.24420986,0.14744435,0.36191794,-0.27222496,0.58639216,0.5018286,-0.017001927
1003,0.11407125,-0.20324056,0.06281078,-0.07095158,0.025687277,-0.05031699,-0.06807405,-0.18668124,0.052532747,0.15152013,-0.15067774,0.27926064,0.41634786,0.44093424,0.24485147,-0.08079794,0.35639507,0.3443774,0.3289008,-0.18065679,-0.08109152,0.13698047,-0.19398165,-0.81762636,-0.62835974,-0.064095005,-0.46081355,0.14549327,1.1376771,1.0059042,-0.103709996,-0.41145122,-0.102742076,0.31967723,0.20293069,-0.26833427
1004,-0.010557309,-0.35145283,-0.114344954,-0.0618186,-0.10843474,-0.15534729,-0.2394562,0.38025844,-0.07292068,-0.63342476,-0.21793461,-0.09621453,-0.6231655,-0.08134699,-0.12532485,-0.19089171,0.16579807,0.059790015,-0.5354912,0.050261438,-0.022061408,0.25990072,0.102010846,0.11091882,0.10344976,0.036932707,0.20267427,0.6253794,0.27506134,0.057657897,-0.38163745,-0.6455097,-0.23507877,0.3052086,0.22694075,0.17632008
1005,-0.09927127,-0.38283205,-0.19063517,0.16312164,0.2516397,0.36049485,0.063956425,0.523595,0.025632977,-0.63965553,-0.106000304,0.0018693209,-0.45477736,0.027909994,-0.32127538,0.098660976,-0.5994191,-0.3707443,-0.108502746,-0.029647171,-0.23346162,0.40361577,-0.09356898,0.28575507,0.294981,-0.29715043,-0.15996766,0.77556944,1.623069,1.2050582,-0.20392716,0.40011573,-0.2529838,0.5295002,-0.019942611,0.39710492
1006,0.10249168,0.59722686,-0.1467914,0.06688821,0.2232126,0.046795547,0.17436838,-0.13403943,-0.23324561,0.22424209,0.09320453,-0.012982011,-0.31276035,0.18357871,-0.11683464,-0.41713467,-0.13723302,-0.11184281,0.1012916,-0.17468321,-0.10224104,0.11306819,-0.08447854,-0.26646107,-0.113916606,-0.07584515,-0.064222336,-0.22610545,-0.20137835,0.010523319,-0.25463712,0.013918638,-0.08061305,0.64189863,0.15235037,0.40738523
1007,-0.29543394,-0.27595812,-0.4553246,-0.40382412,-0.04471615,-0.4745054,0.15007034,0.33853373,0.038405545,-0.14318138,-0.31565475,-0.36974573,-0.29693815,-0.07104838,-0.15550792,0.5024738,0.027095795,-0.48795545,-0.6684171,-0.44248104,0.036599398,-0.43165952,-0.49347955,-0.18094754,-0.06881964,0.13009012,-0.24955666,1.1720346,1.2295837,1.0843143,-0.5028497,0.15877345,-0.4496006,0.2996134,0.030020118,-0.013983369
1008,-0.31437206,-0.30596,-0.21933681,0.18808888,-0.39574918,-0.4855141,0.05178404,-0.29906094,-0.0780682,-0.038290292,-0.2815187,0.034914255,-0.15258497,0.23042166,-0.20554128,-0.113583386,0.31945184,0.05526665,-0.054121614,-0.17761599,0.042614877,0.051247776,-0.1416063,0.07482472,-0.06679723,-0.0933471,-0.45864922,0.04627049,0.030981869,-0.18240082,-0.008940732,-0.23331542,-0.32994005,0.8860524,-0.32927707,0.27716422
1009,0.11368704,-0.107670486,-0.007935226,-0.116401315,0.24331346,-0.19622566,0.17738713,-0.16948259,0.058627784,0.04522854,-0.29472488,-0.31105018,0.15408173,0.05978924,-0.3983187,0.0668354,-0.29572797,0.10948604,0.18181169,0.0833461,0.033125818,-0.18673182,0.031972587,-0.098579705,0.30394292,0.15432471,0.092790365,1.493753,2.088404,1.4590135,0.6024337,0.70302415,0.55579436,-0.19406533,-0.25252366,-0.19435683
1010,-0.06295652,0.18514693,0.43247437,-0.22289598,-0.26913798,0.28971714,0.1126132,0.048478037,-0.23902977,0.30769205,0.23207724,0.7260461,0.18710788,-0.36913264,0.20377031,-0.041359037,-0.03964901,-0.15289575,0.2630778,-0.24362153,0.12321973,0.22477216,0.16099542,0.46024656,0.17946075,0.5694171,0.3607093,0.4926559,-0.010300577,-0.03851074,0.6234176,0.65586317,0.62101024,-0.04519391,0.11372757,-0.07424641
1011,-0.045449257,-0.6767702,0.29314286,1.4371223,1.0738031,0.44758585,2.3228369,1.2706499,0.38658112,-0.58450526,-0.049068093,-0.5297311,0.18799385,-0.08598071,0.014494419,0.200944,-0.0135092065,-0.21467847,-0.724087,0.14619409,0.21788639,-0.58274025,-0.13222814,-0.20799929,-0.060116887,-1.174885,-0.12844846,0.68515015,0.23026428,-0.25130942,-0.79292214,-0.40073165,-0.7033016,0.05505365,-0.18585797,-0.16513048
1012,-0.11674154,0.102057576,0.047644377,0.04349017,-0.14879808,0.37414348,0.047257304,0.17978597,-0.27961063,0.047208667,-0.6032789,-0.4344769,-0.16102809,-0.34136677,0.009812832,0.28203523,0.010288712,0.09181744,0.11054599,0.4239236,0.15920776,-0.04799208,-0.20473503,-0.3160293,0.2790103,-0.096230745,0.32114792,0.38661122,0.2749875,-0.089192614,-0.06085523,0.20779747,-0.45130235,0.07198417,-0.32231924,-0.06647587
1013,0.38194627,-0.26072037,0.7395705,0.4386257,0.7982466,0.74919873,0.6902894,1.6136328,1.6644237,-0.43804038,-0.42411593,0.38032734,0.117425025,0.3757504,0.6861873,0.262326,-0.20421675,0.17035002,-0.08808774,-0.3238759,0.055166125,0.2661173,1.6069517,0.18991053,-0.14716926,0.19846392,-0.2285702,1.3327737,2.533349,1.6149595,0.39160696,0.2659852,0.074162215,0.039601862,0.02048394,-0.405796
1014,1.560205,1.8960297,2.28801,-0.12985599,0.05536878,0.1534121,0.2072675,0.9857187,1.1144582,-0.023653984,-0.033194363,-0.066836715,0.31698096,0.77185255,1.0120815,-0.13194549,0.048889935,0.50675327,-0.017466426,-0.017377377,0.2629789,-0.11561209,-0.3010722,0.11061549,0.08698189,0.3089997,0.20026438,-0.19603848,-0.14234346,-0.03396964,0.7374661,0.6032027,0.21060348,0.118207514,0.07691108,-0.29088652
1015,-0.102881014,-0.014472425,0.19274004,-0.23314452,-0.06664544,-0.2474312,-0.18125004,0.08362144,0.3312746,0.053634524,-0.16466448,-0.16433632,0.06322098,0.2105465,-0.055255175,0.62585485,0.2379983,-0.19135594,0.17991698,-0.3285166,0.31585574,-0.2701882,-0.15916523,-0.03724371,1.0317047,0.43382663,0.12193349,2.0941262,1.8612936,1.5938685,0.3951261,1.3906951,0.91525185,-0.02687022,-0.18897694,-0.09590587
1016,-0.09807427,-0.03156956,-0.13364041,0.8171042,0.4344714,0.6740973,0.42606714,0.7121241,0.40033114,-0.23233545,0.042892233,0.05440383,0.065611295,-0.5735808,-0.3463257,-0.16266415,-0.24601024,0.033205464,-1.545701,0.06655693,-0.2301,1.6371897,-0.35944074,-0.19801912,-0.7234371,-0.82229745,-0.5359458,-0.44537568,0.15087238,-0.03482285,-0.87868536,-0.4934213,-0.30936098,0.59028,-0.18715382,-0.024742812
1017,-0.0997895,0.14389211,0.118332386,-0.30767143,0.04960896,-0.3577406,-0.18604553,0.2371791,0.07442808,1.0603542,0.04717505,-0.25615478,0.49542648,0.055138893,0.513658,-0.31946605,-0.36572945,-0.12867081,0.17580451,-0.2782727,0.22654721,-0.22924939,-0.5735932,-0.30731827,-0.673674,-0.6750526,-0.4045944,0.15587056,-0.31219876,0.049085855,-0.22158623,0.21147138,-0.13204813,0.058180235,-0.028142177,-0.030434966
1018,-0.35878825,-0.0003144145,0.08883349,-0.4364162,0.083988905,0.05428937,0.52119875,0.6323074,1.7143185,2.6445374,1.6706781,1.1191308,1.3159229,0.48112923,0.6388554,0.3569277,-0.7440699,0.2538361,-0.16171813,-0.30820596,-0.4451605,-0.095157444,0.00065660477,-0.19539016,0.33511198,0.020410366,-0.09370047,0.93975765,0.24740642,0.40713817,0.6385113,0.79169464,1.215642,-0.10689491,0.15615112,-0.47255602
1019,-0.025524795,0.106341034,0.10407482,-0.5494129,0.47250313,0.18308994,-0.0895012,-0.010751218,0.02466929,0.46480423,0.10216446,-0.70964205,-0.17641649,-0.0814265,-0.033970833,0.63311684,0.34347743,0.12550911,-0.113594234,-0.10537422,1.2564037,0.523748,-0.038484007,0.83559686,0.35145995,-0.028421521,0.5996284,0.116172075,1.0067532,-0.20782113,0.05034274,0.2503792,0.2953136,0.8121442,1.2519339,1.6394743
1020,0.16391504,0.5620338,0.6199623,0.16154099,0.014718175,0.060252883,0.15001535,0.28982386,0.5580046,-0.18462032,-0.17344856,-0.17605737,0.20696655,0.20878021,0.032361865,0.25521338,0.0516544,0.1801889,0.2991284,-0.08854261,-0.08234477,-0.41241089,0.097283036,-0.42170754,-0.33946264,-0.2628215,-0.7748728,0.6573335,1.8469886,0.55355585,-0.04338044,-0.034229755,-0.1886628,0.74396133,-0.07742679,-0.06051314
1021,-0.17553449,0.07018025,-0.0010449886,-0.080596566,-0.12241639,-0.25603652,-0.56888515,-0.46658018,-0.0919224,0.18210125,0.28769982,0.109044194,-0.9268621,0.099133454,0.13218153,-0.2106379,0.42235982,-0.29911998,-0.47731966,0.23315789,0.11371595,-0.24492276,-0.22395158,-0.28522265,-0.54950863,-0.61551195,-0.31742936,-0.4310484,-0.27226666,-0.09321219,-0.1600877,-0.65289557,-0.39441776,-0.17372115,-0.39914617,0.3924713
1022,0.5580689,0.6778594,2.8940747,0.8433877,-0.14864951,-0.367038,0.52887535,0.056907594,0.33785874,-0.16850209,-0.04276207,-0.3492496,1.0670468,0.50047135,0.82675594,-0.33756065,-0.38500774,-0.27066302,0.18034708,0.19719627,-0.1881367,-0.35566688,-0.9828337,-0.3209641,-0.3574851,-0.08164768,-0.6833999,-0.71175665,-0.37259275,0.21466655,-0.083860606,0.27055538,0.32520014,0.17131686,0.19643602,-0.13414562
1023,0.1521039,0.28528637,-0.005899906,0.35823107,-0.0059522092,0.48945647,0.71694654,-0.041896164,0.28153318,-0.29292262,0.0076931715,-0.089838386,-0.6562425,0.007072866,-0.023642063,-0.14154622,0.1919001,-0.007777162,0.03752549,-0.24309278,0.1816253,-0.01002723,0.2256295,-0.21542406,-0.0813005,0.034472823,0.038064897,0.1826818,-0.22209972,-0.060132086,0.66207784,0.62361205,0.2273585,0.07456394,-0.40938482,0.0005389452
1024,-0.15887895,0.47448817,0.054347113,3.043301,3.1932304,0.9958755,0.52821815,1.41084,0.13598812,0.18848512,-0.31248063,-0.27341938,0.18994193,0.10796659,-0.1677916,-0.2354881,-0.013760418,0.45392984,9.275228e-05,-0.10216642,0.30486828,-0.40553024,0.13950627,-0.1042335,0.036089726,0.6234738,0.4930609,-0.16345035,-0.24921557,0.05353701,0.46150175,0.3570143,0.24849479,0.13450448,-0.0022026598,0.6199828
1025,-0.18238005,0.050418466,-0.08574644,-0.03935665,-0.17501023,-0.015757173,0.020858645,-0.13989556,-0.4046077,0.18240613,1.2132535,0.80174005,0.09277135,-0.21451199,0.71416193,-0.1849607,-0.007882595,-0.5680526,-0.06601375,-0.046696305,0.09133041,-0.14830053,-0.10176827,-0.20662169,-0.23681942,-0.15564795,-0.959391,-0.2257505,-0.24090447,-0.6526392,-0.031779766,0.055792093,-0.09255639,0.17713565,1.1543235,-0.3473271
1026,-0.66892916,-0.34390652,-0.07788885,-0.0056321323,-0.35445714,-0.008732546,-0.28719896,-0.3319401,-0.43022728,0.069827676,0.20826535,-0.06347725,-0.1363459,0.06002572,-0.2089743,-0.31384557,0.54833865,0.06403875,-0.47948462,0.5265432,0.101927914,0.2628255,-0.35575643,0.39091352,0.20476428,0.3082339,1.7489705,0.03636813,-0.42120242,-0.23709616,-0.18077165,0.043373313,-0.21822643,-0.14964986,-0.11513919,-0.23641747
1027,-0.14973879,-0.1551581,-0.08630332,2.386093,2.204136,1.3469489,1.1147141,2.8909512,1.3521057,0.08618207,0.79967475,0.36115512,-0.27059007,0.057242334,-0.2827197,0.31645608,-0.5158992,-0.07653472,-0.31586465,0.11559321,-0.26214224,-0.4667794,0.149244,-0.2895114,-0.4348328,-0.8082529,-0.39385432,0.06659287,0.121022135,0.6094497,0.3858054,0.41727713,0.61625963,-0.354929,-7.3194504e-05,0.21671051
1028,0.030074537,-0.391232,-0.3008734,-0.15836668,0.24874672,-0.10597898,-0.31356466,0.0691998,-0.5507435,0.05810225,-0.48957944,-0.10075402,0.15223426,-0.08314395,-0.33780587,0.5385256,0.408911,0.5984003,-0.071513414,-0.025965989,-0.28821814,0.24772537,0.5296692,0.9787196,0.62220395,1.2089503,1.138204,1.151942,0.71297765,0.35870314,2.4350994,1.5384392,2.2936325,0.15517747,0.09984106,0.63245094
1029,0.04753375,-0.38648716,0.12694247,0.9021631,0.9533391,1.9318712,0.14693853,-0.28809372,0.28768316,0.2082295,0.54837996,-0.12425041,-0.4358421,0.47751123,0.12586185,-0.11839485,0.45856804,0.24899809,0.18780339,-0.21124929,-0.2549729,-0.27121392,-0.60027623,-0.27842546,0.47117203,-0.069213495,0.25855377,-0.41572437,-0.10511425,-1.1275733,-0.25765803,-0.2542535,0.19220749,-0.03428644,-0.269929,-0.26737392
1030,0.35120377,-0.4475767,0.028931797,-0.40800977,-0.065313965,0.08183968,0.46277106,0.3481241,-0.35382575,-0.6466502,0.11646563,-0.031248987,0.15678698,-0.21524425,-0.042398185,0.19899988,0.08908743,-0.11473203,0.62065005,0.1399407,0.1745776,-0.23642191,0.33223245,-0.4164676,-0.09744496,-0.14030494,-0.16493183,-0.32881087,0.16645828,-0.053337514,-0.3838744,0.06298263,-0.46778467,0.4267642,-0.097376496,-0.5587838
1031,0.18833971,-0.0012454689,-0.08195341,-0.22781178,0.4667812,-0.22139937,0.7748866,0.6770335,0.73870593,-0.11086273,0.3942798,-0.01884146,-0.2226525,-0.16110611,-0.4430053,0.6461612,-0.51105237,-0.6082829,0.2920454,0.6340038,0.3969367,-0.11038977,0.05103275,0.0919344,-0.13151643,0.15399438,-0.2074095,1.0107771,0.67867297,0.6651818,0.4913659,1.1076638,0.12696946,0.54002243,-0.17164975,0.0012875795
1032,0.008338273,-0.19603962,0.064122915,-0.071330726,-0.63350624,-0.42115837,-0.055122912,0.123386085,-0.5178485,0.033052802,-0.021397054,-0.6664486,-0.053294152,-0.21572584,0.03131354,0.57515645,0.370459,0.0748941,0.08634162,0.2215532,0.009512663,0.6819364,0.31223464,1.2294345,-0.17238027,0.3539486,0.62756777,-0.16711217,-0.2853878,-0.19901252,0.4952512,0.5451099,0.3482296,0.2484262,0.5331458,0.7313098
1033,-0.2443063,0.5383733,-0.006163597,-0.13813315,-0.17506143,-0.67553896,-0.2375364,-0.2454291,-0.22435004,0.017835021,-0.20298532,-0.3126712,-0.10183126,-0.07331419,-0.24898106,0.49729872,-0.23591062,-0.08350226,0.11497584,0.14918816,0.2099551,-0.14153257,-0.48205078,0.14660387,-0.3284813,0.09964791,-0.33301944,-0.15871921,-0.38810965,0.39301744,0.26249534,-0.1452913,0.15138924,-0.50258374,0.4310568,-0.17831275
1034,-0.03657034,-0.23018798,0.24749827,-0.47704604,0.010809094,-0.35592082,0.30452818,-0.26216716,-0.052963383,0.5850373,0.42299837,4.118078,0.10916674,-0.011473954,0.2104741,0.062186003,-0.017411113,0.252761,-0.1768857,0.18858296,-0.14345688,0.11051038,0.09640075,-0.0681622,0.07092844,0.036565043,0.13668598,-0.16113147,-0.04924223,-0.28915313,-0.069767505,0.19375503,0.16543923,0.44463846,0.0006891936,-0.1544655
1035,1.9386193,2.2360382,1.9560835,-0.12998044,0.3052916,0.17665923,1.5515131,0.016816383,1.472333,0.116239995,0.034169465,-0.88532364,0.09709641,0.23365602,-0.3519965,-0.074181765,0.105515614,-0.25718188,0.18668458,-0.3510424,0.22135778,-0.0004466772,-0.23329356,-0.13477588,0.11589619,0.10013515,0.27019402,-0.5933106,0.2630445,-0.079707146,-0.20268196,0.19980317,0.072699726,-0.03460616,-0.08613196,-0.020583749
1036,0.4362021,0.108290575,0.08057782,0.28151667,0.2934282,-0.16330785,0.36783773,-0.34013963,0.1444009,-0.6597465,-0.3510906,-0.23673905,-0.105608255,0.43369716,0.04857278,1.0172198,-0.34922433,-0.45897168,0.29178894,-0.47578955,0.25256395,-0.75979376,0.15721267,0.2256935,0.11665176,-0.30807126,-0.05587387,0.14123756,-0.53626,-0.28785598,-0.29152098,-0.05634335,-0.15581357,-0.6525947,-0.26686454,-0.21220279
1037,0.61486804,0.5104641,0.27595818,0.4585467,0.43849564,0.015739202,-0.02437532,0.35272962,0.023204148,-0.22806144,-0.19335967,-0.2605797,0.057225525,-0.03697741,0.4288515,-0.6043764,-0.5410524,-0.14293563,-0.12777078,-0.7223418,0.014062762,-0.15679264,-0.36059248,-0.21286534,0.38325107,-0.8157341,-0.26071703,0.23715383,0.59558815,-0.035434723,-0.46802032,-0.3705045,-0.261539,-0.14662766,0.2603798,-0.025592953
1038,-0.16081485,0.29500672,0.27081102,-0.22186255,-0.09406304,-0.3133955,-0.19135144,0.28561667,0.05931282,0.7671402,0.9108746,1.6226451,0.6944281,0.18666276,0.41841662,0.40815535,-0.4009278,-0.21862778,0.2732802,-0.52427536,-0.5094729,-0.11391532,-0.42061484,-0.23626569,-0.46798277,-0.2523852,-0.48479834,0.7913782,0.16568744,0.035243988,0.17439818,-0.07967636,0.08489859,0.69419044,-0.011885196,0.70452785
1039,0.61949563,1.0184526,0.306352,0.4136526,-0.112935394,-0.010229528,0.5739558,0.52083594,1.0720483,0.022636592,0.027893007,-0.074418455,0.23045486,-0.24304679,0.44079795,0.18221837,-0.21662779,-0.3808353,0.29660118,0.74845904,0.61177164,0.24708962,0.17635761,-0.07795942,-0.49560106,-0.65186,-0.4056199,-0.14728358,-0.14850798,-0.18506348,-0.0719794,0.6624216,0.37491846,0.19477499,0.08538212,-0.2002331
1040,-0.40866637,-0.5957873,-0.43917996,-0.21148926,-0.40564793,0.7843635,-0.24720483,-0.7579243,-0.23933697,0.47510138,-0.2159648,0.29504895,-0.23316243,-0.25554907,0.3519593,0.13336131,-0.40636054,0.15049174,0.16139197,0.07763094,-0.57551026,0.30650678,1.02897,-0.041329205,-0.018072177,0.20372033,0.01727143,-0.71770436,-0.108002126,-0.16406596,-0.32670993,-0.14565319,0.023588002,-0.65684164,-0.23132017,0.21646559
1041,0.41855657,-0.016127765,-0.24358773,0.8196567,0.1467247,0.45512515,0.055983484,0.70685625,0.13000548,0.31877077,0.081673324,0.12708539,-0.04129374,-0.08578238,-0.47587723,-0.2686161,-0.38325566,0.028683722,-0.046770573,0.08550663,-0.22937047,0.10223436,-0.38688973,0.114206135,-0.088829756,-0.24133301,0.091563135,0.048400998,-0.22316453,-0.06258702,-0.6616778,0.1318819,-0.06423348,-0.1380676,-0.070845276,0.01971662
1042,0.47747433,0.08503938,0.066450335,-0.2841968,0.75347745,-0.3339431,0.050382406,0.34246245,0.7585267,-0.5684409,0.09961654,0.14542457,0.040786684,-0.37141144,-0.19044253,-0.3067137,-0.28927827,0.17768854,0.1310339,0.07461929,-0.1309123,-0.19772476,-0.51440895,-0.40468198,-0.40935624,-0.12253064,-0.023718908,0.9056819,1.0669057,1.1846682,0.35513645,1.0513601,1.3550547,0.57928133,0.55413073,0.14594921
1043,-0.18270983,-0.45748854,-0.19682008,-0.3406713,0.095559835,0.14411896,-0.6682273,-0.12528038,0.3337493,0.13766032,-0.43608254,-0.37914342,-0.11418285,-0.17146826,0.24960583,0.26735103,-0.72729295,-0.4540667,0.40134013,-0.46184102,0.16339082,-0.42870942,-0.34206676,-0.24838886,-0.4038739,0.19039494,0.38879538,-0.24237764,0.032831788,0.00087562203,0.10123563,0.23320043,-0.14799482,0.0038159192,0.107399434,0.52424824
1044,0.11111623,-0.08431959,0.06696221,-0.040738285,0.037457526,0.21692653,0.023526609,0.22099137,-0.042610317,0.017026663,-0.145383,-0.8096638,0.18691856,0.1305547,0.041215897,0.13286436,0.082353,1.7746899,0.08973837,0.3656757,-0.14722489,-0.15897286,-0.07795566,-0.21659978,0.10380721,0.25567648,0.15841103,-0.1138612,-0.022197723,0.41531315,-0.047765434,0.1552499,-0.25163123,0.14701033,0.25135946,0.0046598017
1045,0.051108003,0.03282385,-0.10910335,-0.028738797,0.08747551,-0.0686993,-0.08080286,-0.03461355,-0.1332221,-0.021706581,-0.059257388,-0.21809289,0.06331235,0.06733492,0.6859505,0.0064567924,-0.009605885,0.10620177,-0.031359076,-0.08649962,-0.21453047,-0.010332525,0.1626299,0.094733,0.28264368,0.56538624,0.78146696,0.019681156,-0.15661427,-0.11864537,0.16119546,0.2507268,0.13852972,-0.15025604,-0.09649038,-0.3286695
1046,-0.0658139,0.058120668,-0.053511433,0.06425333,0.097568035,0.24735677,-0.26808602,0.088628024,0.17640585,0.027810752,0.14396301,-0.11864841,-0.010508299,-0.28654486,0.09336877,0.14472151,0.17176524,-0.5272256,-0.008485079,-0.2150448,0.5301303,-0.051671624,-0.39428574,0.16589582,-0.20154154,-0.06458649,-0.19013494,-0.07918954,0.022421256,0.21732104,0.023289323,0.1744489,-0.47983217,0.07686877,-0.16925448,0.60498446
1047,-0.06943911,-0.11002935,-0.5133875,-0.06815982,0.15996051,0.0062994957,-0.10431415,-0.118689954,-0.112988114,-0.16819811,-0.106197715,-0.73300016,-0.018800974,-0.008605719,0.2330082,0.09949082,0.254978,-0.15019119,-0.015570164,-0.11669311,-0.5472988,-0.060440958,0.003508687,-0.14066541,0.07706177,-0.015701592,0.6264465,-0.1263709,-0.18341613,-0.044685125,-0.07302666,-0.06601536,0.013592839,-0.06137854,-0.060274158,-0.18743122
1048,-0.012147665,-0.06323901,-0.11815232,0.0108190775,0.2684874,0.08100498,-0.061231256,-0.29084092,0.06276655,0.027165294,-0.17118254,0.08280587,-0.08946663,-0.14136541,0.1465233,0.19261712,0.12807006,0.1445747,0.01962459,0.10992846,-0.17228162,-0.0006096363,0.026115566,0.31678876,0.023168087,0.052857444,-0.104447365,-0.21655363,-0.11464125,-0.20165485,0.061653078,-0.041530013,0.22848201,-0.12391865,-0.024222732,0.21341443
1049,-0.33599353,0.44861394,-0.004193008,-0.15542704,-0.19510186,-0.26188952,-0.025589049,0.10653579,0.7596369,-0.1973815,0.009478509,0.00988996,-0.059045076,0.03466502,-0.41552955,-0.13617611,0.0067816377,0.27357376,-0.020608187,-0.22131792,0.24146837,-0.12494779,-0.05211848,-0.29826498,-0.1306901,0.04726851,0.059522808,0.007684335,-0.069036365,0.9066126,-0.1308696,-0.03784603,-0.020313501,0.28142488,-0.26282412,0.44699645
1050,-0.23198467,-0.0064668655,0.2730034,-0.12661159,-0.15689811,0.085523516,-0.071279526,0.48323867,-0.07111156,0.04440552,-0.02047044,0.1033507,0.025545895,-0.3782175,-0.35026622,0.038124084,-0.5593539,-0.6683788,-0.24968174,0.18385358,0.16127324,-0.12462735,-0.09810889,-0.040502787,-0.29635024,0.12054294,-0.30366522,-0.106810644,0.43263987,-0.066952065,-0.21874082,0.5699308,0.5359194,0.07093629,-0.24612123,-0.020302773
1051,-0.033100307,0.056863785,-0.11389972,0.021189213,0.3803981,-0.10652143,0.09498978,0.20914741,-0.08260822,-0.028620481,0.079905525,-0.7843826,-0.056860745,-0.06733616,-0.15185729,-0.2082848,0.34888613,0.12627435,0.110257745,-0.09258044,-0.038573503,0.0931983,-0.074935585,-0.6391618,-0.32293886,-0.05133526,0.06630373,0.0049168468,-0.11514547,0.027757198,-0.01989472,0.10686141,-0.35922623,-0.07585561,-0.7463426,0.27843928
1052,0.12429458,-0.03911996,-0.4938653,-0.26716918,0.14069045,-0.19198465,0.013837397,-0.16257381,0.13597083,0.3414533,0.8035078,0.5000392,0.06592548,-0.028807282,0.32290363,0.049388766,-0.21723479,-0.2687173,-0.06837833,-0.0076873302,0.5656624,0.20011455,-0.08851975,-0.16318315,-0.14763454,0.3722003,0.086928844,-0.22942561,-0.069854476,-0.000266999,-0.10011345,-0.024192274,0.4038775,-0.08886528,-0.3748011,-0.38601267
1053,-0.020691276,-0.055105925,0.30038726,0.07914585,-0.12071088,-0.008461356,-0.035811126,-0.065904394,-0.33977038,0.0041823983,-0.0035462603,-0.16413206,-0.16656142,0.104358494,-0.27073723,0.054145634,-0.20857058,0.3665399,0.02384317,0.35525343,0.30747876,-0.17062145,0.1239946,-0.090072185,-0.1883561,-0.26104861,0.010261834,-0.09630096,0.49411014,0.115508944,-0.089527786,0.3625707,1.0723381,0.0069060326,-0.04156089,0.34848362
1054,3.3307369,2.5503862,5.168062,0.004631102,0.6629623,1.2703722,2.1336708,2.1669166,3.3556414,2.46827,2.7856383,1.4523249,0.91867757,1.1809975,0.4822948,0.22607744,0.28597224,0.29257512,1.218886,0.522448,0.39008448,0.12742639,-0.017815769,-0.096122704,-0.21605843,0.5874542,0.22490093,-0.111691535,0.17024665,0.117528245,0.07122797,-0.14991182,0.054245196,0.5362846,0.6522264,0.27996802
1055,-0.08134478,0.25642788,0.036204293,-0.22849041,-0.22941488,-0.27019265,0.017789185,0.018683031,0.2483679,-0.0910157,0.17288607,-0.2832626,0.1508621,0.092424646,0.25581002,0.17493242,-0.019245684,0.7290517,0.02926135,0.4594067,-0.34668458,-0.16943264,-0.169903,0.029656231,-0.08904928,0.49335122,-0.0572654,-0.20048332,0.29244155,0.005604744,-0.32261276,-0.24899372,0.009903729,0.107510954,-0.5391216,-0.12822264
1056,0.071669996,-0.16139212,-0.16210404,-0.10113323,0.08270395,-0.08011758,-0.061080575,-0.41452378,-0.12623617,0.4222424,1.6500354,2.2270858,0.38099253,-0.00057435036,0.8230145,0.0054740906,-0.008771807,0.1334176,-0.019863844,0.08358306,0.16501927,-0.009620249,-0.19225577,0.009820968,0.024818838,-0.16438036,-0.53533095,-0.038632333,-0.40349382,-0.10433945,-0.028976023,-0.011348128,0.1070534,-0.1359241,0.090201154,0.12932539
1057,-0.063507795,-0.049641848,-0.18378073,0.3240267,0.22290953,0.5842178,0.10150808,0.26537633,-0.105125904,-0.13804209,0.11564796,0.3897699,-0.687016,0.21202517,0.13681352,0.0854826,0.09628147,0.12292659,-0.19647503,0.5542879,-0.37483668,-0.07287085,-0.7600765,-0.13295338,0.4984247,-0.11800113,0.19019988,-0.6664468,-0.73573375,0.13971281,0.11077583,0.0895755,0.42619032,-0.210536,0.68342733,0.19099356
1058,0.010777891,-0.45829818,0.16644317,-0.35629466,-0.011489391,0.18988481,-0.43788284,0.34541237,-0.04442066,0.09707832,0.65872586,0.19490248,0.13643944,-0.25417447,-0.08549011,0.10027677,-0.065547764,-0.42744938,-0.038391232,-0.13762942,-0.43426144,-0.055508733,-1.2397567,-0.15858564,0.06472647,-0.78773946,0.10040212,-0.21317798,-0.4854755,-0.014555514,0.040627897,-0.50559366,-0.16353852,-0.10131985,-0.08074047,0.03098309
