,2h(-7),2h(-7),2h(-7),ma(-7),ma(-7),ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),2h(-5),2h(-5),2h(-5),1o3ol(-5),1o3ol(-5),1o3ol(-5),2h(-5)+1o3ol(-5),2h(-5)+1o3ol(-5),2h(-5)+1o3ol(-5),ea(-5),ea(-5),ea(-5),eb(-5),eb(-5),eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),PFO,PFO,PFO
699,0.14727652,-0.26929313,-0.48728245,-0.25513723,-0.35653716,0.053112626,0.033010095,-0.12932116,-0.17335361,-0.24622595,-0.48301727,-0.25151536,0.054118842,0.16204989,-0.36376354,-0.03726481,-0.12980807,0.027368188,0.11469383,0.3021618,-0.20867229,1.5043408,0.6455057,0.8974563,1.4629493,1.3389974,2.1145396,-0.19118094,0.093446024,0.143978
700,0.91624707,0.017373383,0.13761418,1.2460084,1.1034162,0.00047172606,0.6867653,2.0485258,0.645478,-0.48327097,-0.7323718,-0.26818913,-0.52948403,0.20760077,-0.47856095,-0.50985086,-0.9315444,-0.6782181,0.12165366,-0.09157321,-0.12867951,0.6274227,0.8454667,0.9526087,-0.28472343,1.4436063,1.0801219,-0.13673013,1.9642556,0.8923587
701,0.8866163,0.29694945,0.4446944,2.203473,1.0006456,1.1179147,3.9875243,3.1387725,1.9594486,1.2273477,0.7088232,0.76956904,1.1828166,-0.27202776,0.072262585,0.9256873,1.1339512,0.4230575,0.35502023,0.30347663,-0.033409774,-0.009600103,-0.036491722,-0.08625418,-0.37296146,-0.25601473,-0.08441138,0.0766297,-0.013143986,-0.19600403
702,1.3895522,0.1341021,1.1357296,0.06608692,0.46780822,0.14084011,2.0533397,1.8327461,2.1820211,3.1326609,2.6766665,2.8506818,0.70776206,-0.38933933,0.24818629,3.2787127,2.7021348,2.044085,0.9508986,0.449385,0.832554,0.08286846,0.22386396,-0.27119166,-0.5525776,0.0016148686,-0.0056850314,-0.30958095,-0.042290032,-0.13667905
703,-0.04390186,-0.48111898,-0.40819496,0.19829527,0.22020084,0.2848413,0.29158655,-0.16246334,0.56134486,-0.26044106,-0.35436282,-0.38684788,0.040932342,-0.11755496,-0.7193242,-0.4718238,-0.040241823,0.19001263,1.8008003,0.1736821,0.26865846,-0.32112896,-0.6476226,-0.9049625,0.16849858,-0.28119442,-0.02750209,-0.5275983,0.06571187,-0.4346946
704,-0.018101662,0.62171906,-0.21397299,-0.035679072,0.58710086,0.19500154,0.027731419,0.767061,0.076913476,-0.13947105,0.6603697,-0.04378724,0.7651972,-0.21812406,0.87384605,1.9898782,1.10219,1.0869203,-0.3167783,-0.74312484,-0.15269116,0.057388455,-0.19227114,0.7894293,-0.46852505,-0.14661312,-0.41468674,0.20834735,-0.046197355,0.11187339
705,0.20935228,0.25298014,0.014683142,-0.18426783,-0.38676792,-0.0011822283,0.8218149,-0.8279637,0.32920218,-0.4388325,0.121350855,0.0072304904,-0.19106662,0.3713065,-0.9260432,-0.65860736,-0.3646919,-0.38708806,-0.35332322,-0.28245118,0.7174101,-0.026791513,0.25697586,-0.4785232,-0.4322096,-0.328875,-0.72025263,-0.4087943,0.18180108,0.18445942
706,0.51551044,0.6562399,0.37714523,-0.15794958,0.5387985,-0.020609677,0.40370804,0.63213414,0.59555733,0.48662543,1.4876548,0.18786952,0.056588575,0.86626124,0.056995377,0.46168786,-0.019910693,0.044192858,-0.13968673,-0.37868115,0.30782905,-0.3474747,-0.12264967,-0.29368952,0.109564364,-0.0299294,0.042113543,0.39560932,0.115137875,0.22766525
707,1.4422385,1.5176691,0.8082885,0.4966532,0.44003648,0.09660846,1.5432446,0.89383554,1.0658722,1.333859,1.1054504,0.97849476,0.7621558,0.6793101,0.22546208,0.95483315,0.90948725,0.025243998,0.46413207,0.492488,0.18151563,-0.054895386,0.046467736,0.09480864,-0.026735812,-0.25539497,-0.23317069,0.83004194,-0.018756688,0.19073325
708,0.04952778,-0.023887932,-0.29752076,0.0711414,0.16238296,0.18804519,-0.11232832,0.120423555,0.15557766,0.10211794,-0.041180074,-0.052453555,0.23804227,-0.13356856,-0.1512335,-0.052413985,-0.18556201,0.124615446,-0.26702866,-0.109862685,0.13131413,-0.2893403,-0.10439205,-0.16292882,-0.15999809,-0.29399902,-0.4244624,1.7847245,0.06880948,-0.014075816
709,-0.38839415,0.043334514,-0.043852508,-0.31572074,-0.25637668,-0.22459929,-0.19493839,-0.37609726,-0.5761433,-0.5863687,-0.4919896,-0.09824458,0.19771808,0.29769015,-0.1508762,-0.31108475,-0.21018142,-0.46686655,1.0177597,1.05618,0.70398104,0.35793322,0.37075862,0.27960348,1.5027604,1.5812416,1.0162771,0.19311047,0.42664653,-0.20573467
710,1.2877779,0.3084598,0.63123685,0.33780572,0.6271071,0.9488392,1.2254691,2.507855,1.5350466,2.5532486,1.8386633,2.089049,3.6713142,1.342405,1.9723518,2.6480272,2.5910783,2.3978553,1.3599417,0.3653313,1.1652138,1.908499,0.6568867,1.0014355,0.8408836,0.3014822,0.60212255,0.25159168,0.46241504,0.49029136
711,0.6626796,0.60467374,0.46640217,-0.613491,-0.31497216,-0.08021891,0.27670112,0.20181692,0.16193093,1.2396073,1.1623023,1.3682277,0.039604247,0.2486757,-0.22165805,0.42524126,0.56597954,0.06788935,0.0014680624,-0.32408804,-0.082654,0.068168566,0.21240984,0.44211134,-0.67031026,-0.3008272,-0.2874934,0.28286347,-0.19073346,-0.0025143623
712,0.40050274,-0.37165317,0.050001264,0.5219,0.4564669,0.8397895,0.22997057,-0.14280981,0.43737352,-0.21564329,-0.662058,-0.84108466,0.10112059,-0.6508479,-0.87178856,1.2036481,-0.569126,-0.57204634,-0.39216536,-0.09270185,0.40254718,1.0495645,0.79872346,0.62202644,-0.16623557,-0.2037074,0.32982916,-0.052884936,-0.24432974,0.91582084
713,-0.056431018,-0.51868045,-0.056347445,0.4000851,0.4074381,0.7499447,1.3945932,0.38253236,0.8001944,0.612627,0.18539715,0.30654323,-0.13949463,-0.2337016,-0.555062,-0.16280872,-0.18474701,-0.103170395,0.32896578,-0.29324237,-0.013848826,-0.86729884,-0.23922229,-0.32119215,-1.0256027,-0.010054544,-0.45922464,-0.0121034905,0.3153388,0.14501692
714,1.2754985,0.66599286,0.34066677,0.007414639,-0.26162618,-0.13349718,-0.50097245,0.63562906,-0.083170176,1.4222395,0.72769487,0.56796414,0.3488052,0.25515172,0.30833578,0.7713753,0.6912776,0.4579636,0.6272187,1.9019294,0.18488061,-0.38589975,-0.20988101,-0.34788275,-0.2628603,0.011139393,0.03300506,0.20681301,0.031238854,-0.08023614
715,-0.38342518,-0.6344787,-0.13331681,-0.95782244,-0.050053358,-0.5652911,-0.7473265,-0.5548873,0.24287254,-0.5524564,0.36146164,-0.15997529,-0.2821461,-0.5106915,-0.48148292,-0.14493746,-0.4886021,-0.27388424,-0.35346472,-0.3203223,-0.2702794,-0.5726037,-0.30746964,-0.22931099,-0.5772282,-0.030375361,-0.23591322,-0.15179282,-0.46235934,0.08828539
716,0.52546376,0.63364804,-0.03862986,1.0456212,0.5828755,0.796003,-0.18670921,0.58083797,-0.12143788,0.39784965,-0.4835903,0.30553496,2.0801494,2.4100988,2.1455486,2.4380639,1.524615,2.5433683,-0.4607667,0.3252409,0.61724913,0.32773012,-0.055511117,-0.36306006,-0.11416945,-0.60230243,0.034555852,0.15641911,-0.0050408244,-0.16499433
717,-0.73549235,-0.4060272,-0.020493075,-0.81468487,0.051896594,0.4510886,0.5679516,-0.16281706,0.04619533,0.10802195,0.25230226,0.33421308,0.16106173,-0.14291728,-0.37565723,0.13586652,-0.74516934,-0.46476665,-0.18121627,-0.24823663,-0.30716497,-0.26691926,0.41894078,-0.38515288,0.79268974,-0.15470918,-0.32258725,0.3880764,0.511496,-0.12367771
718,0.42417154,-0.23919606,0.1405999,0.13440488,-0.122015536,-0.28188026,0.27320912,-0.017505527,-0.3046599,-0.301257,-0.1351102,0.054721296,0.9248751,0.55206215,-0.13093513,0.3090902,0.11138129,-0.26274356,-0.43955958,-0.6413693,-0.3877076,2.8533127,2.7700427,0.66565454,1.9413567,2.3167603,1.0120034,0.25694475,0.01771664,-0.17557442
719,0.5801936,0.16907883,-0.15070435,-0.055988945,0.30178347,-0.34250838,0.017607495,0.20063853,-0.64368534,-0.10553983,0.005191922,0.17348135,-0.20917451,-0.8435494,0.3797248,-0.77280855,-0.048106074,0.13387728,-0.39276767,-0.21690278,-0.2810963,-0.1376859,0.11576379,0.39944208,0.8774725,0.023296744,-0.28517285,-0.19344816,0.5428092,0.24610412
720,0.20952515,0.15701067,0.30394167,-0.11191663,-0.15164626,-0.44858742,-0.28764296,-0.018596292,0.659821,0.96760964,0.29521376,1.2437427,0.30805314,0.58781683,-0.042829633,3.0392697,2.6810007,2.9941444,0.03432907,-0.28004566,-0.0662362,0.22963229,-0.44600233,-1.0098934,-0.4920479,-0.873775,-0.39759448,-0.079064175,0.5798154,-0.21645087
721,-0.18825433,0.32281208,-0.005461186,-0.07180106,0.10858994,-0.0717507,0.43330187,0.15750065,-0.29535124,0.18324059,-0.16830608,0.60714656,-0.21439117,-0.116177924,-0.33005607,0.8552264,-0.6068406,0.38634014,0.068555124,-0.32652596,-0.17126684,-0.06750375,-0.21372402,-0.16489601,-0.12651184,-0.353185,-0.23422047,0.23554209,-0.0019549988,-0.04845485
722,-0.19665378,0.38451353,0.36505604,-0.31684005,0.48348916,0.020953726,0.101501405,-0.21073577,-0.3117932,-0.074799865,0.28756022,0.4488864,-0.55505514,-0.9204853,0.08339265,-0.5034727,0.8621188,-0.16412735,-0.07444179,-0.30422282,-0.33031094,-0.19180673,-0.5068216,0.31337368,-0.20438787,-0.3342602,-0.26175845,-0.36111116,0.2853848,-0.3757152
723,1.660569,-0.02033472,0.114925504,0.021884069,-0.44476044,0.012394369,0.7040144,0.87789786,1.3391769,1.6145201,1.7069274,1.4705529,0.029544234,-0.81074595,0.12403083,-0.045393065,-0.18246156,0.10918,-0.16751221,0.014805615,0.058795154,-0.43294984,-0.14580786,-0.3094188,0.076054096,0.03148496,-0.4146382,0.21404546,0.03103578,-0.21139455
724,0.68583417,0.15614825,-0.086831935,-0.08497429,-0.3488568,0.029021144,0.003244117,-0.15851325,0.9347986,0.41081905,0.4986902,0.18807179,-0.50822085,-0.26333678,-0.17798164,0.38961026,0.010245025,0.03589511,-0.85872334,-0.56412596,-0.096468955,0.5203171,0.09276925,-0.6404523,-0.19654602,-0.41350397,-0.054387227,0.6864297,0.011206908,0.32941008
725,-0.4401893,-0.4399156,0.034916103,-0.57661235,0.2560682,0.2024281,-0.10144207,-1.2791394,-0.07475549,-0.48067617,-0.37854952,-0.30794826,-0.65097815,-0.022430778,-0.2629112,-0.9070763,-1.027525,0.014371499,-1.0813452,-0.14465195,-0.4320976,0.19153589,-0.048594177,1.2275128,1.2069162,1.0830901,1.0192533,-0.4307928,-0.24194539,-0.07283166
726,-1.5280854,-0.020393968,-0.3234471,-0.13235089,0.10027464,0.28078836,-0.14000049,0.08351694,-0.46062994,-0.46171668,-0.61491257,-0.19240071,0.31841373,1.3860403,0.1665802,-0.37270802,0.0938614,-0.47337234,0.38257277,0.79650396,-0.085196204,-0.16815287,0.16452505,0.2384268,-0.057400227,0.47654486,-0.6269492,0.49385327,0.09627192,0.12738544
727,-0.24164999,-0.08758682,-0.61780727,-0.31798828,0.07628533,0.5017736,0.0022796988,0.12676537,0.36537707,0.066694915,-0.22529599,-0.2081122,0.56767565,0.048062503,0.8282426,0.48163342,0.50951266,0.9617688,-0.43543214,-0.2505808,-0.19321084,2.376239,2.000701,0.4507389,1.2103033,0.38080394,-0.16446875,0.284037,-0.053003877,0.32816982
728,0.4858163,0.21202394,-0.00060617924,-0.118884,-0.35989812,-0.29582208,0.51598716,-0.09669513,0.012113571,0.4690992,0.10204923,-0.089255914,0.4292771,0.36605683,-0.24891907,-0.59707725,0.6537629,-0.61325264,-0.2806219,-0.61728257,-0.31806508,-0.2867387,0.9338273,-0.14718959,0.6128948,0.41255122,0.116758615,-0.15010464,-0.054421067,-0.01272133
729,-0.9451765,-0.10261762,-0.08912169,-0.34686232,0.14116377,0.19410789,-0.082066834,0.3507126,-0.19315235,-0.19091794,0.4388353,-0.017901465,-0.39321402,0.077611506,1.2329664,0.4406296,0.15231708,-0.06933548,-0.3267481,0.141177,-0.23811042,-0.46298313,-0.07211071,0.1825419,0.045666173,-0.14506,-0.7708342,0.2053469,0.14664353,-0.44588566
730,-0.17466182,0.31155795,-0.2415479,0.322237,0.9240558,-0.45182183,-0.83489764,-0.33729547,0.22763881,-0.5376361,-0.35240746,0.025226653,1.8250976,0.88181955,1.5041178,-0.172588,0.15813744,0.31062195,-0.46275318,-0.6228329,-0.3908891,-0.11560577,-0.61494833,-0.255621,-0.46437675,-0.2542942,0.46043622,0.51807034,0.048428737,0.091425836
731,0.48357448,0.3024918,-0.30730847,0.45081452,0.1523779,0.7298599,1.6236343,0.7804301,1.2189734,0.44865566,0.15640107,0.3532622,-0.23272648,-0.38923097,-0.51877034,-0.29436898,-0.2879242,-0.07746375,0.30379742,-0.23303668,0.9432452,0.00768058,0.20461029,0.40112445,0.52720606,0.84895486,-0.042877495,-0.17815757,-0.4337905,0.34937632
732,-0.47294614,-0.053009465,0.507437,0.05113399,-0.10501063,-0.33670712,-0.42563903,-0.7958826,-0.5357734,0.14987108,0.3553949,1.1293459,0.2910404,0.19637531,0.01366356,0.059503436,0.479059,-0.88932794,0.5334038,0.34839165,1.1562668,0.20684475,-0.5624558,-0.62587523,-0.08210963,-0.9450604,-0.39831835,-0.18915829,-0.351702,-0.066992685
733,-0.27759367,0.4223427,-0.07673784,-0.058919013,0.1632407,0.27756023,-0.32090002,-0.23558956,-0.2575606,0.18344568,0.18333533,0.07379286,-0.5652406,0.16895723,-0.5289875,-0.3507741,0.19811644,0.39793697,0.26742816,-0.17854455,0.2565179,0.43881595,0.15294912,0.26391932,0.29426658,0.4737357,1.0191945,-1.0553205,0.61111885,0.021263301
734,0.85380155,0.55253065,0.4287235,0.13421911,-0.21100515,0.007658422,1.989892,1.9187754,1.08424,2.6642933,2.2104464,2.0714703,0.3117222,-0.39225048,0.028701007,1.6721759,1.3473926,1.8336098,0.084052175,-0.5180162,-0.28880903,-0.19515315,-0.06396586,-0.36963093,0.2361789,-0.44358286,-0.16679165,-0.24401583,0.17752141,0.21768296
735,0.18301702,0.065010175,-0.031383216,-0.06548327,0.07774164,0.10105792,-0.23201847,-0.063987374,-0.037901163,0.038992167,0.09047738,0.21902716,0.21803474,0.036002994,-0.33663636,-0.058011144,-0.2631696,0.082895756,0.13952595,0.19692487,0.23494855,1.0161254,-0.0430156,0.16781752,0.8151658,0.9275442,0.8866124,-0.19588579,-0.12851423,0.18528056
736,0.25746,0.40991628,-0.23612443,0.26720694,-0.217406,-0.05545789,-0.17710006,-0.9120352,-0.029365897,0.28379425,1.2528077,0.87029463,1.4921393,2.6953819,0.6066093,1.099604,1.2835374,1.6507013,-0.23901758,-0.73704565,-0.08836554,0.5154606,0.8918519,-0.3934311,-0.2589355,-0.30310977,-0.22081347,-0.21377677,-0.71635556,0.1264885
737,-0.04028386,-0.07690436,-0.2024225,0.009689383,-0.06864786,-0.06808877,-0.10617387,0.029810429,-0.11826146,-0.2094581,-0.20460373,-0.108142555,0.06861222,-0.06388867,-0.5002941,-0.35015646,-0.012580931,-0.071237445,1.3590344,2.4091256,2.3263433,0.21083063,-0.013186395,0.27372962,1.0355463,1.2152002,0.875387,-0.064077735,-0.1758022,0.009828553
738,0.76525426,-0.024089724,0.74317074,0.30785155,0.019289643,0.10613416,1.2181804,-0.025471926,0.6296574,1.2800822,1.7692251,0.58995193,-0.44058362,-0.05520749,-0.3246191,-0.43179944,0.3565243,0.025052965,0.39959082,0.2629022,-0.25911668,2.7959354,1.5780627,1.6293439,3.815482,2.7671986,2.8748116,-0.1525318,0.19382253,-0.009070694
739,0.26087058,-0.23597126,-0.37873644,-0.061921656,0.107336104,0.24953008,0.01608777,-0.50301355,0.1774162,0.16431618,-0.890311,-0.71707255,-0.1475842,-0.16074675,-0.5072535,-0.2545785,-0.0037970543,-0.43905485,-0.452665,-0.25503615,-0.17577738,1.5918611,2.9393003,1.1661,0.43672737,0.44057804,0.112890705,-0.17528073,-0.51543355,0.02031529
740,0.18579891,-0.28786486,-0.1392731,0.19774541,-0.4186983,-0.15736884,0.1466443,0.29363993,0.068045974,-0.020241924,-0.43708807,-0.10517284,0.44875073,0.01883778,0.006192714,-0.26643205,0.638017,-0.15453106,0.6814207,2.1935925,0.7694002,-0.098557234,0.3437103,0.18079093,0.6303639,0.9068131,0.68547636,-0.17224053,-0.1302461,-0.2445876
741,-0.1120044,-0.22172809,-0.11986651,-0.32443756,0.06718357,-0.15464884,-0.08699545,-0.40471762,-0.16526666,-0.37132803,-0.027121395,-0.28744036,2.2191467,3.992756,2.8777795,0.029448748,0.92029285,1.5262281,0.34227693,-0.22060335,0.01968816,0.41497502,-0.045345575,-0.92542845,0.35702282,-0.38268957,0.3419927,0.28597835,0.010477692,-0.19520923
742,0.498304,0.5025543,0.24873456,0.16882505,0.07314676,0.20560162,-1.0499648,-0.11693114,-0.57010746,-0.3560146,0.42631012,0.57020557,-0.057980314,0.19311157,0.31475344,-0.1665076,-0.31381378,0.47186357,-0.18814933,-0.5469452,0.007849567,0.24886936,0.644915,0.42920345,0.29647487,-0.062407315,-0.22524866,-0.5978832,-0.33822158,-0.46795297
743,0.6243293,0.48789123,0.18327332,0.20505446,0.24648958,1.4822745,0.23697855,-0.018506885,0.7407866,1.8333472,2.2699947,1.4997151,0.40747344,0.71824324,0.3416484,2.1675231,1.4781013,0.8072505,-0.5079209,-0.60913837,-0.11176586,-0.4132783,0.06379509,-0.2732733,0.019929707,-0.46777672,0.11141831,-0.0015857816,0.33354264,-0.0722488
744,-0.0683676,0.6235433,-0.8456603,0.57887346,-0.643769,0.2444366,-0.36558607,0.8350309,-0.41295126,0.6890833,-0.22929034,0.6309642,-0.05474561,-0.12453459,1.2904059,0.019874573,0.7069554,0.22231609,0.09492901,-0.2382577,-0.4166482,-0.3709585,0.44182444,-0.15035665,-0.32585055,0.06430602,-0.29733312,-0.26641333,0.23416954,0.15811527
745,0.24831256,0.10360804,-0.04026635,0.08634433,1.1658449,-0.16260266,0.13084367,0.113458045,-0.12485869,0.07848826,0.27675155,-0.21769394,-0.035517424,0.06105099,0.96978074,0.32892588,0.6071657,0.593103,-0.009647489,-0.9332454,-0.10203445,-0.1816747,-0.16099784,-0.012171924,0.1919564,-0.3622784,-0.006532222,-0.15644963,0.21584374,0.28879035
746,-0.15031755,0.027364254,-0.26874036,-0.14996853,0.27380824,-0.12853897,-0.0515213,-0.76770854,0.21442217,0.21477473,-0.3303081,-0.71001536,0.04139626,0.4297546,-0.12563042,-0.010843452,-0.39092514,0.55972743,-0.11017364,-0.88531554,0.18624961,-0.49703455,-0.4005941,-0.5605393,-0.42106363,-0.51040816,-0.7320474,0.3814323,-0.29912642,0.70368004
747,-0.20396699,0.57697356,0.27465034,0.32055297,0.17503235,0.36220622,-0.27344024,-0.19135748,0.09101593,-0.42732283,-0.6581538,-0.2551268,1.7194374,1.9746203,2.2006743,1.2640117,1.5816944,1.6740458,0.2508211,-0.48461667,-0.34077328,0.009788537,-0.6159656,-0.22434337,-0.7914338,-0.6230284,0.0721603,0.62547827,0.26967764,0.3694141
748,0.3151145,-0.52605903,-0.16984048,0.020230323,0.10510051,-0.30149955,-0.8132559,-0.3652916,-0.7196248,-0.4304974,0.6592938,0.5743629,1.5861535,1.9503746,2.661404,0.5428997,0.9446608,0.909146,0.41749978,-0.18831003,-0.60854375,0.4197041,-0.41132405,-0.52598834,-0.38338542,-0.5361338,0.04627768,0.90794754,-0.14076936,-0.06799868
749,1.0046825,0.4957409,0.905902,-0.20570576,0.08323747,-0.4140367,-0.44072515,-0.17070389,-0.2175566,0.53828937,0.33098102,0.69854593,-0.6225915,0.053101927,0.022970118,0.14078817,0.09782177,0.08544999,0.38309383,0.5894769,0.52176976,0.23511684,0.93801874,0.44877988,1.1435812,0.6014452,0.6975635,0.19174802,0.13882005,-0.1235196
750,-0.481521,0.27899182,-0.18986395,-0.14647812,-0.14696413,-0.33854365,-0.026975334,0.018755108,-0.3092825,-0.2475181,-0.6274081,0.25046214,0.057474896,-0.1329983,-0.3457201,-0.41867825,-0.7185533,-0.12189275,-0.076463774,0.29169533,-0.1781815,0.71363086,1.2573256,0.0711917,0.620948,0.78626335,0.47577912,0.5857066,0.10682722,0.16523814
751,0.17306933,0.25013077,0.14528048,-0.50170714,0.16076064,0.2161337,-0.07921529,-0.2043499,0.023556925,-0.63600373,0.19353381,-0.21740216,0.23583634,0.13658518,0.79799163,0.023074865,-0.00394216,0.008103088,-0.36679286,0.008102909,-0.64117056,0.017934838,-0.21743593,0.046858132,-0.7249013,-0.025314927,0.28769886,0.37208855,0.019554734,0.13742311
752,0.08928916,-0.030254807,0.30792856,-0.30307433,-0.03420794,0.06567958,-0.0027216673,0.060174998,-0.67371225,-0.76201344,-0.12295997,0.29960135,1.7120264,0.80124605,2.0109727,-0.271621,0.3896309,0.20312414,0.28319323,0.34722584,0.25207156,-0.22744173,-0.17496964,0.058393836,-0.27916932,-0.461599,0.41352862,0.04768855,-0.11254272,-0.18224013
753,1.6904393,0.17824352,0.7562112,-0.17304015,0.26006705,0.6564079,0.21074045,0.25299874,0.66707087,2.0044994,2.460735,1.5297512,0.5840634,0.42763215,0.17466024,1.0820403,1.284996,0.5892205,-0.48324513,-0.5243218,-0.24749655,-0.2704891,-0.21937764,-0.32121915,-0.6598908,-0.4641227,-0.041077495,0.2806838,0.017759085,0.07417491
754,0.3018258,0.040864646,0.4608972,0.70027196,0.6974379,0.17865866,0.028131723,0.080332965,0.28226238,-0.20933764,-0.1049943,0.13699913,2.537769,2.5253,2.453733,1.7721906,1.7078915,1.6283948,0.2909017,0.055161536,-0.23062441,0.037450492,0.19723874,0.025479496,0.18452048,-0.47303787,-0.08904083,0.3879894,0.11146188,0.2353935
755,-0.047992676,0.2093777,-0.22518408,0.16403747,0.11697158,-0.51162386,0.029376805,-0.028649677,0.21443997,-0.35853684,-0.224911,-0.34612435,0.239523,-0.3484148,-0.88604975,-0.28540975,-0.1012869,-0.5502749,-0.6119273,0.1961475,-0.04536313,-0.15509024,-0.1946944,-0.13676825,-0.55095917,-0.6652804,0.311611,0.19638142,0.03470266,0.39761436
756,-0.63213015,-0.2618795,-0.31162685,0.1029993,-0.19560492,-0.19027124,-0.48327184,0.27787048,-0.19183238,0.26615822,0.27977353,0.40053672,-0.24060492,-0.40373605,-0.5859181,0.19082744,0.04386553,0.17929704,-0.5512688,0.34628767,0.06925589,0.19426507,-0.61060816,0.0046429634,-0.1361089,0.10326417,-0.45264995,0.42234695,0.64834774,0.097234495
757,0.052162766,-0.11544043,0.12466572,0.34811142,-0.12656665,-0.6939397,-0.03898272,0.10013002,0.081160575,-0.3457898,-0.73976123,-0.41434938,0.12819383,-0.2165347,0.08388251,-0.44087285,-0.16458076,-0.18001795,-0.9031725,0.31492147,0.15005267,0.52051747,0.4119732,-0.20566826,0.4225741,-0.5997871,-0.47112527,0.06283444,-0.2411507,-0.059189677
758,0.46946344,0.7513365,0.837533,-0.22764495,-0.86168915,-0.54389316,-0.09705567,0.5119483,0.4318002,1.4063241,0.47921085,0.72782964,-0.1347363,-0.4177433,0.043475762,0.11199799,1.1190743,0.5572663,1.2543656,1.3438319,0.94020736,-0.30902958,0.046785355,-0.08345747,0.6220304,0.37027246,0.40222812,-0.10547632,-0.27829188,-0.1484558
759,-0.28357428,-0.83291185,-0.4615767,0.12657082,0.061337754,-0.058935642,-0.6272701,0.16593267,-0.24780017,-0.5060749,1.074444,0.0046369936,-0.12263206,-0.20761204,0.020548046,-0.62100863,-0.3594274,-0.68850464,0.35903043,0.020676851,0.3871706,-0.19284773,0.09049535,-0.056783855,0.12496388,0.61615795,-0.14739075,0.20822814,-0.32535258,-0.021947384
760,-1.1629512,0.20368019,0.48423648,-0.06528413,0.2604177,-0.07197681,-0.40466946,0.21783872,0.33625236,0.15651768,1.4251201,1.6727262,-0.33436015,-0.40584213,-0.28471786,0.021166176,0.6092644,0.16146272,0.42460784,0.20552689,-0.41623706,0.7659478,0.21192092,1.3397232,1.2207414,0.9279882,0.02610138,-0.5829367,0.45653605,0.42439902
761,0.14651132,-0.548771,0.21903734,0.55535173,0.70682347,0.09782317,0.4118783,0.73375046,0.7818811,-0.22624326,0.11479971,-0.32186007,0.44623005,0.32731682,0.17344517,-0.12756151,-0.17109177,-0.48080438,-0.39801252,0.001064539,0.043283314,-0.32590997,0.48798847,-0.027331233,-0.32539785,-0.03521034,0.2645697,1.1049005,0.06276913,0.116592705
762,-1.3901223,0.36264822,-0.5184251,0.022141159,-0.0021052212,-0.2427634,-0.29502404,0.01592495,0.3793317,-0.16276905,-0.0727717,-0.04289639,-0.4316195,-0.6156609,-0.14310452,-0.9167767,0.18863544,-0.5274198,0.49024445,0.061696827,-0.26894206,0.24576735,-0.1655389,0.21464436,-0.32738543,-0.2726738,-0.40015143,-0.110447764,0.27221873,0.09135996
763,2.5271983,0.6016096,0.46488497,-0.22711146,0.3359455,-0.187893,0.1013727,0.53259647,-0.24519181,1.7989428,1.7874337,1.4425753,-1.021376,-1.1028663,-0.66402376,0.66845864,0.72303975,-0.33899298,0.13768786,0.3592877,0.9290276,-0.73673594,-0.08658546,-0.6966954,0.06513238,-0.3956865,-0.24213123,-0.37283337,-0.32909817,0.20093691
764,0.18824768,-0.046251193,-0.22753295,-0.17610162,0.4610776,0.52886117,-0.23386937,0.17946745,0.59659386,0.72359556,-0.09960133,0.18424186,0.24708386,0.8272686,0.123982154,0.74222994,1.0564389,1.152447,0.19392496,0.21911411,-0.16176903,0.44276297,0.097230256,0.5461331,0.47461826,-0.18282175,0.2193896,-0.37190133,-0.04009956,0.37388062
765,-0.80218077,-0.16318291,-0.39483997,-0.36453044,0.2574359,-0.11948007,-0.074031174,-0.115474224,-0.19871397,-0.55778104,-0.78978086,0.1527259,0.35225007,-0.26278532,0.24021047,-0.07742137,-0.23405945,-0.24032797,-0.8140334,-0.54457533,-0.16682813,-0.4090718,0.08379093,-0.28788197,-0.374837,-0.53789943,0.6385794,0.42259738,0.107127145,0.7946997
766,0.66820645,0.25342363,0.13088351,-0.5696398,0.20852584,0.6225996,0.14138389,-0.09353101,-0.11389735,-0.016473964,0.028409243,-0.38784105,0.224442,0.37039766,0.13543504,0.1895262,-0.21153626,-0.11641325,-0.35936487,-0.22984415,-0.005042076,-0.4847107,-0.54119384,-0.010247737,-0.56164086,-0.5242496,-0.4420124,-0.009967983,0.19408995,-0.1256235
767,-0.3215923,-0.26746467,-0.6549561,0.17387955,-0.8328514,0.0055479407,-0.13930821,0.3357542,0.7214152,-0.09318662,0.3838083,-0.021014988,-0.039868206,-0.50403416,0.029852748,0.17752492,0.6154248,-0.33877933,0.58740103,0.47476012,0.16350734,-0.30631018,-0.1634891,-0.32090485,0.79257864,0.21221542,0.37869558,-0.23372003,0.12606761,0.050168533
768,0.34463444,0.39976716,-0.6298468,-0.2640922,-0.064145364,0.33490583,-0.16535601,-0.034598485,-0.30867094,-0.2874025,-0.017994404,-0.42873856,-0.67982775,-0.5111401,-0.5929742,-0.5839123,0.4258377,0.2570854,0.28299582,-0.5769452,0.60204375,0.13476181,-0.42387182,0.18303001,-0.0632911,0.19172917,-0.37556183,-0.17240226,0.021173626,0.340449
