,2h(-7),2h(-7),2h(-7),2h(-7),ma(-7),ma(-7),ma(-7),ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),2h(-5),2h(-5),2h(-5),2h(-5),1o3ol(-5),1o3ol(-5),1o3ol(-5),1o3ol(-5),2h(-5)+1o3ol(-5),2h(-5)+1o3ol(-5),2h(-5)+1o3ol(-5),2h(-5)+1o3ol(-5),ea(-5),ea(-5),ea(-5),ea(-5),eb(-5),eb(-5),eb(-5),eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),PFO,PFO,PFO,PFO
1174,-0.46085498,0.18242028,0.2997742,-0.027444035,2.3773468,1.7040852,0.21643022,0.42695436,0.21812145,0.44712037,0.14597085,0.2044658,-0.49793652,0.10253582,-0.16925049,-0.3842184,4.8079214,2.6253629,1.9281938,2.9771748,1.0716254,3.2694297,2.122844,1.074833,1.8484746,0.32722577,0.8659738,1.1031764,0.40535903,0.013709366,0.16076933,-0.1293517,-0.62225777,-0.40084922,-0.04535994,0.2843672,0.0066768527,-0.08555311,-0.034793496,-0.1872018
1175,1.900257,1.6568105,2.5547755,2.6159863,0.39142352,0.7852099,0.70935565,0.4298837,1.0448548,2.0992785,2.4649398,1.5340741,0.85980725,1.042141,1.6736801,1.9072881,0.7970339,1.7679543,0.68293095,0.6039941,0.48725802,1.5284684,1.7728571,1.4106444,0.10414848,0.88208306,0.5140995,0.18055785,-0.082513094,0.10603863,0.106485546,0.09539473,-0.01475513,-0.10512161,-0.15872937,-0.18252143,0.81291807,0.5826329,0.4033452,0.28503132
1176,-0.17994986,-1.773854,-0.034712076,-0.033210635,0.7568805,0.4841378,0.31193745,-0.052956104,0.6468128,1.0236154,0.07114345,-0.34580103,0.7713033,-0.24480182,0.15481347,0.36362535,1.413429,0.72438395,0.30947524,-0.19645616,1.3962786,2.3963344,1.7454448,1.3847117,1.9011807,1.9065254,0.8669912,0.49758458,0.35217035,0.29086185,0.20491701,0.23220971,-0.13444933,-0.026308924,0.19206727,0.016981661,0.20769425,-0.05770731,0.52705985,0.054932445
1177,-0.43437546,-0.28090996,-0.16467552,-0.19191773,-0.043009102,0.09263253,-0.13980429,-0.056604564,0.061388537,-0.4076926,-0.091830984,-0.091053545,-0.039925817,0.47306734,-0.12725091,-0.33155277,3.6075861,5.1126313,5.768951,1.5463631,0.91117746,0.80139536,1.0625069,1.7523848,0.31511945,-0.16162428,-0.11936346,0.35561526,0.021109402,-0.38837793,-0.05446601,0.013248995,0.17965235,-0.087759316,-0.085542254,0.15782663,0.010032788,-0.19497856,-0.13263632,-0.024705827
1178,0.13548827,0.0010652691,0.70394814,-0.027013779,-0.022895575,0.21409464,0.56814885,-0.06191814,0.1225754,0.20059189,-0.06564212,0.33727175,2.3817005,0.83157825,1.5780736,0.40462363,-0.32438344,-0.12274444,0.16425821,-0.5234113,0.711329,0.61117846,0.50192493,0.9301343,-0.015928537,-0.24527383,-0.1526095,0.046382904,2.6450572,0.833461,1.0939364,2.7671127,1.411284,1.3741062,2.1694055,1.9712017,0.4245332,0.33255088,0.10006702,0.14255494
1179,0.1860807,0.4340471,0.076495975,-0.19155572,0.42204055,-0.14245051,-0.17448898,-0.25873607,-0.5673884,-0.16239274,-0.067766346,-0.5420911,0.25272322,-0.44041073,-0.17832771,-0.6482012,3.5699184,2.5928788,1.6460177,1.4506862,-0.35967657,0.83884436,-0.09354651,-0.19430748,-0.56842965,-0.36054525,0.035998315,-0.2086877,-0.77387935,-0.56712806,-0.5727654,-0.069706425,-0.61581963,-0.27782258,0.28229976,-0.05454489,0.7110764,0.20729053,-0.08833134,0.16699691
1180,-0.37203342,0.07324177,0.12792057,-0.61164665,-0.28207564,-0.4595523,-0.2827865,-0.77046704,0.007881165,-0.10518488,-0.0192466,0.033673108,0.098234296,-0.2947552,-0.08238253,-0.049360633,-0.27223966,-0.36934268,0.06865853,0.15127084,-0.8424551,-0.5772385,0.21721643,-0.25967628,0.1403684,0.51247066,-0.30409953,2.7733352,0.016596556,0.0756205,-0.5403141,-0.40225247,0.6379822,-0.08831978,0.20339298,-0.13734531,0.88030934,-0.27087498,-0.3585105,-0.05781001
1181,0.10184169,-0.15623604,0.037391424,-0.20254591,-0.034681678,-0.2697076,-0.084834576,-0.056218505,0.10664131,-0.066085674,-0.06007731,-0.14360309,0.11851922,0.18752027,0.0389089,0.084898174,1.2732816,0.1802406,0.5228756,0.16101196,1.2251273,1.4623302,0.6510187,0.62788105,1.8233925,0.70128256,1.3719978,0.303861,1.347594,1.3160053,0.35959077,0.87541723,1.2677438,0.22852758,0.42204916,0.57446885,-0.5601237,-0.44808388,-0.054851033,0.034904838
1182,-0.32717544,-0.2996217,0.32759172,0.31485352,0.42052305,0.4805677,0.030787587,0.37969857,-0.458863,-0.22998029,-0.62510073,-0.06804971,-0.1896917,-0.43752325,-0.21850611,0.25237912,-0.3320614,0.15205799,-0.5408999,-1.3438807,-0.21139616,0.37528932,0.26391447,-0.44953668,-0.4927392,-0.22723427,-0.6362467,-0.17783871,-0.052236736,-1.2824634,0.17722017,-0.44419503,-0.26706287,-0.10224402,-0.33735436,0.026463836,0.09932163,0.4214933,-0.37252134,0.21070762
1183,-0.15792084,-0.14185977,-0.12886412,-0.1336518,0.35381114,0.3307647,0.23951694,-0.00030332804,0.70250845,-0.015468478,-0.4241913,0.14768288,-0.17489117,-0.3567271,0.6045201,0.1044305,-0.76263475,0.14769657,-0.26444978,-0.54850936,-0.47963554,-0.08710307,0.09899002,-0.37206373,0.012582898,0.41428423,-0.17266718,-0.5905003,0.25275278,-0.1393979,0.11577444,-0.20798638,0.11770797,-0.21713006,-0.038732827,-0.264094,-0.32155028,-0.2863056,-0.34839842,-0.1525344
1184,-0.37618706,-1.0012139,-0.12506074,0.8310942,-0.50563174,-0.13718587,-0.23045424,0.024155349,-0.38880306,-0.47340098,-0.36809558,-0.13924226,0.17139292,0.041282535,-0.21894413,-0.3389428,0.2289012,-0.95009375,-0.59252733,-0.16539043,0.3225602,-0.15062092,-0.16498543,-0.16259305,0.1549448,1.10868,1.503581,0.96390784,0.9165993,1.591561,1.2616986,1.3871267,3.5814588,4.242192,2.2296472,2.7243729,-0.7870051,-0.1657965,-0.35165063,0.26740757
1185,0.34721178,-0.16353895,-0.14981663,-0.18510616,-0.2403295,-0.54175717,-0.39378172,0.03833455,-0.16701122,-0.6334926,0.12991172,-0.054982774,1.0413113,-0.21554725,0.18417501,-0.12959272,-0.29696417,1.5918195,0.2252877,0.38006255,-0.2613016,0.51286215,0.33161572,0.20628655,-0.14694428,-0.3974666,-0.5227101,0.33552876,0.15807,-0.08351982,-0.37613195,-0.37926117,-0.065956965,-0.52093804,-0.34487015,-0.60151476,-0.49509403,-0.032032713,0.53755975,-0.023070574
1186,-0.2139529,-0.13694423,-0.8763021,0.20764431,0.26889068,0.1317718,-0.072854,0.27107966,1.8362988,0.7797025,0.4261425,0.27897125,0.026457936,-0.27783513,-0.56318855,-0.19124693,-0.0764637,-0.6211484,-0.48342925,0.34667495,0.16805568,-0.5581481,0.24715225,-0.070972264,2.2628455,2.8961115,2.9205227,2.7151747,0.34080303,-0.2604009,-0.16932255,0.06366187,1.6077825,2.000125,1.9408646,1.6202993,-0.6443888,0.049431145,-1.0434947,-0.1002357
1187,-0.047365367,0.28334725,-0.1683971,-0.09458846,-0.6147095,-0.23626375,-0.17355013,-0.081519514,-0.6334278,-0.22975963,-0.63763237,-0.028522432,0.14449555,-0.032242954,0.16452801,-0.25702557,-0.017277494,-0.8676392,0.06907523,0.0067935586,-0.7203103,-1.0148588,-0.7947701,-0.25332683,-0.06573725,-0.21111894,-0.27946433,-0.6058601,-0.8773276,-0.07242322,-0.1007458,0.11758722,-0.022821128,-0.12714745,0.27808207,-0.14318204,0.21897745,-0.19273639,-0.38990495,0.52315855
1188,0.43688238,0.41732353,-0.12805831,-0.35290134,-0.79304457,0.27133602,-0.24536017,0.037810206,-1.027127,0.07251531,-0.32893828,0.22521624,0.36141795,0.2719407,0.31803185,-0.42862007,-0.34351534,-0.10810441,-0.21503264,-0.0466125,-0.011502504,-0.62966657,-0.3999434,0.02996242,-0.17139068,-0.20664382,-0.40660205,-0.022393644,-0.087103486,0.02440545,0.041134894,0.6543333,-0.6704487,-0.42433304,0.06563383,-0.009362996,0.5559606,0.04513403,0.12486285,0.273133
1189,1.0686817,0.26207593,0.45895612,-0.2861752,0.24837965,0.3971918,-0.006608367,0.21851435,0.6285295,0.48629946,-0.0035910904,-0.18044996,-0.29845482,-0.10759918,0.3266068,0.6084245,-0.31684002,0.07190538,0.3342411,0.46831766,0.610504,0.34829998,0.32041076,-0.17723155,-0.34113824,1.5620958,0.17802092,0.058490396,-0.10864076,0.23294154,0.21493374,0.38419035,0.58249295,-0.043947212,0.12019336,0.024041355,0.1167375,0.62701285,0.13848847,-0.36656907
1190,3.3418887,2.6329393,0.9515574,0.82796526,0.033671618,-0.39272913,-0.04287994,0.037555218,0.45697662,0.4304947,0.04633844,0.08765626,3.286849,1.4509817,0.70928437,0.31048736,-0.043169837,-0.35751402,0.12531132,-0.110703886,1.3829547,0.7734131,-0.11431396,0.26860744,0.804654,-0.1437293,0.44792187,0.19775748,4.15296,1.9111118,1.1569693,0.9581548,2.7446752,2.0090618,0.9981766,0.8644811,-0.046430826,-0.13340946,-0.058269978,-0.03422731
1191,1.6978424,0.29421306,0.038618743,0.11171922,0.40655106,-0.24390593,-0.124107,-0.42959097,0.43032265,0.41968635,-0.36086407,0.1920731,0.44950855,0.27184117,0.32564855,0.0044100285,1.1549194,0.15848099,0.03240329,0.19382304,-0.5213336,0.2543026,0.6509003,-0.066957176,-0.31968704,-0.604529,0.21109241,-0.0715312,0.65737855,0.1282326,-0.04466459,0.07435483,-0.9923268,-0.021316707,-0.01606065,-0.19876254,0.42333853,0.006783128,0.20571288,0.08776653
1192,0.13461632,0.0995277,-0.37612382,0.8004476,1.0491693,0.5451186,0.51594436,0.59043705,3.7845852,2.3598664,1.4543215,0.8740937,-0.06773043,0.39682397,-0.27248433,0.15346962,-0.33994418,0.13472983,0.2068727,-0.041645408,-0.16230619,-0.42925155,-0.23512626,-0.23808894,0.015830398,-1.1727327,-0.15601397,-0.4282788,-0.11847311,0.013487384,-0.28768286,-0.06043279,-1.0940896,-0.25055856,-0.3049349,0.108116776,0.21783713,0.120094836,0.2580766,0.068290785
1193,1.3824141,1.3727463,1.5575643,0.4306414,2.1603458,1.3547736,1.3936207,1.4153893,1.0976738,0.9477234,2.287879,1.2677549,1.5178053,0.9746943,0.8083448,1.8982236,2.1033244,0.9138635,1.3713446,0.9383646,0.99055517,1.159302,0.6595098,1.1206061,3.2470784,3.0069194,2.1421375,2.21504,0.8033892,0.9463581,0.8379842,2.0890832,1.180013,0.7492929,1.2796663,1.8910258,0.7790895,1.200351,0.9198342,0.8586811
1194,-0.43277866,0.1393598,0.21367106,-0.21405727,0.6329364,1.145712,0.15000027,0.38451672,0.32884383,-0.22452675,0.053434163,0.22498792,-0.46999776,0.10257378,0.1999371,-0.040435553,-0.03146851,0.5819754,0.31596124,0.05136013,0.006767094,-0.12216273,-0.06976712,0.078727424,0.09470451,-0.067166656,0.023680568,0.10842115,0.25623226,-0.08504219,-0.23765028,-0.2071616,0.19812286,-0.1577771,-0.05601862,-0.046213746,0.25801992,-0.07692163,-0.64437413,0.03796205
1195,-0.11487821,-0.07135016,-0.14595968,0.33788553,-0.25296658,-0.6833599,0.056835175,-0.544804,-0.16230965,-0.4992705,-0.72770196,-0.36705792,-0.19331765,0.01247263,-0.365678,-0.15015125,-0.1719611,-0.43799818,-0.05363872,0.37606108,-0.5131805,-0.7122664,-0.08760762,-0.67818284,0.14767826,-0.009041607,-0.12306517,-0.009076156,0.09435417,-0.67779577,0.14253527,0.13916329,0.19182083,0.0007109642,0.23568606,0.2283802,-0.58969617,-0.34041613,-0.5305405,-0.21572204
1196,-0.092285454,0.089209944,0.4127528,-0.1541163,-0.08656967,0.3286819,0.2212567,0.24985324,0.101558626,-0.39317372,-0.38749748,-0.42715693,0.2797562,0.081457436,0.046825286,0.14342692,-0.23758847,2.5819435,1.0702747,0.24432425,0.44234973,0.99030817,1.2912363,0.2951206,-0.14535236,0.557269,0.6198514,-0.42709184,1.2970477,1.2886487,2.741494,1.0989769,1.0246062,0.09980559,0.439542,1.6797397,2.0747263,-0.9689413,0.110209405,-0.22195439
1197,0.24987811,-0.056278825,0.4398328,-0.2675823,0.13311791,0.10651776,0.8500954,-0.4332932,-0.08898783,0.1322071,-0.31689668,0.029571354,-0.32565975,0.12546957,-0.14913934,-0.06488858,-0.2003572,-0.4935201,0.06882852,-0.15819865,-0.15441346,-0.35083073,-0.1090478,-0.10737577,-0.8258468,0.18291607,-0.20262182,0.13079673,-0.24942076,0.18962716,-0.10968864,0.08173239,0.13135266,-0.01817894,-0.020932913,0.009891033,-0.061353147,-0.0748096,-0.20960575,0.119812
1198,0.5877913,0.16130584,0.5922485,-0.3731317,-0.10565758,0.05917834,-0.15729412,-0.26580268,0.042442262,0.11545271,0.06411728,-0.059611976,1.0403322,0.14857575,0.56258345,0.4889657,1.3184273,0.643918,0.9852902,0.6514957,2.7896056,2.4122074,2.9578745,1.9860737,-0.57929295,-0.37101817,-0.036465496,-0.29051214,-0.31219319,0.05066681,-0.34650367,0.019958228,0.10947138,-0.266922,-0.15516739,-0.08678338,0.3472559,0.18591946,-0.055201948,0.09926078
1199,-0.25713202,-0.4093302,0.11688638,0.1522612,0.13716042,0.58958244,0.23617809,0.18687415,0.12238896,-0.19211805,-0.035617113,-0.024008334,0.0015938282,0.23776817,-0.20286171,-0.23889136,0.04844284,0.45339012,-0.014264718,0.068027824,-0.010285497,-0.14654246,-0.32630983,-0.20736252,0.21014929,1.4066143,0.7548897,0.39707333,2.5719352,2.6936693,1.9866872,2.5679216,3.2414908,1.9689655,1.0086745,1.2965152,-0.6576495,-0.032892585,-0.360893,-0.25710797
1200,0.56401026,0.33683404,0.64609605,0.23804606,3.4299874,1.4721568,1.3571539,-0.26614782,0.98868096,0.12077649,0.5175571,-0.20235968,0.13946725,-0.54689264,-0.57953227,0.46725678,0.15898731,-0.28945762,-0.5385967,-0.20411514,-0.32997096,-0.048666924,-0.28578237,0.44148108,-0.65424013,-0.43357867,-0.045919865,0.38021266,-0.103729784,0.24595807,0.403039,-0.03101489,0.06761664,0.11574943,-0.18383545,-0.76517737,1.5418918,1.016305,0.5417141,1.171654
1201,-0.29463258,0.0898993,-0.43775687,-0.27971256,-1.2065116,-0.111209095,-0.36727592,0.41045165,-0.88913774,-0.016114563,-0.6715964,-0.2923173,-0.22374809,-0.51123077,-0.53671026,-0.4187477,-0.03813988,-0.44343016,-0.063803524,0.034435064,-0.9192453,-0.66102856,-0.90944123,-0.3119887,-0.10562205,-0.045849293,-0.08939135,-0.38732415,-0.2831598,0.050814226,0.38983142,0.44461313,-0.37703437,-0.14569265,-0.35893506,-0.0071748495,0.25625706,-0.55470324,-0.0079610795,0.31885296
1202,0.53212655,-0.665814,0.99061376,-0.08011882,0.18608272,-0.5382066,-0.18292814,-0.51563615,-0.46284062,-0.4527906,0.8680855,-0.25198025,-0.63418895,0.30797106,0.4358163,-0.47511935,-0.61445403,-0.08901477,-0.61233425,0.16007823,-0.41498476,-0.28460786,0.32190743,-0.0977622,0.1988439,0.28329447,-0.2463566,0.10405302,0.034770876,-0.65492254,0.42996204,0.46156216,-0.23491746,-0.4256546,-0.374318,-0.42159674,-0.43372098,-0.09866476,-0.019181646,-0.10424361
1203,-0.093693495,-0.20596352,-0.30356133,0.3899162,0.63683325,0.101204485,0.062649876,-0.2772058,0.34721306,0.30633244,0.04695317,-0.21260858,-0.48085427,-0.09371969,-0.05517757,-0.28423983,-0.23585932,-0.060030818,-0.55268645,0.03334254,-0.21409225,0.06468436,-0.053667426,0.17077309,2.4808166,1.5651712,1.5724382,1.9456766,0.269378,-0.106678545,0.1414442,-0.13554323,0.9350389,0.59521747,0.5898045,0.27330217,0.052018523,-0.31892782,0.05171442,0.032977223
1204,1.7620044,0.33743823,1.4141233,1.3048064,0.61033785,0.23185176,0.4106473,-0.043273106,2.3579037,2.2141814,1.9536581,2.7270472,2.3436785,1.680571,1.9328735,2.2342153,-0.51404536,-0.40309757,-0.2722448,-0.38830483,0.5293385,0.8193432,0.2274936,0.84176797,3.2773528,1.5755744,1.3429904,1.6693975,0.55667573,0.17173862,1.0152656,0.3327711,0.9009433,0.8018519,0.47406042,0.77969855,0.3229595,0.019225001,0.65870106,0.52860224
1205,-0.12073457,0.028329015,-0.08002609,-0.12126899,0.035311222,0.15529108,0.029811412,-0.13609761,-0.17844376,-0.17485783,-0.18916881,0.006387949,0.013238668,-0.28989324,-0.118949294,-0.09126645,0.33115745,-0.32897615,0.047340333,-0.07367319,-0.3094828,-0.31956542,-0.16944766,-0.2605932,-0.5413176,-0.22425589,0.024766147,-0.04350257,-0.2782325,-0.15875164,-0.14665407,-0.20055862,-0.27502406,-0.15609032,-0.15646392,-0.135299,0.086046636,0.01830019,0.078665406,0.010226905
1206,-0.4295286,-0.31272262,-0.17333835,0.5732876,0.009713769,-0.40962818,-0.2969373,-0.062695675,-0.12537599,-0.07995139,-0.4310593,-0.12892225,-0.18375832,1.1759354,0.2604919,0.5118885,0.099871695,-0.19064707,-0.18451746,-0.09238255,0.14563262,-0.00997135,-0.44233418,-0.23614532,0.51502395,1.1426125,0.3991232,0.5318489,0.008225888,0.25794563,-0.8436192,0.30318484,0.5309056,0.41200858,0.49164134,0.8480326,0.01947093,0.68833554,0.14513826,0.072298646
1207,0.572268,0.07110837,0.07882607,-0.03742665,0.2647627,-0.012748871,0.00892216,0.3262076,1.1868396,0.63539845,0.65500504,0.13743728,0.56895286,0.14426875,0.15469432,-0.14880061,0.6524713,-0.5526954,0.41182947,-0.074937105,0.59596527,-0.102056324,0.023259103,-0.31667113,-0.13723749,0.40278476,0.28351963,-0.2363761,-0.31570902,-0.11376804,0.22416186,0.21222582,0.7488438,0.97373164,0.30666894,-0.26778638,0.114728466,-0.25855005,0.0821957,-0.088463545
1208,0.6810167,1.157406,0.06479305,0.855209,-0.114369154,-0.202355,-0.1750868,-0.07338014,-0.44788033,-0.03308326,-0.38392788,0.21936482,0.12382418,-0.19030929,-0.0725708,-0.25697762,-0.25855896,-0.8017048,-0.26877683,-0.41879767,-0.52449775,0.23800635,-0.5426688,0.35278788,0.37289327,0.99341536,0.92669153,0.42687517,0.63635296,0.381616,0.7719954,0.7583814,-0.09332991,0.3510389,0.21419337,0.19559342,-0.22016823,0.024106815,0.01959014,0.4689091
1209,0.044846117,-0.1265171,-0.24877132,-0.00040653348,2.9364717,4.3729935,2.926203,2.7021945,3.2716691,3.8806129,2.5065618,2.8792331,-0.39963588,-0.16355574,-0.11182922,-0.08745073,-0.07989156,-0.3879521,-0.16639411,-0.3011468,-0.039789915,-0.17331153,-0.11208817,-0.38397652,0.061305642,-0.18836206,-0.00017356873,-0.12494646,-0.050296515,0.7879613,0.05417517,-0.22991072,-0.14403433,0.10524681,0.28007665,-0.06419887,0.26979494,0.33702308,0.68102455,0.19635499
1210,0.08028102,0.05030486,0.20075616,-0.11701584,0.5751939,0.06335719,0.08363187,0.091156244,-0.4257922,-0.09894593,0.055303752,0.063812554,-0.37962365,-0.18193634,0.16210592,-0.36000803,-0.5590714,-0.24193245,0.09193945,-0.00793463,0.03706026,0.053375214,-0.03499013,-0.0027022958,-0.40065932,-0.40252084,0.03253025,0.014713883,0.3678112,0.49455786,0.09943867,0.25473827,-0.092884004,0.039709926,-0.23993762,-0.16893142,-0.0642688,-0.034003586,-0.10644317,0.13981307
1211,-0.02710855,0.064542115,-0.16126078,0.05487615,1.3968644,0.035853527,0.17778915,-0.0381276,1.3620477,0.91196907,0.3455978,0.1529082,0.8925452,0.20567587,-0.16267332,-0.06994045,0.35469258,-0.25047395,-0.14282817,0.14831454,0.01785466,0.18922243,-0.04158193,-0.30167922,1.7514944,0.6198306,0.62587637,0.22302645,0.72291696,0.16221747,0.045800984,0.16595852,1.8086302,1.2909646,0.93048644,0.55309623,-0.14747036,0.061472535,0.09257525,0.027234793
1212,-0.6242624,-0.5080813,-0.63714993,0.055783644,1.0666814,0.8916488,0.354178,-0.2550096,0.26332626,0.41785544,0.009533495,0.9786872,-0.379284,-0.1864081,-0.682977,-0.59868145,-0.08749464,-0.37499344,0.08112627,-0.3088103,-0.03226745,-0.5348213,-0.29212585,-0.5800044,-0.45133322,-0.86927855,-0.3469907,0.2174933,-0.42764297,0.3871266,0.14305717,-0.0051112175,0.48445338,-0.2566534,0.7542519,-0.1849278,0.14195538,0.29153448,-0.063528925,-0.2213921
1213,-0.19442451,-0.07505611,0.0058429595,0.2994998,-0.75997806,-0.06962827,0.058344074,0.39581928,-0.5655594,0.3123532,-0.5840019,-0.50693685,-0.32698184,-0.34139955,-0.04544188,-0.009918392,-0.3290687,-0.36528236,-1.3016385,0.22218892,-0.2354913,-0.29640096,-0.616446,-0.7406839,-0.050539315,0.17732571,-0.51750875,0.22223562,-0.56784487,-0.08543714,-0.28503042,-0.05836237,-0.018280387,0.37249732,0.5137108,-0.4924265,0.24159324,0.06723346,0.10783279,-0.024802133
1214,0.63856554,0.63164246,0.24470884,0.22304541,0.95628613,0.17481944,-0.012463808,0.027896464,1.2295743,0.27092797,0.18089122,0.5800573,2.27539,1.7289817,1.0503317,0.8786904,1.4465144,1.4745404,1.1693084,0.28873402,0.7838852,1.3047957,0.9104192,0.40633264,3.9600713,4.0698056,2.6459422,2.0783138,0.21557897,-0.13388425,-0.12718032,0.21239728,2.1708145,1.1948705,1.5055983,1.2686607,-0.4309439,-0.49567896,0.059212327,0.17538041
1215,0.12727827,-0.45724812,-0.5126439,0.243957,0.02235251,-0.07769838,-0.34823823,0.10213602,0.061552763,0.27564892,0.6325367,0.42660117,-0.30427113,0.12778196,-0.20180203,-0.3874743,-0.17397988,-0.2747091,-0.16019312,-0.14862773,-0.08794129,-0.41502258,-0.23148209,0.258044,-0.066268206,0.3457316,-0.021440148,0.12568101,-0.053179353,1.0202751,-2.3009129,-0.081032306,-0.6321408,-0.27648684,0.21262902,0.1975285,0.16975099,0.13259259,-0.059003413,0.15960014
1216,0.099903256,0.5074003,0.09081167,0.27073312,0.31167114,0.587954,-0.16754034,-0.12912577,-0.78309846,-0.0061117113,-0.1754762,0.19543165,0.12930954,0.11741245,0.02771455,0.32736477,0.48426777,0.028895676,-0.17078535,-0.008250833,-0.19103181,0.18434304,0.26503927,0.29429102,0.13991046,0.017608002,0.010448426,-0.25337347,-0.07290703,-0.3181717,0.23183146,-0.21197045,-1.0938854,-0.020768166,0.055455625,-0.20933056,0.023439169,-0.2643417,-0.09634712,-0.32720244
1217,0.5034648,0.1518538,0.07861875,-0.06604901,1.5426009,0.093464315,0.02955079,0.34712404,0.28350267,0.3681927,0.627297,0.6220359,0.62425613,0.2913651,0.46468908,0.4400571,-0.48669797,0.30785722,-0.48091877,-0.62233037,-0.06289013,1.0440305,-0.5067612,-0.6921805,0.302038,0.065838285,-0.33317044,0.10822272,-0.16154075,0.09807359,-0.33391422,0.79722834,-0.09135556,0.28374162,-0.17827243,-0.46943337,0.0031661391,-0.41312423,0.22556031,0.17975986
1218,-0.8262822,-0.11149967,-0.23877731,0.23829928,0.7365695,0.22994629,0.09970024,0.31592497,0.12884302,0.31861788,0.1760599,-0.02339995,-0.13294393,0.21322003,-0.0024815798,-0.5261298,0.017918587,0.27191272,-0.27088588,-0.6760761,0.005976796,-0.54631937,0.10648662,0.619285,0.31802744,0.21705116,-0.26866677,-0.6390456,-0.07474905,0.6855665,-0.052652,0.23615956,0.1922131,0.43998435,0.4072424,-0.33677363,0.079209626,0.81346774,-0.27745312,0.9605932
1219,-0.13350822,-0.08750525,0.0155828,-0.026776794,3.185804,2.580668,1.3895402,0.6122461,5.218868,2.3548176,1.3797926,1.1716374,-0.18932867,-0.18293676,0.15581614,0.16029298,0.11779727,-0.24432483,0.09995437,-0.16504392,-0.075799674,-0.14820027,-0.27454585,-0.34015545,2.2773185,0.7906389,0.6115254,0.49577802,0.06686959,0.0135062635,-0.089413255,-0.041538984,1.7258422,0.8386953,0.5333168,1.5856287,-0.41961038,-0.033040524,-0.13982627,-0.28904358
1220,-0.4754153,0.46917439,-0.54215354,0.08695647,-0.028078794,-0.35883486,0.17169821,-0.13251764,-0.11468291,-0.086580455,0.9100559,-0.38237965,-0.103785396,-0.2552796,-0.59479237,-0.5662905,-0.10529244,2.1206155,0.278212,0.71443063,0.10166347,1.1567578,-0.2662121,-0.21250367,-0.06616211,0.027316034,-0.085649446,-0.42083162,0.073723316,-0.1368455,-0.34865385,0.74272114,0.03705871,-0.17980781,0.16182637,-0.63889855,-0.1074515,0.41938603,-0.24169233,-0.17793453
1221,-0.23734131,-0.08270362,0.0035226382,0.10478473,-0.09233177,-0.32506725,0.014349431,0.22804229,-0.18280184,0.12608999,-0.08096939,0.26098347,-0.32878506,0.14080948,-0.12460008,-0.048649073,-0.20699447,-0.3939786,-1.1093893,0.07829642,-0.039034605,-0.048247814,-0.04581952,-0.15036607,-0.15324616,-0.10147363,-0.104031384,0.019947112,0.39510602,0.13450827,-0.3033526,0.065953314,-0.3849565,-0.22364622,0.46299797,-0.34129244,0.017948091,-0.070871234,-0.16819246,0.23019284
1222,1.1193762,0.9220742,1.0278336,0.4905932,0.66734344,0.13617621,0.44564486,-0.061290383,1.6330341,0.9644934,1.0367377,-0.3498063,-0.63367736,-0.7068338,-0.42174459,0.41575122,0.33026123,0.34545597,-0.14960527,0.5272281,-0.5686721,-1.136817,-0.03436312,-0.09561406,2.0424254,1.4339706,0.89312094,0.15664425,-0.22810023,-0.15838176,-0.20970778,-0.27467483,-0.32479605,-0.29333878,0.6600094,-0.48536527,0.16843763,0.4067918,0.20384683,-0.32870114
1223,0.03394404,0.004491806,-0.029575288,0.028443366,-0.0017037988,-0.061640024,-0.03306672,-0.69830275,-0.05157712,-0.07294765,-0.043298125,-0.268427,-0.08087161,0.03411132,-0.0652034,-0.020185769,-0.12612072,-0.0040597916,0.05212778,0.00094121695,-0.032270193,0.014336407,-0.031058699,0.08277142,0.12630454,0.06642437,-0.0037764907,0.7172942,-0.04562831,-0.08562681,-0.071054205,-0.08255105,0.0044947267,-0.033869326,0.03237,-0.006934583,1.8856299,0.08414823,-0.011102498,0.024479652
1224,-0.5130334,-0.39082444,-0.5764964,0.40776545,-0.5552107,-0.26173794,-1.1306992,0.51251656,-0.24467105,0.13009462,0.081799105,-0.6034262,-1.4976885,-0.5993202,-0.56810164,-0.23795033,-0.5540863,0.16406934,-0.7732422,-0.41463915,-0.35697505,-0.88389397,0.20645094,-0.32314456,1.6033193,1.9186856,1.7593716,0.9075441,-0.45378816,-0.14076927,0.62681353,0.56580585,1.818295,0.9960907,0.6163889,0.24747564,0.19590089,0.19823754,1.5219429,-0.021540098
1225,0.50116175,0.034279108,-0.3203714,0.12275772,-0.038282156,0.028618066,0.39269227,0.08188856,0.09684515,-0.55667835,-0.36294177,-0.9466983,-0.074383974,-0.47472253,0.044117242,-0.0886098,0.037513256,-0.7338066,0.29867426,-0.6669683,-0.23510122,-0.12039236,-0.58582765,-0.5624001,-0.008805394,0.119766474,0.038666546,-0.29630148,0.39190024,0.27068043,1.1643348,-0.03986398,0.344132,0.7277995,0.5082067,0.43146318,0.4331816,0.1048035,0.13773844,0.72199494
