,2h(-7),2h(-7),2h(-7),ma(-7),ma(-7),ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),1o3ol(-5),1o3ol(-5),1o3ol(-5),2h(-7)+1o3ol(-5),2h(-7)+1o3ol(-5),2h(-7)+1o3ol(-5),ea(-7),ea(-7),ea(-7),eb(-7),eb(-7),eb(-7),ea(-7)+eb(-7),ea(-7)+eb(-7),ea(-7)+eb(-7),ea(-5),ea(-5),ea(-5),eb(-5),eb(-5),eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),Iaa(-2),Iaa(-2),Iaa(-2),banana,banana,banana,Bmix28,Bmix28,Bmix28,PFO,PFO,PFO
733,0.057696097,0.11388846,-0.4408821,-0.030430853,0.35795575,0.736994,-0.08652556,-0.17907576,0.8094754,-0.16316473,0.2949922,-0.25476733,-0.14175177,-0.40067816,-0.14277846,-0.22961521,0.0467003,-0.23262545,-0.29187673,-0.06236267,0.008770466,-0.09790075,-0.10936104,-0.4241789,-0.41249627,-0.16917427,-0.42225873,-0.12915874,-0.059234083,0.07380233,1.2956905,1.0176269,0.7495458,-0.3300769,-0.15751433,-0.087038204,2.0139232,0.4142931,-0.19748244,1.5137392,2.8834257,1.6017714,0.26829976,-0.0929541,0.413224
734,0.3189361,2.2748995,0.19558857,0.7292909,0.07440363,0.48600549,-0.084193826,0.15046515,0.2968619,-0.08985698,-0.6174606,0.2129474,0.24611592,-0.031142026,0.7421273,0.9235265,0.5468334,-0.1662219,0.10899831,0.27091587,-0.26105672,0.57168585,0.28776324,0.1253626,0.27388987,-0.3077088,0.0031007826,-0.05390966,-0.09515917,0.026163727,-0.2460285,0.80783445,0.34012237,-0.13648875,0.22128499,0.09581254,1.3212346,0.54488575,1.087782,0.2577908,0.591243,0.38180947,-0.11835575,0.014064252,-0.21738136
735,-0.63681436,0.65848094,0.7417204,0.1391621,-0.61613494,0.21874398,-0.12931776,-0.08882481,0.24316883,-0.2861717,-0.38077182,-0.008563578,-0.31630683,-0.32387885,0.5124751,0.6769888,1.6932979,1.2475349,-0.121026725,0.070148766,0.5918394,-0.3148178,-0.21590585,0.42111802,0.8978766,0.32095072,0.78173715,1.2688397,0.70697594,0.5142273,0.32735455,-0.5211569,-0.31787094,-0.16343448,-0.18537292,-0.18046817,3.488355,0.35534626,0.49271363,2.0554252,1.308385,1.5954084,0.16103588,-0.535648,0.13285382
736,-0.2324841,0.23722786,0.061364055,-0.4728018,0.00079986453,-0.19208488,0.45340514,0.3269172,0.44954073,0.17511141,-0.08495492,-0.015927076,0.16575742,0.25384334,-0.013921618,2.3635206,1.4669536,0.5417672,0.20299304,0.48535764,0.13574243,2.6290567,1.5884013,0.68102705,0.7902967,0.4150986,0.97192866,0.3950259,0.5029553,0.14288807,0.65018785,0.7663467,0.22174293,0.14920586,0.2585237,-0.26497903,0.5464702,0.44248167,0.28588772,0.6247744,0.6803202,0.37815455,0.0705249,-0.4737903,-0.020172723
737,0.8803153,-0.18959028,-0.10413635,-0.6819422,-0.28465858,-0.3063683,-0.22896072,-0.26090062,0.0011116266,-0.2520727,-0.28181484,-0.050594687,-0.34872088,-0.28219423,-0.16049254,-1.3333448,-0.07676452,-0.031751305,-0.22534084,-0.21023774,-0.13590431,0.6435677,0.24440992,0.14188081,0.23395789,-0.03036423,0.33352357,0.2840364,0.46683392,0.18476748,1.2669523,0.77859247,0.1523971,0.64838755,1.2219883,0.7395667,0.40796208,0.06973255,0.2869075,0.48808014,0.37756723,0.20906752,-0.3611257,-0.15473217,0.06347042
738,-1.0308635,0.267426,0.18068182,0.3829317,-0.11495787,0.029131055,0.4596913,0.057538092,1.4313004,2.1176453,1.9295272,0.6081035,1.6588657,1.7904694,-0.024637314,-0.17759775,-0.24284871,0.2631151,1.225486,0.43858796,-0.022585213,-0.24739006,0.14598188,-0.31140506,-0.028803766,0.053806186,0.17708394,-0.14735039,0.018446475,-0.74708605,-0.42299938,-0.46823746,-0.45748496,0.7356521,-0.07062861,-0.64277685,-0.830688,-0.6218153,0.18467048,-0.2968914,-0.3460304,-0.07854961,0.465858,-0.055111617,0.41043103
739,-0.15592492,-0.25465214,0.42838123,0.27096313,-0.13903311,0.3643034,0.37351042,-0.47177273,0.15376735,0.08766115,0.6202764,-0.59734505,-0.37140512,-0.34673238,-0.17260833,0.0740031,-0.41426474,-0.13384902,-0.4167928,0.063539594,-0.21876068,-0.29361135,0.13122694,0.1478574,0.21159366,0.34866798,-0.07320058,0.39805144,-0.47139505,-0.045392573,-0.47151816,0.20068735,-0.042260706,0.0031807832,0.783432,1.3771712,-0.4830016,-0.41840428,-0.5833904,0.53279835,0.81767344,1.7288233,-0.2339226,0.36028022,-0.008632943
740,-0.510015,0.06959143,0.12171632,0.10320687,0.08716515,0.052508086,0.3776129,-0.010017455,-0.10594812,0.42521116,-0.025995389,-0.026149422,-0.002645567,0.07891293,0.1523613,0.23864827,0.25157553,0.077993125,-0.22392759,0.07776341,0.03751707,0.112470895,0.10321635,0.15625288,0.0696037,0.6812211,0.7735151,-0.09175974,0.033245295,-0.03724262,0.060821444,0.38099235,0.27311635,-0.16446108,-0.09294996,-0.07623625,5.0893173,3.7179096,2.3093698,-0.010518163,-0.21802002,-0.0014999732,-0.11460698,-0.96930814,0.044564962
741,-0.17182946,0.19442427,-0.050870538,-0.21031655,-0.1383396,-0.23747742,0.22498198,-0.051364005,0.27354532,0.3649658,-0.00072187185,-0.055826545,-0.47883177,-0.34721342,-0.126445,0.70622283,1.1065258,0.060937017,1.9978659,-0.0018178523,-0.0560866,0.1022165,-0.38703543,0.11464594,0.13893099,-0.060216486,0.10436553,0.037815385,-0.033734333,-0.15902159,-0.13558125,-0.5445352,-0.19786346,0.10843223,-0.20695703,-0.25737876,-0.12011862,-0.25526413,-0.11472595,-0.30174643,-0.43698105,-0.27599037,0.009336352,-0.31582496,0.11616218
742,2.5651908,0.3963182,0.15498161,0.06584239,0.33240485,0.25971466,0.54778194,0.3225034,1.1345236,-0.1566807,-0.18289407,-0.3040766,-0.05298817,-0.22095813,-0.046117276,-0.22410035,-0.40130344,0.17923945,-0.061177135,0.056068286,0.8686021,-0.102136016,0.16060327,0.0496729,0.09094471,0.071590304,0.18756108,0.032146215,-0.30840924,0.27013636,0.09649742,-0.21782467,-0.23781192,-0.37159303,0.12545711,-0.26041716,0.24548018,-0.23571885,-0.2564506,0.06361812,-0.29539177,0.37801486,0.11283987,-0.11659594,-0.25337583
743,-0.107516766,-0.44003147,0.30930838,0.01939601,0.20185608,-0.0039458275,0.13036865,-0.16738456,-0.106243044,0.08720416,0.4318051,0.052058697,-0.104441226,-0.40305844,-0.41406614,0.064652175,0.19957799,-0.2524688,-0.94688255,-0.31201082,-0.18676892,0.28566882,0.50951576,0.29619163,0.7920928,0.22295716,-0.058745265,0.11883074,-0.11907533,-0.37008053,-0.080782734,0.7182609,-0.20399007,-0.5770576,-0.27954412,-0.11759041,-0.47772077,-0.06815964,-0.2973364,-0.3069079,0.6331514,-0.17462604,-0.17449003,-0.24215285,-0.31749314
744,-0.0033179373,0.18367276,-0.29011783,0.12547392,-0.48646992,-0.2796538,0.07227224,0.18422735,0.8356645,0.09781307,-0.29393858,-0.0403893,-0.025076568,0.40632007,-0.40446216,-0.06526828,-0.038735256,0.39931417,-0.69030154,0.28016698,-0.12353754,0.34590682,-0.20480251,0.6752802,0.41815686,0.24647284,-0.14452764,-0.13653189,0.12822762,0.08124071,0.24142766,0.15282324,-0.12549496,0.12540436,1.2753872,0.05012065,0.18384367,0.0917083,0.38293654,1.9929831,1.4372241,-0.22451901,-0.13517737,0.23454559,0.40829974
745,-0.17640883,0.19924027,-0.20849031,-0.34462819,0.04088348,-0.12405604,-0.40597796,-0.037595004,0.4425614,-0.4988159,0.061539277,-0.1482585,-0.3101132,-0.530193,0.03340918,0.18420321,0.024772763,0.13675708,0.109449655,-0.19578327,-0.11757898,-0.017740965,-0.39680937,-0.13122809,0.012609303,-0.18074447,0.019866943,-0.30879456,0.1517705,-0.0040724874,-0.32517803,0.19723509,-0.29085857,0.8795995,-0.14736861,0.03448969,0.29179886,-0.169258,0.21825099,-0.30295154,-0.07836057,-0.12308183,0.41416663,-0.34171683,0.16550678
746,-1.0073262,0.026184887,-0.07284978,-0.034776445,-0.015974998,-0.027350754,0.20322357,0.15669331,-0.013683215,-0.03636676,0.03664966,-0.09211254,0.011482537,0.047596946,0.006655082,0.00551939,0.10159433,-0.11080477,-0.2913094,-0.063236296,-0.0987885,-0.012747318,-0.06963642,0.049165696,0.031463772,-0.035856277,-0.044196784,-0.09048277,-0.062053435,0.017255932,-0.22531955,-0.09102377,0.029931903,0.0854374,0.09315395,0.040830374,5.030248,4.3763485,4.14622,0.6478501,0.942768,0.51307696,0.06801292,-0.55909836,-0.32374692
747,1.6359425,1.5880874,0.07549119,0.18327838,0.120398626,-0.030418277,6.462113,0.17944443,0.19304354,0.017150879,0.1429191,0.25743175,1.3298343,0.57798785,-0.120104164,0.50766623,-0.07459116,0.1407556,0.43741977,0.72417384,0.2958401,-0.101665735,-0.5181408,-0.005107224,-0.034603953,-0.12841856,0.06392515,-0.93891835,0.15185827,-0.024638772,-0.12693731,0.18560722,-0.07399535,0.89892834,0.51631624,0.051199853,0.10310678,0.76705456,0.75151527,-0.2427262,0.12744695,-0.45995528,0.21340442,-0.30056298,-0.1597564
748,-1.2980812,0.2334817,0.18211198,-0.45193416,-0.011767857,-0.072492,2.4817417,0.083079815,0.6877897,0.07028404,-0.9034754,-0.32762247,-0.10163697,0.03196975,-0.1811611,-0.22938299,-0.27875826,-0.21344909,0.4944204,0.32336175,0.08710486,-0.28773332,0.06461519,0.17781778,0.015492581,-0.14167798,0.25955504,-0.08610645,-0.07627821,-0.16862608,0.4286158,-0.66257113,-0.7633755,-0.4499283,-0.51617396,-0.68616384,0.5287437,-0.15325032,-0.015047491,-0.6248659,-0.28112483,-0.64880717,0.626327,-0.7929052,0.4369433
749,-0.30218476,0.0430474,-0.18927845,-0.09334254,0.28235865,0.60327977,0.89629906,0.98978305,0.55901843,0.07267934,-0.046769977,0.13554561,-0.5128181,-0.18551278,0.0026881099,0.07822645,0.4052285,-0.23583588,-0.5337743,-0.09444022,-0.21052301,0.100157246,0.35579145,0.078029126,0.57176346,0.8693794,0.41317177,-0.07071173,0.23810595,0.06376439,0.3813127,1.1530018,0.5218698,-0.5395746,-0.43757048,-0.12438929,1.8093328,1.4425747,0.9936472,3.6984906,5.426558,3.9241784,-0.13339433,-0.42841402,0.15212429
750,0.060192227,0.30802375,-0.38706666,0.10504705,-0.35900724,-0.18220556,0.27999574,-0.3384575,-0.06938434,-0.06775856,-1.0630546,-0.17525092,-0.017258406,-0.3843307,-0.33775914,0.094207406,0.4991431,0.8148853,0.9871062,2.0260649,2.709498,0.7906141,-0.12453452,-0.05158001,0.87215036,0.12036982,0.562768,-0.087894976,0.6583095,-0.06656498,0.17582011,-0.7330474,0.13452333,-0.12130652,-0.36773813,-0.5653117,-0.050694525,-0.56077754,-0.95425725,-0.410469,-0.90120566,-0.6618325,0.29282933,-0.21334215,0.7140324
751,0.29329634,0.30203146,-0.38985175,0.29885733,0.684272,0.13998622,0.6384289,0.1936299,0.08506042,-0.100100875,0.20141065,0.15833223,0.22556001,-0.38901454,-0.18647408,-0.3098554,0.5678263,0.45858902,0.030497313,-0.43465322,-0.3709544,-0.20630936,-0.21154352,0.084895074,-0.31972668,-0.046933293,-0.07062097,-0.36682868,-0.053443998,-0.047908425,-0.3487919,0.40199295,-0.10087407,-0.284447,-1.0377216,-0.063979626,0.40140358,-0.17222983,0.12536377,-0.24492404,-0.35213956,-0.4895125,-0.23464867,-0.38095963,0.19802928
752,0.866401,0.50000536,-0.105713785,0.37115633,0.39466715,0.02015549,3.5800378,0.4489147,0.47448465,-0.28948927,0.13439465,0.06595397,0.11443009,-0.14660555,-0.053282082,0.036504775,0.06375885,-0.13399053,0.8677355,-0.18370485,-0.07288545,-0.39602435,-0.13821283,-0.18239194,-0.10785577,0.031516373,0.11979681,-0.4287827,0.4530667,-0.08184528,-0.4115654,0.10339382,-0.111582994,-0.20645857,-0.62267,-0.09947336,-0.40594462,-0.35918295,-0.087061346,-0.24533829,-0.18341446,0.063414514,0.037823915,0.14859545,0.0044044256
753,0.37047356,1.4804254,0.6528286,0.18041861,-0.045446172,-0.75442207,2.818598,2.0217884,2.9264824,0.08780956,-0.32219768,-0.07808286,0.58679724,0.6364458,0.2149618,0.22170144,1.3461347,2.8160365,-0.2350393,-0.081308246,-0.0241867,0.40305442,0.53058517,1.125458,0.5528095,1.1453956,1.4151707,0.118505836,-0.20458567,0.09456399,0.38409585,0.56534463,0.56479645,1.5638425,1.0055342,0.47577155,6.699033,2.8899376,2.6708436,3.354128,1.1538706,1.5636643,0.14303425,-0.36893964,-0.28538215
754,0.004498124,-0.6015658,-0.47064567,0.32927483,-0.20295596,-0.115927935,0.3034745,-0.27314836,-0.10743749,-0.07634117,-0.13948339,-0.027741253,-0.5507165,-0.30830842,-0.12802756,0.564945,-0.17711492,-0.41490972,1.0233872,-0.4593509,0.21516293,0.20824796,0.017677873,0.108718395,-0.22006017,0.0066452324,0.11909181,0.2045592,-0.24167722,-0.17850584,-0.12317866,0.34139448,-0.3112412,-0.55726445,-0.73391914,-0.22079664,-0.7372862,-0.6653654,-0.09538436,-0.33216769,-0.88391703,-0.39297578,0.6235602,0.21174401,0.2268678
755,0.04658115,-0.0096665025,-0.11989242,-0.06517166,-0.08852479,-0.48079175,-0.28235143,-0.46602702,0.37260377,0.08755031,0.2723287,-0.14212161,0.0013507009,-0.0014300942,-0.063616455,-0.013449013,-0.04201377,-0.250089,0.030372858,-0.046761453,-0.4422875,-0.38111648,0.021010995,-0.1844387,-0.36715013,-0.10520685,0.6039897,-0.083946735,0.35828114,0.07859132,-0.03262171,0.12548567,-0.2344535,-0.2384944,-0.37087014,0.28128636,-0.2173379,-0.031060725,0.45603114,-1.1608467,-0.42117846,-0.14757621,-0.3146432,-0.48534185,0.21183664
756,-0.35776636,-1.4867153,-0.038562655,0.86342037,-0.2766247,-0.042202413,-1.0250139,0.17506862,0.44967818,-0.18924236,-0.28240553,-0.21179914,0.48857486,0.099402905,-0.37055552,-0.60509515,-0.5409384,-0.06879443,-0.1497874,-0.18708771,0.3494857,-0.664152,-0.2906099,-0.07096285,-0.26266676,0.06412752,-0.2210455,-0.3527236,0.068600595,-0.42672622,0.13314998,-0.17514515,-0.4942907,0.21173443,-0.3434475,-0.17031908,0.3925215,-0.47617298,-0.6969182,-0.30393404,0.14308561,0.10955733,-0.27520457,-0.04258883,0.24338499
757,-0.5416231,-0.07042205,-0.07370794,-0.39175713,-0.031418353,0.0027864575,-0.066510856,-0.09324908,-0.01792413,0.011583507,-0.081238925,-0.07096642,-0.018562615,-0.5652739,0.002793789,0.111699104,-0.0014390945,-0.044306576,-0.4695453,-0.05651781,-0.079690576,0.12287679,0.16454813,0.17060229,0.30682683,-0.01201117,-0.02443546,0.20354342,0.057097316,-0.41734245,-0.0025393516,0.101198465,0.027077377,-0.12036678,-0.11694035,-0.19912715,3.3302188,1.8916172,0.84448874,3.5081234,3.9273746,2.5667858,-0.025510103,-0.4615674,0.08999622
758,0.1733996,0.31910944,0.07718778,0.3680647,-0.2535302,-0.17869808,4.8281565,0.21433726,0.17774618,-0.27569234,-0.30705306,0.013197452,0.13404602,-0.37022263,-0.008950293,-0.2409721,-0.08326638,-0.059411258,1.0412643,0.031145964,0.47368592,-0.32183915,-0.40528283,-0.25970522,-0.093265176,-0.066360325,0.15770042,-0.2770071,0.038064227,-0.18419261,0.020437807,-0.20115477,-0.11730215,2.5939684,1.907039,0.45162806,0.979098,-0.042472437,-0.34534866,0.7487949,0.3734606,0.59386134,-0.023717701,0.08510138,0.0019916296
759,0.17832714,-0.22399616,-0.19754058,-0.15942074,-0.33729035,-0.80818737,0.0567189,0.005909562,0.17469925,-0.3916488,-0.49701187,-0.006958127,-0.18190736,-0.25573438,-0.027117327,-0.42564434,-0.20803915,-0.7215271,-0.02656293,-0.1469203,-0.15859818,-0.441221,-0.32678053,-0.026192188,0.007315278,-0.4425258,0.0059165955,0.27194345,-0.34722754,-0.18597806,-0.8820468,-0.37282777,-0.7214636,-0.43208256,-0.72942483,-0.20866382,-0.7314135,-0.87270176,-0.18577331,-0.57306623,-0.8036861,-0.54016507,-0.20067331,-0.0066411495,0.35542452
760,-0.02322179,-1.0988415,-0.022700995,1.0906752,0.034965992,-0.28609288,-0.28352916,-0.052292377,-0.02160713,0.77927524,0.7640703,0.9530368,0.3328396,0.03229302,0.90849054,-0.20801571,0.31789592,-0.0551441,-0.5695406,-0.2453967,-0.069206804,0.1801467,-0.31340575,0.26627716,0.42707148,-0.5342725,-0.0076590776,-0.057093084,-0.2511781,-0.12682654,0.32429832,0.1477884,0.32605574,0.02032417,0.24647307,0.003336966,0.75938225,-0.5165097,-0.27226126,-0.009571984,-0.40220022,-0.6668335,-0.8605677,-0.08510335,0.045871675
761,0.049606055,-0.113486856,-0.09765315,-0.06487769,0.19212985,-0.06835562,-0.17294067,-0.10016942,0.059294075,-0.049862295,-0.10924792,0.32376498,-0.07071501,-0.21952885,0.26213896,-0.13702065,-0.18480067,-0.61425114,-0.22248253,-0.0011205077,-0.48686272,-0.089404434,0.100915305,-0.055019222,0.0009915829,0.02132374,2.4954445,0.21108869,0.0006778538,-0.040180802,0.0249151,-0.18991953,0.074593976,0.12697932,0.65591633,-0.22642374,-0.04129395,-0.11190486,-0.44158167,-0.17686722,0.13657853,0.018415753,-0.20035484,0.16439945,-0.0492741
762,-0.16781081,-0.19351983,-0.112318456,0.24998781,0.18888849,-0.06989211,-0.06414522,-0.045963883,0.14410788,0.056374803,-0.026534326,0.090182304,-0.028122246,-0.069811165,-0.035452724,-0.27299675,0.06321719,0.058270197,-0.26779965,0.07905981,-0.109838545,0.07611616,-0.2775904,0.028367877,0.12431738,-0.15518904,0.057956994,-0.057753563,0.07921207,-0.11296356,0.37839925,-0.022064373,-0.040455103,3.766789,2.8961506,0.93533087,-0.3400036,-0.19830585,-0.038719893,0.026327252,0.07009938,0.09304303,-0.5019027,0.0033397675,0.172176
763,-0.1456778,-0.29288745,-0.14641011,1.8315907,0.35025755,0.4041468,0.53178704,0.6665884,1.1470263,-0.1218245,-0.55177176,0.015076339,-2.0291085,-0.1704464,-0.015090741,0.19182765,-0.40440646,-0.5379951,-0.09620419,-0.39726853,0.018835694,-0.0024758577,-0.20361626,0.038564354,-0.38679197,-0.50616,0.11628744,-0.055924892,-0.14067069,0.022171527,-0.61919576,0.23541242,-0.03598745,-0.15975022,-0.009584025,0.06157647,0.12146628,-0.10557544,-0.08361709,1.1621413,0.18961358,0.24423327,0.15291087,-0.15637521,0.2596439
764,-0.66158104,0.03466773,0.18743062,-0.6728456,-0.046227336,-0.16047364,-0.24401684,-0.17893463,-0.023396432,0.37967905,-0.08902693,-0.14935648,-0.13678047,-0.5914984,0.08848846,0.039809644,0.2756014,0.31130838,-0.39272487,0.04341182,0.0844498,-0.19972926,-0.03194964,0.18646502,0.053687036,0.014390796,-0.24557975,0.49593344,0.22904682,-0.30029836,0.35883626,0.4239055,-0.010305822,0.03982985,-0.24052435,-0.006019801,1.7233717,0.6252787,0.6296564,2.1592295,3.404263,1.3212508,-0.02607131,-0.45381284,-0.062235475
765,-0.04558587,1.3761802,0.4770097,0.5197106,0.24054503,0.80397284,0.552704,0.4860859,-0.41495934,-0.048896313,-0.30708045,-0.05948019,0.048787653,0.32813054,0.23089251,0.4122771,0.14549208,0.3661365,2.1974766,1.1972905,0.14113623,0.43600148,0.9288472,0.04368964,-0.014801472,0.23628806,-0.2726137,0.078578115,1.0949603,0.83977866,0.2435444,-0.31554228,0.32060444,-0.71728444,0.5605216,0.42226103,0.42316997,-0.30833557,0.40893084,-0.40161026,-0.4334107,-0.2362984,0.38836992,-0.0013943464,-0.2586395
766,-0.17641914,-0.041209683,-0.12945718,-0.42206454,0.12937549,-0.10289562,-0.109107435,0.04682982,-0.09170902,-0.23412877,-0.011684865,0.0076093078,-0.4482708,0.00920113,-0.025457144,0.8474314,-0.030134603,-0.14696908,0.19151938,-0.008464456,0.04843557,0.06419349,-0.105133876,-0.0066912174,-0.41034234,-0.25121468,0.07361001,0.09486866,0.056486025,-0.105760396,-0.2687462,0.115349405,-0.06636554,-0.14596903,-0.22992998,0.0035020113,-0.6185174,-0.14227965,-0.048021734,-0.23867413,-0.06651105,-0.11899251,0.40289304,-0.11790979,0.11084002
767,-0.2737338,0.3066561,0.27757305,0.14286526,-0.07851337,-0.10269034,0.433851,-0.1662253,0.22378072,-0.6834489,-0.19117649,0.04941508,-0.29161048,0.10396866,-0.14413631,0.37135178,0.01677663,-0.14371347,-0.0030434132,-0.5963132,0.33192593,0.09259948,-0.051558822,-1.1793966,0.6917295,0.23562068,-0.16913539,-0.29431581,-0.02533251,-0.08460611,-0.22992867,0.48584846,-0.17499352,-0.49369195,0.26368496,-0.21917754,-0.39424226,-0.23242438,-0.36486083,0.61714983,-0.5269967,-0.39161664,0.0897685,0.043495893,0.20057702
768,1.1308568,-0.04637588,0.26613837,0.38928115,0.009800933,-0.03175527,0.3294917,0.07537261,0.1516586,0.105247796,-0.030839413,-0.036957264,-0.59451675,-0.16904756,-0.10315436,0.26192743,0.15519068,-0.10806233,0.76037407,-0.291523,-0.20913756,-0.019051135,-0.35223636,-0.2514382,-0.41593277,0.25831106,0.8873922,-0.30680215,0.42295837,-0.21474648,-0.33680552,0.41307366,0.02499181,-0.30651054,-0.7377354,-0.2779156,1.1431367,-0.38028818,-0.14465296,0.0067359805,-0.53091633,-0.2541625,0.31802118,0.22812799,0.24992752
769,0.30199867,-0.17574981,0.03558296,-0.14697611,-0.40038535,0.2967945,-0.29023165,-0.06533292,0.06261134,-0.34580016,0.10955105,0.10609777,-0.17346418,0.05758041,0.24467692,0.00429219,-0.24084495,0.35478926,0.7538876,0.12372804,-0.49954808,0.077473104,0.22784212,0.51179075,0.08171964,0.3089851,0.21458453,-0.14783424,0.051668584,-0.14713126,-0.013553083,0.31820697,0.48037666,-0.6387937,0.0074640214,-0.7491981,0.740039,0.14775181,0.49470752,2.9835775,2.473257,1.0029858,0.15782142,-0.91233695,0.030872822
770,-0.09355688,-0.038278252,-0.19361699,-0.12156999,0.14385849,-0.011987686,-0.23234993,-0.21269307,0.030737162,0.5708562,0.49097705,0.08013916,0.41889167,0.08901572,0.5307461,-0.14308453,-0.04911059,-0.15086544,0.28020498,0.0082009435,-0.14228916,0.74067557,0.17967527,-0.026742667,-0.24184531,0.23951581,0.07601476,0.19569445,0.31149927,0.024258018,-0.021175666,0.25872508,-0.23741299,0.2243681,0.045332797,0.037378073,-0.09496093,0.5349799,-0.05113405,0.12939471,-0.032744855,0.020011067,-0.0012068301,-0.4615823,0.1443854
771,-0.010914087,0.116074264,0.9263046,-0.08319855,-0.21192971,0.18325967,0.03950107,0.20740451,0.37667143,-0.084655344,-0.23768899,0.106491804,-0.053619623,-0.057044506,-0.8032941,0.022925913,-0.110997155,0.070123196,0.004118338,-0.07373728,0.05638665,-0.07892972,0.19410323,0.83175254,0.10754424,-0.3486321,-0.4803176,0.0967775,0.27105063,0.32968676,-0.13729787,0.085472666,-0.07912874,-0.65696657,-0.16467369,-0.16643804,-0.22217816,-0.10594873,-0.2482025,0.20013994,0.1777052,0.43967444,0.1389814,0.29212323,0.14661962
772,-0.46049905,-0.16615042,-0.07608271,-0.20544994,-0.37074667,-0.21829492,-0.17968774,-0.16795605,0.01314044,0.4995507,0.08402516,-0.019966722,-0.2736311,0.1621654,-0.10598445,-0.12395778,0.031535007,-0.046568066,0.053563267,-0.08150315,-0.08989975,-0.34046197,0.253847,0.0032888055,-0.29368156,-0.023345888,0.043300092,0.19046837,-0.010160595,-0.07555765,-0.20123029,-0.11214951,-0.2312991,0.27911547,-0.11492354,-0.09444761,0.5426464,0.17102444,0.20574874,-0.12137301,-0.35741067,-0.06892866,-0.3604707,-0.6145952,0.13967694
773,-0.07848203,-0.016348839,1.3980389,-0.017874718,0.23643214,0.7408967,0.03838277,0.09650096,0.026985168,-0.107459664,-0.31116268,-0.08630884,-0.011590362,0.27087206,-0.6050491,-0.0059087276,-0.10665673,0.14498699,-0.1054821,0.3215406,0.44923067,0.026552796,0.66606486,-0.048854113,-0.11990005,-0.17691219,-0.20607276,-0.023818016,-0.06629214,0.45939937,0.11716956,-0.019913375,-0.33115113,-0.19977023,0.04638076,0.51302385,-0.15098482,-0.2937336,-0.42594454,0.28076825,-0.47151175,0.095177874,0.14350936,0.28007123,0.40592894
774,0.29131758,0.5532709,-0.23568845,-0.18787435,0.01933688,0.12824851,0.4631385,0.39215475,0.66101885,-0.031477183,0.35445297,0.38156462,0.2172417,0.37915224,0.15471464,1.7920461,1.9357853,2.19681,1.6450005,0.8218198,0.4891361,0.78752065,0.8522039,1.0694481,0.68329036,1.1325638,1.3310423,1.2647703,0.42467728,0.32793927,0.7277699,0.8065979,0.507334,-0.19063833,-0.6030623,-0.8329064,-0.328976,-0.7806617,-0.38276958,0.58007354,0.25796282,-0.19300362,0.019935459,0.4532442,0.73793095
775,-0.08354151,-0.09920299,-0.29323328,0.11351788,0.02436924,-0.23671544,-0.057184577,-0.14679208,0.22908217,0.14318779,-0.16620684,-0.06610489,-0.19533664,-0.04683906,0.018523216,-0.03555739,-0.142026,-0.09778839,-0.2849177,-0.24273884,-0.06456876,-0.13343227,-0.14977834,0.005123973,-0.050186396,0.04074408,-0.14776182,-0.02508676,-0.27797714,0.032113194,0.04243493,-0.19842796,-0.27234638,-0.06875312,-0.040396605,-0.25460005,0.20295024,-0.0012260079,0.032779336,0.0147765875,0.07545817,0.013056517,-0.14339536,-0.17670268,0.110121846
776,0.27197683,-0.17740679,-0.12620217,1.9939734,0.8456037,0.39274615,0.94142765,0.37768093,0.6040767,0.6595971,-0.036782175,0.18284822,0.13248163,0.14262521,-0.21318197,-0.46331805,-0.208514,-0.4314642,-0.27309725,-0.10616195,-0.073022306,-0.4638698,-0.5249298,-0.047878265,-0.12824512,-0.3225546,-0.051972568,-0.07278597,-0.20599443,-0.10426664,-0.22578067,-0.20840454,-0.17022812,-0.07497734,0.056960464,-0.01929748,-0.1551791,-0.17691028,0.21561706,-0.19150296,0.09853351,0.049404025,0.37564212,0.28199208,0.18009937
777,0.10575664,1.0636142,0.06400192,-0.13101965,0.41712773,-0.030474901,0.72016764,0.3783359,0.34612465,-0.26499438,-0.060889497,-0.17096564,-0.059278607,0.18046308,0.23917213,-0.09982121,0.24666905,-0.06230545,-0.16126129,0.32597578,-0.20272118,-0.3843851,0.32385668,-0.46074235,0.28091747,0.2203672,0.100556254,-0.03279817,-0.12190029,-0.25304383,-0.42260814,0.01850462,-0.39094293,-0.76552117,-0.71183616,-0.23766237,0.27691853,0.22714034,0.34724987,-0.15705699,-0.07449998,-0.08911657,-0.05360192,-0.32750505,-0.080085136
778,-0.49179983,-0.22754781,-0.35055506,0.08992076,-0.29574677,-0.15384315,-0.28532952,-0.2419312,0.107010454,-0.06558299,0.013929635,-0.10651696,-0.19697988,-0.4651401,0.07401824,-0.3098417,-0.0011968613,-0.010711074,-0.33908725,0.37231898,-0.30119526,-0.07101697,0.17400518,-0.22890362,0.6149734,-0.15449786,-0.4466402,0.22942409,0.46919724,0.24150819,-0.024109602,0.10285628,0.15272212,-0.24370223,0.20330682,-0.33578742,0.71877867,0.18993998,0.50095075,0.5953436,0.881724,0.2960378,-0.11810061,-0.09463775,0.0562253
