,2h(-7),2h(-7),2h(-7),ma(-7),ma(-7),ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),2h(-5),2h(-5),2h(-5),1o3ol(-5),1o3ol(-5),1o3ol(-5),2h(-5)+1o3ol(-5),2h(-5)+1o3ol(-5),2h(-5)+1o3ol(-5),ea(-5),ea(-5),ea(-5),eb(-5),eb(-5),eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),PFO,PFO,PFO
903,-0.17496377,-0.11346936,0.2857392,-0.32083637,-0.45350164,-0.51171255,-0.26016682,-0.6268251,-0.5289459,-0.30912885,0.18597206,-0.062118717,1.3402547,2.277834,1.0182327,2.7753887,1.4562316,2.5280435,-0.30440116,0.12714702,0.06739953,0.20535886,-0.16641892,-0.13971585,-0.15980604,0.13072836,-0.16579464,-0.54046917,0.2303344,-0.38437277
904,0.007796496,-0.011767268,-1.5729038,-0.055045873,0.049129635,-0.5261266,0.061538965,0.06499572,0.014655799,0.018054187,-0.04769913,-0.27549303,0.062256753,-0.14805949,0.03775789,0.073159665,0.017619282,0.03340891,0.0064516366,0.12039946,-0.0043287873,-0.097709246,0.065079406,0.03002277,0.13466078,0.09229499,0.049473863,-0.020409822,-0.12411856,-0.097115025
905,-0.5485677,-0.97487354,-1.0709114,-0.22568874,0.23329902,0.123043686,-0.5765173,-1.2781655,-0.21120861,-0.3633466,0.6042602,-0.49160162,-0.4725495,-0.3644283,0.14789785,-0.0993163,-0.59678817,0.2629134,0.22190455,-0.5622684,-0.2286876,-0.05060499,-1.1224014,-0.12626275,-0.3485558,-0.22389811,-0.3153183,-0.3395624,-0.42805755,-0.2697437
906,0.6065722,0.5765563,0.4101511,-0.14252669,0.05837193,-0.026085615,0.99567956,1.0597335,1.2026596,2.7622316,3.454117,3.500989,0.280405,0.47424227,0.42022446,3.8515832,4.0304856,4.5749245,-0.07281536,-0.04270661,-0.2698161,-0.09423268,-0.75753087,-0.21405117,0.11499119,-0.10363877,-0.20617543,-0.07792169,0.16759436,-0.006445054
907,-0.31848955,0.10051525,-0.09039006,0.23342198,-0.21766709,-0.032964967,-0.13548827,-0.08326523,0.08227122,-0.41536546,-0.654945,-0.2336117,4.367994,4.6175942,3.180844,3.150374,1.8299141,1.7796477,1.3069372,0.5964485,0.4244771,0.5321382,0.22632605,-0.6658523,0.055093348,-0.29625237,0.38909194,0.4872297,0.061941758,0.3128708
908,0.31550834,-0.7598952,-0.24447894,0.11046189,0.18893743,0.70293313,-0.17775433,-0.37236205,-0.40869683,-0.09419471,-0.47489047,-0.39079943,-0.3638901,-0.48024827,-0.30359343,-0.46147978,-0.110628724,-0.16082664,1.1436951,0.19320962,0.8267112,-0.19368817,0.03720635,0.10700649,0.22569963,1.038468,0.6180019,0.12789403,-0.5877102,-0.36898023
909,-0.12196946,0.474339,-0.012385644,-0.098490745,0.34242445,0.041326344,0.08410764,0.74991286,-0.20701471,-0.13482875,-0.1762664,0.28486568,-0.10693213,-0.31877425,0.08782315,-0.36447543,-0.16591813,-0.5611148,0.7612325,0.7502133,0.19419515,0.49336496,0.57484883,-0.038916245,0.47967017,0.04096347,0.22153611,-0.33426863,0.09485394,-0.011714399
910,0.31330743,-0.040879253,0.3212451,-0.052245796,0.1079347,0.31654924,0.1717962,-0.08151305,0.042156696,0.041707814,0.020207286,0.3637198,0.60668004,0.23890448,-0.065918595,-0.085319445,-0.28267908,0.024086952,0.24703908,0.043619156,-0.1269584,-0.111747384,0.23839104,0.25267482,0.025233626,-0.19190556,0.5868054,-0.15668643,-0.117854595,-0.070727624
911,-0.16718727,0.14451036,-0.37625158,-0.18303715,-0.36610404,0.067881666,0.1210686,0.07146591,0.08051211,0.7344701,1.8789954,0.9208821,-0.45278046,-0.1464456,-0.73569566,-0.4897251,0.08906114,0.13038391,0.0015076995,0.16802987,0.23682177,-0.35271168,-0.12100685,-0.89762187,0.07842225,0.13424677,-0.5091677,-0.3268404,-0.5665585,-0.5851482
912,0.07860315,-0.16661948,-0.061804727,-0.2824216,-0.07229914,-0.13533837,0.021235764,-0.10211541,-0.3402496,-0.47879553,-0.39175582,-0.3926775,2.0469084,3.3693097,3.5335438,1.5235537,0.66566277,-0.50870126,-0.43739706,-0.945405,-0.52853584,-0.088052556,-0.33696473,-0.28082204,0.109610796,-0.6145688,0.0643359,0.5582681,-0.5766841,0.28091508
913,0.37463763,-0.5344078,-0.5456163,-0.3925217,-0.6669539,-0.78362936,-0.36528206,-0.10729158,-0.4333286,-0.22849151,0.40057778,-0.15023893,-0.4571197,0.074352145,0.2208618,-0.89960843,0.78560096,-0.28262985,-0.7513557,0.17471188,-0.35851213,-0.7797635,-0.11109513,0.68693674,-0.22224668,-0.10938296,0.22434771,-0.024705201,-0.3327083,-0.66977274
914,0.7194787,0.27150184,-0.07483816,-0.018423408,0.23994553,-0.8086251,0.26244783,0.70070446,0.08279109,0.18634331,0.20707288,0.7243844,0.4421302,0.4962114,0.14350551,-0.14448911,-0.27003068,-0.44778413,0.26429123,-0.24361466,-0.50575936,-0.5034364,-0.017210126,0.26170015,0.08473277,-0.006832257,-0.14729497,0.56810987,-0.32146034,1.0120221
915,-0.37577564,-0.79046315,0.07476032,0.14051765,-0.45395488,-0.21593054,-0.42850497,-0.34270918,-0.17434692,-0.36270472,-0.418732,-0.05857262,0.016097903,0.1581353,-0.20341235,-0.57849264,-0.09063494,-0.053498745,0.5057686,0.3745134,0.30512166,0.018035412,0.2904817,-0.1168938,0.17855762,0.25943562,-0.069574066,0.022560239,-0.2993561,0.30519307
916,0.5762886,0.5516331,0.6518847,1.0103747,0.50810945,0.17724669,0.04203549,0.53762317,0.79226375,-0.33901894,0.36839002,-0.73985624,0.7485046,-0.29552403,0.20917153,0.4286427,0.7308686,0.61526453,0.6569915,0.8817705,0.9750986,-0.00013923645,0.0007869899,-0.40695637,1.1760976,1.3980088,0.1431371,0.3423937,-0.01902436,0.26461768
917,-0.32030368,-0.37283665,0.25375947,0.09025464,-0.8303136,-0.18335238,-0.22393933,-0.033727974,-0.58409315,-1.0370452,-0.21756816,-0.017701566,1.308664,2.1424904,2.8709655,0.11791408,-0.5645743,1.5273849,0.06791109,-0.19902253,-0.4027288,0.2861371,-0.17144012,-0.15603702,0.32355097,-0.94234645,-0.26205873,-0.03715332,-0.027816333,0.46661004
918,-0.015210748,0.6456611,-0.27120316,0.03719303,-0.24777746,0.79257506,1.0237648,0.2656068,0.86111414,-0.3769294,-0.19208375,-0.47547653,-0.3352598,0.37981653,-0.49562716,-0.52725166,0.07416803,-0.5270278,0.0810221,-0.9290819,0.03042531,-0.58785945,0.3515522,-0.40952444,-0.7678116,-0.64954877,0.0644498,0.5668545,0.2616021,-0.18081725
919,-0.48883995,0.26863378,0.2214685,-0.062931776,-0.1491859,-0.5775003,0.12745371,-0.20969027,1.44749,-0.061778292,-0.26191944,-0.75961775,0.38047236,-0.18396884,-0.22971381,-0.3440862,-0.29483062,-0.5212992,-0.33734718,0.32129794,2.1341376,-0.19490884,0.40773755,0.15009722,0.120956674,-0.09768874,-0.3333981,-0.38501602,0.29444048,0.4417314
920,-0.12622869,0.47135073,-0.8082409,0.12514149,-0.22883624,-0.0943414,-0.4408322,-0.6681301,-0.3252938,-0.13298777,-1.3660593,-0.5721786,-0.22204208,-0.6574067,-0.31331813,-0.57132876,-0.6865719,0.0012194216,-0.71039784,-0.57374597,-0.06700796,0.51105326,0.57982385,1.4575047,-0.54033935,-0.68815213,-0.3693068,0.71446615,-0.79372096,-0.7754781
921,-2.4258327,0.20424685,-0.5290406,0.120794505,-0.171168,-0.33745402,0.050897717,0.46085882,0.18742678,0.5108008,0.0031579733,0.64956236,0.09651989,-0.06517623,0.09834451,-0.11158949,-0.054709107,0.0029919446,0.24295731,-0.43520385,0.05499807,0.16304857,-0.3030454,-0.41489378,-0.29175997,0.13381377,-0.122658394,0.23025778,-0.31822163,-0.018726652
922,-0.13174081,0.14774877,0.19329156,0.042637587,0.24940953,-0.5083681,0.62623036,-0.3396464,-0.35415968,-0.08377342,-0.036406636,0.061599374,-0.36055186,-0.53818244,-0.04524091,0.021128774,-0.33411902,-0.25046715,-0.1612547,-0.12532222,0.025242835,-0.31243014,-0.39133304,-0.16422042,-0.30260617,0.43566406,-0.3877097,-0.12079936,-0.1846959,-0.09418309
923,-0.03166318,0.23234701,0.5874288,-0.40471944,0.5714001,-0.40973425,-0.8568031,-0.29991174,0.03103578,-0.31797767,-0.30521178,-0.19635704,-0.89244926,0.12006271,0.21003377,-0.73896956,-0.3245768,0.02921915,-0.61021817,0.66821456,-0.74675417,-0.5350449,0.05832231,-0.34073055,-0.5201249,-0.17836133,-0.30795795,-0.33060843,-0.81766975,0.36202526
924,0.15155149,-0.78828335,-0.23310389,0.6564303,0.6817148,0.2901343,-0.13658121,0.8920536,-0.31218004,-0.39399233,-0.27111912,0.45728147,0.08789869,0.11821723,0.24370018,-0.077667765,0.16609901,-0.028971791,-0.9019819,-0.04953605,-0.33652598,-0.3254666,-0.49198556,-0.06932762,-0.2832735,-0.9534269,-0.40494174,0.42952973,-0.1340861,0.4358008
925,-0.10644716,-0.02019535,0.31811538,-0.13240623,-0.2712072,0.11012253,0.10917157,0.12381059,-0.08059717,-0.11762267,-0.38660234,-0.19991808,-0.32707226,-0.4919777,-0.23023708,-0.51561254,0.15416406,-0.58554316,-0.24805123,0.21710841,0.0066080764,0.06845313,-0.21822506,-0.4016506,-0.26330638,-0.272936,-0.39503407,0.48771268,-0.060526475,-0.3214808
926,-0.25162715,-0.4998808,-0.50307435,0.0052889585,0.25589812,0.20089024,0.014420807,-0.061265945,0.14574778,0.35087737,-0.48796546,-1.2796474,-0.019563973,-0.8758065,-0.8243108,0.15501261,-0.30855417,-0.5453842,-0.18654928,-0.14550485,-0.09445512,-0.22519964,-0.27885044,0.22921711,0.052781105,-0.06702423,-0.4517066,-0.059163153,-0.08095938,-0.46201822
927,0.97855276,-0.3091175,1.1477492,-0.1998198,0.14379361,-0.016869783,-0.24639833,0.19323418,-0.34539187,-0.34431052,-0.05881691,-0.22574317,-0.95210636,-0.13734445,-0.13134944,-0.12754893,-0.6595898,-0.07074413,-0.35810202,1.3108289,-0.29939592,-0.29933584,0.034509093,0.18274558,-0.3732822,-0.38299292,-0.049003482,0.14931549,-0.20692758,0.120610714
928,-0.33573598,-0.4734122,0.17107153,-0.30615488,0.68646556,-0.47864324,-0.25761238,-0.29451954,-0.40867043,0.38542828,0.1480254,0.0284414,-0.10441989,-0.24349451,-0.6722572,0.45192882,0.4558075,0.5874789,0.29129994,-0.4061147,0.103737295,-0.61901975,0.41745892,-0.29450822,0.17878872,0.22660357,0.32740057,0.29342547,0.17331217,-0.20305082
929,0.14117557,-0.07262809,-0.6221334,-0.53359365,-0.63932,0.12187824,-0.0036651194,0.26226854,-0.24878901,-0.27560323,-0.6129866,-0.63984966,-0.46629733,0.08382971,-0.9719991,0.44879073,-0.44157892,0.13260704,-0.24571514,-0.6030047,0.89947534,0.15223145,0.34929046,-0.024721444,0.011837214,0.016065858,-0.34035796,-0.003235519,0.16648942,0.3087592
930,-0.076048136,0.13359427,0.2790603,-0.124709696,-0.73684776,-0.07900438,0.010485053,-0.37495142,0.4261257,0.068189114,-0.3189615,-0.3987438,0.9028841,1.1591563,1.3961219,0.62115794,2.3439476,2.2948105,-0.26321357,-0.40416056,-0.2562166,-0.30993295,-0.2386297,-0.59299946,-0.1731888,-0.023414016,-0.32293522,0.106294215,-0.14805543,0.027468085
931,-0.2757943,0.30155227,-0.024466068,0.47353542,-0.22028992,0.7572582,0.8073641,1.3400499,3.0158694,-0.21039611,0.20567162,-0.36642253,-0.14869046,-0.21832004,-0.54704684,-0.46965897,-0.34117323,-0.35907346,0.059933662,-0.5247941,0.474067,-0.6167759,-0.187619,0.22016919,-0.54833525,-0.75863016,-0.48056173,0.6703943,0.9023187,0.49615517
932,0.5780862,0.18790448,-0.12536538,0.0045395643,0.971117,0.16759229,-0.166904,0.10345769,-0.14459264,0.8523394,-0.008225352,-0.261708,-0.118570656,-0.10617714,-0.17004852,0.3944941,0.34616828,-0.059214815,0.40167898,0.5807882,0.5324356,-0.49197367,0.22759664,-0.18398218,-0.6266999,0.41008472,-0.34431753,-0.05865583,-0.07107532,-0.15347162
933,0.0093743205,0.074071705,-0.34780473,0.51443577,-0.6136707,0.59458685,0.024806798,-0.3464077,0.088934965,-0.4778761,0.10259876,0.27857345,-0.4250775,0.105939195,0.46401066,-0.2747699,-0.014240921,-0.25916213,0.04575959,-1.101008,-0.33448762,0.4950539,0.25105035,0.09862745,0.47706893,0.643783,0.88793683,-0.17288041,-0.4237951,-0.104447156
934,-0.52874374,-0.5260974,-0.32344317,-0.35888866,-0.5330372,0.053110957,0.09152879,0.083228886,0.15760015,-0.13108772,-0.17659512,0.12872648,-0.22142975,0.08964279,-0.3948542,-0.17461705,-0.2829751,-0.91761106,2.5636582,2.2300556,2.6687338,-0.50947344,0.13669121,-0.30926454,2.130104,1.9034827,1.876887,0.08953646,0.036458522,0.24890038
935,0.1225729,0.64905083,-0.16435263,-0.46677426,0.5396356,0.17880112,-0.5217807,-0.41858828,-0.68310463,-0.09414196,0.38533556,0.16174886,0.16934866,-0.07067791,0.047435977,-0.27085546,0.22008306,-0.033320144,-0.21998948,-0.14423251,-0.119909346,-0.20095739,-0.10463661,0.18770249,-0.24682043,-0.8834308,0.102951825,0.7354639,0.1202099,0.3699502
936,0.39946097,-0.020282596,0.036382556,0.13065267,-0.3982588,-0.042968452,1.1495616,0.63045967,0.8329506,-0.30242088,-0.9519975,0.9516869,0.2017072,0.1949718,0.7157253,-0.15805647,-0.6152718,-0.1895726,0.4259879,-0.29508454,0.10281548,-0.504114,-0.17171866,0.32711804,-0.08036065,-0.2531033,0.5775658,-0.11417532,0.28103718,0.71246487
937,-0.41573167,0.8736445,0.061632544,-0.20573461,-0.2310261,-0.7952168,-0.45405257,-0.39791816,-0.8214408,0.27059808,1.7708902,0.39340425,-0.127711,-0.49884415,-0.607226,-0.10787141,0.121462464,-0.2552018,1.5480778,0.79100883,0.1577221,-0.0895676,-0.097916745,0.72490245,0.17580979,0.35328922,-0.022882491,0.44231585,-0.10099096,0.277098
938,-0.3026158,-0.48625663,-0.2902298,0.027888656,-0.42105588,-0.5161755,0.39397305,-0.033527583,0.0067646354,0.06564641,0.05397898,-0.23897496,-0.08939338,-0.09946582,-0.13511032,-0.29757,-0.08099425,-0.4344288,0.05884683,-0.21905357,0.65917444,-0.29017603,-0.26298243,-0.0048306584,-0.037110895,-0.6214902,-0.3153543,0.2704292,0.52650607,-0.12178284
939,-0.49869078,-0.16543281,0.1214875,-0.48938233,-0.26837945,-0.15435942,-0.13552284,-0.008514285,0.3281359,-0.28621656,-0.13166738,0.020995826,-0.027014494,0.3561327,0.12163061,-0.2018156,-0.11775454,0.29884124,0.8423718,1.2825474,0.8834323,0.07782984,-0.03767532,0.02021259,1.3771795,0.5749458,0.97617924,-0.098830275,-0.002814114,-0.021047473
940,-0.03675154,-0.06318569,-0.0073340535,0.25731415,-0.021336377,-0.38128486,-0.030706465,-0.12229253,-0.697302,0.023285061,-0.40504956,0.20428547,-0.03886026,-0.07715647,0.027863652,-0.3384162,-0.2977224,0.12160009,-0.019004166,-0.6062132,-0.09530604,-0.36059806,-0.04870174,-0.2216273,-0.41655993,0.45371255,0.14907558,0.053796783,0.24835026,0.22550905
941,0.18204898,-0.40750766,-0.23446998,-0.17866847,0.08236784,-0.113111936,0.28915805,-0.43911898,-0.29072088,0.13812363,-0.51753956,-0.39272445,0.09681964,-0.62974465,-0.014887154,-0.53034556,0.08071775,0.69849133,-0.37025106,-0.13252154,-0.3053183,-0.38575774,-0.42948216,-1.0400729,0.028626233,0.06599432,-0.21542782,-0.0398466,0.16824135,0.23352498
942,-0.26446506,0.14864333,0.16949151,-0.35070583,-0.4141443,-0.81664157,-0.73213845,-0.2861025,-0.3161807,0.2774591,-0.1386858,-0.0009697974,-0.15558915,-0.79690576,-0.56677866,-0.5010416,0.025360554,0.16529912,3.5833743,3.9152458,3.1977031,0.4010421,-0.24127191,0.4570125,1.0680155,1.0075536,1.4509399,0.2532791,0.18949632,0.3063595
943,-0.58933234,2.8765106,-0.33854136,-0.15008876,-0.2119702,-0.19939226,-0.32798675,-0.094365135,0.05756443,-0.11887348,-0.31508943,0.2025438,-0.03133443,-0.14170176,-0.22010386,-0.27352977,-0.101002134,-0.38933122,-1.2685688,-0.12045157,-0.5975874,-0.13370015,-0.54076517,-0.1657255,-0.3445078,-0.8377094,-0.44481012,-0.13462481,-0.2989685,0.05460182
944,-0.2931677,0.070120335,0.3000723,-0.27945232,-0.4196035,-0.43307886,0.2742873,-0.82102275,0.3083685,0.70449495,-0.09274322,-0.47370863,0.64202917,0.9117414,0.78061175,1.1387444,1.1310556,0.8363533,-0.27340585,-0.421167,-0.19699556,-0.109829545,-0.49755454,0.2108684,-0.07088333,-0.4040523,-0.12306425,-0.029300429,-0.08350882,-0.23748165
945,0.08964577,-0.3799637,0.09772259,-0.26557994,-0.18545172,-0.20156997,-0.27606088,0.16382691,0.015169561,-0.5802346,-0.2549336,-0.10940683,0.3577475,-0.13969983,0.10073912,1.018638,-0.07219052,0.11493987,1.5651362,1.0566006,0.6204901,0.60848063,0.17204332,0.055734217,1.1007013,1.994228,1.5351214,0.08557996,0.22301477,0.11630142
946,-0.51765764,0.5233594,0.5424016,-0.24462521,-0.016695082,0.15099594,0.20746374,0.3743335,0.45221984,-0.14745831,-0.057157636,-0.053338528,-0.005707562,0.04059422,0.14979547,0.09022546,0.15998285,-0.03678274,-0.15480185,0.009930223,0.16789335,-0.2505517,0.15766439,-0.37297365,0.052357256,-0.15316354,0.08317065,0.40178525,0.9281757,-0.580824
947,0.72788715,0.08239028,-0.07953036,-0.41166592,-0.061943673,0.14434242,0.542642,-0.14266515,0.120253265,0.0066262484,0.047541887,-0.07922971,-0.144718,0.17116284,-0.08728844,0.024643868,0.04654479,-0.22833088,2.1273806,2.5193982,0.8212479,-0.2079606,0.029355466,0.26568937,0.09547168,0.8308686,0.047302067,0.19123057,0.057495058,-0.01140058
948,-0.0702517,0.17900318,0.43293893,0.059924364,-0.38009244,-0.06151493,0.0012631007,-0.3821491,-0.22418383,0.20510066,-0.058121204,0.8736932,0.35013503,0.59093666,-0.13350947,0.3707911,0.068620145,0.65934694,-0.15675916,0.07651633,0.10295433,-0.11323905,-0.11565932,-0.06373054,-0.33109856,-0.5423504,-0.54841197,0.35799402,0.7969827,-0.106823534
949,2.1356468,1.7888706,2.129655,-1.0546136,-0.21978277,-0.7381176,-0.28079593,-0.13969785,0.86696696,1.4791652,1.846832,1.7547481,-0.41507465,-0.23005524,-0.0887354,1.1564745,1.2371123,1.4364269,-0.10904598,0.28034306,0.52174217,0.21550341,0.5525634,1.0432471,0.384027,0.07486212,-0.027743936,-0.06653848,-0.16799393,-0.09225623
950,0.0027472675,0.5682143,0.3436629,-0.11454199,-0.79648966,-0.09447226,-0.39772686,-0.3110236,-0.38963506,-0.15873101,-0.15520152,0.21363132,-0.4067503,0.047118768,-0.04488589,0.33674473,0.23674527,0.16589159,-0.3213121,0.32976115,-0.45310396,-0.093343884,-0.008849561,0.77292454,-0.1410257,0.014790446,-0.4596917,0.9025487,0.12368208,-0.20226367
951,0.40727818,0.77024364,-0.26289028,-0.18715894,0.56342053,0.5386269,-0.07720077,-0.31370306,-0.096630186,-0.69462466,-0.64455634,-0.87099123,-0.17519921,-0.15206492,0.042975545,-0.33135206,-0.034080457,-0.17564058,-0.2347199,-0.2521279,-0.31775537,-0.25782454,-0.1456036,0.63418794,-0.3474862,-0.3187586,-0.042991757,0.15211469,-0.042349726,0.9157858
952,-0.6282256,0.26217154,0.08729643,0.104559064,-0.15252739,-0.29476583,-0.45626947,-0.24160114,0.35030302,-0.533898,-0.28804526,0.31838912,0.45452702,-1.0927786,0.088561416,0.53005326,0.050933003,-0.62025297,1.2768443,0.21938598,1.1817514,0.085482866,0.0783914,0.4112159,0.2719583,1.1072505,1.7074172,-0.07925164,-0.1950279,0.9640209
953,0.11819655,0.4438035,0.3331008,0.20219852,1.3396361,0.08455944,0.03255555,-0.11945823,0.5400477,-0.016142398,0.6384666,0.09692764,-0.15241887,0.55776876,0.09358007,-0.53171617,0.16743219,-0.45597005,1.4949825,3.2304003,1.9093707,-0.012403063,-0.06768459,0.22866374,1.0432229,1.2095878,0.6775272,-0.4088842,-0.15245295,-0.2672627
954,-0.0049495697,0.38074857,-0.2922504,-0.29765666,-0.49357384,-0.15081972,-0.54000485,-0.036725145,-0.098312855,-0.10437843,-0.27652448,0.16074705,0.40687096,-0.17599922,-0.28983065,-0.26147705,0.26049244,-1.0602009,-0.7047833,0.078816034,0.6951658,0.75066733,-0.18792754,0.08673215,-0.24240494,-0.5657446,-0.09245345,0.03050673,0.39167634,-0.07247299
955,0.6129474,0.3358973,-0.097568095,0.4661743,-0.027686976,0.33389008,0.0710281,-0.22834381,0.90664846,-0.6921191,-0.003704846,0.5051019,-0.2873149,-0.7581401,-0.3124536,-0.6844617,0.7538323,-0.87586653,0.03432277,-0.010244906,0.22285205,-0.2275864,-0.06748928,-0.101914704,-0.014159799,0.20365249,-0.14325705,-0.63298684,-0.52388453,-0.36651623
956,-0.3105857,0.3743899,-0.011641562,0.16034675,0.2780663,-0.14995798,-0.63733417,-0.0661667,-0.33817998,0.41422138,0.09000605,0.0012740493,0.8134806,0.013463438,0.94149005,0.64617884,0.13499057,0.21982837,-0.106066585,-0.36146986,-0.11394736,0.80185384,0.6661351,1.7311205,0.15147114,0.30298865,-0.039726853,0.20909277,-0.46543962,-0.0073298216
957,-0.28038934,-0.030655183,0.1589911,-0.5095877,-0.51016843,-0.2780134,-0.42842963,-0.36180654,0.08312395,0.16688013,-0.25759345,-0.17019665,-0.037841477,-0.5657344,-0.29377043,-0.5726768,0.119710505,-0.38107002,0.5931705,0.6778265,0.70614165,3.0033367,2.5315518,3.3670106,3.5139773,3.0786462,3.4240253,0.09950334,-0.61636406,-0.026408657
958,0.2756003,-0.30151272,0.14658804,-0.04284185,0.024092793,0.57283795,-0.022268325,-0.5111238,0.25734687,-0.17412227,-0.72842646,-0.22785985,3.2117555,3.6136804,1.9479512,0.7323948,0.5882842,0.57088935,-0.69322705,-0.65668416,-0.86473566,-0.10899529,0.2688058,0.23252417,-0.060507774,0.10458416,-0.28328532,-0.1372666,-0.30511057,-0.1865075
959,-0.17219865,-0.12450883,-0.13051926,0.063927546,0.06409502,-0.0733006,-0.1565224,0.71985006,0.4061836,0.6810156,-0.10804862,-0.33846864,0.3565076,-0.28869522,-0.1056245,0.041231036,-0.30186123,0.19182241,-0.44416952,-0.76497126,-0.5227167,0.24688399,0.2793632,-0.12559739,-0.2103827,0.3072153,-0.4558448,-0.1114915,-0.61284244,-0.30545735
960,-0.24962652,-0.011553019,-0.4107002,-0.10886268,-0.18525732,0.2467488,-0.0152208805,0.19988629,-0.51914763,0.17689565,-0.008757375,0.14407513,0.4394139,-0.043733396,0.41349608,0.3953873,0.050541013,0.06848395,0.08467305,0.18897647,-0.110874176,0.025581867,0.30531117,-0.044024676,0.38497397,-0.4611217,0.20542414,0.30528176,0.07697511,-0.06576951
961,0.050029904,-0.122216836,-0.018571302,-1.0702107,0.1492731,-0.18112347,0.8323378,-0.46032152,1.9240844,-0.48505473,0.22862928,0.30754805,-0.22954643,-0.320221,-0.23363474,0.13085207,0.27786312,-0.38957262,3.5562449,2.7450836,3.4653811,-0.41492522,0.09193243,-0.078029886,0.89368176,1.0290699,0.37201476,-0.40658548,0.19708279,1.0666552
962,-1.5940915,0.18925057,-0.58950067,-0.16871798,0.12916331,0.5407491,-0.33136496,0.05445987,-0.51679766,-0.10567334,-0.3225548,0.28837305,-0.3817877,-0.21438916,-0.4881947,-0.35902488,-0.06519899,-0.1745689,-0.7019986,-1.2958429,-0.1854951,-0.013652444,-0.045008183,-0.25594613,-0.97207904,-0.25924462,-0.7306549,0.7721272,0.8178701,0.4115017
963,0.119022846,-0.64670044,-0.21978748,-0.18117106,-0.27297825,-0.07908189,-0.5548079,-0.11811164,-0.85141706,-0.19154006,-0.309036,-0.012642622,0.3354134,-0.32627532,0.39949915,0.0442124,-0.19089095,-0.5063856,0.82711643,1.5077026,0.27852196,0.3033301,-0.33347392,0.12510365,-0.085369885,0.13638781,0.5335907,0.8894632,0.70668644,0.17621797
964,0.4753095,0.08226085,-0.12147677,-0.43377784,-0.018338263,-0.35127437,0.33927035,-0.35829896,0.118599296,-0.1413697,-0.05339378,-0.19304377,-0.61699045,-0.22923055,-0.38385415,0.11812816,-0.021008372,-0.36240876,1.2578697,1.5005593,1.6051905,0.84965444,0.94698846,1.8332317,1.6260586,3.027362,2.7340512,-0.26078624,-0.43177336,-0.53337425
965,0.08303416,0.4716412,0.25208512,0.520839,0.117919125,0.74481195,0.49001792,-0.1459349,0.13082737,-0.2782965,0.07601775,-0.10383481,1.6402644,0.39922926,1.2094291,0.66063285,0.9894563,1.1199757,-0.19678256,-0.3655836,-0.41206062,-0.17391211,-0.16918808,-0.32284898,0.13793552,0.09693754,-0.04109168,0.15368764,0.21032554,0.06776469
966,0.040430903,0.1338119,0.2609191,0.02599132,-0.10135282,0.5254338,0.2887075,-0.59684837,-0.42246127,0.115519404,-0.12619731,-0.18608189,0.48572508,0.060585648,0.787976,0.08566654,0.3582819,-0.26217324,-0.47476208,0.047308236,0.28253883,0.15353924,0.07173878,-0.19329947,-0.055483937,-0.27656296,-1.0777425,0.004073918,0.04752639,-0.24390447
967,0.33962762,0.14987329,-0.22000483,-0.00027213618,0.038239032,0.73914343,0.11144312,0.5517533,0.28407043,0.24829346,0.518244,0.31313705,0.25470263,0.03678757,0.258446,0.40725,0.13969171,0.53881943,-0.015767694,-0.35657024,-0.20784888,0.3837397,0.36992952,-0.08655876,0.10328168,-0.40564084,-0.46006888,0.33128577,0.47054714,-0.23129916
968,-0.5766128,0.0570572,0.1168329,-0.09289785,0.19911264,-0.19385767,-0.032797515,0.8349741,0.043841176,-0.022401527,-0.00014637038,0.26924986,0.15462254,-0.063988954,-0.0055865347,-0.6799245,-0.044743285,-0.009668186,-0.11434494,-0.1811406,-0.2803989,-0.10009599,-0.4079584,-0.40906358,-0.3665138,0.04294502,-1.2643166,-0.12729737,-0.12847248,0.50510085
969,-0.34771582,0.124301374,-0.09465966,-0.08821422,0.042785548,-0.37750044,0.36990285,0.4199608,-0.07348792,0.20686266,0.59357506,-0.056757424,0.0017092228,-0.1608423,-0.25792706,0.3448549,-0.05801513,-0.22010466,0.0225918,-0.18741247,0.3364523,-0.61295134,-0.27710772,-0.34650624,0.1760574,-0.06957057,-0.39319837,0.41895536,0.10217173,-0.22674194
970,-0.24899963,0.17360532,0.14371228,-0.5599119,-0.013196915,-0.4953999,0.05944033,-0.852608,-0.8481182,-0.86997926,-0.1588653,0.049788833,-0.040492386,-0.20480032,0.0064344406,-0.27835384,0.0869267,-0.06030923,0.019367017,-0.037290663,-0.52827615,1.454274,2.3001056,1.5613157,0.93152684,0.6285789,0.94599664,0.143046,-0.0031102896,-0.35796905
971,0.20118916,0.01935777,0.027464382,0.097468786,-0.060101636,-0.0050676167,0.016913742,0.10987237,-0.25364912,-0.2729582,-0.35468987,-0.2309726,0.2002259,0.42966187,0.54240465,0.17562826,0.97898185,1.509801,-0.63278115,0.042064905,-0.7113059,0.06251529,0.12555686,-0.27315018,-0.28553355,-0.072909385,-0.029346332,0.012705088,-0.10232791,0.39015532
