,2h(-7),2h(-7),ma(-7),ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),2h(-5),2h(-5),1o3ol(-5),1o3ol(-5),2h(-5)+1o3ol(-5),2h(-5)+1o3ol(-5),ea(-5),ea(-5),eb(-5),eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),PFO,PFO,air,air
1027,-0.08073068,0.17775536,0.1680187,-0.017325431,0.45801085,-0.4535365,0.15925333,-0.311085,-0.049904704,0.21086287,-0.12409717,-0.11397709,0.031132698,-0.3189091,0.12543786,-0.13810521,0.42919803,-0.37272567,0.14472622,0.11177325,0.32177076,0.471331
1028,0.28016412,0.13558495,-0.0065479875,0.114176586,-0.012665391,-0.20783761,0.2589689,-0.47339416,0.5008852,-0.10227138,1.1681283,0.37399715,-0.080632865,-0.12101832,-0.2000317,-0.16399246,0.5076799,-0.14299941,0.2710604,-0.02584505,0.25281543,-0.5106237
1029,-0.13359118,0.0732072,0.23057613,0.53959227,0.05472946,-0.014285535,-0.006376654,-0.23172481,-0.0039249063,-0.40023345,0.2342831,-0.6093496,0.22191614,-0.030573606,0.37229842,0.03469786,-0.13498077,-0.085018024,0.12650678,0.068433166,0.015985966,0.04521005
1030,0.035883725,0.5845923,0.08282001,0.1663461,-0.23595917,0.08398475,-0.22386989,-0.22543561,-0.35117388,-0.54918045,-0.030550241,-0.10206765,0.47482878,0.55694395,0.55101776,0.023699522,2.1629417,0.9395299,-0.21473432,0.16174996,0.10921872,0.3290267
1031,0.0880605,0.13670617,-0.19257247,0.5363401,-0.3971915,0.241113,0.04517418,0.61521626,-0.12918645,-0.018980145,-0.07823515,0.005767226,0.122553945,0.0029059649,-0.16028357,-0.21552706,-0.10440719,0.44231123,0.13067746,-0.27038264,-0.103713274,-0.1772443
1032,-0.22184241,0.6330148,0.0509831,-0.061464548,-0.21731117,-0.048648745,0.0114685595,-0.0051614866,-0.025643796,0.57984704,-0.08543861,-0.08204919,0.1347883,0.16488034,0.018943489,0.08092201,-0.10784002,0.023388699,-0.118872106,0.065158844,-0.020229727,0.042656302
1033,0.88131577,0.7916415,0.08692753,0.056475133,0.724874,0.3442258,0.8094454,-0.010965429,0.19138098,-0.09343693,0.16230142,0.02176702,0.057448238,-0.7592434,-0.13581714,0.24025454,-0.0216856,-0.09560478,0.5340643,0.14293018,-0.11267857,0.1494053
1034,0.07593042,-0.22627193,0.14684284,0.17542523,0.04872769,0.18465245,0.11299914,0.0081653595,-0.11133152,-0.06793475,-0.04116416,-0.075998604,0.20989972,0.35743904,-0.040398,-0.26908493,0.2592802,-0.36024547,0.021541178,-0.13216884,-0.020216942,0.037404835
1035,-0.10673803,-0.37007844,-0.094213605,-0.07658741,-0.009448707,0.19660899,0.10155666,-0.276057,-0.011508286,-0.13367367,0.12162736,0.16589803,0.055840313,0.07036531,0.4784641,0.5321255,0.04354644,0.590438,-0.030545413,-0.12162438,0.044427574,-0.050912976
1036,-0.2846471,-0.22460061,-0.08978927,0.27978188,-0.294111,0.14217085,0.33608192,-0.4832605,-0.4606037,-0.41610414,0.008586168,-0.030226767,1.2644044,1.8451626,-0.0015870929,-0.26335248,2.1244318,1.9126128,0.051443398,-0.32610196,0.2808101,-0.23185015
1037,-0.18796894,-0.026110679,0.26320255,0.39117205,0.32514715,0.13065514,-0.45909685,-0.2224182,0.69893765,-0.26900363,0.21367545,0.28237128,-0.4288011,-0.38736326,-0.24979669,-0.3202945,0.008235455,-0.3257742,-0.017136157,-0.18192792,0.5033845,-0.28109872
1038,0.4039312,-0.08496368,-0.24737367,0.057771444,-0.15247256,-0.3052312,-0.23690455,-0.14986938,-0.32386276,-1.0342791,0.0139056295,-0.3971113,-0.01610744,-0.030551732,0.12150371,-0.23881292,0.73922884,0.56395465,-0.12119639,0.061456323,0.35394847,0.03194067
1039,-0.14141291,-0.34268284,0.3183522,0.20537111,0.24817804,0.11007002,0.29984248,0.070228666,0.35455737,1.2343242,0.253372,-0.11217028,0.22327387,-0.084853485,0.5181411,1.5791843,1.1658118,1.2061871,0.056606233,0.27136838,0.036941946,0.03134021
1040,-0.33255994,-0.0022503138,0.10708368,1.1188698,0.80807024,0.31444123,0.013126016,-0.6052968,-0.18776083,-0.07176483,-0.25059015,-0.37808895,-0.050463915,-0.16319774,0.062624656,0.07723844,0.32509336,-0.036018908,-0.14187399,-0.07815254,0.13200533,-0.084575474
1041,0.0886046,-0.1320138,0.29185283,0.43231535,0.24426106,0.11836004,-0.017899573,-0.032628298,0.2162462,-0.09436846,-0.15634367,-0.3198948,-0.14363647,-0.59975797,-0.12320995,1.3493955,-0.34506306,0.1315223,0.02079773,-0.22662094,0.3428783,0.24178767
1042,0.10993445,-0.018013954,0.07335281,0.16892457,0.048999786,0.22487381,-0.25185904,-0.5668193,0.08964032,0.012140632,-0.27892798,-0.08873677,-0.16235435,-0.20801716,0.08737585,0.23104048,0.30577534,-0.13376816,0.75969946,-0.062545896,-0.04873246,-0.099993736
1043,0.0087714195,0.079612136,-0.19859974,-0.08643401,-0.429052,-0.007202029,-0.16166858,-0.08336967,-0.34194946,0.20508718,0.05247727,-0.11400372,-0.23257717,-0.2712521,0.060742795,0.51143193,0.030515373,0.06327516,-0.09030157,-0.058960915,-0.29830253,0.069606185
1044,0.029419303,-0.4849133,0.67085296,0.9838327,1.6105089,0.49112934,-0.18488425,0.25691822,-0.6000011,-0.52929974,-0.14680189,-0.3309574,1.2561997,1.291575,0.0036698654,0.07386267,0.9689714,1.5073112,-0.035696417,-0.13310188,0.10967934,-0.13861734
1045,-0.43175808,0.13665539,0.06485775,-0.30690873,-0.28458413,-0.19167429,0.03300309,-0.51709986,0.11237717,-0.16693974,-0.2770682,-0.45380974,-0.05834019,-0.11693178,0.95607334,0.29547885,1.2737393,0.12551737,-0.089888155,0.6836947,-0.21086353,0.5600394
1046,-0.3794308,0.69213647,-0.89301586,-0.27550316,0.020747542,-0.14922984,0.16508293,-0.16229105,-0.758085,-0.21381271,0.052869916,-0.09012246,0.88019407,0.59113157,0.28263518,0.27125412,0.59189546,1.6983736,-0.20104098,-0.4626736,0.43758082,0.05214727
1047,0.108263426,-0.046005666,0.28656337,0.025486052,0.67495894,0.32477617,-0.5929629,-0.25515664,0.42205772,-0.08190039,0.19792826,0.13785815,0.0057531595,-0.13002682,0.17680745,0.25453028,0.42944622,-0.2081402,-0.27901477,0.11929822,0.16538623,0.3803713
1048,0.059323765,0.140589,-0.10137805,-0.24987316,0.08616695,-0.03886503,0.40290502,2.1021032,1.6825527,2.4272087,0.83739084,1.7557056,-0.070397526,-0.13265333,-0.24731678,-0.11082688,-0.39858788,0.23972315,0.107828796,-0.3701326,0.011274815,0.124418795
1049,0.57560724,0.006725788,0.35293508,-0.102206886,0.2246151,0.11044803,0.63486886,-0.09554368,-0.17343003,0.10814285,-0.10165635,-0.05057712,-0.07106689,-0.19827746,-0.03713742,0.09754312,1.0960335,-0.07575488,0.4250269,-0.0179739,-0.056929946,0.4906716
1050,0.011506021,-0.097307086,-0.08851051,0.080192864,0.11178547,0.33920628,0.13715297,0.6481219,-0.060384333,-0.111145854,0.04784304,0.0657897,0.08236039,0.16450112,0.054281294,-0.07324439,0.065521955,-0.5236555,0.0137909055,-0.10114062,0.14937091,-0.11204892
1051,-0.6771345,0.16648139,0.4002741,0.29476926,0.45689982,0.025833935,0.2887815,1.1282223,-0.23656476,-0.57995665,0.3179341,-0.88643146,-0.11110406,0.0053283274,-0.30991608,-0.37277368,-0.29396576,-0.4575709,0.052641086,0.7544379,-0.23625243,-0.022454679
1052,-0.04521376,0.6441482,0.6340026,0.4404429,0.7912731,0.37764722,-0.1008102,0.117048144,-0.39505005,-0.022598267,-0.12645185,-0.08472234,0.113851264,0.12692785,-0.27100694,0.68705887,0.5238719,0.12833673,0.088637054,0.9266554,0.17117935,-0.20643121
1053,0.013816327,-0.051238418,0.358425,1.0192589,0.5070956,0.18645155,0.04840064,-0.15720195,-0.17611504,0.0140224695,0.082921684,-0.114810824,0.15654713,0.1745032,-0.009478718,-0.15574247,0.025282323,-0.19407612,0.057786614,0.14839208,0.16787842,-0.103652716
1054,0.025403552,-0.36961815,0.009839982,0.041243494,0.051578566,-0.04017651,0.26435152,0.08431104,-0.12218928,-0.4124999,0.1822321,-0.14302883,0.034969926,0.010323226,-0.066596806,1.4222792,0.33186212,0.14692932,-0.057465136,0.080881596,-0.008162677,-0.054590523
1055,-0.106344685,0.022594094,0.07464856,0.01807015,-0.3652523,0.09662247,0.1517086,-0.0952425,0.43182486,0.1392783,0.037746727,0.47694075,-0.05694318,0.25661325,-0.07384431,-0.5780476,0.021422893,-0.30155838,-0.016187966,-0.06842649,-0.04383245,0.39051953
1056,-0.024899125,-0.3659694,0.7010104,-0.06670356,0.7560805,0.2732508,-0.22376752,-0.41624546,0.112517476,-0.12071821,-0.055390537,-0.1840986,0.17071912,0.16159481,-0.38712364,-0.13179606,0.075719,-0.11141143,-0.042616144,-0.04122436,-0.51564974,-0.31606683
1057,0.010071158,-0.45158708,-0.14861321,0.16557944,0.13468605,0.26694405,0.17912263,0.39952838,-0.18055278,-0.41959393,-0.1569069,0.040658474,-0.19376725,0.32890552,-0.092639744,0.43227196,0.15731639,0.06679046,0.035725594,0.09206005,0.07468283,-0.00396242
1058,-0.45623326,-0.029209971,0.23439282,-0.10940947,1.1984802,0.19706354,0.4190516,-0.025723815,1.4450688,-0.02083385,-0.016655207,-0.19828351,0.11170602,0.10029006,-0.10924587,-0.040655077,-0.07837126,0.038949072,0.122680694,0.03501159,0.07263389,-0.019332975
1059,-0.17912948,0.15704238,-0.2924226,0.22428969,-0.15912753,-0.24413233,0.28099906,-0.18620345,-0.037784338,-0.016605258,0.05505699,0.29564387,0.41553128,0.15076318,0.4647378,0.053893983,1.2418301,0.370676,-0.38380298,-0.27742696,0.31425956,0.018587219
1060,0.9866376,0.18279451,0.0101233125,0.6596465,0.7215271,-0.11411923,0.8070903,-0.29550314,-0.06548548,0.51599467,0.31262326,0.48432773,-0.20744437,-0.044635117,0.16448355,0.23554164,0.846643,0.5206916,-0.3413804,0.2187612,-0.13461137,-0.20833957
1061,-1.5120542,-0.10273546,0.0630478,0.3747778,-0.20604801,-0.1763334,-0.27054122,-0.47564366,0.7160903,0.28474194,0.31895727,0.120688885,0.34508234,0.007409394,-0.14555562,-0.038853407,-0.15364385,0.008361876,0.009627581,-0.07465434,0.070524484,0.054693878
1062,0.25333133,0.04107657,0.4928772,0.8570491,1.0692605,0.8927846,0.89477956,-0.18104124,0.27662057,-0.84367454,-0.19622101,-0.027033743,-0.104465306,-0.010896146,0.0045450926,0.21178234,-0.0044236183,-0.24771118,0.18117584,0.21433824,0.2971015,0.032348663
1063,-0.33107102,-0.27148166,-0.084412575,0.09419191,-0.010263652,-0.043283165,-0.0028700829,0.166147,-0.13896579,-0.2103262,-0.12923956,-0.17742258,-0.18776907,-0.0028229654,-0.08382994,-0.17392302,-0.107902765,-0.18483889,-0.16981494,-0.086936474,-0.011999071,0.33729443
1064,0.064813435,0.046810567,0.027161956,0.20406288,0.060487807,0.007340908,-0.056916177,-0.77102286,-0.05009097,-0.032383427,0.03428501,0.06538993,0.035519183,-0.08854604,0.045379817,-0.14169458,-0.012649894,-0.20186889,0.17599422,0.019950211,-0.03746581,0.19763565
1065,-0.04565686,-0.09684649,-0.0061077774,0.557605,0.33036932,0.0054674894,-0.063302845,-0.4304213,-0.014888346,0.16448426,-0.09464764,0.09892723,0.054546773,-0.5449815,-0.10025659,0.51941717,-0.13897353,0.042102337,-0.006609738,0.0013802052,0.031121522,1.0043889
1066,-0.24444103,0.021933258,-0.216843,0.049216345,-0.144382,-0.14581823,-0.005065292,0.008463353,0.2063868,-0.05922687,-0.10169439,0.08826973,-0.31603244,-0.22097023,-0.113785416,0.021269023,-0.37730455,-0.016771033,0.04363805,0.015425444,0.21378744,0.5719912
1067,0.16737354,-0.075598,-0.05841005,0.10459855,0.089496434,0.0051312447,0.009145379,0.2385971,0.07931703,-0.12209034,-0.12016916,-0.22619158,-0.08213216,-0.36321422,0.23711692,-0.083378434,0.047340095,-0.28338146,0.08727172,-0.047120094,-0.13359606,0.24511367
1068,-0.05638841,-0.18521273,-0.041014135,0.38574424,-0.126567,0.20753998,-0.11163759,0.11589086,-0.109502435,-0.31313783,-0.12261701,0.13001198,0.040171146,0.48135978,0.027320027,-0.49900895,0.45718002,0.16168189,0.09173936,0.007219553,-0.09316069,-0.07533455
1069,0.2720162,0.33483857,0.39672923,0.0069626495,-0.113156796,0.06349279,0.16396594,-0.38167393,0.08196652,-0.041393593,-0.16133127,-0.39404333,3.1338062,1.8962892,-0.04392594,-0.16533837,1.207788,1.1285557,-0.25749445,0.1223405,-0.57454085,0.28157234
1070,0.06979634,-0.5509447,0.20273851,0.044044584,0.054498285,-0.0668779,0.028186083,-0.07123846,0.06267406,-0.51348853,0.30807722,-0.09515715,0.05713904,0.21163958,0.03480488,1.0280313,0.118169606,0.34895384,-0.28747457,-0.01195991,-0.21389537,0.24300352
1071,-0.16487908,0.019248843,-0.2512382,-0.42454842,-0.24647617,-0.105513275,0.040210217,-0.16283494,0.06271303,0.0064907074,-0.1936096,0.051899582,-0.19837365,-0.15206027,0.0758743,-0.079754114,0.23718596,-0.10008067,-0.030485883,0.058191657,0.16594748,0.22159277
1072,-0.12789397,-0.04971862,-0.10756081,0.045188725,-0.33451867,-0.048826337,0.08691239,-0.5479107,-0.054186672,-0.08076954,-0.058174938,0.07418108,-0.17351821,-0.02186966,-0.026179254,-0.5066406,0.3116119,0.19514406,0.00043931603,-0.010875821,0.04942429,0.10975441
1073,-0.03798783,-0.71407306,-0.25449035,0.24057987,0.1109004,-0.27816638,-0.06750551,-0.1458416,-0.59350145,-0.4816967,-0.10407171,-0.14718303,0.06627318,0.03707084,0.074863434,0.28844953,-0.004076481,-0.24465394,0.028370976,-0.13574255,-0.050695598,0.8471707
1074,0.15665674,-0.4370346,-0.21962054,0.19399825,0.2049082,0.3192751,0.27007908,-0.21402204,-0.14061213,-0.3163526,0.2711541,-0.082558334,1.3456681,1.0827532,0.14312387,-0.32606292,0.69166046,0.9333357,-0.07468772,0.22079253,0.10147923,0.16366234
1075,0.15711513,-0.12099075,0.494717,-0.08936411,0.32380736,-0.607166,-0.2316066,-0.020986408,-0.8616949,-0.2097672,0.20838097,-0.05163634,0.9817437,2.572301,0.75809675,0.4603504,2.9372993,3.358073,0.17341647,-0.3163033,0.23702958,0.39175847
1076,0.00090256333,-0.11552131,-0.34332895,0.19260733,0.056190014,0.18755877,-0.44441432,-0.44473672,-0.112567425,-0.07398689,-0.09014414,-0.0022477359,0.2225318,0.28790826,-0.25297266,-0.12100756,0.19802096,0.11962885,-0.014764953,-0.0130862,-0.20943147,0.032524467
1077,0.17183214,-0.20318758,0.19413137,-0.34638178,-0.06374347,-0.04873073,0.19851229,-0.056206644,0.25600648,-0.015377402,0.032708824,0.02099531,0.102896094,0.1340771,-0.3566625,0.003635645,-0.72618055,-0.046581626,0.04300791,-0.03276539,-0.10420647,0.11388185
1078,-0.065301895,0.09525168,0.12148571,0.07555923,-0.43507767,-0.047269702,0.04098826,-0.13821945,-0.45039958,-0.011491895,-0.21492285,0.014523625,0.41836202,0.42907006,0.30953094,-0.062574744,0.5316893,0.22019812,0.0654549,0.024624467,0.081730165,0.092611104
1079,0.12840003,-0.033763647,0.1938361,-0.6204011,-0.09334013,0.028152302,-0.39758968,-0.48147094,-0.687396,-0.13804007,0.08017248,0.34963083,-0.5032019,-0.23764917,0.14184952,-0.19783852,-0.056985125,0.030432317,-0.41714665,0.02446258,0.32086298,-0.0076846182
1080,-0.03338489,-0.02944529,-0.22198164,-0.017489374,0.1409391,-0.30383047,0.12191504,0.13253218,-0.23227832,-0.010736346,-0.40761584,-0.41327578,0.12479234,0.03638394,-0.36766925,0.27446723,0.12391269,-0.12107062,0.122097254,0.038989186,-0.19353342,-0.11134036
1081,0.026952296,-0.16757658,-0.01974523,0.14697169,-0.17775202,0.08196908,-0.094806254,0.7847636,-0.11950694,-0.38932562,-0.019477129,-0.24563546,0.05071211,0.19323035,-0.13972759,-0.5987005,0.3471166,-0.122178674,0.148188,0.078790426,-0.001709044,-0.03629213
1082,0.39857352,-0.036940098,-0.045978546,0.08177519,0.11574036,-0.03571864,-0.18164389,1.1590489,0.006116152,0.3403909,-1.0832789,-0.12377179,-0.00031718612,0.04086423,0.11405498,-0.117271535,0.20122129,0.083112106,-0.05219242,0.40473366,0.68721604,-0.12818801
1083,0.033166915,0.43630677,-0.09603238,0.05359131,-0.06726518,-0.14060351,0.03428787,0.1795367,-0.058031596,0.16283971,0.03178543,-0.16648513,2.107884,2.1754706,0.32336748,-0.0044561625,1.5974567,1.1258981,0.03829664,-0.00814724,-0.15971604,-0.17465425
1084,0.17202178,-0.08516991,-0.18208604,0.33059835,-0.6353204,-0.09916121,-0.013128698,0.20735964,-0.13598749,-0.10683185,-0.14817572,0.0007505417,-0.10885306,-0.09393066,0.41547385,-0.38696742,0.46731555,0.27273622,-0.011785537,0.44150877,-0.11186373,0.12170297
1085,0.33442664,0.23587584,0.10478264,-0.07400215,0.20483524,-0.011835426,0.10121572,0.2935225,-0.23554724,0.52581954,-0.17403963,0.22528778,-0.24355274,-0.16447878,0.1824776,0.4279738,-0.24396054,0.12699586,-0.19005787,-0.123351455,0.111567914,0.07629889
1086,-0.48307407,-0.32143652,0.5776692,1.996112,0.80170596,0.20973048,-0.46407676,0.27735418,-0.42669642,-0.41815966,-0.5577118,-0.79879975,-0.08419186,-0.25922412,0.5785876,0.7780522,1.6030133,1.1387901,-0.11401093,-0.044397354,-0.12868631,-0.12792525
1087,0.15017223,0.1380917,-0.02128464,0.048266873,-0.5479463,-0.24434602,-0.08081031,-0.13621075,-0.23924708,-0.17741656,-0.33296776,0.14592779,0.0067566633,0.3629217,0.23893058,0.32689202,0.17468137,0.12864813,0.3873324,-0.13530187,0.06789535,0.05645156
1088,0.22876376,-0.22843349,-0.028560936,-0.092346966,0.45674402,1.3806329,0.63763976,1.3945093,-0.21158093,-0.26313925,-0.08553094,-0.21547645,0.07228416,-0.031843632,0.0020589828,-0.16179848,-0.06451753,-0.118658066,0.1994605,0.037012756,-0.06172061,0.0469926
1089,0.31904295,0.38890874,0.22122443,0.15789005,0.23775941,0.41789225,0.18674535,0.87992364,0.78889406,-0.29076636,1.6306096,1.2224524,0.06867057,-0.024933293,-0.00067031384,0.2359972,0.2904867,0.023012623,0.115923315,0.5096171,0.47209537,0.13661692
1090,0.22013378,0.20803535,0.09044331,0.35313487,0.24581254,0.9986801,0.6580151,1.2137744,-0.08755338,-0.26603842,0.36660418,0.77852005,-0.040627122,-0.12078212,-0.06316495,0.1775738,0.094419,0.033809394,-0.0009858012,-0.24543369,-0.051892936,0.022863507
1091,0.12420493,0.4197294,0.045642555,0.10340479,-0.08375096,0.52329624,0.029541135,0.18575823,0.16960156,0.02204001,-0.05192679,0.019202918,-0.013743937,0.14979737,0.01435256,-0.121371746,0.1283161,-0.16409218,0.021079361,-0.06574328,0.1586361,0.49147183
1092,0.11270267,-0.021024466,0.10905784,0.7077942,-0.060819626,-0.098889574,0.22050089,-0.10063765,-0.033711374,-0.69169486,-0.2105304,-0.27435002,-0.16253829,0.20179643,0.35342973,0.099113464,0.085225,0.42307448,0.25252277,0.07178298,0.26123673,0.12391284
1093,0.03611386,-0.033804655,-0.0503155,0.08692244,-0.15816027,0.3174929,0.06601277,0.47770044,-0.03067705,1.2646873,-0.0009962916,0.16648301,0.08159986,-0.050173342,0.08372247,1.0723084,0.13038227,0.37737846,0.009101927,-0.46803856,-0.017642736,0.02257049
1094,-0.026454061,0.01062417,0.009074181,0.15624675,-0.100046515,0.025168777,0.03957227,-0.09925628,-0.0032220185,0.21097323,-0.0015041232,-0.023350507,-0.0074971914,0.035482973,0.0647749,0.25860864,0.13528877,0.3245621,0.011061192,0.0116586685,0.080170125,-0.016343623
1095,-0.00039178133,-0.048062176,0.37015325,0.087332726,-0.05694294,-0.04929003,-0.14924163,-0.7644528,0.18392366,0.25355154,0.12376257,-0.13936085,0.07378626,0.21550989,0.21691638,-0.60871327,0.08320272,0.446777,-0.05838847,0.013379037,-0.17657617,0.54206216
1096,0.5920412,1.0010855,0.2813203,0.003630042,0.63809764,0.8579261,1.460315,1.0595392,-0.29724663,0.16870013,-0.002129227,-0.43136558,-0.43767452,-0.25892702,0.23229635,-0.5767615,-0.4297754,-0.365329,0.008757055,0.28403357,0.24716157,-0.5578917
1097,1.0767457,-0.123262495,0.16676477,0.1555862,0.11862147,-0.29402187,0.24029836,0.53368914,-0.26932037,-0.23522489,0.05204889,0.04118982,-0.055842668,-0.19099467,0.029858232,-0.02301246,0.08530724,-0.07572753,-0.55871135,0.4935261,0.2084374,0.04888902
1098,0.6714884,0.70883346,2.5105157,1.9793994,3.0653973,1.4585345,-0.32346204,-0.6191207,0.9133493,0.32325903,1.433706,2.5407314,0.16313997,1.1266531,-0.26945648,0.081593804,0.7267623,0.1820925,-0.24020675,-0.0042386055,-0.08795065,-0.6632098
1099,-0.01564461,0.19069982,-0.07210451,-0.09319273,-0.06297821,0.018021643,-0.08442733,-0.04038018,0.05981636,0.2873801,-0.05211568,-0.036851257,0.008184969,0.01399219,-0.046354413,0.5931963,-0.06450772,0.003770128,-0.017120779,-0.061090708,-0.018030345,0.024391383
1100,-0.119868934,0.1376862,-0.9219746,-0.2028864,0.11637202,-0.55075073,-0.2902286,0.2436763,-0.23152721,-0.7994009,0.10417575,-0.41835856,2.0637705,2.3802571,0.45754302,1.730595,1.6805048,3.2166467,0.05151719,-0.29834086,0.41168177,0.46829098
1101,-0.18342978,-0.37857127,0.11086774,0.2855607,0.42278785,0.14924239,-0.14450514,-0.14797938,-0.061434805,-0.37411523,-0.030271709,0.12841012,0.2115224,0.435534,0.21239218,0.020137787,0.81097364,0.28974068,-0.11148876,-0.31816974,0.31183618,-0.06941062
1102,-0.000675261,-0.21130466,-0.017703652,0.2047695,-0.119095206,-0.13045186,-0.019163728,-0.49361843,4.8935413e-05,-0.09542346,-0.031893194,-0.5054266,-0.0271011,-0.26261127,-0.03800538,0.28348827,-0.010777712,-0.16751412,-0.19295183,0.1237158,0.37702382,0.16147159
1103,0.5403969,1.1499267,0.05376809,0.032128513,0.09701145,-0.37431467,0.24464983,-0.08976805,-0.037505,0.116668105,-0.040920913,0.092197776,-0.17102517,-0.12388536,0.4424053,-0.26150882,0.6103035,-0.096155405,0.15671504,0.61425465,-0.044276997,0.85407186
1104,-0.20627028,-0.71995604,-0.2108753,0.14101392,0.4940105,1.7356353,-0.16567045,1.2009635,0.14246309,-0.235026,-0.28390804,-0.090358734,-0.22395393,0.22109413,-0.12557513,0.50894254,-0.27186644,-0.6688132,-0.10296742,-0.08049232,0.3456405,-0.31429702
1105,0.24836636,0.11818522,1.251904,1.6970261,1.8240871,1.1908522,-0.7088568,-0.4261755,0.7050191,0.033865124,-0.052900374,-0.32292467,0.29285794,-0.4541912,-0.3606696,-0.06585613,-0.23499095,-0.19983387,0.16384065,-0.29305112,0.20619474,0.14058584
1106,-0.10866171,0.009797573,-0.14593357,-0.14883143,-0.03227359,-0.27109522,-0.28023857,-0.06493184,-0.15569526,-0.6643075,-0.271479,-0.23725489,2.4351785,1.743796,1.1569618,0.7762264,2.99711,4.1208644,0.08114177,-1.1620219,0.23529136,-0.028352499
1107,0.0650723,-0.23671402,0.18712479,-0.0110498965,-0.4844461,-0.04539323,-0.16641486,0.053347886,0.7465185,-0.2840557,0.31847963,0.15433034,-0.06968433,-0.09649542,0.044409037,0.61229867,1.2509664,-0.041981906,0.07882565,-0.061805308,0.20976931,-0.058219463
1108,-0.055135705,0.35223198,0.13200939,0.017019644,-0.021152735,-0.22637795,0.12661129,-0.1690107,0.5140705,0.37352788,-0.23514003,-0.15503962,0.5918529,0.16508216,0.67882663,-0.061637282,1.4758282,0.51612574,0.63514763,0.19357157,0.2602502,0.40523452
1109,0.5212615,-0.41437042,-0.07709724,0.035389185,0.3164805,0.3134777,0.6904964,0.12649553,-0.00081318617,-0.3075843,0.59869254,0.7022693,-0.2825664,-0.031241357,0.09321055,0.07545304,-0.02401036,0.3259722,-0.0014975071,-0.1308935,-0.036998093,-0.04377441
1110,1.3015947,0.93415904,-0.09098855,-0.08888155,0.73151827,2.2072346,2.4510403,1.38892,1.0657413,1.0814325,3.4658825,2.897846,-0.16608174,-0.14756016,-0.36282825,-0.06555605,0.033916175,-0.22463876,-0.21835603,0.1614604,-0.42505285,-0.116128735
1111,0.47141397,0.2841517,-0.01463718,-0.025909476,0.09510496,-0.32252634,-0.18503135,-0.18134278,0.24154162,-0.0035940781,0.6577281,0.32180038,0.64845026,0.82411075,0.10490382,0.10790409,0.5572125,0.38295615,-0.32061338,-0.36526394,-0.38768464,-0.55829
1112,0.16046411,0.03981757,0.019126207,0.07891184,-0.0967381,0.22111225,-0.03332323,-0.06867206,-0.3584646,-0.28128505,-0.2236076,-0.25030777,-0.19351426,-0.42784703,0.1959517,-0.4493798,-0.63589686,-0.124854565,-0.1521635,0.039139748,0.14051646,0.03145379
1113,-0.14276457,-0.092618465,0.3135314,-0.117430925,-0.1563003,-0.028492033,-0.34507293,-0.005618274,0.10158998,-0.0948509,0.26280373,-0.25538763,-0.5290459,-0.6119303,-0.26346576,0.24993199,1.0122094,-0.2509114,0.09450248,0.4894335,-0.083725855,-0.23924774
1114,0.18752265,-0.38286602,-0.2749065,0.613657,-0.015322328,-0.5961737,0.0011807084,-0.3326351,-0.2717142,-0.14147478,-0.33043513,-0.7468693,-0.44814792,-0.21111849,0.055926286,-0.15596025,-0.3116855,-0.34685558,0.54738355,-0.09515649,-0.03594339,-0.040674865
1115,-0.20004195,-0.071565926,-0.24472335,1.098488,0.57508147,-0.46590233,-0.4443623,-0.32789186,0.56420237,1.3700098,-0.23803419,-0.73618054,0.734706,0.347466,0.8562561,0.12637953,1.4610366,0.70230263,-0.09212646,0.1160762,0.35170037,-0.18851584
1116,-0.37051392,-0.44078967,-0.31021643,0.35016084,-0.20036328,-0.15987113,-0.118404716,0.17936963,-0.44878715,-0.17918926,-0.30867466,-0.43268025,1.6454693,2.9996202,0.30008772,0.1611411,2.9654613,4.8050513,0.27471685,-0.11723834,0.11532444,-0.055044096
1117,0.5861619,0.46764398,0.0003928542,0.16834363,1.1065117,0.15470362,0.1842174,0.3310673,0.09825799,1.1970754,0.50378126,1.3361926,-0.11064488,-0.018199265,-0.008222997,-0.07755623,0.09183285,-0.21212631,0.18911153,0.14428475,0.8133909,1.0089077
1118,-0.08241513,0.36836302,-0.21357524,-0.17529535,-0.13184571,-0.28720805,-0.10336763,-0.4414537,-0.35981378,0.09135568,-0.12233501,-0.19495809,1.5269862,2.5791273,0.7072655,0.041935086,1.636624,1.6332455,0.13492644,-0.35733294,0.022087678,0.23164225
1119,-0.113312185,-0.03078723,0.2499752,0.38817555,-0.113315046,-0.23401655,-0.22222728,0.40260962,0.28188032,1.0693719,0.10019544,0.11342797,-0.008903682,0.21830943,0.08873749,-0.11361563,0.10585326,0.44379452,0.29623803,-0.004714012,0.017669894,0.5556881
1120,-0.11595327,-0.2572302,0.07739067,0.67163014,0.2403264,0.80134964,-0.10677993,0.087684155,-0.12203032,-0.38541687,-0.13559389,-0.16367918,0.2139448,0.30544078,0.16401333,0.032437682,0.19954824,-0.25400674,0.10401398,-0.013698399,0.049484193,0.6282827
1121,0.52309614,0.3513322,0.08742332,-0.08182204,-0.39347622,-0.8301143,2.4920022,0.65673214,-0.4603355,-0.21204066,0.24916476,-0.16830546,-0.06949827,-0.7285634,-0.1736967,-0.99129725,-0.40299645,-0.2538901,-0.11341852,0.1702551,-0.15709037,0.12094687
