,2h(-7),2h(-7),2h(-7),2h(-7),ma(-7),ma(-7),ma(-7),ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),2h(-7)+ma(-7),1o3ol(-5),1o3ol(-5),1o3ol(-5),1o3ol(-5),2h(-7)+1o3ol(-5),2h(-7)+1o3ol(-5),2h(-7)+1o3ol(-5),2h(-7)+1o3ol(-5),ea(-7),ea(-7),ea(-7),ea(-7),eb(-7),eb(-7),eb(-7),eb(-7),ea(-7)+eb(-7),ea(-7)+eb(-7),ea(-7)+eb(-7),ea(-7)+eb(-7),ea(-5),ea(-5),ea(-5),ea(-5),eb(-5),eb(-5),eb(-5),eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),ea(-5)+eb(-5),PFO,PFO,PFO,PFO
699,0.7253748,3.0106215,2.4946637,2.2871654,0.2795521,0.34190866,-0.20187682,0.19482368,0.09786689,0.31668448,0.2340835,1.0417289,0.13624829,0.1096974,0.0365733,-0.36691764,-0.21091157,0.28131533,0.0049577877,0.8277154,0.32727316,0.10075891,0.33515373,0.056084737,0.47126845,0.25701237,0.39977956,0.7401853,0.38967276,0.33452013,-0.010216594,0.0019313097,0.0906342,-0.57318515,0.07256532,-0.624531,-0.051965475,0.5339874,-0.14865568,-0.0575096,-0.053590655,-0.4656947,0.025458634,-0.8476218,-0.019922972,-0.073545724,0.620062,0.14372398
700,-0.3447479,0.36953866,-0.2070665,-0.07676026,-0.2821095,-0.19503373,0.09503987,-0.15635341,-0.45691046,-0.8755129,-0.5353772,-0.19395442,-0.026840031,0.8617783,0.6074077,-0.01376462,0.33506498,-0.13786542,0.08227226,-0.5716468,0.42822123,0.15812516,-0.15677404,-0.28804165,0.18470463,-0.07533634,-0.21959054,-0.028133929,0.008410692,-0.054892093,-0.0061341524,0.6904899,-0.006481886,0.042633653,0.11098601,0.20103484,1.708687,0.07120952,0.13528544,-0.20624423,1.0531371,0.6576146,0.093370944,-0.36280954,0.37151566,0.22727689,0.3851725,0.95797884
701,0.08950156,-0.015199393,-0.27082923,0.1890065,-0.07549262,-0.048368696,0.008745,0.25876743,-0.43543637,0.19518068,-0.46324843,-0.034347773,-0.5613421,0.34395257,0.040645003,-0.20906848,-1.138439,-0.025231421,-0.43096802,-0.013650448,0.22620964,-0.46666363,0.9083669,0.1644857,0.46340895,-0.007427439,-0.2336413,-0.11468913,0.54618573,-0.20052542,-0.00083076954,0.50433093,0.2205491,0.15103143,-0.13332844,-0.71111256,0.061138615,-0.32286808,0.33663607,-0.23008347,0.5305529,-0.47840023,0.33818284,-0.2804513,0.013459682,-0.110952884,-0.04112163,0.38672328
702,-0.52309394,0.040926218,0.53843385,0.36990654,0.24442524,-0.18027544,0.7315617,-0.35615814,-0.19058192,0.27992296,0.7017284,0.08177006,0.4756481,0.33795273,1.0998112,0.2759828,2.854508,0.68454605,0.4792595,0.31477615,-0.02854532,-0.27505141,-0.018338501,0.37025166,-1.1891844,0.12569794,0.19591118,0.26118553,1.3295258,1.0115229,1.3301076,0.33749956,0.364562,-0.052340418,-0.021464676,-0.2797513,-0.50448966,0.16524601,0.7036705,-0.47222695,-0.69682384,0.38720113,0.23397003,0.18596411,0.17104423,-0.19011432,-0.06276536,0.053729415
703,1.5214621,1.2845256,0.032728046,0.5973402,0.013937905,0.28385174,0.064784825,0.03867227,-0.41178828,-0.0022423267,0.31285554,0.25388226,-0.06152346,-0.46839622,-0.46088436,0.010893017,0.5597534,0.48973334,0.45516145,0.18910033,-0.67911565,-0.3747531,0.30819765,0.10118899,-0.15783155,0.03946781,-0.23208073,0.34264755,-0.4476837,-0.0061537027,-0.7542408,-0.014889568,0.10929793,0.07178408,0.28086767,-0.36679918,-0.9470594,0.3395403,-0.16781679,-0.2574232,-0.4236356,-0.47422498,-0.28279474,-0.35599226,0.79460573,0.052504957,0.14287484,0.29538792
704,0.27805206,-0.9550954,-0.107411474,0.07213296,-0.012583524,-0.28610212,0.19277892,0.261103,0.11339222,0.10426831,-0.2267645,-0.21149635,-0.107133955,-0.20086741,0.032865107,3.6734076,-0.27008986,-0.30768892,0.038418353,-0.4761514,0.09050283,-0.01665783,0.045428395,-0.003678441,-0.039737612,0.07721687,0.14804727,-0.9753506,-0.21017879,-0.04766512,0.010423303,1.1826848,-0.25062802,0.09231794,-0.06400314,0.2534109,-0.12841415,-0.41783276,0.08381054,0.27738547,-0.09740281,-0.04705684,-0.19609752,-0.0044962466,0.3062464,0.20692655,0.16288865,0.45102757
705,0.37515235,0.26472694,0.6748023,1.7166309,0.27237487,0.04802215,0.4274215,1.0218016,0.23804778,-0.31422794,1.1176479,0.6767749,0.12608203,0.10495269,0.70527005,0.5161691,0.1864999,0.26432872,1.2286913,0.8574909,0.33953607,-0.14920531,0.60592353,1.5781176,0.29946348,0.11097062,0.65159225,1.7451954,0.7042273,0.8671309,0.77218616,1.1003407,0.15809958,0.3184103,0.5220307,0.4593345,0.08089346,-0.14452416,0.63821375,0.20187956,0.58683175,0.6971409,0.03611225,-0.36837354,-0.09229544,0.6686306,0.23590392,0.35703686
706,0.31898808,-0.30754012,-0.47163197,0.16909039,0.19428217,0.45606402,-0.10234779,-0.26968753,0.19027781,-0.30414316,0.2644823,-0.45981854,0.081988215,-0.09195882,-0.35103402,-0.61475676,-0.5194887,-0.06046325,0.47138566,-0.27829713,0.45797193,0.19633812,-0.15155002,0.23889959,0.25474268,0.026207179,-0.10318777,-0.10290241,0.6781008,0.2812211,-0.13990095,0.13735366,0.7920427,-0.45331812,0.28703696,0.16416067,0.7426553,0.16483384,0.6969957,0.23556557,0.25211465,-0.8109169,0.095430166,0.018533796,-0.18079144,0.25872004,0.39306203,0.2847587
707,0.26219317,-0.19819504,-0.12679678,0.021001685,-0.22000578,-0.056440204,0.041708976,0.16405122,0.06773919,-0.029655028,0.08229893,-0.21050948,0.15492356,0.084834695,-0.2433548,0.13890283,0.009538919,0.10330582,-1.4750805,-0.013782352,-0.4052794,0.16380389,-0.018158466,0.13686633,-0.15997891,-0.25257865,-0.1126806,0.07929297,0.74961233,0.23682684,-0.015943497,-0.016084254,-1.4135008,0.0117993355,-0.1391641,0.05651191,-0.037147492,-0.35498455,0.103423625,-0.92778224,-0.15318553,-0.045221686,0.13952723,-0.02917844,0.008324705,-0.027859151,0.010708988,0.07824519
708,0.35694385,-0.17579651,-0.19421771,0.25769106,-0.18840253,-0.09818824,-0.039801687,-0.34233385,-0.0930804,0.13352257,-0.16805136,0.029203594,0.1930461,0.013151586,0.43284106,0.6379788,-0.0302639,0.39755034,0.5454779,-0.2347886,-0.0351035,0.004748255,0.067113325,0.07502675,0.16005301,-0.23483133,0.2836922,0.0023263693,0.42271268,0.16641486,-0.034078524,-0.33120024,0.23958361,0.299077,0.29519954,-0.20134917,0.15509713,0.06673837,-0.48090416,0.070765495,0.19281352,0.34841034,-0.10193041,-0.16529937,0.26179835,-0.065847404,0.20130761,0.19447823
709,0.42757666,-0.2016424,-0.2584061,-0.44015086,-0.84788644,0.55793273,-0.07544124,-0.016625509,0.044260263,0.27371573,-0.3779884,0.18118885,-0.21711648,-0.61773485,0.045161128,0.5149492,-0.27494222,0.13982058,0.4270512,0.16751556,-0.02971387,-0.16407841,0.13280992,-0.93676454,0.47938538,0.078618884,-0.046049982,0.28652945,0.021028638,-0.07166922,-0.09969479,-0.037398264,-0.358788,-0.02551049,0.05900508,0.2415196,-0.1264087,0.24653278,-0.3604315,-0.507061,0.41983554,0.043011785,0.12458314,0.3822405,0.24548554,-0.3277218,0.34054732,0.36830097
710,-0.19010071,-0.34717405,-0.07959509,-0.03984672,0.12149093,-0.3649814,-0.08036187,0.0039331913,-0.039458305,-0.02020599,0.32739127,-0.33865112,-0.2724651,0.09792781,-0.020033658,0.062393412,-0.024258822,-0.3939147,-0.5223023,-0.10513526,-0.16560644,-0.4526313,-0.06994143,0.091921866,0.029745936,0.57890797,0.49649644,0.03863384,-0.1575334,-0.008522987,0.49654162,0.18719172,0.06237808,0.3250603,-0.2923578,-0.0016232729,-0.11870569,-0.5573578,-0.44443107,-0.045087576,0.09761733,0.0037932396,-0.053580463,-0.23408282,0.18076226,0.15566505,0.0506894,0.19882667
711,-0.39287338,0.28362995,-0.16469887,0.23617649,0.083352886,0.079952024,-0.14949745,-0.028411865,1.4064004,-0.19988607,0.33711213,0.017025806,-0.15403038,0.32499027,0.018360674,0.1389476,0.23561442,-0.156035,-0.35920346,-0.04946953,0.32143205,-0.38456872,0.13526583,-0.4255367,-0.20605293,0.3687703,-0.3317122,-0.36230695,0.08482742,0.13798463,0.22141397,-0.037872195,0.09462619,0.663133,0.8500951,-0.10360902,-0.9836426,-1.0969938,-0.12050054,-0.23932192,0.54895675,0.500094,0.23463294,-0.10775119,-0.37833142,-0.28432482,-0.15712148,0.43879518
712,0.6971468,0.17229533,0.27486065,-0.021105677,-0.4441219,0.061110944,0.16006988,-0.27215934,0.33241895,0.40710282,0.44421571,-0.046446227,0.58309484,0.77255803,-0.08220154,-0.23942792,-0.95529884,0.37696016,-0.1238538,0.64634377,0.34765908,0.56105375,0.25490373,0.30275473,0.88550085,-0.41333285,-0.08890164,0.46640468,-0.32608646,0.4876021,0.30737108,0.511343,0.5985441,0.061125875,-0.53676593,-0.7723713,0.867507,0.3404634,0.036217004,0.1126237,-0.14317012,0.45274794,-0.22476459,-0.15089789,0.18602602,0.47479826,-0.48176688,-0.22457615
713,0.2904277,0.2630307,-0.36930346,-0.6748213,0.03762722,-0.020783158,-0.40612215,-0.18782113,0.59612006,0.3271744,0.33485597,0.15315819,0.024423316,0.45048416,0.03448862,-0.040499568,-0.19451475,-0.36034355,-0.20183718,0.13264883,-0.11995244,0.15846074,0.2568672,-0.07556683,-0.41557658,0.12909079,-0.06272516,0.3495807,-0.25206095,-1.0879395,-0.057905197,-0.45068008,0.30741456,-0.13988453,0.5791351,0.31690595,0.068394125,0.32178065,-0.19313896,-0.32024074,0.32162988,0.16347247,0.42709577,0.13159102,-0.025755882,-0.08949226,-0.17209989,-0.7667918
714,-0.02897966,0.13867983,0.08792257,-0.61201954,0.061105967,-0.0006149793,0.040108263,-0.22292364,-0.07404661,0.13512188,-0.36330903,0.27858865,0.09134436,-0.6509016,0.017453358,-0.27080226,-0.22048855,0.20144343,0.109354034,-0.4216535,0.030557275,0.089680776,0.07972717,0.56774795,-0.11863381,0.04399872,0.008515924,0.5573763,-0.30772772,-0.25471222,-0.030395638,-0.3154812,0.11548185,-0.102160186,-0.14353955,0.099717915,0.44700527,0.65932673,-0.020885222,-0.30822977,-0.07523298,0.13289106,0.06614503,0.15745804,0.17089677,0.4437659,-0.12497008,0.9140524
715,0.09469861,0.252969,0.007258296,-0.7183456,0.19013321,-0.014320582,0.17615306,0.19361347,0.15496004,0.8046278,0.06822646,-0.476395,0.042486906,-0.33367634,-0.07885745,-0.09783214,-0.29887587,-0.18219529,-0.36175007,0.19477828,0.27471888,0.33069772,-0.18580991,-0.16638665,0.0593448,-0.123313166,0.13670456,-0.09866619,0.049799398,-0.45196348,-0.10463462,-0.33548376,0.17492783,-0.35890162,-0.25279963,-0.33905745,0.38177603,0.6731183,0.4894768,-0.32346964,0.13856292,-0.013702035,0.1369881,0.44948313,-0.1960913,0.6044896,0.01690209,0.49578983
716,0.25653386,-0.07752144,-0.08815384,-0.12994689,0.4733619,-0.16677392,0.39973035,-0.19591081,-0.31188297,-0.0033510923,-0.28223658,-0.08793396,-0.15294033,-0.14225793,0.25387913,-0.32846844,-0.68596435,-0.6862756,0.70429635,0.010100801,0.26092583,0.19122846,0.3633529,0.051399976,0.5142776,0.18506908,-0.24092835,-0.10909607,-0.46166992,-0.3069429,-0.8405764,0.28678328,0.0925718,0.5696262,-0.032773137,0.047703087,0.5235287,-0.33699152,0.55031973,-0.022664785,0.26246172,0.9475218,1.0186081,0.71764207,0.17480764,0.08039962,0.012382776,0.31769872
717,-0.16857219,-0.045310974,0.19230545,0.012511112,0.17231658,-0.012245998,-0.047246397,-0.05817522,1.0059091,3.3331099,1.8371196,-0.81665707,0.105721295,0.5048607,-0.1363546,-0.24733512,-0.0019137859,-0.9735087,-0.31164443,0.3906565,0.10717073,-0.14480574,-0.053475972,-0.039355393,0.087100446,0.0015312433,-0.07434736,-0.110024214,0.35580152,0.40648282,0.14852992,0.23047772,0.09210205,-0.72921246,-0.26031575,-0.03187038,-0.054442763,0.06915435,-0.59442693,0.36949474,-0.11985856,0.29857183,-0.29607433,0.009582937,0.13679588,0.22920038,0.2677154,0.16143242
718,0.48622966,-0.06328231,0.82953984,0.8333252,-0.028644681,0.7239734,0.46135327,0.068009734,1.4507152,2.553815,2.2208278,0.4038773,0.35308444,-0.046131134,0.36065933,0.26243263,-0.34910166,-0.6998209,-0.79363155,-0.35331365,0.06819868,1.0878847,0.53322184,0.445281,0.23703235,0.9088073,0.8320324,0.5560401,-0.3224299,0.37647477,-0.3061927,0.19513512,-0.17061615,-0.4547016,-0.2993815,-0.40646723,-0.06404233,0.52763397,-0.28077775,0.50986063,0.5945131,0.24091339,0.3217211,0.30014253,-0.1840151,0.6301744,0.6351736,1.0731018
719,3.0852804,4.001181,2.0698872,0.55748165,0.10813695,-0.09411612,-0.48286802,0.35753787,3.1688662,1.5340545,1.3994998,0.1557425,0.5295045,0.2881921,0.10652441,-0.13454437,1.6840954,3.6511867,1.2962439,0.22117177,0.9254061,0.5798778,0.43842834,0.69862413,0.18583065,0.6387248,0.09580389,0.023498148,0.2831826,0.06501293,0.108518355,0.06661892,0.1524171,0.060211778,-0.15257627,0.021684349,0.0788656,-0.18960454,0.20278469,0.014680564,-0.020031273,0.52603036,0.39736816,0.30039155,-0.5510667,0.04237598,0.021112124,0.028306007
720,1.7733927,2.4770615,0.8383064,1.2592423,0.15695208,-0.015459001,-0.0884707,-0.00795573,0.91134787,0.94887924,1.9092293,0.5590488,1.0719562,1.3078649,0.64265126,1.1100383,1.97698,1.8358597,2.485045,1.1895764,0.71974844,0.20241278,-0.47823682,0.55718964,1.3351159,1.2895844,0.7356195,0.14788586,0.20085393,0.07544088,0.124859035,0.14068997,0.4876467,0.36192983,0.03720826,0.20378923,0.47250432,-0.120361924,0.3584928,-0.09720564,0.5345532,0.3800329,0.8549491,0.06041926,0.46825564,0.101430476,0.404412,0.13875592
721,0.6165568,0.67670023,-0.73010147,0.30100876,0.09194097,0.17868206,-0.004978247,0.37801513,0.57063514,0.011804998,0.03301865,-0.25915712,-0.08081034,-0.30588362,-0.4117293,0.22957045,-0.2868328,0.11927613,0.08722448,-0.24843419,0.28755644,-0.13765699,-0.28296715,-0.2007292,0.18442172,-0.36264542,0.3583601,-0.1529873,0.25259697,0.007545382,-0.09416169,-0.19716078,0.2635237,0.58371615,-0.09192163,-0.7788501,0.20458877,-0.005517751,0.22530565,-0.1930671,-1.0448514,0.05038789,0.23248875,-0.49984863,-0.09711164,0.35902807,0.74809694,3.3611102
722,-0.14876997,0.08396876,0.4993332,0.5155591,0.067114234,0.44454807,0.15525037,0.19393963,-0.32566762,0.22488844,0.31153378,-0.055425167,-0.00071538985,-0.08892354,0.014095828,-0.038700104,-0.13230872,0.06735718,0.36016774,0.2566961,-0.25951165,-0.1791985,0.57732964,0.5078175,0.1746968,0.19171882,0.30149335,0.2272889,0.4177518,0.43990153,0.32982838,0.6882433,0.0015903115,0.49602017,-0.2622366,0.16583043,-0.065683536,-0.27272934,0.040781662,0.11370814,-0.19867736,0.07106173,0.3153435,0.2843334,0.35058552,0.13423127,0.4384774,0.18901992
723,-0.115194604,0.25204372,-0.16961849,0.12244046,-0.09477529,-0.19491759,-0.05600816,0.01335907,0.34813225,-0.042296547,0.003456533,0.0033506155,0.20627308,0.034039438,0.03335911,-0.11649591,-0.28204292,-0.67571276,0.10339725,0.30712846,-0.31075257,-0.57918894,0.16448236,-0.005474806,-0.122482955,0.3606118,-0.0987871,0.06056416,0.60438263,-0.06887126,-0.020225108,0.23149377,0.5372424,0.43081123,0.82975286,0.14781672,-0.45610213,-0.030729622,-0.04995227,-0.072816774,0.41958818,0.6859413,0.043554604,0.23840569,-0.11545372,-0.07473564,-0.060276806,0.011262417
724,0.13971019,0.4420452,-0.11868856,-0.45875418,0.5359395,-0.20909335,0.23497176,0.37248027,0.07344049,0.6715768,2.1131868,1.4545221,-0.033019662,-0.10323484,0.244625,-0.8614905,0.45420706,0.47642052,0.24264085,0.61969584,-0.35929787,0.19462866,-0.40561974,0.5988338,-0.059480786,-0.13745508,0.08637236,0.25304297,0.33240706,-0.13696906,0.28211147,0.14056557,-0.048213184,0.16984992,-0.50305253,0.1224837,-0.15150201,0.44105548,0.30176422,0.35745686,-0.139835,-0.24930522,-0.091756254,-0.014255509,-0.11054474,-0.5874783,0.16132602,-0.55691165
725,-0.50977266,-0.35151973,-0.08802444,0.03764534,-0.30149186,-0.060732365,-0.32290992,-0.1251938,0.07467246,-0.14656894,-0.1833244,-0.046973944,-0.52251303,0.24821362,-0.7045167,-0.029170334,-0.05958405,0.07123983,-0.2047047,0.022855043,-0.41551495,-0.35861358,-0.16316554,-0.5832361,0.082733035,-0.0056490144,-0.20088288,0.5694982,-0.581336,0.074005246,0.6857375,-0.00033128262,0.01665759,-0.15797508,-0.20349592,-0.32406145,-0.2707608,-0.32465243,0.37944835,0.1221236,-0.03400731,0.18862253,0.15035659,-0.04319811,-0.3187049,-0.6350942,-0.27549863,0.0006594658
726,-0.017718256,0.046679307,0.057586208,-0.2158022,0.046587825,-0.2624408,0.06619078,-0.035297424,0.19481143,-0.1902911,0.27392697,0.16347313,-0.3648945,0.09533787,1.5097989,0.9872945,0.5393513,0.6981815,0.4603625,0.4725094,-0.050969537,0.1903393,-0.30371457,0.04557433,0.074285865,-0.2350434,-0.05123493,-0.122865915,0.12000421,0.32969636,-0.3063088,0.26357397,0.15923157,0.07009408,0.0012002289,0.16143632,1.4702266,-0.11333853,0.35078478,0.13072741,0.13976032,0.6994063,-0.19248228,-0.034736037,-0.44826457,0.2803047,0.12371236,0.24670145
727,-0.028719604,-0.30000114,0.14523587,-0.008811623,-0.2249614,-0.7086265,-0.03486886,0.20544547,0.014904261,0.41486198,0.10015631,0.45630997,0.14537501,-0.074707836,0.19521046,0.6751472,-0.15768218,-0.33567733,-0.16670555,0.13749075,-0.0129516125,0.9985812,-0.31217352,-0.22190101,-0.23590845,-0.23554403,0.33073667,0.19796807,-0.14710522,0.06636679,0.058807433,-0.11487007,0.009013772,-0.09212303,0.02874285,-0.5079632,-0.15572059,0.058160007,0.44344163,-0.3476587,0.0064371824,0.07855272,-0.17027792,-0.19205593,-0.065907896,0.20453896,0.47974345,0.57986
728,0.36231267,-0.16827923,0.8390016,0.04383135,-0.1816147,-0.5545121,0.05322519,-0.10969764,-0.39313996,-0.19325626,-0.4098576,0.4885447,0.55482304,0.5291236,0.7103243,0.17196298,-0.049944997,0.11588436,0.7379807,0.75200313,-0.012388706,0.21956596,0.089452416,0.0038587004,0.012329161,-0.16315085,-0.06172824,0.13280094,-0.40105802,-0.377649,-0.12925205,0.09959078,-0.06305754,0.3209702,0.10203117,-0.32748818,0.5615971,0.5681926,0.26377696,-0.20206858,0.42658198,0.16060197,-0.09410824,0.09759128,-0.2679872,-0.12966186,-0.37419263,0.3326099
729,-0.024368465,-0.26908475,-0.2303676,-0.23409286,-0.5365782,-0.47136414,0.21354535,0.21000701,-0.3431503,-0.11489284,-0.32047546,0.23398012,0.25308406,-0.22009012,-0.13836586,-0.4148179,-0.28689688,-0.3860163,0.25491315,-0.28756577,-0.007496357,-0.7771046,-0.0018031001,-0.49574918,-0.26452148,-0.6004877,0.92206204,0.25769198,-0.21875393,-0.19424687,-0.08487801,0.17295018,0.070258975,-0.6304707,-0.24740939,-0.74641407,-0.075084865,1.0407994,0.66839916,-0.3213924,0.048835598,0.46676216,0.63063955,0.9711589,-0.06008464,-0.17570308,0.5553534,-0.22898115
730,-0.38922024,-1.0320055,-0.5221782,0.012473822,-0.007469058,-0.2720596,-0.06085153,-0.46316475,-0.24223788,0.19636464,0.51755404,0.32349342,-0.314175,-0.031695426,-0.04909262,-0.46310058,-0.33685958,-0.59354985,-0.44076183,-0.14050865,0.22226484,-0.40708357,-1.0354471,-0.40124172,0.09243995,-0.07087538,-0.5850929,-0.05550164,-0.09752307,-0.5139917,-0.14978224,-0.5429489,0.46709305,-0.74359465,-0.37581137,-0.12523973,0.9157729,0.9135653,1.0229462,0.55522364,0.8070686,0.22257896,0.84622556,0.83563304,-0.12285775,-0.2759534,-0.109707594,-0.32594997
731,0.164377,-0.85232526,0.13545454,0.5424222,0.12954238,0.4076394,-0.15100646,-0.2909365,-0.14825091,-0.748076,-0.10126752,0.39355722,-0.06804359,-0.05331722,-0.12882695,0.38081527,0.081413284,0.2514612,-0.28475484,0.39204353,0.1396119,-0.4131443,-0.51216316,-0.1704185,-0.41638958,1.0712647,0.32960117,0.062431067,-0.28850317,-0.15936291,0.11660135,-0.029984653,0.3103279,0.20983936,-0.16995782,-0.06582973,-0.17506355,-0.6942197,-0.548648,0.2758237,0.015841722,-0.72247374,-0.5551603,-0.34101164,-0.07762313,0.21723634,0.2246745,0.4034895
732,0.15036625,-0.29272884,-0.17681295,0.09913838,0.20987457,-0.11868107,0.026604772,-0.019435287,-0.21715999,-0.23233837,0.09227604,0.12161279,-0.2548728,0.16003916,0.33002183,0.06456205,-0.052377343,0.046601176,0.22185142,0.25393444,0.09846759,-0.4399663,-0.0020597726,0.026255846,0.0160712,-0.20088077,0.10071778,0.30026537,0.09225166,-0.013357729,0.061343282,-0.068957806,-0.18805158,-0.010617524,0.03065744,-0.035105705,0.08761746,-0.09947592,0.34313652,0.1581136,-0.32346565,-0.06756258,-0.31047013,-0.05954659,-0.11910337,0.040955454,0.052206337,0.10404694
733,0.14726758,-0.7841231,-0.21037576,0.46576142,0.15826082,-0.216007,-0.19369924,0.13958144,0.42885917,-0.14888513,0.03701675,0.2079705,0.018449273,-0.25703436,-0.41380003,-0.04684168,-0.16610622,0.12183595,0.5897881,-0.12693602,-0.12851033,-0.16323495,0.14778517,-0.11506879,0.109981954,-0.120568514,-0.005238414,-0.35864526,0.0049787536,0.123686135,0.01910904,-0.029387414,0.5597899,-0.115081936,0.14067236,-0.43239233,-0.30625856,-0.557857,-0.34947878,0.082176566,0.48588037,-0.7560396,0.12717065,-0.02607876,0.075212836,0.24239022,-0.079880506,0.17529684
734,-0.04641378,0.7988577,0.044157386,0.20465004,-0.0021777153,0.09261313,0.18672004,0.100811645,0.34733862,0.13965192,-0.08215368,-0.17928252,0.10168922,0.0064776465,0.23835178,-0.21394533,-0.24534273,-0.8224342,-0.19359359,-0.056758463,-0.36824888,0.037996516,-0.26719046,-0.05662787,-0.09746951,0.76908016,0.19661942,-0.1608679,0.4995419,-0.16156234,-0.19729877,0.1379596,0.05982095,-0.5035875,-0.18963903,0.08770436,0.035972,0.15383935,-0.41670936,0.10172075,-0.11558479,-0.78102374,0.18107092,-0.19192049,0.21235144,-0.0060378164,0.36314845,0.018116474
735,0.20579332,-0.28276235,-0.21424776,-0.34870923,0.23026879,-0.34197098,-0.1429537,-0.045286596,0.0006789565,0.07474789,-0.11402953,-0.31633765,-0.3082181,-0.059381515,-1.0431284,-0.18065074,-0.17661297,-0.68400633,-0.3519013,0.037433885,0.09577456,-0.4754597,-0.27916002,0.26117837,-0.08776212,-0.33878565,-0.08995253,0.058992505,-0.03011147,-0.21785057,0.06156057,-0.343364,-0.307752,-0.07019344,0.20424134,0.26478952,3.2214184,2.508605,3.575812,1.0440215,1.3299214,1.218843,1.2751746,0.814081,-0.2569908,0.40114832,-0.08120252,0.0047060847
736,0.03622687,-0.2401784,-0.053452075,-0.021763384,0.16547734,-0.033447027,0.14959031,-0.00909847,0.028479815,-0.24359208,0.090314746,0.0020683408,-0.061479688,0.22063136,-0.0012224391,-0.073038995,-0.0038501024,-0.17406034,-0.013767123,0.0015711784,-0.101361394,-0.26396745,-0.047742605,0.036621988,-0.116262436,-0.006703973,0.0633716,-0.01527971,0.11796796,-0.05618018,-0.02784082,-0.040456295,0.37551385,-0.037614405,0.056602,-0.06432247,0.3472916,-0.4635839,0.003557995,-0.07940644,0.11653292,0.050162792,-0.10451728,-0.005803108,0.29845452,0.065324426,-0.07390171,-0.008128762
737,1.0277611,1.4766306,0.41361526,0.5612758,0.20234907,-0.02878064,0.05562076,0.16142035,2.2253022,1.1404994,1.1798327,0.29193455,0.19790408,0.017668366,0.011087567,0.35157675,0.12884367,0.87435865,0.6857086,0.19391906,-0.4833939,-0.09897696,0.30255312,-0.1812579,0.39345956,0.06900251,0.40522495,0.45667177,0.1843307,0.3168684,0.079804584,0.056778967,-0.19908142,0.28408998,0.18946809,-0.33316633,0.2265259,0.18098444,0.31215566,0.030122995,-0.052000225,-0.4099865,0.32595026,0.056583226,-0.007497132,0.5770058,-0.041208684,0.04036033
738,0.4884941,-0.2796892,-0.25590646,0.25044715,0.51848567,-0.67014575,0.38032073,0.07548386,-0.4721558,-0.27176306,-0.07304537,0.068270564,-0.12523195,-0.0041640997,-0.22280073,0.29432058,-0.5665639,-0.08755112,-0.06417149,-0.19875067,1.1243289,0.55187964,0.41248566,0.6404889,0.8187332,1.20266,0.4927758,0.5796199,1.5106313,0.78385687,1.2235428,0.40482444,1.8471484,1.4225838,1.071306,0.63285756,1.6549778,1.6490886,1.491462,0.67760754,1.4354756,2.0548062,1.5066395,1.2369449,0.27807635,-0.05399008,-0.08971891,0.32473052
739,-0.19312614,-0.6970515,-0.40176976,0.5427763,-0.230683,0.5051655,-0.35091722,-0.38324147,0.1461466,0.6759763,0.3243177,0.045903444,-0.5005606,-0.5575831,-0.47112566,0.25262898,-0.0675745,-0.5391165,-0.21911357,0.068012476,0.0034790635,-0.43472373,-0.44851443,0.52995706,0.4583714,-0.5687142,0.23356804,-0.21882434,0.13606152,-0.033129573,0.4458226,0.40856653,0.6421039,0.078466445,0.28498667,0.7038589,0.20256501,-0.26325184,-0.11291735,0.34454855,0.7187133,-0.430448,1.3676676,0.98862725,0.15659213,-0.016100347,0.5001147,-0.07721632
740,-0.20787668,-0.74768054,-0.12229797,-0.058980048,0.12708294,-0.025982797,0.39535904,0.33802778,-0.06357026,0.33401495,-0.36468512,-0.121505916,0.18408549,-0.1121279,-0.18924719,-0.2562518,0.1613133,-0.40302896,-0.03368959,-0.20606261,-0.11622679,0.16736089,-0.21379381,-0.2581451,-0.1455692,-0.7382009,-0.281076,-0.28138718,0.1529311,-0.029716194,-0.23580267,-0.059559435,0.097937346,0.117375046,-0.25130135,0.009880036,-0.16602421,0.4346151,-0.081888735,-0.129435,0.017157018,-0.23944879,-0.2550187,-0.13814606,0.25906003,-0.040131975,0.027936935,0.24177745
741,0.7269119,0.49955958,0.50135005,0.37596282,-0.1079005,0.04872477,0.0709886,0.0032589436,0.7194639,0.664503,0.4571873,0.351875,0.6553215,1.1078193,1.8127775,1.4996438,0.93490463,1.9017124,1.4163357,1.0780863,-0.23908809,0.02864188,0.0032307804,-0.12757745,0.13674477,0.21436417,-0.09571248,-0.00053808093,-0.11020708,-0.18724394,0.107801855,-0.076900184,1.8504286,-0.21833572,0.025539577,-0.27680695,0.28217834,0.07129085,0.27899438,0.13237089,0.019947737,0.3198141,0.0398885,-0.39438993,0.32457256,0.511653,-0.27385044,0.11696541
