fly_id,odor,glomerulus,delta_f_over_f,to-avg-max_scaled_delta_f_over_f (X_train),hallem_delta_spike_rate (y_train),date,fly_num
6,ms @ -3,DL1,0.24954190314059535,0.30097884512106715,258,2023-05-08,3
6,a-terp @ -3,DL1,-0.009783723661644489,-0.011800398296258625,-10,2023-05-08,3
6,carene @ -3,DL1,0.06655532181554107,0.08027406878201276,-12,2023-05-08,3
6,2h @ -3,DL1,0.0025622459013507795,0.0030903900411076487,17,2023-05-08,3
6,IaA @ -3,DL1,0.630611894003052,0.7605970668169144,208,2023-05-08,3
6,pa @ -3,DL1,0.06420129212786317,0.07743481361940861,-1,2023-05-08,3
6,2-but @ -3,DL1,0.14020922514092946,0.16910991752138949,7,2023-05-08,3
6,eb @ -3,DL1,0.061820218363786844,0.07456293990745734,29,2023-05-08,3
6,ep @ -3,DL1,0.19332256314263807,0.23317126726300952,38,2023-05-08,3
6,B-cit @ -3,DL1,0.0003608755669217073,0.0004352612126361405,-10,2023-05-08,3
6,Lin @ -3,DL1,-0.10653848805275845,-0.1284987839376921,-14,2023-05-08,3
6,6al @ -3,DL1,0.19309419399822114,0.23289582542144766,28,2023-05-08,3
6,t2h @ -3,DL1,0.013223423608876248,0.015949108010544652,-8,2023-05-08,3
6,1-8ol @ -3,DL1,-0.0889717306807797,-0.10731107045230898,-18,2023-05-08,3
6,1-5ol @ -3,DL1,0.07280680065995786,0.08781413663919846,11,2023-05-08,3
6,1-6ol @ -3,DL1,0.17780650416869895,0.21445695334605816,10,2023-05-08,3
6,benz @ -3,DL1,0.061097403670193694,0.07369113469568242,123,2023-05-08,3
6,ms @ -3,DL5,0.06337068707882886,0.07643299971455422,-6,2023-05-08,3
6,ms @ -3,DL5,0.005919923505813868,0.00714017051870059,-6,2023-05-08,3
6,a-terp @ -3,DL5,0.030624771601486255,0.03693731703055327,5,2023-05-08,3
6,carene @ -3,DL5,0.18671224219415364,0.22519839080452753,4,2023-05-08,3
6,2h @ -3,DL5,0.16934539067098375,0.20425178885492343,-2,2023-05-08,3
6,IaA @ -3,DL5,-0.003239560207220644,-0.0039073160763708845,-33,2023-05-08,3
6,pa @ -3,DL5,0.09295328677682617,0.1121133266685631,-4,2023-05-08,3
6,2-but @ -3,DL5,0.20008580909257,0.2413285904606825,9,2023-05-08,3
6,eb @ -3,DL5,0.20689241230243235,0.24953820795385154,1,2023-05-08,3
6,ep @ -3,DL5,0.09733965780467868,0.11740384048456033,85,2023-05-08,3
6,B-cit @ -3,DL5,-0.13813932088382364,-0.1666133532771716,21,2023-05-08,3
6,Lin @ -3,DL5,0.0991931216424059,0.11963935042630545,31,2023-05-08,3
6,6al @ -3,DL5,0.8331527397089021,1.0048867394657803,177,2023-05-08,3
6,t2h @ -3,DL5,0.2714347017355909,0.32738430710825656,221,2023-05-08,3
6,1-8ol @ -3,DL5,-0.014239792808267177,-0.01717497678849075,-18,2023-05-08,3
6,1-5ol @ -3,DL5,0.5913923011775785,0.7132933170010816,166,2023-05-08,3
6,1-6ol @ -3,DL5,0.45445697760256093,0.5481321355434428,96,2023-05-08,3
6,benz @ -3,DL5,0.36623943627415406,0.4417307120779642,200,2023-05-08,3
6,ms @ -3,DM2,0.10879351878477034,0.1312186339383994,-2,2023-05-08,3
6,ms @ -3,DM2,0.17084179561151314,0.20605664096659557,-2,2023-05-08,3
6,a-terp @ -3,DM2,0.05590584506148167,0.06742946363057029,63,2023-05-08,3
6,carene @ -3,DM2,0.16455444560679766,0.19847330798934798,11,2023-05-08,3
6,2h @ -3,DM2,0.7268448115973026,0.8766660397453995,111,2023-05-08,3
6,IaA @ -3,DM2,0.8602551268238593,1.0375756188532554,232,2023-05-08,3
6,pa @ -3,DM2,0.7253373913941458,0.8748479018449175,158,2023-05-08,3
6,2-but @ -3,DM2,0.4543795067717651,0.5480386960012654,84,2023-05-08,3
6,eb @ -3,DM2,0.5574704124683456,0.6723792630504795,193,2023-05-08,3
6,ep @ -3,DM2,0.6945474953067866,0.8377114239662913,188,2023-05-08,3
6,B-cit @ -3,DM2,0.10628447041127952,0.1281924067905657,25,2023-05-08,3
6,Lin @ -3,DM2,0.009583771540768017,0.01155923095056037,52,2023-05-08,3
6,6al @ -3,DM2,0.6627065011726282,0.7993071899623282,139,2023-05-08,3
6,t2h @ -3,DM2,0.24575581837046814,0.29641235184958914,49,2023-05-08,3
6,1-8ol @ -3,DM2,0.30018001253474064,0.362054758595916,53,2023-05-08,3
6,1-5ol @ -3,DM2,0.841265468889764,1.014671708759134,179,2023-05-08,3
6,1-6ol @ -3,DM2,0.6502488954810798,0.7842817544469817,63,2023-05-08,3
6,benz @ -3,DM2,0.16102650156009782,0.1942181648191478,32,2023-05-08,3
6,ms @ -3,DM3,0.008427287923474264,0.010164366604517468,-6,2023-05-08,3
6,ms @ -3,DM3,0.025600212682812984,0.030877068545019374,-6,2023-05-08,3
6,a-terp @ -3,DM3,0.01218473377809369,0.014696317750578596,12,2023-05-08,3
6,carene @ -3,DM3,0.021215548218311262,0.02558861305854511,5,2023-05-08,3
6,2h @ -3,DM3,0.7973096027950582,0.9616554191220907,209,2023-05-08,3
6,IaA @ -3,DM3,0.9637453006254372,1.1623977533331227,122,2023-05-08,3
6,pa @ -3,DM3,1.1720678783411576,1.4136609202177435,241,2023-05-08,3
6,2-but @ -3,DM3,-0.031757043876586205,-0.03830297946012198,16,2023-05-08,3
6,eb @ -3,DM3,0.13656717936726484,0.16471715335216683,74,2023-05-08,3
6,ep @ -3,DM3,0.00781373436913658,0.009424344035640774,55,2023-05-08,3
6,B-cit @ -3,DM3,0.018009556463790686,0.021721784747952288,-1,2023-05-08,3
6,Lin @ -3,DM3,0.017048034266637053,0.020562068336338158,20,2023-05-08,3
6,6al @ -3,DM3,0.28449587718499975,0.34313772348126487,46,2023-05-08,3
6,t2h @ -3,DM3,0.045290927825761516,0.05462654159441538,37,2023-05-08,3
6,1-8ol @ -3,DM3,0.016552197017790145,0.01996402640170617,7,2023-05-08,3
6,1-5ol @ -3,DM3,0.23917946939584311,0.28848044985403304,62,2023-05-08,3
6,1-6ol @ -3,DM3,0.04463430162717503,0.05383456801226533,58,2023-05-08,3
6,benz @ -3,DM3,0.022708122201331577,0.027388844554792464,22,2023-05-08,3
6,ms @ -3,DM4,0.0813224158044822,0.0980850369546872,-4,2023-05-08,3
6,ms @ -3,DM4,0.1584089940149238,0.1910611223019306,-4,2023-05-08,3
6,a-terp @ -3,DM4,0.0972137238043938,0.11725194827932271,-8,2023-05-08,3
6,carene @ -3,DM4,0.14240055372848962,0.1717529347432027,-4,2023-05-08,3
6,2h @ -3,DM4,0.5595740653763626,0.6749165324021272,25,2023-05-08,3
6,IaA @ -3,DM4,0.3939725308922725,0.47518030384889703,46,2023-05-08,3
6,pa @ -3,DM4,0.28771799404702547,0.3470240006947204,65,2023-05-08,3
6,2-but @ -3,DM4,0.6033739492819351,0.7277446879480464,144,2023-05-08,3
6,eb @ -3,DM4,0.504684915392022,0.6087133305989576,39,2023-05-08,3
6,ep @ -3,DM4,0.5848937922404402,0.7054552998572963,99,2023-05-08,3
6,B-cit @ -3,DM4,0.09145365108514446,0.11030457786564005,-2,2023-05-08,3
6,Lin @ -3,DM4,-0.0034080469840924083,-0.004110532269253983,-8,2023-05-08,3
6,6al @ -3,DM4,0.3753851738149758,0.45276161906461976,17,2023-05-08,3
6,t2h @ -3,DM4,0.29412142728665186,0.3547473446181925,3,2023-05-08,3
6,1-8ol @ -3,DM4,0.17135409851464098,0.20667454254623013,-7,2023-05-08,3
6,1-5ol @ -3,DM4,0.5359317625470331,0.6464009487986594,55,2023-05-08,3
6,1-6ol @ -3,DM4,0.4075219912170669,0.49152265304654935,35,2023-05-08,3
6,benz @ -3,DM4,0.2445038453576144,0.29490231531148053,6,2023-05-08,3
6,ms @ -3,DM5,0.007271871529819039,0.0087707894640868,2,2023-05-08,3
6,ms @ -3,DM5,-0.03827568090025657,-0.046165273601728875,2,2023-05-08,3
6,a-terp @ -3,DM5,0.17014228735560324,0.20521294624291705,-12,2023-05-08,3
6,carene @ -3,DM5,0.16317724634550904,0.1968122328835342,8,2023-05-08,3
6,2h @ -3,DM5,-0.003995169465400292,-0.004818675647759437,33,2023-05-08,3
6,IaA @ -3,DM5,0.3048305397422013,0.3676638779081022,-16,2023-05-08,3
6,pa @ -3,DM5,0.1118890595655412,0.13495224451640583,30,2023-05-08,3
6,2-but @ -3,DM5,0.04223437436706587,0.05093995461855705,1,2023-05-08,3
6,eb @ -3,DM5,1.1791733613916302,1.4222310242990355,125,2023-05-08,3
6,ep @ -3,DM5,0.9841351000048927,1.1869904096855957,44,2023-05-08,3
6,B-cit @ -3,DM5,0.5897561545631929,0.711319918897401,8,2023-05-08,3
6,Lin @ -3,DM5,0.11299071725410022,0.13628098191340493,-16,2023-05-08,3
6,6al @ -3,DM5,0.1051448419117998,0.12681787183141213,20,2023-05-08,3
6,t2h @ -3,DM5,0.0398437358345163,0.04805654459573897,11,2023-05-08,3
6,1-8ol @ -3,DM5,0.8028326205287998,0.9683168714800466,4,2023-05-08,3
6,1-5ol @ -3,DM5,0.178171461603411,0.21489713780339992,47,2023-05-08,3
6,1-6ol @ -3,DM5,1.2527287015311142,1.5109479934695236,137,2023-05-08,3
6,benz @ -3,DM5,-0.04736890287668886,-0.05713284022862163,7,2023-05-08,3
6,ms @ -3,DM6,0.07967878206845548,0.09610260844290085,35,2023-05-08,3
6,ms @ -3,DM6,0.036264772651026615,0.043739865945217345,35,2023-05-08,3
6,a-terp @ -3,DM6,-0.007100937108030679,-0.008564621104329153,19,2023-05-08,3
6,carene @ -3,DM6,0.09546015858531655,0.11513692860591346,2,2023-05-08,3
6,2h @ -3,DM6,0.7980288848556772,0.9625229635352607,170,2023-05-08,3
6,IaA @ -3,DM6,1.186396775530783,1.4309433680700472,129,2023-05-08,3
6,pa @ -3,DM6,0.9365030227200983,1.1295401481003997,216,2023-05-08,3
6,2-but @ -3,DM6,0.07783176256364578,0.0938748711752224,67,2023-05-08,3
6,eb @ -3,DM6,0.5481073538497531,0.6610862395768342,167,2023-05-08,3
6,ep @ -3,DM6,0.211474726993046,0.2550650544121201,11,2023-05-08,3
6,B-cit @ -3,DM6,0.023624684931487495,0.02849433420815907,6,2023-05-08,3
6,Lin @ -3,DM6,0.3428474655285097,0.41351706037649777,84,2023-05-08,3
6,6al @ -3,DM6,0.29741214951912925,0.35871636851630406,29,2023-05-08,3
6,t2h @ -3,DM6,0.6527686104305264,0.7873208468237496,117,2023-05-08,3
6,1-8ol @ -3,DM6,0.07610564176932111,0.09179295292150695,44,2023-05-08,3
6,1-5ol @ -3,DM6,0.7561619882206557,0.912026233168849,148,2023-05-08,3
6,1-6ol @ -3,DM6,0.4962887075093116,0.5985864504232029,173,2023-05-08,3
6,benz @ -3,DM6,0.5693256450545755,0.6866781610212733,200,2023-05-08,3
6,ms @ -3,VA5,0.005841173759380457,0.007045188443799322,48,2023-05-08,3
6,ms @ -3,VA5,0.10400233210386005,0.12543986165273904,48,2023-05-08,3
6,a-terp @ -3,VA5,0.012135154066245773,0.01463651839734126,-3,2023-05-08,3
6,carene @ -3,VA5,-0.010259437572577789,-0.012374168960498777,-6,2023-05-08,3
6,2h @ -3,VA5,0.06182099240297951,0.07456387349584212,21,2023-05-08,3
6,IaA @ -3,VA5,0.003002952921233907,0.003621938002439168,11,2023-05-08,3
6,pa @ -3,VA5,0.061826835177427236,0.07457092061491691,8,2023-05-08,3
6,2-but @ -3,VA5,0.014096838240787536,0.017002555643651752,3,2023-05-08,3
6,eb @ -3,VA5,-0.007444343370353583,-0.008978812143751723,-3,2023-05-08,3
6,ep @ -3,VA5,-0.02971861420711232,-0.0358443775176935,-5,2023-05-08,3
6,B-cit @ -3,VA5,-0.010996551902094443,-0.013263221327367663,-5,2023-05-08,3
6,Lin @ -3,VA5,-8.461802169199932e-05,-0.00010205995115352715,-8,2023-05-08,3
6,6al @ -3,VA5,0.0997967413865602,0.12036739157370935,-4,2023-05-08,3
6,t2h @ -3,VA5,0.003773448273299703,0.004551252070807301,6,2023-05-08,3
6,1-8ol @ -3,VA5,-0.004916529572842371,-0.005929951540058371,-6,2023-05-08,3
6,1-5ol @ -3,VA5,-0.019137049537558667,-0.02308168286106996,44,2023-05-08,3
6,1-6ol @ -3,VA5,0.10343845627807195,0.12475975665754001,31,2023-05-08,3
6,benz @ -3,VA5,0.3524777106858748,0.4251323443397023,101,2023-05-08,3
6,ms @ -3,VA6,-0.02767984347558268,-0.033385364211632844,-5,2023-05-08,3
6,ms @ -3,VA6,0.09244438190200037,0.11149952353741022,-5,2023-05-08,3
6,a-terp @ -3,VA6,0.020625625890181926,0.024877092713477204,3,2023-05-08,3
6,carene @ -3,VA6,-0.028239579773009085,-0.03406047641624252,-5,2023-05-08,3
6,2h @ -3,VA6,-0.10801820857202622,-0.13028351254393436,32,2023-05-08,3
6,IaA @ -3,VA6,-0.09461146153442719,-0.11411329347682486,39,2023-05-08,3
6,pa @ -3,VA6,0.007096843336545385,0.00855968350227384,21,2023-05-08,3
6,2-but @ -3,VA6,0.03072666255966895,0.037060210310343754,17,2023-05-08,3
6,eb @ -3,VA6,-0.057931533607707246,-0.06987269817973712,27,2023-05-08,3
6,ep @ -3,VA6,0.052903106255496185,0.06380778387798568,18,2023-05-08,3
6,B-cit @ -3,VA6,0.07507245898969898,0.09054680485620813,5,2023-05-08,3
6,Lin @ -3,VA6,0.11823188367279895,0.14260248622163524,12,2023-05-08,3
6,6al @ -3,VA6,0.15793119774096828,0.19048484004661229,8,2023-05-08,3
6,t2h @ -3,VA6,-0.06439934830210825,-0.07767369421558566,-6,2023-05-08,3
6,1-8ol @ -3,VA6,0.06638981326771898,0.0800744447070409,35,2023-05-08,3
6,1-5ol @ -3,VA6,-0.1495086422741179,-0.18032618137856285,55,2023-05-08,3
6,1-6ol @ -3,VA6,0.06102486699090059,0.07360364635930368,58,2023-05-08,3
6,benz @ -3,VA6,-0.06090890381336513,-0.07346378021733743,-10,2023-05-08,3
6,ms @ -3,VC3,0.025671198093118516,0.030962685856361936,2,2023-05-08,3
6,ms @ -3,VC3,0.06102628026504799,0.07360535094524845,2,2023-05-08,3
6,a-terp @ -3,VC3,0.023157793903882534,0.027931205048216917,18,2023-05-08,3
6,carene @ -3,VC3,0.11462161383399992,0.13824804781677566,-4,2023-05-08,3
6,2h @ -3,VC3,0.34619356484956826,0.4175528759915818,119,2023-05-08,3
6,IaA @ -3,VC3,0.06161564826208179,0.0743162026974634,22,2023-05-08,3
6,pa @ -3,VC3,0.3284364993175219,0.39613562698726024,191,2023-05-08,3
6,2-but @ -3,VC3,0.04884181441921325,0.05890935635459151,13,2023-05-08,3
6,eb @ -3,VC3,0.28042132977086925,0.33822330806781387,121,2023-05-08,3
6,ep @ -3,VC3,-0.035202825598023076,-0.042459024557177406,1,2023-05-08,3
6,B-cit @ -3,VC3,0.021019833676849033,0.025352556765308006,11,2023-05-08,3
6,Lin @ -3,VC3,0.0836023424114433,0.10083491450425983,26,2023-05-08,3
6,6al @ -3,VC3,0.4461056079623819,0.5380593359140192,185,2023-05-08,3
6,t2h @ -3,VC3,0.41903213953980806,0.5054053360979766,227,2023-05-08,3
6,1-8ol @ -3,VC3,0.4434147450664528,0.5348138176399218,222,2023-05-08,3
6,1-5ol @ -3,VC3,0.4261673606309098,0.5140113079874884,188,2023-05-08,3
6,1-6ol @ -3,VC3,0.14044545884929502,0.16939484501383742,237,2023-05-08,3
6,benz @ -3,VC3,0.35806133559067943,0.43186689655032034,83,2023-05-08,3
6,ms @ -3,VC4,0.0003640604755489468,0.0004391026120499399,-2,2023-05-08,3
6,ms @ -3,VC4,0.004031327686099169,0.004862286998681328,-2,2023-05-08,3
6,a-terp @ -3,VC4,0.07720871718741985,0.09312340027821299,18,2023-05-08,3
6,carene @ -3,VC4,0.1371703387678411,0.16544463926745645,11,2023-05-08,3
6,2h @ -3,VC4,0.17596631301308505,0.21223745192426038,36,2023-05-08,3
6,IaA @ -3,VC4,0.1161992993069293,0.14015093444876162,48,2023-05-08,3
6,pa @ -3,VC4,0.11844020059318701,0.14285374256507288,17,2023-05-08,3
6,2-but @ -3,VC4,0.0492690712608464,0.05942468171336449,21,2023-05-08,3
6,eb @ -3,VC4,0.5008780185802139,0.6041217353939329,112,2023-05-08,3
6,ep @ -3,VC4,0.1273947662138461,0.15365407222973967,47,2023-05-08,3
6,B-cit @ -3,VC4,0.0017055342410057864,0.0020570882874253803,19,2023-05-08,3
6,Lin @ -3,VC4,0.045501639775188944,0.05488068664337794,7,2023-05-08,3
6,6al @ -3,VC4,0.14524960722668082,0.17518925073174665,15,2023-05-08,3
6,t2h @ -3,VC4,0.11389944921466037,0.13737702667611518,47,2023-05-08,3
6,1-8ol @ -3,VC4,0.03852281027530711,0.04646334263527429,11,2023-05-08,3
6,1-5ol @ -3,VC4,0.4029867379029724,0.486052568513137,126,2023-05-08,3
6,1-6ol @ -3,VC4,0.569949426129737,0.6874305192635068,109,2023-05-08,3
6,benz @ -3,VC4,0.046505853292561065,0.05609189414364026,6,2023-05-08,3
6,ms @ -3,VM2,0.09573233636514583,0.11546520915843644,12,2023-05-08,3
6,ms @ -3,VM2,0.37011439643839994,0.4464044002259133,12,2023-05-08,3
6,a-terp @ -3,VM2,0.04757901112755,0.05738625714136741,6,2023-05-08,3
6,carene @ -3,VM2,0.36860714651715853,0.4445864677067866,7,2023-05-08,3
6,2h @ -3,VM2,0.8917514266208633,1.0755641082379346,71,2023-05-08,3
6,IaA @ -3,VM2,1.0797739034541094,1.30234280641188,96,2023-05-08,3
6,pa @ -3,VM2,0.8717131881085186,1.0513954784014137,89,2023-05-08,3
6,2-but @ -3,VM2,0.7427561349976178,0.8958570921542468,25,2023-05-08,3
6,eb @ -3,VM2,1.051688894074213,1.2684687612836236,199,2023-05-08,3
6,ep @ -3,VM2,0.9437578246483463,1.1382903494832752,168,2023-05-08,3
6,B-cit @ -3,VM2,0.5409245841732379,0.6524229181274096,7,2023-05-08,3
6,Lin @ -3,VM2,-0.0056687278938544776,-0.006837197093253801,1,2023-05-08,3
6,6al @ -3,VM2,0.7470954419528085,0.9010908407935014,44,2023-05-08,3
6,t2h @ -3,VM2,0.8195185019000514,0.9884421379853554,84,2023-05-08,3
6,1-8ol @ -3,VM2,0.4108953233677873,0.49559131487109886,28,2023-05-08,3
6,1-5ol @ -3,VM2,1.0039128284663075,1.210844831714592,109,2023-05-08,3
6,1-6ol @ -3,VM2,1.056164266132825,1.2738666215096441,73,2023-05-08,3
6,benz @ -3,VM2,0.5216503790865353,0.6291758084652144,12,2023-05-08,3
6,ms @ -3,VM3,0.04806723636873017,0.05797511803967741,13,2023-05-08,3
6,ms @ -3,VM3,0.1373936010236693,0.1657139215606208,13,2023-05-08,3
6,a-terp @ -3,VM3,0.09150911495589105,0.1103714742527925,7,2023-05-08,3
6,carene @ -3,VM3,0.17222014929522447,0.2077191084506961,1,2023-05-08,3
6,2h @ -3,VM3,0.47546789171081255,0.5734739341898871,106,2023-05-08,3
6,IaA @ -3,VM3,0.7916108718345023,0.9547820345659209,139,2023-05-08,3
6,pa @ -3,VM3,0.15158298831599734,0.18282810297252688,85,2023-05-08,3
6,2-but @ -3,VM3,0.6285874052593958,0.7581552793801851,94,2023-05-08,3
6,eb @ -3,VM3,0.47518716456004023,0.5731353420233204,121,2023-05-08,3
6,ep @ -3,VM3,0.2427019064304792,0.2927289508767215,58,2023-05-08,3
6,B-cit @ -3,VM3,0.09076154921498265,0.10946981617245033,6,2023-05-08,3
6,Lin @ -3,VM3,0.1589213638762862,0.19167910464159724,6,2023-05-08,3
6,6al @ -3,VM3,0.2078284251276248,0.2506671568622287,34,2023-05-08,3
6,t2h @ -3,VM3,0.10439950777863372,0.12591890535000622,38,2023-05-08,3
6,1-8ol @ -3,VM3,0.08353811791469405,0.10075745170295554,20,2023-05-08,3
6,1-5ol @ -3,VM3,0.32483990489040887,0.391797682844743,160,2023-05-08,3
6,1-6ol @ -3,VM3,0.4110858239394431,0.4958210824625545,102,2023-05-08,3
6,benz @ -3,VM3,0.08339224314099801,0.10058150842302233,57,2023-05-08,3
6,ms @ -3,VM5d,0.03403490329278099,0.04105036371826073,-8,2023-05-08,3
6,ms @ -3,VM5d,0.29695371415763766,0.3581634379506241,-8,2023-05-08,3
6,a-terp @ -3,VM5d,0.2232713074863205,0.26929321059975264,51,2023-05-08,3
6,carene @ -3,VM5d,0.5580567782763185,0.6730864937860034,16,2023-05-08,3
6,2h @ -3,VM5d,0.5588264752418785,0.6740148449000722,190,2023-05-08,3
6,IaA @ -3,VM5d,1.426287449869309,1.7202816203195863,231,2023-05-08,3
6,pa @ -3,VM5d,1.2061803164652183,1.4548048006707952,190,2023-05-08,3
6,2-but @ -3,VM5d,0.0836822690570571,0.10093131606723775,39,2023-05-08,3
6,eb @ -3,VM5d,0.5046830449436531,0.6087110746035402,102,2023-05-08,3
6,ep @ -3,VM5d,0.16503126318349712,0.19904840981297867,57,2023-05-08,3
6,B-cit @ -3,VM5d,0.05378778725143934,0.06487482015970189,41,2023-05-08,3
6,Lin @ -3,VM5d,0.28862863415682094,0.34812234692482324,51,2023-05-08,3
6,6al @ -3,VM5d,0.989646502239081,1.193637852293698,224,2023-05-08,3
6,t2h @ -3,VM5d,0.7952476173843402,0.9591684060001914,145,2023-05-08,3
6,1-8ol @ -3,VM5d,-0.11467793700335634,-0.13831598062586747,56,2023-05-08,3
6,1-5ol @ -3,VM5d,0.8783575191796541,1.0594093753350509,169,2023-05-08,3
6,1-6ol @ -3,VM5d,1.5352102002574457,1.8516561237862883,183,2023-05-08,3
6,benz @ -3,VM5d,0.027417862165647577,0.03306938188114967,37,2023-05-08,3
6,ms @ -3,VM5v,0.05633754576672207,0.0679501488464236,8,2023-05-08,3
6,ms @ -3,VM5v,0.1621621607691036,0.1955879123159643,8,2023-05-08,3
6,a-terp @ -3,VM5v,0.16343850380357672,0.19712734215784383,11,2023-05-08,3
6,carene @ -3,VM5v,0.11554887778560609,0.13936644448588972,-7,2023-05-08,3
6,2h @ -3,VM5v,0.6403800675389996,0.7723787097105138,189,2023-05-08,3
6,IaA @ -3,VM5v,0.7041519160723553,0.849295560472812,248,2023-05-08,3
6,pa @ -3,VM5v,0.7922000415957214,0.9554926472208708,191,2023-05-08,3
6,2-but @ -3,VM5v,0.008834138283756043,0.010655079186386767,4,2023-05-08,3
6,eb @ -3,VM5v,0.21073360050505155,0.2541711628787229,81,2023-05-08,3
6,ep @ -3,VM5v,0.17192892867897572,0.20736785984815334,41,2023-05-08,3
6,B-cit @ -3,VM5v,0.16467552674964958,0.19861934703963516,50,2023-05-08,3
6,Lin @ -3,VM5v,0.48346737896236025,0.5831223195080636,140,2023-05-08,3
6,6al @ -3,VM5v,0.5240406025413303,0.6320587178521807,29,2023-05-08,3
6,t2h @ -3,VM5v,0.2891309006809305,0.34872814337210084,28,2023-05-08,3
6,1-8ol @ -3,VM5v,0.2872458376370735,0.346454520823022,24,2023-05-08,3
6,1-5ol @ -3,VM5v,0.6479317649916231,0.7814870043471616,75,2023-05-08,3
6,1-6ol @ -3,VM5v,0.8313531851991595,1.0027162509375687,158,2023-05-08,3
6,benz @ -3,VM5v,0.19915643539390962,0.24020764917191187,30,2023-05-08,3
6,aa @ -3,DC1,-0.11734180272776625,-0.14152893692378735,3,2023-05-08,3
6,va @ -3,DC1,-0.17974919253216348,-0.21680007926081188,30,2023-05-08,3
6,aa @ -3,DL1,-0.1252244139819241,-0.15103635512472197,18,2023-05-08,3
6,va @ -3,DL1,0.1434280165601203,0.172992183833544,22,2023-05-08,3
6,aa @ -3,DL5,-0.013049829449550661,-0.01573973167360079,-11,2023-05-08,3
6,va @ -3,DL5,0.47402784917236995,0.5717370622069021,22,2023-05-08,3
6,aa @ -3,DM2,0.23723419539308985,0.28613420533387784,32,2023-05-08,3
6,va @ -3,DM2,0.5012879112252864,0.6046161173529743,45,2023-05-08,3
6,aa @ -3,DM3,0.009767649386382091,0.011781010703458595,2,2023-05-08,3
6,va @ -3,DM3,0.035978746979061706,0.04339488309728871,14,2023-05-08,3
6,aa @ -3,DM4,0.35342437500589563,0.4262741402872817,24,2023-05-08,3
6,va @ -3,DM4,0.15876406939816293,0.19148938776529856,24,2023-05-08,3
6,aa @ -3,DM5,0.12232455462984755,0.1475387609017999,1,2023-05-08,3
6,va @ -3,DM5,0.058787385728092424,0.07090496322038169,-3,2023-05-08,3
6,aa @ -3,DM6,0.030844635356083453,0.03720250030482429,-5,2023-05-08,3
6,va @ -3,DM6,0.150610325487176,0.18165494956131042,207,2023-05-08,3
6,aa @ -3,VA5,0.016774855261468467,0.020232580180432582,5,2023-05-08,3
6,va @ -3,VA5,0.03660443939573656,0.04414954665720274,2,2023-05-08,3
6,aa @ -3,VA6,0.1717686267320723,0.20717451558715974,10,2023-05-08,3
6,va @ -3,VA6,0.10428943990043325,0.12578614967871907,25,2023-05-08,3
6,aa @ -3,VC3,0.007691870881658461,0.009277361379573891,-1,2023-05-08,3
6,va @ -3,VC3,0.021412189921426957,0.025825787625066935,36,2023-05-08,3
6,aa @ -3,VC4,0.0187570471301533,0.022623352278972678,6,2023-05-08,3
6,va @ -3,VC4,0.018433112661761248,0.022232646666149748,11,2023-05-08,3
6,aa @ -3,VM2,0.0750306917744294,0.09049642835407543,10,2023-05-08,3
6,va @ -3,VM2,0.06756035648375548,0.0814862666932204,7,2023-05-08,3
6,aa @ -3,VM3,0.030744209598427944,0.03708137424070779,9,2023-05-08,3
6,va @ -3,VM3,0.08634626167215174,0.10414442541124437,19,2023-05-08,3
6,aa @ -3,VM5d,0.001968384187364683,0.002374118302423151,27,2023-05-08,3
6,va @ -3,VM5d,0.3079946703004119,0.37148021636363576,30,2023-05-08,3
6,aa @ -3,VM5v,0.24688110102416203,0.2977695839187568,19,2023-05-08,3
6,va @ -3,VM5v,0.2708753970695019,0.32670971550519645,-9,2023-05-08,3
7,ms @ -3,DC1,-0.1515090042932378,-0.11604505979064586,1,2023-05-09,1
7,ms @ -3,DC1,-0.04242406283132983,-0.03249379751909251,1,2023-05-09,1
7,a-terp @ -3,DC1,0.11447191536286434,0.08767729894734867,85,2023-05-09,1
7,carene @ -3,DC1,0.26070449298100723,0.19968099332972306,123,2023-05-09,1
7,2h @ -3,DC1,0.3846866937920837,0.2946424906559871,131,2023-05-09,1
7,IaA @ -3,DC1,0.06095191742504297,0.04668480883323522,81,2023-05-09,1
7,pa @ -3,DC1,0.2862591732937801,0.21925405051309022,130,2023-05-09,1
7,2-but @ -3,DC1,-0.07657780435150974,-0.058653120493142544,-16,2023-05-09,1
7,eb @ -3,DC1,0.1231236408690753,0.09430390182381757,73,2023-05-09,1
7,ep @ -3,DC1,0.054687296871376245,0.04188655759987,-13,2023-05-09,1
7,B-cit @ -3,DC1,0.0987925512084432,0.0756680275560752,18,2023-05-09,1
7,Lin @ -3,DC1,0.41481780598092594,0.3177207673024723,125,2023-05-09,1
7,6al @ -3,DC1,0.1304749874349457,0.0999345074485967,-29,2023-05-09,1
7,t2h @ -3,DC1,0.28855971492132204,0.22101610084115042,58,2023-05-09,1
7,1-8ol @ -3,DC1,0.14821460845604092,0.11352178822876795,92,2023-05-09,1
7,1-5ol @ -3,DC1,0.23846750326832553,0.18264904983032737,84,2023-05-09,1
7,1-6ol @ -3,DC1,0.3925658742077613,0.3006773792535581,146,2023-05-09,1
7,benz @ -3,DC1,-0.07084556530738789,-0.054262635414632374,-15,2023-05-09,1
7,ms @ -3,DL1,0.4233046709006644,0.32422109876224514,258,2023-05-09,1
7,ms @ -3,DL1,0.41900294411335715,0.32092628374735704,258,2023-05-09,1
