panel,odor1,D,DA1,DA2,DA3,DA4l,DA4m,DC1,DC2,DC3,DC4,DL1,DL2d,DL2v,DL3,DL4,DL5,DM1,DM2,DM3,DM4,DM5,DM6,DP1l,DP1m,V,VA1d,VA1v,VA2,VA3,VA4,VA5,VA6,VA7l,VA7m,VC1,VC2,VC3,VC4,VC5,VL1,VL2a,VL2p,VM1,VM2,VM3,VM4,VM5d,VM5v,VM7d,VM7v,VP1d,VP1m,VP2,VP4
glomeruli_diagnostics,3mtp @ -5,0.08405722057120972,0.0,0.0807974352426714,0.0,0.0,0.0,0.15241373536247033,0.10122786195053207,0.045000440207889555,0.05186721354403749,0.048450272875994085,0.15033753421950144,0.1744699604278396,0.0,0.05660775554304154,0.0980362775196365,0.19199502513130365,0.056056153534438345,0.20811385770419152,0.0960221193320779,0.37900713327059105,0.06035649545713896,0.045577314015782536,0.08454283360415768,0.0,0.0,0.0,0.16968223658680182,0.06500937338749772,0.03985239881397657,0.0629891777068885,0.23824641560904397,0.08392920675112411,0.13589516761736503,0.06435830982022156,0.039448923202425365,0.16965362873001608,0.05701390901469,0.0,0.07574417805579775,0.06815676983370325,0.1231019520314965,0.0,0.11355204876290936,0.07682950310513012,0.027046010919897712,0.15902174266797584,0.16421331977905465,0.13380337980140028,0.07761872783194852,0.0,0.0,0.0,0.0
glomeruli_diagnostics,va @ -4,0.10284484157181492,0.0,0.07795602304324636,0.0,0.0,0.0,0.10310340462570425,0.0760280242538705,0.11850112716351652,0.03883647671430786,0.060724875339135134,0.24011566452755767,0.26412598954233696,0.0,0.04312564406461724,0.36947352510204406,0.28026667691637147,0.22707140986726737,0.05252271575745072,0.15139804115667463,0.05306005007862214,0.11250534391579003,0.050966423270143134,0.3023886638708372,0.0,0.0,0.0,0.05836904846824698,0.061339676121908986,0.04717901878492997,0.0432024254691727,0.2513582940514046,0.12892958303063273,0.09220941994463305,0.06091297889114822,0.04129138733648261,0.05201864684051784,0.039663312602726306,0.0,0.05157991490292068,0.18894732339239736,0.2232054419013834,0.0,0.07140326839801873,0.06628115521159414,0.06668587253706934,0.1346418675574899,0.20736081089163236,0.2866707106087837,0.058772206742267026,0.0,0.0,0.0,0.0
glomeruli_diagnostics,t2h @ -6,0.06709985041300436,0.0,0.08852052401049353,0.0,0.0,0.0,0.14458223996720912,0.06821986184879486,0.06784702147763153,0.09172072690151828,0.04511813462483737,0.10807104402573406,0.13006216230785228,0.0,0.08616993073465357,0.3027547499293643,0.20724843813917168,0.05095874570183983,0.05404373515372611,0.13049714622423647,0.18567601630907388,0.05003918347525562,0.04302913360014126,0.08925204295294997,0.0,0.0,0.0,0.2526728102893554,0.062331886609288636,0.037118790401859676,0.07147623284128875,0.2201298170119983,0.2239192791082735,0.1477052453569619,0.0529048357823261,0.05137340561113481,0.08438934405513222,0.08012188359419778,0.0,0.04157858199278151,0.05902021417047305,0.14499816314956587,0.0,0.1222268776455413,0.07693095241380274,0.07461469594979614,0.20464244550262453,0.14082733044737483,0.12446843969391846,0.06828097337971441,0.0,0.0,0.0,0.0
glomeruli_diagnostics,a-terp @ -3,0.2206029471093387,0.0,0.1518242050599073,0.0,0.0,0.0,0.19888179959824864,0.062054144136860376,0.0435759796164595,0.03200014741616412,0.02429120404836794,0.1382600524683559,0.13690557432065514,0.0,0.058626270763645634,0.11759696595359766,0.12821801368027538,0.07395253315388664,0.0334025979028396,0.10713789020881556,0.3953355808364133,0.07399034531229616,0.09289308475899938,0.26607514490555995,0.0,0.0,0.0,0.07584571178542275,0.03414688632678111,0.020660927503595626,0.03896399453967673,0.08617868570865135,0.07426398614962709,0.12889528669268321,0.10498313688835431,0.03571097801213105,0.07690140142150681,0.03116477268992412,0.0,0.021627730623434347,0.044713617067229865,0.09598036106736589,0.0,0.06832673714186938,0.07988693226249685,0.09915682191339839,0.1487453160608302,0.18261399536510237,0.11485954230564657,0.04398465506395638,0.0,0.0,0.0,0.0
glomeruli_diagnostics,geos @ -5,0.09769603669980384,0.0,0.2751804909257399,0.0,0.0,0.0,0.13005274688220517,0.1135092849247349,0.03536270255731387,0.03601643007536539,0.07540771407098604,0.10471494996242527,0.11711169832683095,0.0,0.03357599732568617,0.07060970007815494,0.11923527036542318,0.05683367211965356,0.020802163354596705,0.09758093653253934,0.19056035194754278,0.059993221568790056,0.06372252744985663,0.12533987805061778,0.0,0.0,0.0,0.07925285552425022,0.05679216120938129,0.03978903543739088,0.042819853875704,0.05367866135669787,0.06518865606345982,0.094695024499497,0.06651897553173204,0.04163506335316054,0.0802275160810904,0.04108181961369774,0.0,0.04512014001022691,0.0721582491432851,0.07271771859894473,0.0,0.13971293075877125,0.07505072879325352,0.03370927694821692,0.12985027931257287,0.13608816824574785,0.12247160503748897,0.06254248835297449,0.0,0.0,0.0,0.0
glomeruli_diagnostics,e3hb @ -6,0.08866438504103301,0.0,0.05904200519382663,0.0,0.0,0.0,0.15666832695237534,0.12193856035899438,0.05500637365329726,0.036375810674575286,0.08453347019324094,0.04540294630739395,0.04605176672326607,0.0,0.07532342665989651,0.08143246980776704,0.2277218695368919,0.07816713062193671,0.04169773711372586,0.09771853573484998,0.35205624635803623,0.06851987614490708,0.039876598853659906,0.0503384344989344,0.0,0.0,0.0,0.07346883246208011,0.05524676512175518,0.025238626452452204,0.048809120996052016,0.06816061408823189,0.07136471196420903,0.07184097708506315,0.06564183470304684,0.027229985000156057,0.0571141496907631,0.08915298419000788,0.0,0.033307965824256616,0.04881304200073596,0.06851935793006134,0.0,0.23018398259250078,0.12661925918297467,0.056828790436121136,0.26958887786576413,0.09136660542098513,0.1157590909723479,0.05880916622278072,0.0,0.0,0.0,0.0
glomeruli_diagnostics,mhex @ -7,0.027909858818183607,0.0,0.0744615965546679,0.0,0.0,0.0,0.13897767280257856,0.10369739951706812,0.042587491956584636,0.025395146545222316,0.08816533657680818,0.09549458621993606,0.0884627547866582,0.0,0.06314686700874798,0.07811842495585027,0.0774771528084978,0.3899867501871713,0.0382065019707333,0.08348359150103059,0.06895762532408219,0.06092114586309879,0.05342558880517395,0.08320367384429947,0.0,0.0,0.0,0.07416247405902297,0.048331526752275075,0.04452825053762641,0.02496792982687933,0.07567670497195192,0.0850713271891191,0.06779212629104088,0.08864382988410605,0.04804925488844548,0.055577205880509746,0.039058851878379056,0.0,0.0380654722215478,0.06065578907619177,0.08716599778901346,0.0,0.05945172465681779,0.07661955694715601,0.07075700088267103,0.12329976628184335,0.09830388472087376,0.14691649013943975,0.0633432024089216,0.0,0.0,0.0,0.0
glomeruli_diagnostics,ma @ -7,0.060198014916176594,0.0,0.052489729415669546,0.0,0.0,0.0,0.1559739652322891,0.07630762910027353,0.062273787022137414,0.02591301394114985,0.13417709880244946,0.07536032753514972,0.1137773846376259,0.0,0.02252305736565285,0.07746473374345769,0.15300839972140648,0.04582975762134193,0.03457375736693897,0.3287036791539137,0.07420927981335627,0.04486838612375398,0.06884824290636853,0.07758051752345672,0.0,0.0,0.0,0.06455162438903435,0.06784879050342484,0.04457970011620499,0.03711046413570715,0.13891190746872753,0.0832069801976246,0.10122496788500737,0.056417752433475,0.04142643277813547,0.057102305241016685,0.05690197519905042,0.0,0.045127009319975285,0.06234915550370788,0.09531703606833956,0.0,0.0742363670891201,0.05843285127349708,0.036581413079611616,0.11651239058238046,0.09716859221061212,0.12119987196896534,0.054695150037284264,0.0,0.0,0.0,0.0
glomeruli_diagnostics,ea @ -8,0.05704150659257478,0.0,0.05959930514402786,0.0,0.0,0.0,0.13323076400379474,0.06363952325131668,0.06125581938767193,0.03404316397801635,0.1152607643627881,0.09434623174648572,0.11167407664687093,0.0,0.044506463719845214,0.035577598252755804,0.21254577427722154,0.05074220565150315,0.0533035371532856,0.08340224362957852,0.09558700810927731,0.03549286745859247,0.02972901056494904,0.06650070677479111,0.0,0.0,0.0,0.11463171681841111,0.04278224193810817,0.019998483739146193,0.053194877506436256,0.06060211301876743,0.05260029352556407,0.0803626639503752,0.055436099891880586,0.027990993964116105,0.04015962366374233,0.03576541332588734,0.0,0.03663805033992696,0.040806821275186644,0.07990929258470171,0.0,0.06696655845987592,0.08527237672094456,0.04976589746749148,0.07600669329961901,0.08744596819073842,0.08500986643891317,0.04277814914348126,0.0,0.0,0.0,0.0
glomeruli_diagnostics,2-but @ -6,0.06711719631420536,0.0,0.052869930975802594,0.0,0.0,0.0,0.1555988481424372,0.07118674835266951,0.12463037357772103,0.024519459173389203,0.058046933950100646,0.0897644298018706,0.15328017097900476,0.0,0.0453182335338053,0.08722375891089695,0.24976314412812406,0.07982291480507603,0.023748909668820088,0.158309539958544,0.10709466724944947,0.048394694597662435,0.055330136732895274,0.15140630819050716,0.0,0.0,0.0,0.11485512783443744,0.046103124528816354,0.03899028694640831,0.044734063801364625,0.06333235075810284,0.07362518448319023,0.10318318985254245,0.07470044946820444,0.023010572794689738,0.07359851356852413,0.04890317737788421,0.0,0.02092619658361146,0.05516721051953718,0.07224759012121378,0.0,0.07437541178665598,0.06715593102270065,0.04150668476038698,0.11663006177593685,0.10456888617030881,0.1675857314888776,0.07565073140033808,0.0,0.0,0.0,0.0
