row_olfactometer_name	row_olfactometer_abbrev	row_cid	row_CanonicalSMILES	row_IsomericSMILES	row_InChI	row_InChIKey	row_IUPACName	col_olfactometer_name	col_olfactometer_abbrev	col_cid	col_CanonicalSMILES	col_IsomericSMILES	col_InChI	col_InChIKey	col_IUPACName	maccs	ecfp	fcfp	topological	atompair	rdkit	pattern	layered	erg	estate	avalon-count	ecfp-count	fcfp-count	atompair-count
1-octanol	1-8ol	957	CCCCCCCCO	CCCCCCCCO	InChI=1S/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3	KBPLFHHGFOOTCA-UHFFFAOYSA-N	octan-1-ol	b-citronellol	B-cit	101977	CC(CCC=C(C)C)CCO	C[C@H](CCC=C(C)C)CCO	InChI=1S/C10H20O/c1-9(2)5-4-6-10(3)7-8-11/h5,10-11H,4,6-8H2,1-3H3/t10-/m1/s1	QMVPMAAFGQKVCJ-SNVBAGLBSA-N	(3R)-3,7-dimethyloct-6-en-1-ol	0.3076923076923077	0.8717948717948718	0.631578947368421	1.0	0.746031746031746	0.7349397590361446	0.45977011494252873	0.5591397849462365	1.0	0.8333333333333334	0.625	0.9310344827586207	0.7894736842105263	0.9285714285714286
1-octanol	1-8ol	957	CCCCCCCCO	CCCCCCCCO	InChI=1S/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3	KBPLFHHGFOOTCA-UHFFFAOYSA-N	octan-1-ol	isopentyl acetate	IaA	31276	CC(C)CCOC(=O)C	CC(C)CCOC(=O)C	InChI=1S/C7H14O2/c1-6(2)4-5-9-7(3)8/h6H,4-5H2,1-3H3	MLFHJEHSLIIPHL-UHFFFAOYSA-N	3-methylbutyl acetate	0.5555555555555556	0.918918918918919	0.8	1.0	0.9298245614035088	0.8205128205128205	0.4268292682926829	0.6333333333333333	1.0	1.0	0.90625	0.9655172413793104	0.95	0.975
1-octanol	1-8ol	957	CCCCCCCCO	CCCCCCCCO	InChI=1S/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3	KBPLFHHGFOOTCA-UHFFFAOYSA-N	octan-1-ol	linalool	Lin	6549	CC(=CCCC(C)(C=C)O)C	CC(=CCCC(C)(C=C)O)C	InChI=1S/C10H18O/c1-5-10(4,11)8-6-7-9(2)3/h5,7,11H,1,6,8H2,2-4H3	CDOSHBSSFJOMGT-UHFFFAOYSA-N	3,7-dimethylocta-1,6-dien-3-ol	0.5666666666666667	0.926829268292683	0.75	1.0	0.9178082191780822	0.8508771929824561	0.6209677419354839	0.6910569105691057	1.0	0.8571428571428571	0.8666666666666667	1.0	0.9	0.9811320754716981
1-octanol	1-8ol	957	CCCCCCCCO	CCCCCCCCO	InChI=1S/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3	KBPLFHHGFOOTCA-UHFFFAOYSA-N	octan-1-ol	acetic acid	aa	176	CC(=O)O	CC(=O)O	InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)	QTBSBXVTEAMEQO-UHFFFAOYSA-N	acetic acid	0.8260869565217391	0.9130434782608695	0.9411764705882353	1.0	1.0	0.8333333333333334	0.640625	0.7551020408163265	1.0	0.6	0.8636363636363636	0.9444444444444444	1.0	1.0
1-octanol	1-8ol	957	CCCCCCCCO	CCCCCCCCO	InChI=1S/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3	KBPLFHHGFOOTCA-UHFFFAOYSA-N	octan-1-ol	benzaldehyde	benz	240	C1=CC=C(C=C1)C=O	C1=CC=C(C=C1)C=O	InChI=1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H	HUMNYLRZRPPJDN-UHFFFAOYSA-N	benzaldehyde	0.9583333333333334	1.0	0.95	1.0	1.0	1.0	0.5287356321839081	0.7891156462585034	1.0	1.0	1.0	1.0	1.0	1.0
1-octanol	1-8ol	957	CCCCCCCCO	CCCCCCCCO	InChI=1S/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3	KBPLFHHGFOOTCA-UHFFFAOYSA-N	octan-1-ol	ethyl butyrate	eb	7762	CCCC(=O)OCC	CCCC(=O)OCC	InChI=1S/C6H12O2/c1-3-5-6(7)8-4-2/h3-5H2,1-2H3	OBNCKNCVKJNDBV-UHFFFAOYSA-N	ethyl butanoate	0.44	0.8484848484848485	0.7894736842105263	1.0	0.8297872340425532	0.8108108108108109	0.3888888888888889	0.5875	1.0	1.0	0.7666666666666667	0.92	0.9473684210526315	0.90625
1-octanol	1-8ol	957	CCCCCCCCO	CCCCCCCCO	InChI=1S/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3	KBPLFHHGFOOTCA-UHFFFAOYSA-N	octan-1-ol	ethyl propionate	ep	7749	CCC(=O)OCC	CCC(=O)OCC	InChI=1S/C5H10O2/c1-3-5(6)7-4-2/h3-4H2,1-2H3	FKRCODPIKNYEAC-UHFFFAOYSA-N	ethyl propanoate	0.6	0.8666666666666667	0.8421052631578947	1.0	0.9333333333333333	0.8387096774193549	0.4583333333333333	0.6301369863013698	1.0	1.0	0.90625	0.9583333333333334	1.0	1.0
1-octanol	1-8ol	957	CCCCCCCCO	CCCCCCCCO	InChI=1S/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3	KBPLFHHGFOOTCA-UHFFFAOYSA-N	octan-1-ol	methyl salicylate	ms	4133	COC(=O)C1=CC=CC=C1O	COC(=O)C1=CC=CC=C1O	InChI=1S/C8H8O3/c1-11-8(10)6-4-2-3-5-7(6)9/h2-5,9H,1H3	OSWPMRLSEDHDFF-UHFFFAOYSA-N	methyl 2-hydroxybenzoate	0.8888888888888888	0.9545454545454546	0.9259259259259259	0.95	0.9868421052631579	0.9850746268656716	0.7070063694267515	0.8729096989966555	1.0	0.75	0.967741935483871	0.9696969696969697	0.9629629629629629	1.0
1-octanol	1-8ol	957	CCCCCCCCO	CCCCCCCCO	InChI=1S/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3	KBPLFHHGFOOTCA-UHFFFAOYSA-N	octan-1-ol	pentyl acetate	pa	12348	CCCCCOC(=O)C	CCCCCOC(=O)C	InChI=1S/C7H14O2/c1-3-4-5-6-9-7(2)8/h3-6H2,1-2H3	PGMYKACGEOXYJE-UHFFFAOYSA-N	pentyl acetate	0.44	0.7575757575757576	0.6666666666666666	0.7777777777777778	0.7843137254901961	0.75	0.32857142857142857	0.5365853658536586	1.0	1.0	0.76	0.7916666666666666	0.8888888888888888	0.9230769230769231
1-octanol	1-8ol	957	CCCCCCCCO	CCCCCCCCO	InChI=1S/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3	KBPLFHHGFOOTCA-UHFFFAOYSA-N	octan-1-ol	trans-2-hexenal	t2h	5281168	CCCC=CC=O	CCC/C=C/C=O	InChI=1S/C6H10O/c1-2-3-4-5-6-7/h4-6H,2-3H2,1H3/b5-4+	MBDOYVRWFFCFHM-SNAWJCMRSA-N	(E)-hex-2-enal	0.6818181818181818	0.8787878787878788	0.7777777777777778	1.0	0.9302325581395349	0.8888888888888888	0.3888888888888889	0.39622641509433965	0.0	0.8	0.9	0.88	0.8888888888888888	0.9333333333333333
1-octanol	1-8ol	957	CCCCCCCCO	CCCCCCCCO	InChI=1S/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3	KBPLFHHGFOOTCA-UHFFFAOYSA-N	octan-1-ol	pentanoic acid	va	7991	CCCCC(=O)O	CCCCC(=O)O	InChI=1S/C5H10O2/c1-2-3-4-5(6)7/h2-4H2,1H3,(H,6,7)	NQPDZGIKBAWPEJ-UHFFFAOYSA-N	pentanoic acid	0.391304347826087	0.7407407407407407	0.8	0.875	0.7948717948717948	0.625	0.4264705882352941	0.5079365079365079	1.0	0.6	0.5925925925925926	0.8095238095238095	0.9	0.8620689655172413
2-butanone	2-but	6569	CCC(=O)C	CCC(=O)C	InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3	ZWEHNKRNPOVVGH-UHFFFAOYSA-N	butan-2-one	1-pentanol	1-5ol	6276	CCCCCO	CCCCCO	InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3	AMQJEAYHLZJPGS-UHFFFAOYSA-N	pentan-1-ol	0.7272727272727273	0.7894736842105263	0.7857142857142857	1.0	0.9090909090909091	0.7857142857142857	0.4897959183673469	0.525	0.0	1.0	0.9615384615384616	0.8888888888888888	1.0	0.8888888888888888
2-butanone	2-but	6569	CCC(=O)C	CCC(=O)C	InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3	ZWEHNKRNPOVVGH-UHFFFAOYSA-N	butan-2-one	1-hexanol	1-6ol	8103	CCCCCCO	CCCCCCO	InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3	ZSIAUFGUXNUGDI-UHFFFAOYSA-N	hexan-1-ol	0.7391304347826086	0.8181818181818182	0.7857142857142857	1.0	0.92	0.8125	0.5370370370370371	0.5869565217391305	0.0	1.0	0.9615384615384616	0.8947368421052632	1.0	0.9047619047619048
2-butanone	2-but	6569	CCC(=O)C	CCC(=O)C	InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3	ZWEHNKRNPOVVGH-UHFFFAOYSA-N	butan-2-one	1-octanol	1-8ol	957	CCCCCCCCO	CCCCCCCCO	InChI=1S/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3	KBPLFHHGFOOTCA-UHFFFAOYSA-N	octan-1-ol	0.7391304347826086	0.8333333333333334	0.7857142857142857	1.0	0.9428571428571428	0.8421052631578947	0.609375	0.6415094339622641	0.0	1.0	0.96	0.8947368421052632	1.0	0.92
2-butanone	2-but	6569	CCC(=O)C	CCC(=O)C	InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3	ZWEHNKRNPOVVGH-UHFFFAOYSA-N	butan-2-one	2-butanone	2-but	6569	CCC(=O)C	CCC(=O)C	InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3	ZWEHNKRNPOVVGH-UHFFFAOYSA-N	butan-2-one	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2-butanone	2-but	6569	CCC(=O)C	CCC(=O)C	InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3	ZWEHNKRNPOVVGH-UHFFFAOYSA-N	butan-2-one	2-heptanone	2h	8051	CCCCCC(=O)C	CCCCCC(=O)C	InChI=1S/C7H14O/c1-3-4-5-6-7(2)8/h3-6H2,1-2H3	CATSNJVOTSVZJV-UHFFFAOYSA-N	heptan-2-one	0.35714285714285715	0.6190476190476191	0.45454545454545453	1.0	0.7666666666666667	0.5151515151515151	0.2631578947368421	0.5161290322580645	0.0	0.25	0.6666666666666666	0.6111111111111112	0.6363636363636364	0.76
2-butanone	2-but	6569	CCC(=O)C	CCC(=O)C	InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3	ZWEHNKRNPOVVGH-UHFFFAOYSA-N	butan-2-one	hexanal	6al	6184	CCCCCC=O	CCCCCC=O	InChI=1S/C6H12O/c1-2-3-4-5-6-7/h6H,2-5H2,1H3	JARKCYVAAOWBJS-UHFFFAOYSA-N	hexanal	0.5	0.8333333333333334	0.5833333333333334	1.0	0.8888888888888888	0.5384615384615384	0.42	0.5416666666666666	0.0	0.8	0.9	0.9047619047619048	0.8333333333333334	0.9130434782608695
2-butanone	2-but	6569	CCC(=O)C	CCC(=O)C	InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3	ZWEHNKRNPOVVGH-UHFFFAOYSA-N	butan-2-one	b-citronellol	B-cit	101977	CC(CCC=C(C)C)CCO	C[C@H](CCC=C(C)C)CCO	InChI=1S/C10H20O/c1-9(2)5-4-6-10(3)7-8-11/h5,10-11H,4,6-8H2,1-3H3/t10-/m1/s1	QMVPMAAFGQKVCJ-SNVBAGLBSA-N	(3R)-3,7-dimethyloct-6-en-1-ol	0.7777777777777778	0.875	0.85	1.0	0.9310344827586207	0.9310344827586207	0.65625	0.7157894736842105	1.0	0.8571428571428571	1.0	1.0	1.0	0.9534883720930233
2-butanone	2-but	6569	CCC(=O)C	CCC(=O)C	InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3	ZWEHNKRNPOVVGH-UHFFFAOYSA-N	butan-2-one	isopentyl acetate	IaA	31276	CC(C)CCOC(=O)C	CC(C)CCOC(=O)C	InChI=1S/C7H14O2/c1-6(2)4-5-9-7(3)8/h6H,4-5H2,1-3H3	MLFHJEHSLIIPHL-UHFFFAOYSA-N	3-methylbutyl acetate	0.6666666666666666	0.7692307692307693	0.6875	1.0	0.9	0.8571428571428571	0.5747126436781609	0.6626506024096386	1.0	0.6666666666666666	0.9354838709677419	0.8260869565217391	0.875	0.9090909090909091
2-butanone	2-but	6569	CCC(=O)C	CCC(=O)C	InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3	ZWEHNKRNPOVVGH-UHFFFAOYSA-N	butan-2-one	linalool	Lin	6549	CC(=CCCC(C)(C=C)O)C	CC(=CCCC(C)(C=C)O)C	InChI=1S/C10H18O/c1-5-10(4,11)8-6-7-9(2)3/h5,7,11H,1,6,8H2,2-4H3	CDOSHBSSFJOMGT-UHFFFAOYSA-N	3,7-dimethylocta-1,6-dien-3-ol	0.72	0.875	0.8421052631578947	1.0	0.9310344827586207	0.9375	0.7518796992481203	0.7583333333333333	1.0	0.875	0.9565217391304348	1.0	1.0	0.9361702127659575
2-butanone	2-but	6569	CCC(=O)C	CCC(=O)C	InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3	ZWEHNKRNPOVVGH-UHFFFAOYSA-N	butan-2-one	acetic acid	aa	176	CC(=O)O	CC(=O)O	InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)	QTBSBXVTEAMEQO-UHFFFAOYSA-N	acetic acid	0.7692307692307693	0.5833333333333334	0.8461538461538461	1.0	0.7692307692307693	0.75	0.4528301886792453	0.46875	1.0	0.6	1.0	0.75	0.9230769230769231	0.7692307692307693
2-butanone	2-but	6569	CCC(=O)C	CCC(=O)C	InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3	ZWEHNKRNPOVVGH-UHFFFAOYSA-N	butan-2-one	benzaldehyde	benz	240	C1=CC=C(C=C1)C=O	C1=CC=C(C=C1)C=O	InChI=1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H	HUMNYLRZRPPJDN-UHFFFAOYSA-N	benzaldehyde	0.8333333333333334	0.9615384615384616	0.8	1.0	1.0	0.96	0.5862068965517241	0.863013698630137	1.0	0.8571428571428571	0.9615384615384616	0.9565217391304348	0.8666666666666667	1.0
2-butanone	2-but	6569	CCC(=O)C	CCC(=O)C	InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3	ZWEHNKRNPOVVGH-UHFFFAOYSA-N	butan-2-one	ethyl butyrate	eb	7762	CCCC(=O)OCC	CCCC(=O)OCC	InChI=1S/C6H12O2/c1-3-5-6(7)8-4-2/h3-5H2,1-2H3	OBNCKNCVKJNDBV-UHFFFAOYSA-N	ethyl butanoate	0.6	0.75	0.6666666666666666	1.0	0.8484848484848485	0.8125	0.5	0.6164383561643836	1.0	0.4	0.9310344827586207	0.8095238095238095	0.8666666666666667	0.8518518518518519
2-butanone	2-but	6569	CCC(=O)C	CCC(=O)C	InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3	ZWEHNKRNPOVVGH-UHFFFAOYSA-N	butan-2-one	ethyl propionate	ep	7749	CCC(=O)OCC	CCC(=O)OCC	InChI=1S/C5H10O2/c1-3-5(6)7-4-2/h3-4H2,1-2H3	FKRCODPIKNYEAC-UHFFFAOYSA-N	ethyl propanoate	0.5882352941176471	0.631578947368421	0.6428571428571429	0.8333333333333334	0.76	0.8	0.463768115942029	0.5573770491803278	1.0	0.4	0.8461538461538461	0.7222222222222222	0.7857142857142857	0.782608695652174
2-butanone	2-but	6569	CCC(=O)C	CCC(=O)C	InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3	ZWEHNKRNPOVVGH-UHFFFAOYSA-N	butan-2-one	methyl salicylate	ms	4133	COC(=O)C1=CC=CC=C1O	COC(=O)C1=CC=CC=C1O	InChI=1S/C8H8O3/c1-11-8(10)6-4-2-3-5-7(6)9/h2-5,9H,1H3	OSWPMRLSEDHDFF-UHFFFAOYSA-N	methyl 2-hydroxybenzoate	0.84	0.8823529411764706	0.8695652173913043	1.0	0.9473684210526315	0.984375	0.7777777777777778	0.9057239057239057	1.0	0.75	0.9272727272727272	0.9285714285714286	0.9565217391304348	0.9555555555555556
2-butanone	2-but	6569	CCC(=O)C	CCC(=O)C	InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3	ZWEHNKRNPOVVGH-UHFFFAOYSA-N	butan-2-one	pentyl acetate	pa	12348	CCCCCOC(=O)C	CCCCCOC(=O)C	InChI=1S/C7H14O2/c1-3-4-5-6-9-7(2)8/h3-6H2,1-2H3	PGMYKACGEOXYJE-UHFFFAOYSA-N	pentyl acetate	0.6	0.7307692307692307	0.6875	1.0	0.875	0.8529411764705882	0.5066666666666667	0.65	1.0	0.4	0.88	0.7272727272727273	0.875	0.8611111111111112
2-butanone	2-but	6569	CCC(=O)C	CCC(=O)C	InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3	ZWEHNKRNPOVVGH-UHFFFAOYSA-N	butan-2-one	trans-2-hexenal	t2h	5281168	CCCC=CC=O	CCC/C=C/C=O	InChI=1S/C6H10O/c1-2-3-4-5-6-7/h4-6H,2-3H2,1H3/b5-4+	MBDOYVRWFFCFHM-SNAWJCMRSA-N	(E)-hex-2-enal	0.5	0.84	0.6428571428571429	1.0	0.84	0.7368421052631579	0.4528301886792453	0.5686274509803921	0.0	0.8	0.92	0.9090909090909091	0.8571428571428571	0.8181818181818182
2-butanone	2-but	6569	CCC(=O)C	CCC(=O)C	InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3	ZWEHNKRNPOVVGH-UHFFFAOYSA-N	butan-2-one	pentanoic acid	va	7991	CCCCC(=O)O	CCCCC(=O)O	InChI=1S/C5H10O2/c1-2-3-4-5(6)7/h2-4H2,1H3,(H,6,7)	NQPDZGIKBAWPEJ-UHFFFAOYSA-N	pentanoic acid	0.631578947368421	0.7	0.7647058823529411	1.0	0.8	0.7142857142857143	0.4307692307692308	0.48148148148148145	1.0	0.6	0.896551724137931	0.8421052631578947	0.8823529411764706	0.7916666666666666
2-heptanone	2h	8051	CCCCCC(=O)C	CCCCCC(=O)C	InChI=1S/C7H14O/c1-3-4-5-6-7(2)8/h3-6H2,1-2H3	CATSNJVOTSVZJV-UHFFFAOYSA-N	heptan-2-one	1-pentanol	1-5ol	6276	CCCCCO	CCCCCO	InChI=1S/C5H12O/c1-2-3-4-5-6/h6H,2-5H2,1H3	AMQJEAYHLZJPGS-UHFFFAOYSA-N	pentan-1-ol	0.5	0.6666666666666666	0.6666666666666666	0.6666666666666666	0.71875	0.813953488372093	0.5409836065573771	0.532258064516129	0.0	0.8	1.0	0.65	0.9333333333333333	0.92
2-heptanone	2h	8051	CCCCCC(=O)C	CCCCCC(=O)C	InChI=1S/C7H14O/c1-3-4-5-6-7(2)8/h3-6H2,1-2H3	CATSNJVOTSVZJV-UHFFFAOYSA-N	heptan-2-one	1-hexanol	1-6ol	8103	CCCCCCO	CCCCCCO	InChI=1S/C6H14O/c1-2-3-4-5-6-7/h7H,2-6H2,1H3	ZSIAUFGUXNUGDI-UHFFFAOYSA-N	hexan-1-ol	0.5217391304347826	0.7037037037037037	0.6666666666666666	0.7142857142857143	0.7058823529411765	0.7777777777777778	0.45901639344262296	0.43548387096774194	0.0	1.0	1.0	0.7619047619047619	0.8	0.9259259259259259
2-heptanone	2h	8051	CCCCCC(=O)C	CCCCCC(=O)C	InChI=1S/C7H14O/c1-3-4-5-6-7(2)8/h3-6H2,1-2H3	CATSNJVOTSVZJV-UHFFFAOYSA-N	heptan-2-one	1-octanol	1-8ol	957	CCCCCCCCO	CCCCCCCCO	InChI=1S/C8H18O/c1-2-3-4-5-6-7-8-9/h9H,2-8H2,1H3	KBPLFHHGFOOTCA-UHFFFAOYSA-N	octan-1-ol	0.5217391304347826	0.7241379310344828	0.6666666666666666	0.75	0.7727272727272727	0.7551020408163265	0.375	0.44776119402985076	0.0	1.0	1.0	0.7619047619047619	0.9333333333333333	0.967741935483871
2-heptanone	2h	8051	CCCCCC(=O)C	CCCCCC(=O)C	InChI=1S/C7H14O/c1-3-4-5-6-7(2)8/h3-6H2,1-2H3	CATSNJVOTSVZJV-UHFFFAOYSA-N	heptan-2-one	2-butanone	2-but	6569	CCC(=O)C	CCC(=O)C	InChI=1S/C4H8O/c1-3-4(2)5/h3H2,1-2H3	ZWEHNKRNPOVVGH-UHFFFAOYSA-N	butan-2-one	0.35714285714285715	0.6190476190476191	0.45454545454545453	1.0	0.7666666666666667	0.5151515151515151	0.2631578947368421	0.5161290322580645	0.0	0.25	0.6666666666666666	0.6111111111111112	0.6363636363636364	0.76
2-heptanone	2h	8051	CCCCCC(=O)C	CCCCCC(=O)C	InChI=1S/C7H14O/c1-3-4-5-6-7(2)8/h3-6H2,1-2H3	CATSNJVOTSVZJV-UHFFFAOYSA-N	heptan-2-one	2-heptanone	2h	8051	CCCCCC(=O)C	CCCCCC(=O)C	InChI=1S/C7H14O/c1-3-4-5-6-7(2)8/h3-6H2,1-2H3	CATSNJVOTSVZJV-UHFFFAOYSA-N	heptan-2-one	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2-heptanone	2h	8051	CCCCCC(=O)C	CCCCCC(=O)C	InChI=1S/C7H14O/c1-3-4-5-6-7(2)8/h3-6H2,1-2H3	CATSNJVOTSVZJV-UHFFFAOYSA-N	heptan-2-one	hexanal	6al	6184	CCCCCC=O	CCCCCC=O	InChI=1S/C6H12O/c1-2-3-4-5-6-7/h6H,2-5H2,1H3	JARKCYVAAOWBJS-UHFFFAOYSA-N	hexanal	0.14285714285714285	0.7241379310344828	0.46153846153846156	0.7142857142857143	0.5757575757575758	0.3333333333333333	0.3508771929824561	0.3548387096774194	0.0	0.6	0.75	0.6956521739130435	0.6153846153846154	0.7307692307692307
2-heptanone	2h	8051	CCCCCC(=O)C	CCCCCC(=O)C	InChI=1S/C7H14O/c1-3-4-5-6-7(2)8/h3-6H2,1-2H3	CATSNJVOTSVZJV-UHFFFAOYSA-N	heptan-2-one	b-citronellol	B-cit	101977	CC(CCC=C(C)C)CCO	C[C@H](CCC=C(C)C)CCO	InChI=1S/C10H20O/c1-9(2)5-4-6-10(3)7-8-11/h5,10-11H,4,6-8H2,1-3H3/t10-/m1/s1	QMVPMAAFGQKVCJ-SNVBAGLBSA-N	(3R)-3,7-dimethyloct-6-en-1-ol	0.5925925925925926	0.9024390243902439	0.8695652173913043	1.0	0.7258064516129032	0.9	0.5	0.4752475247524752	1.0	0.7142857142857143	1.0	0.9696969696969697	1.0	0.8478260869565217
2-heptanone	2h	8051	CCCCCC(=O)C	CCCCCC(=O)C	InChI=1S/C7H14O/c1-3-4-5-6-7(2)8/h3-6H2,1-2H3	CATSNJVOTSVZJV-UHFFFAOYSA-N	heptan-2-one	isopentyl acetate	IaA	31276	CC(C)CCOC(=O)C	CC(C)CCOC(=O)C	InChI=1S/C7H14O2/c1-6(2)4-5-9-7(3)8/h6H,4-5H2,1-3H3	MLFHJEHSLIIPHL-UHFFFAOYSA-N	3-methylbutyl acetate	0.5	0.8285714285714286	0.7368421052631579	1.0	0.6444444444444445	0.8850574712643678	0.40229885057471265	0.4111111111111111	1.0	0.6666666666666666	0.8571428571428571	0.8620689655172413	0.8947368421052632	0.7714285714285715
2-heptanone	2h	8051	CCCCCC(=O)C	CCCCCC(=O)C	InChI=1S/C7H14O/c1-3-4-5-6-7(2)8/h3-6H2,1-2H3	CATSNJVOTSVZJV-UHFFFAOYSA-N	heptan-2-one	linalool	Lin	6549	CC(=CCCC(C)(C=C)O)C	CC(=CCCC(C)(C=C)O)C	InChI=1S/C10H18O/c1-5-10(4,11)8-6-7-9(2)3/h5,7,11H,1,6,8H2,2-4H3	CDOSHBSSFJOMGT-UHFFFAOYSA-N	3,7-dimethylocta-1,6-dien-3-ol	0.5769230769230769	0.9024390243902439	0.8636363636363636	1.0	0.7846153846153846	0.9206349206349206	0.6390977443609023	0.5634920634920635	1.0	0.875	0.9782608695652174	1.0	1.0	0.8846153846153846
2-heptanone	2h	8051	CCCCCC(=O)C	CCCCCC(=O)C	InChI=1S/C7H14O/c1-3-4-5-6-7(2)8/h3-6H2,1-2H3	CATSNJVOTSVZJV-UHFFFAOYSA-N	heptan-2-one	acetic acid	aa	176	CC(=O)O	CC(=O)O	InChI=1S/C2H4O2/c1-2(3)4/h1H3,(H,3,4)	QTBSBXVTEAMEQO-UHFFFAOYSA-N	acetic acid	0.8333333333333334	0.7619047619047619	0.875	1.0	0.9	0.8536585365853658	0.5735294117647058	0.734375	1.0	0.6	1.0	0.8333333333333334	0.9375	0.88
2-heptanone	2h	8051	CCCCCC(=O)C	CCCCCC(=O)C	InChI=1S/C7H14O/c1-3-4-5-6-7(2)8/h3-6H2,1-2H3	CATSNJVOTSVZJV-UHFFFAOYSA-N	heptan-2-one	benzaldehyde	benz	240	C1=CC=C(C=C1)C=O	C1=CC=C(C=C1)C=O	InChI=1S/C7H6O/c8-6-7-4-2-1-3-5-7/h1-6H	HUMNYLRZRPPJDN-UHFFFAOYSA-N	benzaldehyde	0.8823529411764706	0.9714285714285714	0.8333333333333334	1.0	0.9791666666666666	0.9560439560439561	0.41379310344827586	0.7625	1.0	0.8571428571428571	0.9629629629629629	0.9655172413793104	0.8888888888888888	1.0
2-heptanone	2h	8051	CCCCCC(=O)C	CCCCCC(=O)C	InChI=1S/C7H14O/c1-3-4-5-6-7(2)8/h3-6H2,1-2H3	CATSNJVOTSVZJV-UHFFFAOYSA-N	heptan-2-one	ethyl butyrate	eb	7762	CCCC(=O)OCC	CCCC(=O)OCC	InChI=1S/C6H12O2/c1-3-5-6(7)8-4-2/h3-5H2,1-2H3	OBNCKNCVKJNDBV-UHFFFAOYSA-N	ethyl butanoate	0.42857142857142855	0.7419354838709677	0.6470588235294118	0.9	0.6904761904761905	0.8227848101265823	0.2972972972972973	0.48863636363636365	1.0	0.4	0.9259259259259259	0.76	0.8235294117647058	0.84375
2-heptanone	2h	8051	CCCCCC(=O)C	CCCCCC(=O)C	InChI=1S/C7H14O/c1-3-4-5-6-7(2)8/h3-6H2,1-2H3	CATSNJVOTSVZJV-UHFFFAOYSA-N	heptan-2-one	ethyl propionate	ep	7749	CCC(=O)OCC	CCC(=O)OCC	InChI=1S/C5H10O2/c1-3-5(6)7-4-2/h3-4H2,1-2H3	FKRCODPIKNYEAC-UHFFFAOYSA-N	ethyl propanoate	0.55	0.7931034482758621	0.7058823529411765	1.0	0.7368421052631579	0.8507462686567164	0.36486486486486486	0.5185185185185185	1.0	0.4	0.8928571428571429	0.84	0.8823529411764706	0.7878787878787878
